,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VALE5
2012-02-14,10.25,61.42,11.884628295898438,2.665154457092285,7.799,14.779285430908203,13.846572875976562,8.025494575500488,30.928621292114254,5.85,8.92549991607666,4.985843181610107,17.664,25.19,29.567,7.176707744598389,2.043,4.709621906280518,14.658384323120115,11.496515274047852,14.279560089111328,5.145852565765381,9.690361976623535,13.108,29.64,11.632611274719238,7.178502082824707,13.057575225830078,241.3673095703125,12.599017143249512,14.533697128295898,14.34000015258789,9.628064155578612,3.705867052078247,10.911979675292969,5.7782368659973145,1.1041488647460938,18.972183227539062,35.89207077026367,6.413717269897461,3.669,8.035317420959473,6.582988739013672,1270.8409423828125,7.443587303161621,15.91,1726.0,91.37518310546876,70.65,3481.9912109375,12.389166831970217,10.59099292755127,36.08000183105469,244.2089385986328,9.112997055053713,10.31516933441162,19.47,27.743,7.255921840667725,15.132591247558594,10.067997932434082,24.03826332092285,32.5
2012-02-15,10.77,61.08,12.307066917419434,2.606697559356689,7.703,14.351786613464355,14.113727569580078,8.08514404296875,31.76453018188477,6.01,9.375129699707031,5.071691036224365,18.155,25.17,30.277,7.257805824279785,2.06,4.802155494689941,14.685784339904783,12.077348709106444,14.380900382995604,5.340531349182129,10.003296852111816,13.551,29.75,12.08462905883789,7.31641149520874,13.222860336303713,247.75645446777344,12.490092277526855,14.374055862426758,14.270000457763672,10.17823886871338,3.6628847122192383,10.74083423614502,5.801505565643311,1.1431034803390503,18.9160270690918,36.47885894775391,6.59304666519165,3.714,8.443209648132324,6.81488847732544,1290.3232421875,7.660692691802978,16.14,1725.0,91.87633514404295,71.43,3526.06689453125,12.279655456542969,10.540797233581545,35.790000915527344,255.36325073242188,9.326224327087402,10.067094802856444,19.66,27.893,7.286348342895508,15.200507164001465,10.042807579040527,23.61453437805176,31.9
2012-02-16,10.79,62.51,12.419717788696287,2.5460774898529053,7.758,14.453566551208496,14.496814727783203,8.323739051818848,32.4146842956543,6.06,9.23420238494873,5.098104000091553,18.273,25.72,30.92,7.7109375,2.06,4.881925106048584,14.877575874328612,12.47792625427246,14.325621604919434,5.36157751083374,10.241975784301758,13.857,29.83,12.066181182861328,7.343276023864746,13.603015899658203,254.8554534912109,12.591757774353027,14.553646087646484,14.5,10.22539520263672,3.6628847122192383,10.76739501953125,5.623117446899414,1.121611475944519,18.9160270690918,36.08766555786133,6.622585296630859,3.718,8.664488792419434,7.054271221160889,1336.7808837890625,7.9191508293151855,16.3,1730.0,91.04109954833984,71.54,3565.7353515625,12.68781852722168,10.896720886230469,35.439998626708984,261.7710876464844,9.382068634033203,10.04401969909668,19.98,28.831,7.582973003387451,15.599512100219728,9.984030723571776,23.701454162597656,32.1
2012-02-17,10.83,63.44,12.892849922180176,2.5460774898529053,7.723,14.425068855285645,14.113727569580078,8.40507984161377,33.399192810058594,6.06,9.32144260406494,5.090175628662109,18.569,25.84,31.056,7.568050384521484,2.085,4.945742607116699,15.096766471862791,12.51798152923584,14.390110969543455,5.217864513397217,10.268495559692385,13.84,29.91,12.066181182861328,7.298500537872314,13.636075973510742,254.8554534912109,12.867700576782228,14.946089744567873,14.960000038146973,9.8402738571167,3.684375286102295,10.81755542755127,5.452484130859375,1.1578789949417114,18.75459098815918,36.08766555786133,6.63524341583252,3.78,8.631166458129883,7.353496551513672,1329.2877197265625,7.464263916015625,16.32,1765.0,91.70928955078124,75.63,3499.62158203125,12.623112678527832,10.97429370880127,35.689998626708984,259.6351318359375,9.37191390991211,10.095941543579102,20.18,29.432,7.5221266746521,15.922113418579102,10.059600830078123,23.321186065673828,31.82
2012-02-22,10.63,62.82,,,7.723,,,,,6.04,,,18.713,26.63,30.998,,2.089,,,,,,,13.619,30.23,,,13.64434051513672,,,,,,,,,,,35.89207077026367,,3.739,,,,,16.34,1805.0,,76.38,,,,35.70000076293945,,,,20.86,29.695,,,,,31.81
2012-02-23,10.05,62.81,12.109928131103516,2.5244264602661133,7.607,14.555354118347168,14.066593170166016,8.40507984161377,32.284645080566406,5.97,9.193934440612791,5.172059059143066,18.222,26.85,30.92,7.550027370452881,2.086,4.69047737121582,14.904974937438965,12.09070110321045,14.297986030578612,5.138885498046875,9.854785919189451,13.235,30.31,12.001608848571776,7.375515460968018,13.338560104370115,243.49700927734372,12.78782081604004,14.886231422424316,14.399999618530272,9.423712730407717,3.632181644439697,10.652308464050291,5.436972618103027,1.1269843578338623,18.88093376159668,36.18546676635742,6.806136608123779,3.73,8.43121337890625,7.114116191864014,1351.7672119140625,7.345375061035156,16.19,1821.0,94.21500396728516,75.44,3407.062255859375,12.61813259124756,10.914974212646484,35.54999923706055,254.88861083984372,9.194225311279297,10.130553245544434,21.03,29.216,7.735089778900146,16.082286834716797,9.96723461151123,23.826396942138672,32.43
2012-02-24,10.2,64.45,12.036706924438477,2.537416696548462,7.628,14.61642837524414,13.863821983337402,8.426769256591797,32.42395782470703,5.92,9.193934440612791,5.135087966918945,18.29,26.98,31.513,7.7109375,2.103,4.824491024017334,15.058412551879885,12.017264366149902,14.629638671875,5.112559795379639,10.061641693115234,13.551,30.44,11.983154296875,7.325366497039795,12.669153213500977,244.2069091796875,12.911269187927246,15.092427253723145,14.31999969482422,8.928557395935059,3.6168289184570312,10.62279987335205,5.452484130859375,1.124297857284546,18.93006896972656,37.35904693603516,6.856766700744629,3.735,8.475200653076172,6.904656887054443,1407.216552734375,7.190299034118652,16.28,1818.0,91.6257553100586,74.35,3288.057373046875,12.91678524017334,11.170506477355955,35.95000076293945,249.4300994873047,9.077454566955566,10.14786434173584,21.06,29.169,7.9404449462890625,16.274503707885742,9.958837509155272,23.951345443725582,32.57
2012-02-27,10.23,64.96,12.200050354003906,2.522261619567871,7.539,14.61642837524414,13.691478729248049,8.193595886230469,32.925514221191406,5.74,9.140247344970703,5.096782207489014,18.163,27.21,31.27,7.6710309982299805,2.127,4.865971565246582,15.063886642456056,11.630040168762209,14.740190505981444,5.007254123687744,9.812353134155272,13.185,29.68,11.761758804321287,7.393426418304443,12.884024620056152,242.7870941162109,12.693419456481934,14.859621047973633,14.359999656677246,8.645607948303223,3.589196920394897,10.507726669311523,5.467996597290039,1.132357120513916,18.9160270690918,36.28326416015625,6.761829376220703,3.718,8.351234436035156,7.398382663726807,1362.257568359375,7.035223960876465,16.07,1770.0,92.71157836914062,74.86,3182.275390625,12.717683792114258,11.11118507385254,36.11000061035156,242.3103179931641,9.189146041870115,10.067094802856444,21.27,29.169,7.689455032348633,16.330034255981445,9.81608772277832,23.69602394104004,32.22
2012-02-28,9.93,64.83,12.194416999816896,2.5763871669769287,7.703,14.657143592834473,13.975333213806152,8.508109092712402,32.869781494140625,5.9,9.23420238494873,5.23018217086792,18.544,27.56,31.698,7.775304317474365,2.147,4.913833618164063,15.036489486694336,11.803624153137209,14.81389331817627,5.10729455947876,9.838873863220217,13.27,29.64,11.623383522033691,7.459695339202881,13.016254425048828,243.49700927734372,12.868500709533691,15.013362884521484,15.1899995803833,8.857818603515625,3.665954828262329,10.793946266174316,5.499020099639893,1.1431034803390503,19.29505157470703,36.18546676635742,6.825124263763428,3.71,8.539188385009766,7.555474758148193,1437.1893310546875,7.1851301193237305,15.98,1715.0,94.465576171875,74.67,3301.2802734375,12.767460823059082,11.102062225341797,35.900001525878906,252.51535034179688,9.448070526123049,10.136324882507324,21.59,29.62,7.719876289367676,16.51370620727539,9.866470336914062,23.94590759277344,32.51
2012-02-29,9.77,65.49,12.397189140319824,2.487622022628784,7.84,14.74264144897461,14.015896797180176,8.448461532592773,33.343467712402344,5.79,9.207356452941896,5.19980525970459,18.544,27.56,32.107,7.904032230377197,2.166,4.905856132507324,15.162522315979004,11.563277244567873,14.740190505981444,5.059906959533691,9.907825469970703,13.202,29.69,11.807881355285645,7.522382259368896,12.85096836090088,226.45933532714844,13.09465217590332,15.274053573608398,14.989999771118164,8.78708267211914,3.684375286102295,10.858860969543455,5.661897659301758,1.1471329927444458,19.091501235961918,35.79426956176758,6.692207336425781,3.804,8.715144157409668,7.892106056213379,1444.6824951171875,7.159283638000488,16.38,1700.0,96.88777160644533,76.02,3235.16650390625,12.792346000671388,11.092935562133787,35.70000076293945,244.2089385986328,9.366838455200195,10.10171127319336,21.91,29.488,7.902414798736572,16.6546688079834,9.782500267028809,23.657997131347656,32.22
2012-03-01,9.86,65.64,12.740772247314451,2.533087491989136,7.942,14.779285430908203,14.228789329528809,8.611139297485352,33.2598876953125,5.88,9.395261764526367,5.311708450317383,18.62,27.68,31.396,8.040486335754395,2.237,4.972862720489502,15.261157989501951,12.157461166381836,14.767827987670898,5.038845539093018,9.854785919189451,13.15,29.84,11.900131225585938,7.554620265960693,12.611303329467772,230.00881958007807,13.247845649719238,15.594916343688965,14.449999809265137,9.1171875,3.792461395263672,11.102523803710938,6.235842704772949,1.155192494392395,19.01429748535156,36.08766555786133,6.911623954772949,3.804,8.692483901977539,7.966911792755127,1465.663330078125,7.304020404815674,16.9,1718.0,97.97359466552734,76.19,3327.725830078125,13.041223526000977,11.353034019470217,35.810001373291016,244.92091369628903,9.569912910461426,10.24593734741211,22.4,29.235,7.818754196166992,17.022018432617188,10.00082302093506,23.929607391357425,32.55
2012-03-02,9.96,66.41,12.566163063049316,2.604533672332764,8.058,14.840354919433594,14.497450828552246,8.838889122009277,32.76762008666992,6.03,9.334866523742676,5.2830095291137695,18.501,28.09,32.341,8.108715057373047,2.279,5.023916244506836,15.261157989501951,12.638154983520508,14.555938720703123,5.033580780029297,10.01390552520752,13.312,30.09,11.983154296875,7.628053188323975,13.098896980285645,239.23757934570312,13.39374828338623,15.842240333557127,14.5,9.51016902923584,3.845307111740112,11.251754760742188,6.259110450744629,1.2183250188827517,18.98621940612793,36.47885894775391,6.9052934646606445,3.632,8.573844909667969,7.735011100769043,1494.1373291015625,7.495278358459473,16.76,1743.0,98.39119720458984,76.84,3446.73046875,13.24032974243164,11.544679641723633,35.880001068115234,262.0083923339844,9.874528884887695,10.51708698272705,23.07,29.714,7.986080646514893,16.872516632080078,10.22754192352295,24.14690971374512,32.8
2012-03-05,9.88,66.57,12.915380477905272,2.598038673400879,7.942,14.534997940063477,14.52279567718506,8.567757606506348,32.50756072998047,5.95,9.146960258483888,5.388661861419678,18.265,28.5,32.837,8.236157417297363,2.221,4.995198726654053,15.496790885925291,12.711593627929688,14.924442291259766,5.07570219039917,10.07224941253662,13.423,30.19,11.807881355285645,7.696113586425781,12.884024620056152,239.94749450683597,13.16030216217041,15.70854949951172,14.380000114440918,9.22722053527832,3.8048946857452393,11.087606430053713,6.259110450744629,1.1968330144882202,19.070446014404297,36.96785354614258,6.80402421951294,3.657,8.531190872192383,7.802338123321533,1432.693359375,7.567648410797119,16.54,1726.0,96.55368041992188,77.65,3345.356201171875,12.852078437805176,11.220701217651367,35.79999923706055,252.2780303955078,9.503915786743164,10.395936012268066,23.65,29.61,7.826356887817383,16.834070205688477,10.513038635253906,23.44069480895996,31.87
2012-03-06,9.74,66.12,12.746405601501465,2.533087491989136,7.723,14.042359352111816,14.2693452835083,8.090564727783203,32.13603973388672,5.87,9.395261764526367,5.213005542755127,17.918,28.36,32.574,8.180804252624512,2.196,4.979245662689209,15.666664123535156,12.20419979095459,14.694127082824709,5.02831506729126,9.860087394714355,13.099,30.11,11.411211013793944,7.665665149688721,12.47907543182373,232.8484649658203,12.51834201812744,14.872991561889648,14.100000381469728,8.936415672302246,3.6960954666137695,10.71453094482422,6.305647850036621,1.1605650186538696,18.796707153320312,35.50087356567383,6.645793914794922,3.562,8.524523735046387,7.74249267578125,1348.7698974609375,7.314359664916992,16.48,1691.0,96.0525360107422,76.52,3239.573974609375,12.364276885986328,10.83739948272705,35.900001525878906,242.78497314453125,9.189146041870115,10.09017276763916,23.21,29.16,7.582973003387451,16.569236755371094,10.202349662780762,22.305334091186523,30.44
2012-03-07,9.76,68.07,13.067459106445312,2.6088640689849854,7.908,13.741070747375488,14.472111701965332,8.090564727783203,32.72117614746094,6.04,9.610011100769045,5.1769328117370605,18.07,28.5,33.324,7.991568565368652,2.192,5.025510787963867,15.370755195617676,12.765002250671388,14.555938720703123,5.080967426300049,9.955560684204102,13.278,30.31,11.540360450744627,7.633425712585449,12.56171703338623,241.3673095703125,12.474567413330078,14.832880973815918,14.100000381469728,9.195780754089355,3.755157232284546,10.938379287719728,6.390962600708008,1.2075788974761963,18.67036819458008,36.38106155395508,6.704866886138916,3.583,8.711143493652344,8.393310546875,1335.2822265625,7.660692691802978,16.93,1711.0,96.88777160644533,76.71,3385.0244140625,12.468805313110352,10.942352294921877,35.79999923706055,259.8724975585937,9.35668659210205,10.05555820465088,23.19,29.695,7.803543090820312,16.7016544342041,9.975631713867188,22.27273750305176,30.42
2012-03-08,9.51,69.09,13.518059730529783,2.6608235836029053,8.038,13.700353622436523,14.512659072875977,8.155638694763184,33.52921676635742,6.41,9.824762344360352,5.302816390991211,18.078,28.0,34.394,7.951662063598633,2.208,5.031892776489258,15.50775146484375,12.951939582824709,14.509875297546388,5.265252113342285,9.791138648986816,13.082,30.23,11.789432525634766,7.414917945861816,12.56171703338623,246.33663940429688,12.693419456481934,15.060160636901855,14.75,9.368695259094238,3.845307111740112,11.287559509277344,6.406475067138672,1.2371302843093872,18.459796905517575,37.652442932128906,7.04664945602417,3.739,8.9310884475708,8.378348350524902,1416.2083740234375,7.65552282333374,16.94,1699.0,95.05023956298828,82.39,3459.953369140625,12.48373794555664,10.992548942565918,35.939998626708984,278.3839416503906,9.549607276916504,10.19401741027832,23.43,30.417,8.024109840393066,16.898149490356445,10.084792137145996,22.354223251342773,30.39
2012-03-09,9.6,70.69,13.518059730529783,2.7084548473358154,8.188,13.700353622436523,14.563344955444336,8.215287208557129,33.90073776245117,6.07,9.683833122253418,5.4639506340026855,18.501,28.67,33.859,7.960673809051514,2.196,5.033489227294922,15.96257209777832,12.351075172424316,14.25192165374756,5.349495887756348,9.706274032592772,13.006,30.19,12.001608848571776,7.594023704528809,12.867496490478516,246.33663940429688,13.02899169921875,15.401066780090332,14.460000038146973,8.999292373657227,3.882609605789185,11.46664047241211,6.359939098358154,1.2102655172348022,18.66334724426269,37.16344833374024,7.099391460418701,3.661,8.831111907958984,8.460636138916016,1369.750732421875,7.495278358459473,16.73,1683.0,94.54910278320312,82.6,3336.540771484375,12.379209518432615,10.819147109985352,35.65999984741211,267.94158935546875,9.498834609985352,10.349781036376951,23.92,31.346,8.191436767578125,17.000661849975586,10.084792137145996,22.332489013671875,30.27
2012-03-12,9.46,71.59,13.658876419067385,2.706289052963257,8.134,13.59449863433838,14.624175071716309,8.079721450805664,34.36513137817383,6.13,9.569746971130373,5.457343578338623,18.586,27.56,33.47,7.9104695320129395,2.158,5.138784885406494,16.05572509765625,12.51798152923584,14.049243927001951,5.275782585144043,9.722187042236328,13.082,30.13,12.176880836486816,7.626262664794922,12.768324851989746,246.33663940429688,13.036287307739258,15.594916343688965,14.25,9.219362258911133,3.8328723907470703,11.284574508666992,6.305647850036621,1.2478764057159424,18.52998733520508,36.67445755004883,7.122601509094238,3.673,8.737808227539062,8.655133247375488,1336.7808837890625,7.412572860717773,16.55,1667.0,93.54681396484376,80.4,3327.725830078125,12.284635543823242,10.691381454467772,35.5,264.8563232421875,9.407453536987305,10.27478313446045,24.37,31.196,7.917624950408935,17.04337501525879,10.219143867492676,22.06630516052246,29.92
2012-03-13,9.69,72.24,13.658876419067385,2.738765001296997,8.284,14.115640640258787,15.009425163269045,8.372542381286621,34.829524993896484,6.31,9.643567085266112,5.639606475830078,18.772,27.04,34.024,7.891161918640137,2.229,5.216958999633789,16.039287567138672,13.00535011291504,14.371685028076172,5.686471939086914,9.91843318939209,13.261,30.22,12.361379623413086,7.796411514282227,12.950139999389648,253.4356689453125,13.714727401733398,16.350263595581055,14.84000015258789,9.816694259643556,3.870176315307617,11.415902137756348,6.359939098358154,1.2935469150543213,19.0564079284668,39.60841369628906,7.179562091827393,3.751,8.83778190612793,9.171300888061523,1410.2138671875,7.645185947418213,17.03,1713.0,97.38890838623048,80.2,3407.062255859375,12.767460823059082,11.147692680358888,35.29999923706055,275.0613708496094,9.569912910461426,10.70169734954834,24.4,31.778,8.008895874023438,17.368013381958008,10.680978775024414,23.19624137878418,31.52
2012-03-14,9.71,71.92,13.461736679077148,2.706289052963257,8.264,14.148213386535645,14.700214385986328,8.394232749938965,35.47967529296875,6.0,9.650276184082031,5.636964321136475,18.595,27.44,33.878,7.879575252532959,2.233,5.328638076782227,15.957093238830566,12.571391105651855,14.417749404907228,5.797041893005371,9.716880798339844,12.878,30.83,12.76727294921875,7.880590915679932,12.76006031036377,253.4356689453125,13.948175430297852,16.350263595581055,14.84000015258789,9.816694259643556,3.885718107223511,11.460663795471191,6.197063446044922,1.297576665878296,19.000253677368164,38.14143753051758,7.128928661346436,3.636,8.7977876663208,9.14137840270996,1456.6715087890625,7.495278358459473,17.0,1707.0,97.4724349975586,80.2,3301.2802734375,12.827189445495604,11.330219268798828,35.58000183105469,265.8056335449219,9.590217590332031,11.019001007080078,24.4,31.703,8.15340805053711,17.385099411010742,11.24357795715332,22.978946685791016,31.16
2012-03-15,9.7,71.0,13.180110931396484,2.649998664855957,8.325,14.241856575012209,14.497450828552246,8.367120742797852,35.526119232177734,6.02,9.66369915008545,5.584137439727783,18.349,27.12,33.44,7.807484149932861,2.214,5.440316200256348,15.75434112548828,12.184168815612791,14.233494758605955,5.844429969787598,9.292564392089844,12.299,30.93,12.730375289916992,7.70148754119873,12.503868103027344,246.33663940429688,13.95546817779541,16.330209732055664,15.149999618530272,9.777393341064451,3.891937017440796,11.481558799743652,6.204818248748779,1.2331007719039917,18.9160270690918,38.82602691650391,7.02766227722168,3.538,8.550661087036133,8.827189445495605,1447.6796875,7.402233123779297,16.83,1700.0,97.38890838623048,80.6,3226.3515625,12.493693351745604,11.051864624023438,35.5,258.6858215332031,9.43283748626709,11.105536460876465,23.89,31.253,8.221860885620117,17.222780227661133,11.361136436462402,23.19624137878418,31.41
2012-03-16,9.62,70.34,13.095621109008787,2.632678508758545,8.325,14.392497062683104,14.639385223388672,8.415923118591309,35.061729431152344,5.79,9.730809211730955,5.50622034072876,18.045,27.25,32.905,7.826241493225098,2.195,5.4084086418151855,15.661184310913086,11.823650360107422,14.095307350158691,5.949735164642334,9.494115829467772,12.223,31.24,12.758047103881836,7.504470348358154,12.38816738128662,242.0772247314453,13.984646797180176,16.176464080810547,14.56999969482422,9.53374481201172,3.910587072372437,11.520357131958008,6.476278781890869,1.2075788974761963,18.71950340270996,38.337032318115234,7.216464996337891,3.517,8.514585494995117,8.572847366333008,1419.2056884765625,7.428079605102539,16.28,1701.0,99.97815704345705,82.14,3138.19970703125,12.543468475341797,11.11118507385254,35.45000076293945,251.0914001464844,9.574991226196287,11.209380149841309,23.52,31.731,8.450034141540527,17.06046485900879,11.428312301635742,23.342912673950195,31.75
2012-03-19,9.59,71.64,13.180110931396484,2.6456685066223145,8.25,14.510567665100098,14.568418502807615,8.291204452514648,35.46110916137695,5.73,9.7979154586792,5.605266571044922,18.205,27.25,33.071,7.87616491317749,2.205,5.376499176025391,15.529667854309082,11.803624153137209,13.68073844909668,5.844429969787598,9.414557456970217,12.155,31.08,12.748825073242188,7.508053779602051,12.38816738128662,242.0772247314453,13.970050811767578,16.176464080810547,14.56999969482422,9.53374481201172,3.910587072372437,11.520357131958008,6.421987056732178,1.2075788974761963,18.71950340270996,38.337032318115234,7.216464996337891,3.595,8.514585494995117,8.572847366333008,1419.2056884765625,7.428079605102539,16.33,1701.0,101.23101043701172,80.5,3138.19970703125,12.568354606628418,11.11118507385254,35.45000076293945,251.0914001464844,9.574991226196287,11.209380149841309,23.72,32.135,8.450034141540527,17.06046485900879,11.428312301635742,23.342912673950195,31.78
2012-03-20,9.39,72.42,12.954809188842772,2.591543197631836,8.127,14.286640167236328,14.527868270874023,8.199020385742188,34.59732818603516,5.64,9.764364242553713,5.59999418258667,18.4,27.05,32.983,7.87616491317749,2.175,5.357354640960693,15.343358993530272,12.197525024414062,13.708375930786133,5.718062877655029,9.35621166229248,12.155,31.15,12.592000961303713,7.559994697570801,12.264204025268556,238.52769470214844,13.663663864135742,16.09625244140625,14.399999618530272,9.934588432312012,3.842198848724365,11.317413330078123,6.328914165496826,1.1739981174468994,19.266979217529297,38.53263092041016,7.125547885894775,3.591,8.461141586303711,8.595288276672363,1401.2220458984375,7.422910213470459,15.97,1702.0,100.3957748413086,80.2,3076.493408203125,12.445501327514648,11.131550788879396,35.4900016784668,250.61672973632807,9.290682792663574,11.105536460876465,23.68,31.9,8.480456352233887,16.76572608947754,11.526887893676758,23.147348403930664,31.53
2012-03-21,9.42,72.67,12.92664623260498,2.5742228031158447,8.154,14.21335792541504,14.2693452835083,8.171906471252441,34.17008972167969,5.61,9.99924373626709,5.622218132019043,18.256,27.1,32.418,7.744786739349365,2.178,5.518491268157959,15.480348587036133,12.117405891418455,13.57018756866455,5.596962928771973,9.181180000305176,11.789,31.08,13.099373817443848,7.522382259368896,12.173295021057127,234.26828002929688,13.481283187866213,15.795449256896973,13.869999885559082,10.19395923614502,3.8048946857452393,11.251754760742188,6.344427108764648,1.1672815084457395,18.838823318481445,38.53263092041016,7.104403972625732,3.538,8.335555076599121,8.490558624267578,1362.257568359375,7.335036754608154,15.99,1719.0,103.56968688964844,80.48,3005.97216796875,12.380475997924805,11.05816650390625,35.40999984741211,244.44625854492188,9.062223434448242,10.695929527282717,23.33,31.956,8.647785186767578,17.2185115814209,11.070544242858888,23.06043815612793,31.42
2012-03-22,9.32,73.89,12.92664623260498,2.5742228031158447,8.121,14.21335792541504,13.808056831359863,8.025494575500488,33.94717788696289,5.41,9.952268600463867,5.619800090789795,18.29,26.94,32.273,7.744786739349365,2.192,5.4084086418151855,15.480348587036133,11.69012451171875,13.31223201751709,5.596962928771973,9.1493558883667,11.967,31.34,12.988669395446776,7.522382259368896,12.173295021057127,234.26828002929688,13.481283187866213,15.795449256896973,13.529999732971191,10.19395923614502,3.8048946857452393,10.938379287719728,6.344427108764648,1.152505874633789,18.86689758300781,37.652442932128906,7.104403972625732,3.513,8.372970581054688,8.490558624267578,1362.257568359375,7.335036754608154,16.31,1719.0,103.98731231689452,79.26,3005.97216796875,12.175382614135742,11.05816650390625,35.400001525878906,239.69973754882807,9.062223434448242,10.695929527282717,23.54,31.431,8.647785186767578,17.2185115814209,10.9268798828125,22.582380294799805,30.77
2012-03-23,9.17,74.15,12.81399631500244,2.5633974075317383,8.23,13.887639999389648,13.697015762329102,7.927886962890625,33.343467712402344,5.53,9.932135581970217,5.485078811645508,18.408,26.71,32.671,7.751354217529297,2.207,5.394049644470215,15.244721412658691,11.630040168762209,13.77286434173584,5.739123821258545,9.244830131530762,12.035,31.19,13.071695327758787,7.488351821899414,12.02453899383545,227.16925048828125,13.546942710876465,15.902402877807615,13.3100004196167,10.17823886871338,3.665010690689087,10.833914756774902,5.995405673980713,1.1377302408218384,18.726518630981445,36.28326416015625,6.829530239105225,3.616,8.630820274353027,7.981873989105225,1341.2767333984375,7.133437633514404,16.46,1622.0,106.3259735107422,80.19,2970.71142578125,12.215399742126465,10.870119094848633,35.689998626708984,240.8863677978516,8.78299617767334,10.465163230895996,23.43,31.121,8.59454345703125,17.12880516052246,11.070544242858888,22.57151985168457,30.71
2012-03-26,9.34,76.87,13.26459789276123,2.598038673400879,8.325,14.07085418701172,14.04033088684082,8.068876266479492,34.44872283935547,5.54,10.167017936706545,5.718860626220703,18.18,26.94,34.345,7.926086902618408,2.241,5.536040306091309,15.387194633483888,11.877063751220703,13.726802825927734,5.8970818519592285,9.250133514404297,12.155,31.31,13.431467056274414,7.567159175872803,12.165031433105469,227.87911987304688,13.714727401733398,16.183149337768555,12.8100004196167,10.280414581298828,3.717855453491211,11.024927139282228,6.119502067565918,1.1444462537765503,18.83180046081543,36.57666015625,7.030399322509766,3.677,8.824545860290527,8.400792121887207,1408.7152099609375,7.1851301193237305,16.89,1583.0,106.15892791748048,82.19,2869.3369140625,12.495522499084473,11.10403060913086,35.900001525878906,248.0061492919922,8.930224418640137,10.557469367980955,24.29,31.91,8.830323219299316,17.12880516052246,10.943781852722168,22.8757266998291,31.07
2012-03-27,9.32,75.9,13.208271026611328,2.598038673400879,8.304,14.135998725891112,13.999337196350098,8.079721450805664,34.50445556640625,5.4,10.401898384094238,5.824512958526611,17.884,26.94,33.752,8.000977516174316,2.163,5.486582279205322,15.425554275512695,11.416399955749512,14.003181457519531,5.739123821258545,9.313779830932615,12.163,31.15,13.34844207763672,7.520591259002685,11.983217239379885,224.32960510253903,13.401040077209473,15.795449256896973,13.140000343322754,10.154658317565918,3.727180004119873,11.033881187438965,6.072966575622559,1.1256409883499146,18.824783325195312,36.18546676635742,7.104403972625732,3.603,8.751066207885742,8.602768898010254,1372.748046875,6.823289394378662,16.92,1528.0,103.06854248046876,83.5,2798.815673828125,12.330450057983398,10.915983200073242,35.75,243.4969482421875,8.935302734375,10.32093620300293,24.26,32.435,8.868353843688965,17.295394897460938,10.309971809387209,23.038705825805664,31.34
2012-03-28,9.24,72.59,13.061826705932615,2.530922174453736,8.113,13.96906852722168,13.799493789672852,7.754363059997559,34.420860290527344,5.39,10.066354751586914,5.80470609664917,17.52,26.61,33.255,8.037761688232422,2.106,5.406813144683838,15.266637802124023,11.282875061035156,13.864991188049316,5.754920482635498,9.329691886901855,12.12,30.83,13.283870697021484,7.441784381866455,11.958425521850586,215.81076049804688,12.970635414123535,15.287431716918944,12.470000267028809,10.021045684814451,3.630815982818604,10.744379997253418,5.824773788452148,1.1202679872512815,18.55806350708008,34.8162841796875,7.098060131072998,3.644,8.510574340820312,8.72245979309082,1363.7562255859375,6.900826454162598,16.25,1528.0,104.15435028076172,82.24,2869.3369140625,12.090344429016112,10.727934837341309,35.54999923706055,245.15823364257807,8.77791976928711,10.00940227508545,24.11,31.731,8.860746383666992,17.171525955200195,10.149407386779783,22.598676681518555,30.81
