Date,ABEV3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,B3SA3,CCRO3,CESP6,CIEL3,CMIG4,CPFE3,CPLE6,CSAN3,CSNA3,CTIP3,CYRE3,ECOR3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RENT3,RAIL3,SANB11,SBSP3,SMLE3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4,WEGE3
2015-11-17,15.66728687286377,12.116254806518556,8.565869331359863,8.086,16.781795501708984,3.390210628509521,54.988677978515625,15.56943416595459,8.274299621582031,3.082260847091675,10.47736644744873,12.275,18.66752815246582,2.713287115097046,10.606220245361328,1.824,5.044335842132568,3.8175745010375977,36.07,6.088620662689209,5.076423645019531,27.842565536499023,8.03583812713623,6.365664005279541,12.68144989013672,45.57386016845703,4.147795677185059,1.4873969554901123,17.134817123413086,3.934325933456421,12.92204475402832,11.118799209594728,19.07927703857422,9.566061973571776,6.119,14.168161392211914,4.907318115234375,5.631148338317871,13.20649242401123,11.58,52.67,4.969195365905762,3.908236742019653,11.722092628479004,8.087108612060547,7.433584690093994,5.200544357299805,10.053336143493652,15.779977798461914,28.48,17.292800903320312,6.686481475830078,30.354642868041992,2.090412378311157,9.666854858398438,11.66,28.944,4.933813095092773
2015-11-18,15.708251953125,12.205697059631348,8.748932838439941,8.154,16.942472457885742,3.4105424880981445,54.063270568847656,15.588022232055664,8.396430015563965,3.161292314529419,10.762248992919922,11.852,18.348424911499023,2.7399630546569824,10.99489688873291,1.832,5.048276901245117,4.478457927703857,36.48,5.9963698387146,5.09375,27.86195373535156,8.20611572265625,6.372537136077881,12.55134391784668,45.69029235839844,4.210759162902832,1.4660474061965942,17.126876831054688,3.9707555770874015,12.890424728393556,11.19879150390625,18.94469451904297,9.593213081359863,6.148,14.255708694458008,4.8624348640441895,5.387131690979004,13.24683666229248,11.75,51.59,5.021946430206299,3.938453912734986,11.882097244262695,8.0720853805542,7.5325164794921875,5.0898942947387695,10.053336143493652,15.847886085510254,28.21,17.757532119750977,6.637375831604004,30.59029769897461,2.396326303482056,9.713456153869627,11.55,28.953,4.834588050842285
2015-11-19,15.85575008392334,12.886847496032717,8.959626197814941,8.407,17.376893997192383,3.3749630451202397,54.78411483764648,16.412033081054688,8.18880844116211,3.11285400390625,11.118353843688965,12.224,18.792177200317383,2.766638994216919,10.863141059875488,1.832,5.1231536865234375,4.556210041046143,35.94,5.9963698387146,5.241017818450928,28.259424209594727,8.3371000289917,6.353633403778076,12.650838851928713,44.83370208740234,4.596417427062988,1.4589301347732544,17.420663833618164,4.033204078674316,13.242725372314451,11.270784378051758,19.34053421020508,9.674663543701172,6.222,14.394330024719238,4.750224590301514,5.531038284301758,13.122926712036133,11.44,53.07,5.016672134399414,3.948527574539185,12.007319450378418,8.042045593261719,7.757858753204346,5.12677812576294,10.544390678405762,16.314748764038086,30.25,17.904285430908203,6.866533279418945,30.679222106933597,2.2433693408966064,9.746745109558104,11.72,29.676,5.029613018035889
2015-11-23,15.618118286132812,12.77676010131836,8.90781307220459,8.325,16.960325241088867,3.2072315216064453,55.20298004150391,15.922582626342772,8.213235855102539,3.174039840698242,10.920517921447754,11.81,19.03150177001953,2.7856924533843994,10.981719970703123,1.853,5.136947154998779,4.455132961273193,35.84,5.868636131286621,4.93781852722168,28.598737716674805,8.21921443939209,6.34503984451294,12.819209098815918,45.22457504272461,4.52558183670044,1.3379460573196411,17.928831100463867,4.022795677185059,13.238202095031738,11.390769958496094,19.2692813873291,9.656563758850098,6.353,14.481877326965332,4.9297614097595215,5.499754905700684,13.085464477539062,11.58,53.05,5.196025848388672,4.069399833679199,12.132542610168455,8.057063102722168,7.919995307922363,4.993997573852539,10.45148754119873,17.223012924194336,30.4,17.806447982788086,7.013848304748535,30.23904800415039,2.141397714614868,9.487096786499023,11.42,29.629,5.029613018035889
2015-11-24,15.519789695739746,12.916202545166016,8.945806503295898,8.277,17.121002197265625,3.227562189102173,54.5698127746582,15.854433059692385,8.243769645690918,3.1395294666290283,11.070873260498049,11.429,18.896886825561523,2.8085570335388184,11.008071899414062,1.826,5.162562847137451,4.688385963439941,36.18,5.776383876800537,5.137063503265381,28.685985565185547,8.120978355407715,6.418939590454102,12.849822998046877,45.241207122802734,4.824664115905762,1.373529314994812,18.17497062683105,4.038406848907471,13.256271362304688,11.238787651062012,19.00011444091797,9.584161758422852,6.271,14.489169120788574,5.03449010848999,5.506012439727783,12.990370750427246,11.38,51.35,5.51253604888916,4.280928611755371,11.861226081848145,8.13968276977539,7.821065425872803,4.794828414916992,10.418309211730955,16.908937454223633,30.5,17.588838577270508,6.801059722900391,30.181241989135746,2.226373672485352,9.633563995361328,11.62,29.394,5.169895172119141
2015-11-25,15.241186141967772,12.082900047302246,8.565869331359863,7.86,16.66277503967285,3.0699965953826904,56.06019973754883,15.749106407165527,8.121638298034668,3.1395294666290283,10.691028594970703,10.786,18.507976531982425,2.7285304069519043,10.744562149047852,1.826,4.945813655853272,4.74281120300293,34.95,5.648651123046875,4.93781852722168,28.463014602661133,8.02273941040039,6.252236366271973,12.6049165725708,46.57182693481445,4.919110298156738,1.4091131687164309,18.055877685546875,3.8458545207977295,12.60588550567627,10.990812301635742,19.45928001403809,9.403158187866213,6.234,13.869040489196776,4.854954242706299,5.3746185302734375,12.811710357666016,10.99,50.54,5.095798015594482,3.978745222091675,11.130770683288574,8.07584285736084,7.678164005279541,4.566151142120361,10.106423377990724,16.119516372680664,30.45,17.301313400268555,6.6455607414245605,29.1674919128418,2.200881242752075,9.360604286193848,11.3,28.249,5.282805919647217
2015-11-26,15.4132661819458,12.39538860321045,8.773113250732422,8.024,16.930570602416992,3.0496649742126465,55.56340789794922,15.705740928649902,8.18880844116211,3.1136679649353027,10.540672302246094,10.786,18.81212043762207,2.7856924533843994,10.882904052734377,1.83,5.006896495819092,4.680610656738281,36.57,5.755095481872559,4.972469329833984,28.453317642211918,8.12752628326416,6.260829448699951,11.548768043518066,,4.801053047180176,1.423346757888794,18.14321517944336,3.918712854385376,12.791062355041504,10.782835960388184,19.570114135742188,8.597691535949707,6.279,13.715832710266112,4.735263347625732,5.512267589569092,12.854934692382812,11.12,50.44,5.116899967193604,3.988818645477295,11.130770683288574,8.028899192810059,7.694653034210205,4.44812536239624,10.292227745056152,16.3402156829834,32.27,17.385587692260742,6.604638576507568,29.865558624267575,2.175388097763061,9.447152137756348,11.36,28.568,5.252010822296143
2015-11-27,15.21660041809082,12.006519317626951,8.444978713989258,7.723,16.12718391418457,2.8209402561187744,54.258094787597656,15.885409355163574,8.060572624206543,3.041257619857788,10.421972274780272,10.888,18.378337860107425,2.6523144245147705,10.474467277526855,1.76,4.95763635635376,4.5717597007751465,35.76,5.677036285400391,4.73857307434082,28.346677780151367,7.878657817840576,5.984136581420898,10.722214698791504,47.51158142089844,4.745957374572754,1.4091131687164309,18.095571517944336,3.825038909912109,12.452319145202637,10.766838073730469,19.17428207397461,8.416686058044434,6.082,13.314570426940918,4.735263347625732,5.368361473083496,12.79153823852539,10.7,48.44,4.921718120574951,3.827653408050537,10.956853866577148,7.600791931152344,7.557248592376709,4.433371543884277,9.708271026611328,15.881840705871582,30.92,16.87993621826172,6.383666038513184,28.90072059631348,2.1244027614593506,8.854625701904297,10.7,28.109,5.358078002929688
2015-11-30,15.273962020874023,11.31209659576416,8.296462059020996,7.567,15.45472526550293,2.7040364742279053,53.615177154541016,16.244749069213867,7.828526020050049,2.9404001235961914,10.137089729309082,10.363,17.505800247192383,2.515126466751098,10.369063377380373,1.73,4.748769760131836,4.276305675506592,35.04,5.244161605834961,4.530665397644043,29.471240997314453,7.773870944976807,6.032256603240967,10.263019561767578,47.59474563598633,4.801053047180176,1.4091131687164309,17.785911560058594,3.7729971408844,12.551684379577637,9.93492603302002,18.786365509033203,8.371437072753906,5.762,12.767396926879885,4.3986334800720215,5.168142318725586,12.275728225708008,10.1,47.71,4.963919162750244,3.862908601760864,10.27509307861328,7.4449462890625,7.301676273345947,4.425994873046875,9.821083068847656,16.06009864807129,30.92,16.587451934814453,6.260903358459473,27.891414642333984,1.8694744110107424,8.768075942993164,10.27,27.442,5.200690269470215
2015-12-01,15.3477144241333,11.31209659576416,8.331001281738281,7.525,15.883195877075195,2.719285011291504,54.842559814453125,15.903996467590332,7.944550037384033,2.9998791217803955,10.429885864257812,10.651,17.32630157470703,2.362694025039673,10.382238388061523,1.687,4.876847267150879,3.996402263641357,35.39,5.329318046569824,4.833864212036133,28.821706771850582,7.924501895904541,5.901643753051758,10.4926176071167,46.37222290039063,4.659382343292236,1.36641263961792,17.99234962463379,3.874687671661377,12.648847579956056,9.342989921569824,18.14511108398437,8.814894676208496,5.836,12.767396926879885,4.368710517883301,5.380874633789063,12.526429176330566,10.26,47.04,4.874241352081299,3.7722532749176025,10.087261199951172,7.621446132659912,6.980149269104004,4.389111518859863,9.75472354888916,15.78846836090088,30.72,16.6568546295166,6.342745304107666,28.384950637817383,1.7250149250030518,8.548375129699707,10.01,27.574,5.436773777008057
2015-12-02,15.11008071899414,11.40237045288086,8.36115550994873,7.519,15.532085418701172,2.759946823120117,54.76463317871094,15.903996467590332,7.96897554397583,2.9791910648345947,10.469451904296877,10.566,17.25649642944336,2.4389102458953857,10.092379570007324,1.646,4.884729862213135,3.871999740600586,35.24,5.584784984588623,4.764561653137207,29.083459854125977,8.088231086730957,5.856959819793701,11.433967590332031,44.969688415527344,4.659382343292236,1.3237122297286987,18.262319564819336,3.806893110275269,12.246639251708984,9.758947372436523,18.984281539916992,8.851096153259277,5.951,12.388021469116213,4.593130588531494,5.230710506439209,12.64745807647705,10.42,46.44,4.995570659637451,3.787362575531006,10.247265815734863,7.416781902313232,7.040607929229736,4.536644458770752,9.86753273010254,15.958234786987305,31.88,16.73617172241211,6.1299567222595215,28.27823638916016,1.7420099973678589,8.614949226379395,10.03,27.442,5.498360633850098
2015-12-03,15.36410140991211,12.360668182373049,8.668777465820312,7.86,16.841304779052734,2.780278444290161,55.28091430664063,16.14562225341797,8.10331916809082,3.0516011714935303,10.785988807678224,10.346,18.198848724365234,2.4389102458953857,10.362476348876951,1.651,5.008867740631104,3.910876512527466,35.68,5.591880798339844,4.894504070281982,29.17070960998535,7.937600135803223,6.040849685668945,11.70948600769043,45.00519943237305,4.738086700439453,1.3521791696548462,18.500518798828125,3.963340997695923,13.023918151855469,10.142904281616213,19.348447799682617,9.593213081359863,6.238,13.1102933883667,4.630534648895264,5.518526077270508,13.272772789001465,10.96,46.92,5.169651508331299,4.019036293029785,10.504664421081545,7.379228115081787,7.145034313201904,4.507137775421143,10.285592079162598,16.399635314941406,32.59,16.979082107543945,6.039930820465088,29.051889419555664,1.7590051889419556,8.56834602355957,9.92,27.677,5.645484447479248
2015-12-04,15.19201946258545,12.027347564697266,8.416460990905762,7.737,16.02006721496582,2.592215776443481,55.738746643066406,16.461597442626953,7.755248546600342,2.9895358085632324,10.619810104370115,9.712,17.89968490600586,2.4008023738861084,10.303187370300291,1.627,4.9064040184021,3.786474466323853,35.28,5.471243381500244,4.764561653137207,29.03498649597168,7.81316614151001,6.003039836883545,11.701831817626951,45.71533584594727,4.281594276428223,1.2311948537826538,18.024112701416016,3.9216232299804688,12.734710693359377,9.798941612243652,19.33261489868164,9.35790729522705,6.181,12.767396926879885,4.555727481842041,5.474727153778076,12.707972526550291,11.06,45.6,4.816214561462402,3.787362575531006,10.435097694396973,7.32289981842041,6.801522731781006,4.366981983184815,10.20596408843994,15.75451374053955,31.83,16.855148315429688,5.835325717926025,28.473876953125,1.6825268268585205,8.222150802612305,9.65,27.057,5.337550640106201
2015-12-07,15.241186141967772,11.978741645812988,8.39571475982666,7.669,16.39497947692871,2.5668015480041504,56.39140319824219,16.72800636291504,7.749141693115234,2.9869494438171387,10.5960693359375,9.627,17.949546813964844,2.3931803703308105,10.32953643798828,1.609,4.945813655853272,3.778700113296509,37.07,5.492532253265381,4.729910373687744,29.19979476928711,7.931049346923828,6.076940059661865,11.801325798034668,45.5200424194336,4.171407222747803,1.1813775300979614,18.64344024658203,3.879904508590698,12.639801025390623,9.886932373046877,19.2692813873291,9.466508865356444,6.218,13.073810577392578,4.675417423248291,5.612376689910889,12.278607368469238,11.23,44.99,4.55773401260376,3.621162414550781,10.449010848999023,7.422415256500244,7.007630825042725,4.4112420082092285,10.424945831298828,15.491372108459473,31.97,16.830364227294922,5.810772895812988,27.989233016967773,1.6145459413528442,8.128946304321289,9.5,27.17,5.515468120574951
2015-12-08,14.864252090454102,11.860687255859377,8.260918617248535,7.498,15.770126342773438,2.388904571533203,56.13813400268555,16.09606170654297,7.388859748840332,2.935227870941162,10.421972274780272,10.084,17.81492805480957,2.3360185623168945,10.0462646484375,1.58,4.807882785797119,3.537670850753784,36.61,5.499629020690918,4.651944160461426,29.005905151367188,7.786968231201172,6.08381462097168,11.847244262695312,44.66788101196289,3.9274182319641113,1.1102102994918823,18.659318923950195,3.853828430175781,12.49519157409668,9.598963737487791,18.825946807861328,9.520811080932615,6.115,12.774694442749023,4.66045618057251,5.443443775177002,11.898236274719238,11.06,44.51,4.504980087280273,3.5909430980682373,10.400312423706056,7.317266464233398,6.650378704071045,4.389111518859863,10.245777130126951,15.618700981140137,31.1,16.632068634033203,5.769852161407471,27.851396560668945,1.5295697450637815,7.756117343902588,9.0,27.039,5.313600540161133
2015-12-09,15.142857551574709,13.055087089538574,8.516694068908691,7.888,16.960325241088867,2.5159738063812256,56.51803970336914,16.275728225708008,7.730823993682861,3.098151683807373,10.825556755065918,9.932,18.697444915771484,2.423666477203369,10.520581245422363,1.622,5.0502471923828125,3.615422010421753,37.39,5.606073379516602,4.920492649078369,28.3951473236084,8.186467170715332,6.23848819732666,11.51815414428711,43.31861114501953,3.8880650997161865,1.1244438886642456,18.699018478393555,4.046779632568359,13.173062324523926,9.798941612243652,18.366777420043945,9.719914436340332,6.333,13.460479736328123,4.742743968963623,5.549808025360107,12.595589637756348,11.66,47.1,4.990294933319092,3.8528354167938232,10.65771198272705,7.74537467956543,7.007630825042725,4.5440216064453125,10.484667778015137,16.111026763916016,33.13,17.286441802978516,5.73711633682251,28.90072059631348,1.5550625324249268,8.042396545410156,9.32,27.32,5.286226749420166
2015-12-10,14.995359420776367,12.499552726745604,8.181421279907227,7.525,16.69252586364746,2.597298145294189,56.1089096069336,16.046493530273438,7.517094135284424,3.095565795898437,10.793901443481444,9.932,18.14898681640625,2.3893699645996094,10.309774398803713,1.589,4.991133689880371,3.592096328735352,37.08,5.598977088928223,4.764561653137207,28.773237228393555,8.147172927856445,6.143965244293213,11.357436180114746,44.1352767944336,3.935288667678833,1.103093504905701,18.30201911926269,4.03666353225708,13.108871459960938,9.886932373046877,18.754688262939453,9.466508865356444,6.353,13.081110000610352,4.750224590301514,5.443443775177002,12.46879768371582,11.91,47.04,4.853140830993652,3.752108097076416,10.52553653717041,7.44119119644165,6.870225429534912,4.477631092071533,10.292227745056152,15.559280395507812,31.95,16.984041213989258,5.7289323806762695,28.50054931640625,1.5720579624176023,8.435193061828613,9.67,27.658,5.474410057067871
2015-12-11,14.97897243499756,12.256502151489258,8.043163299560547,7.464,16.722286224365234,2.531222105026245,56.02123641967773,15.866823196411133,7.468243598937988,3.10332465171814,10.55650234222412,9.991,18.06422615051269,2.3245856761932373,10.18460750579834,1.554,4.926109313964844,3.506570816040039,36.84,5.606073379516602,4.85985279083252,28.501789093017575,8.23231315612793,6.16115140914917,11.250290870666504,43.74469375610352,3.848712921142578,1.0319262742996216,18.159093856811523,4.0101752281188965,13.108871459960938,10.166902542114258,18.754688262939453,9.403158187866213,6.304,13.146769523620604,4.8025898933410645,5.480984687805176,12.37082290649414,12.29,46.25,4.668511867523193,3.651380062103272,10.247265815734863,7.409270763397217,6.730073928833008,4.477631092071533,10.378495216369627,15.28765106201172,32.23,17.35088348388672,5.434299945831299,28.29157829284668,1.5295697450637815,8.128946304321289,9.26,27.442,5.618113517761231
2015-12-14,14.790502548217772,11.737683296203612,7.880710124969482,7.334,16.50804901123047,2.597298145294189,55.62185287475586,15.941168785095217,7.572054386138916,3.096062660217285,10.738508224487305,10.075,17.89968490600586,2.195019483566284,10.15825653076172,1.469,4.918227195739746,3.4521450996398926,36.19,5.471243381500244,4.634619235992432,28.30790328979492,8.140625,6.032256603240967,10.783440589904783,44.623497009277344,3.809360265731812,1.003459334373474,17.960590362548828,3.8883345127105713,12.799359321594238,10.190899848937988,18.4538631439209,9.276453971862791,6.218,12.97896957397461,4.682899475097656,5.437185764312744,12.036553382873535,12.24,44.77,4.626310348510742,3.631234645843506,10.46292495727539,7.309505939483643,6.815264701843262,4.425994873046875,10.504576683044434,14.93962574005127,32.49,16.988996505737305,5.368825912475586,27.66465759277344,1.4785841703414917,8.295387268066406,9.53,27.442,5.364921569824219
2015-12-15,14.62662410736084,11.822330474853516,7.915275573730469,7.457,15.906997680664062,2.693870782852173,55.08609008789063,16.083669662475586,7.431604385375977,3.061720371246338,10.469451904296877,10.278,17.70025062561035,2.282667875289917,10.237309455871582,1.492,4.916256904602051,3.4288196563720703,36.24,5.54930305480957,4.677933216094971,28.114011764526367,8.140625,6.023663520812988,11.020692825317385,44.197410583496094,3.856583833694458,1.0176926851272583,17.611225128173828,3.9095242023468018,12.8812894821167,9.806941986083984,18.21636009216309,9.276453971862791,6.226,12.767396926879885,4.720301628112793,5.3996453285217285,12.29013729095459,13.05,44.29,4.800390243530273,3.7369985580444336,10.435097694396973,7.102277755737305,6.785034656524658,4.462878227233887,10.577569961547852,15.185790061950684,32.84,16.780786514282227,5.524326324462891,27.77136611938477,1.4275983572006226,8.575004577636719,9.93,27.602,5.269118309020996
