Date,ABEV3,BBSE3,B3SA3,BRML3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,YDUQ3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,POMO4,MRFG3,MRVE3,MULT3,NATU3,OIBR4,PCAR4,PETR3,PETR4,QUAL3,RAIL3,SBSP3,SANB11,CSNA3,SMLE3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2014-11-14,11.898187637329102,17.458038330078125,2.4126718044281006,9.581788063049316,3.910665273666382,9.607604026794434,10.458,6.638441562652588,15.38219165802002,11.21511173248291,62.43882751464844,12.201486587524414,4.584595680236816,15.54,28.71,18.189,15.951597213745115,1.866,5.725888729095459,11.446125984191896,8.098176002502441,5.543187141418457,7.746599674224853,4.493278980255127,6.094,22.912458419799805,5.677375793457031,20.523290634155277,26.181262969970703,128.53488159179688,8.35024642944336,9.186538696289062,12.800000190734863,12.84714412689209,4.322549819946289,13.889154434204102,8.751508712768555,9.83324909210205,15.145512580871582,8.784520149230957,5.315,10.290884971618652,3.2629995346069336,4.249019622802734,4.436651229858398,13.40816593170166,15.19,13.100000381469728,100.25,6.74164628982544,6.648030281066895,15.340494155883787,,15.776007652282717,8.601194381713867,5.072758674621582,37.29,18.56,34.031,10.475540161132812,15.55532932281494,22.836334228515625,4.631036758422852,14.529170989990234,18.04
2014-11-17,11.935795783996582,17.559404373168945,2.3565053939819336,9.646488189697266,3.873632907867432,9.371238708496094,10.232,6.769618034362793,15.795158386230469,11.085662841796877,62.08390426635742,12.110600471496582,4.511767387390137,15.769,29.02,18.17,16.351205825805664,1.845,5.741188049316406,11.36313533782959,8.062808990478516,5.576782703399658,7.691602230072021,4.143359661102295,5.532,23.00832748413086,5.677375793457031,19.94421768188477,25.817636489868164,126.83244323730467,8.04632568359375,8.80260181427002,12.350000381469728,12.86302375793457,4.277287483215332,13.786865234375,8.727768898010254,9.91801643371582,14.798053741455078,8.886762619018555,5.352,10.220565795898438,3.230612277984619,4.204135417938232,4.478171348571777,13.286864280700684,14.8,12.800000190734863,100.43,6.398760795593262,6.345846176147461,15.590444564819336,,15.629254341125488,8.607352256774902,4.971879959106445,36.88,18.38,33.909,10.36290168762207,15.36094856262207,22.91109275817871,4.309906482696533,14.484951972961426,17.98
2014-11-18,12.1689453125,18.195777893066406,2.44410252571106,10.128813743591309,3.9699180126190186,9.813387870788574,10.677,6.488527297973633,16.37456703186035,11.391636848449709,62.72661972045898,12.307519912719728,4.588238716125488,15.98,29.49,18.287,17.125953674316406,1.899,5.723977088928223,11.478044509887695,8.26791763305664,5.509591579437256,7.730885505676269,4.183123588562012,5.302,23.75609970092773,5.752655029296875,20.2299919128418,26.05729866027832,126.83244323730467,7.916547298431396,8.648538589477539,12.31999969482422,13.029763221740724,4.399495124816895,14.188183784484863,8.933502197265625,10.056732177734377,15.439515113830566,9.026665687561035,5.405,10.332499504089355,3.2629995346069336,4.151771545410156,4.567142486572266,13.803102493286133,15.3,13.0,101.82,6.298532485961914,6.27030086517334,15.871634483337402,,16.199962615966797,8.718178749084473,4.784533500671387,38.02,19.04,34.218,10.29049015045166,15.564810752868652,23.403614044189453,4.233850002288818,13.916419982910156,17.15
2014-11-19,12.43970012664795,18.7476749420166,2.463852405548096,10.58760929107666,3.862523317337036,10.18600368499756,11.141,6.526005268096924,17.344444274902344,11.37986946105957,64.86579132080078,13.027036666870115,4.570030689239502,16.285,30.0,18.579,17.61526107788086,1.959,5.892272472381592,12.027050971984863,8.430588722229004,5.576782703399658,8.25727653503418,4.525089740753174,5.532,23.506845474243164,5.9596757888793945,20.718822479248047,25.99944877624512,136.19590759277344,7.93944787979126,8.704562187194824,12.829999923706056,13.315610885620115,4.571492671966553,14.758692741394045,9.162971496582031,10.233980178833008,15.680068016052246,9.171951293945312,5.553,10.447307586669922,3.3763539791107178,4.406113624572754,4.715425491333008,13.915943145751951,15.59,14.100000381469728,100.27,6.4673380851745605,6.436502456665039,15.934121131896973,,16.387483596801758,9.08143424987793,4.5971879959106445,38.86,19.65,35.373,10.411174774169922,16.119508743286133,23.746618270874023,4.242300510406494,13.998540878295898,17.23
2014-11-21,12.88343906402588,19.56988906860352,2.6045734882354736,11.14051914215088,4.055092811584473,10.850611686706545,11.982,7.1116132736206055,18.78666305541992,11.44459629058838,65.08641815185547,13.542057037353516,4.824932098388672,16.945,30.78,18.705,17.63565444946289,2.102,6.234601020812988,12.837791442871094,8.770074844360352,5.677567958831787,8.618680953979492,4.843197822570801,5.813,22.69196510314941,6.310982704162598,21.1700496673584,25.090377807617188,150.66671752929688,8.26008129119873,8.970672607421875,13.779999732971191,14.093741416931152,4.838541030883789,15.730555534362791,9.479482650756836,10.619296073913574,16.036426544189453,9.642792701721191,5.758,10.938103675842283,3.481612205505371,4.8025898933410645,5.047582626342773,14.288315773010254,16.2,15.199999809265137,103.29,7.190035820007324,7.202033042907715,16.615224838256836,,16.713600158691406,9.278453826904297,4.813356876373291,38.95,20.37,35.898,10.113483428955078,16.299667358398438,24.62612533569336,4.5634307861328125,14.901877403259276,18.43
2014-11-24,12.687894821166992,18.80962371826172,2.597167015075684,10.79348087310791,4.0662031173706055,10.700450897216797,11.798,7.130352020263672,18.13169479370117,11.273956298828123,64.462890625,13.276975631713867,4.788517475128174,16.886,30.31,18.735,17.83545684814453,2.103,6.291976451873779,12.671813011169434,8.777148246765137,5.724600315093994,8.03729248046875,4.8352460861206055,5.847,22.28931999206543,6.317256450653076,20.794025421142575,25.47053337097168,152.36917114257812,8.38985824584961,9.243781089782717,13.81999969482422,13.815837860107422,4.743490219116211,15.403982162475586,9.503218650817873,10.596177101135254,16.000791549682617,9.532485008239746,5.701,10.705622673034668,3.4006447792053223,4.675417423248291,5.112826347351074,14.573233604431152,15.65,13.899999618530272,102.36,7.084532737731934,7.156705379486084,16.558988571166992,,16.265188217163086,9.210728645324709,4.87100076675415,38.95,20.15,35.42,9.880157470703123,16.361299514770508,23.746618270874023,4.656388759613037,14.971363067626951,18.58
2014-11-25,12.657809257507324,18.86594009399414,2.6169183254241943,10.775834083557127,4.036577224731445,11.003554344177246,11.955,7.167829036712647,18.39619827270508,11.1798095703125,63.70508193969727,12.799818992614746,5.043418884277344,16.539,30.31,18.881,18.09642601013184,2.039,6.186790943145752,12.32070255279541,8.75593090057373,5.758195400238037,8.401153564453125,4.859103679656982,5.915,22.14551544189453,6.229429721832275,20.756423950195312,25.296985626220703,154.07162475585938,8.397494316101074,9.20176601409912,13.75,13.657034873962402,4.834014892578125,15.600712776184082,9.47157096862793,10.488286018371582,15.786972999572754,9.34145450592041,5.573,10.590815544128418,3.408741235733032,4.765185832977295,5.237385272979736,14.268568992614746,15.53,14.600000381469728,103.94,7.005403518676758,7.126486301422119,16.95890235900879,,15.816774368286133,9.493947982788086,4.813356876373291,39.08,20.0,35.035,9.920385360717772,15.939350128173828,24.12480926513672,4.656388759613037,15.135605812072754,18.76
2014-11-26,12.514909744262695,18.80962371826172,2.624324083328247,10.940528869628906,3.947698593139648,10.714357376098633,11.852,6.919534206390381,18.16317367553711,11.062128067016602,63.311767578125,13.38300895690918,5.010647773742676,16.243,30.48,18.871,17.827301025390625,2.064,6.444972991943359,12.384541511535645,8.7064208984375,5.717881679534912,8.665495872497559,4.811386585235596,5.907,22.11675262451172,6.122783184051514,20.974515914916992,24.3796501159668,155.77406311035156,8.015791893005371,8.76758861541748,13.529999732971191,13.633214950561523,4.761595249176025,15.470873832702637,9.376616477966309,10.326455116271973,16.107698440551758,9.551315307617188,5.577,10.862042427062988,3.3763539791107178,4.839993000030518,5.189933776855469,14.598623275756836,15.68,14.100000381469728,104.06,7.000129222869873,7.13655948638916,17.065134048461914,,15.9146089553833,9.235356330871582,4.431457996368408,39.21,20.05,35.617,9.719243049621582,16.30415153503418,23.869752883911133,4.326807975769043,14.554441452026367,17.99
2014-11-27,12.454740524291992,18.85467529296875,2.6045734882354736,11.058170318603516,4.036577224731445,10.547513008117676,11.626,6.928904056549072,18.352113723754883,11.16804027557373,63.17747497558594,13.63294506072998,5.116250038146973,16.285,30.62,18.55,17.77837371826172,2.119,6.249900817871094,12.49306869506836,8.628622055053711,5.751476764678955,8.93809986114502,4.803433895111084,5.949,22.241390228271484,6.292162418365479,21.05724334716797,,150.66671752929688,8.092131614685059,8.823610305786133,14.5600004196167,13.760260581970217,4.725386142730713,15.242658615112305,9.416178703308104,10.626998901367188,16.045333862304688,9.443695068359377,5.614,10.976847648620604,3.3196771144866943,4.787628650665283,5.100964069366455,14.781989097595217,15.61,13.899999618530272,103.49,6.725821495056152,6.768903732299805,17.190105438232422,,15.82492733001709,9.16147232055664,4.323373317718506,38.95,19.99,35.692,9.968661308288574,16.366418838500977,23.891742706298828,4.309906482696533,14.516534805297852,17.99
2014-11-28,12.60516357421875,18.8772029876709,2.5996365547180176,10.852300643920898,4.040279865264893,10.636492729187012,11.585,7.0319695472717285,18.70479393005371,11.350449562072754,63.513214111328125,13.329989433288574,5.16358757019043,15.896,30.39,18.54,17.78652572631836,2.072,6.081605434417725,12.435611724853516,8.876165390014648,5.617095470428467,9.045488357543944,4.779576301574707,5.856,22.6632022857666,6.323529243469238,20.85419273376465,25.404420852661133,155.77406311035156,8.321152687072754,9.033697128295898,14.989999771118164,13.88730239868164,4.752542018890381,15.22691535949707,9.424092292785645,10.7503023147583,15.929518699645996,9.33876609802246,5.664,10.97110652923584,3.34396767616272,4.8773956298828125,5.041650772094727,14.663504600524902,15.88,14.0,104.83,6.425136566162109,6.466720104217529,17.19635581970215,,15.727092742919922,8.933667182922363,4.359401702880859,38.95,19.67,36.105,9.9927978515625,16.48137092590332,24.12920379638672,4.436668872833252,14.712368965148926,18.22
2014-12-01,12.033568382263184,17.998668670654297,2.436696529388428,10.099404335021973,3.862523317337036,10.08033847808838,10.964,6.615017890930176,17.338151931762695,11.203344345092772,62.51557540893555,12.451425552368164,4.864988803863525,15.625,29.83,17.479,17.134111404418945,1.996,5.909484386444092,12.246556282043455,8.395224571228027,5.361773490905762,8.516802787780762,4.477373600006104,5.464,21.618244171142575,5.928309440612793,19.66596221923828,24.50361442565918,148.96426391601562,7.817303657531738,8.403438568115234,14.06999969482422,13.077406883239746,4.505510330200195,14.520384788513184,8.854373931884766,10.341864585876465,15.296968460083008,9.053570747375488,5.524,10.418607711791992,3.2468061447143555,4.495882034301758,4.851847171783447,13.698729515075684,15.05,13.0,100.58,6.103352069854736,6.204828262329102,16.72145652770996,,14.69166374206543,8.835156440734863,4.1504387855529785,38.86,18.98,34.284,9.236498832702637,16.04550552368164,22.867116928100582,4.140891075134277,13.979591369628906,17.48
2014-12-02,11.747769355773926,18.06624984741211,2.367569923400879,9.846477508544922,3.873632907867432,10.032706260681152,10.759,6.507266044616699,16.97916603088379,11.297492027282717,61.354862213134766,12.33781623840332,4.850422859191895,16.082,29.62,17.031,17.460317611694336,2.023,6.081605434417725,12.496889114379885,8.274989128112793,5.3147406578063965,8.392891883850098,4.628475189208984,5.464,21.79080581665039,6.066322326660156,20.372879028320312,25.164758682250977,147.26181030273438,7.740962028503418,8.340414047241211,13.710000038146973,13.029763221740724,4.500976085662842,14.398359298706056,8.577428817749023,10.611586570739746,15.252421379089355,9.11276149749756,5.623,10.717101097106934,3.2387094497680664,4.106886863708496,4.851847171783447,13.791818618774414,14.99,12.5,100.1,6.0453267097473145,6.129282474517822,17.277585983276367,,14.911794662475586,8.828999519348145,4.049560546875,38.95,18.18,33.796,9.20431423187256,16.208356857299805,22.67362594604492,4.115538120269775,13.562664031982422,17.08
2014-12-03,11.792895317077637,17.829721450805664,2.407071113586426,10.040584564208984,3.7625346183776855,10.141210556030272,10.95,6.52131986618042,17.004358291625977,11.3386812210083,62.352500915527344,12.156042098999023,4.908687114715576,16.285,29.83,16.846,17.329833984375,2.042,6.043355941772461,12.47712516784668,8.274989128112793,5.2811455726623535,8.26898193359375,4.69209623336792,5.507,21.94419288635254,6.022408962249756,19.711082458496094,24.95815086364746,150.66671752929688,7.817303657531738,8.459464073181152,13.779999732971191,13.355305671691896,4.541772365570068,14.520384788513184,9.297490119934082,10.696356773376465,14.985149383544922,9.120834350585938,5.61,11.004117965698242,3.198225975036621,4.510843276977539,4.952680587768555,13.521004676818848,14.94,12.5,101.88,6.330183982849121,6.401247024536133,17.321325302124023,,15.278678894042969,8.933667182922363,4.071177005767822,38.99,18.32,33.665,9.300864219665527,16.280200958251953,22.98584747314453,4.123989105224609,13.865882873535156,17.14
2014-12-04,11.807939529418944,17.84661865234375,2.3700389862060547,9.811847686767578,3.69587516784668,9.907506942749023,10.697,6.371403694152832,16.777629852294922,11.332797050476074,60.81767272949219,12.103026390075684,4.890478134155273,16.133,29.75,16.311,17.248281478881836,2.0,5.928609371185303,12.35854721069336,8.246698379516602,5.287864685058594,8.145071029663086,4.676191329956055,5.311,22.040061950683597,6.066322326660156,19.184654235839844,24.80939483642578,146.41058349609375,7.6951584815979,8.33341121673584,14.109999656677246,13.45059299468994,4.442051887512207,14.303893089294434,9.13923454284668,10.6347074508667,14.967329025268556,9.20155143737793,5.524,10.763023376464844,3.1577420234680176,4.204135417938232,4.863709449768066,13.597172737121582,14.97,12.199999809265137,100.77,6.029500961303711,6.179646015167236,17.121368408203125,,14.879179954528809,8.718178749084473,3.991914987564087,39.21,18.2,33.477,9.164087295532228,15.91618537902832,22.62525749206543,4.183144569396973,13.689004898071287,16.86
2014-12-05,11.99596118927002,18.02119445800781,2.3873207569122314,9.906819343566896,3.755127191543579,9.988195419311523,10.957,6.483841419219971,17.149211883544922,11.356331825256348,60.338035583496094,12.156042098999023,4.854064464569092,15.98,29.65,16.467,17.44808578491211,1.967,5.947732925415039,12.516655921936035,8.31035327911377,5.260989189147949,8.26898193359375,4.501232147216797,5.073,22.241390228271484,6.160423278808594,19.77876663208008,25.577970504760746,143.85691833496094,7.779134273529053,8.368425369262695,14.5600004196167,13.291789054870604,4.537237644195557,14.5754976272583,8.9888916015625,10.657825469970703,15.216789245605469,9.365670204162598,5.594,10.869217872619627,3.133450984954834,4.211616516113281,4.875572204589844,13.577425003051758,15.07,12.199999809265137,100.38,6.040050983428955,6.134318828582764,17.340072631835938,,14.895487785339355,8.816686630249023,3.991914987564087,39.28,17.79,33.834,9.44568920135498,16.328102111816406,22.62525749206543,4.318357944488525,13.82166576385498,17.04
2014-12-08,11.868106842041016,17.762142181396484,2.293505907058716,9.770297050476074,3.636622428894043,9.66823387145996,10.396,6.184011459350586,16.254911422729492,11.150388717651367,59.47469329833984,11.853086471557615,4.733895301818848,15.473,29.39,15.698,16.89352798461914,1.936,5.689551830291748,12.022574424743652,8.274989128112793,5.066136837005615,7.98811674118042,4.509184837341309,5.124,21.81956672668457,6.022408962249756,19.66596221923828,25.313514709472656,134.4934539794922,7.527207851409912,8.053295135498047,14.390000343322754,13.06152629852295,4.364996433258057,14.032310485839844,8.704031944274902,10.58846950531006,14.833696365356444,9.102002143859863,5.467,10.547762870788574,3.0039024353027344,4.01711893081665,4.828121662139893,13.631024360656738,14.58,12.0,98.05,5.654964447021484,5.796881675720215,17.43380355834961,,14.430768013000488,8.539624214172363,3.761335849761963,39.22,17.2,33.233,9.123858451843262,15.691072463989258,21.943634033203125,4.149340629577637,13.379472732543944,16.46
2014-12-09,11.77785587310791,17.863510131835938,2.271286725997925,9.615965843200684,3.773643493652344,9.682146072387695,10.628,5.954451560974121,15.84554386138916,11.003286361694336,58.85116958618164,11.580429077148438,4.843139171600342,15.735,29.06,15.912,16.88129425048828,1.926,5.526994228363037,12.147741317749023,8.197190284729004,5.086294174194336,8.021160125732422,4.381941318511963,4.996,22.48105239868164,6.141603469848633,19.929174423217773,24.858980178833008,133.64222717285156,7.122601509094238,7.710156440734863,14.609999656677246,13.148866653442385,4.405789852142334,14.087404251098633,8.933502197265625,10.480581283569336,14.833696365356444,9.3629789352417,5.385,10.645347595214844,3.052483558654785,4.076964855194092,4.721356391906738,13.82285213470459,14.4,11.600000381469728,99.04,5.565288066864014,5.751552581787109,17.402559280395508,,14.610133171081545,8.533469200134277,3.653251171112061,38.95,17.14,32.782,9.260635375976562,15.676698684692385,22.163515090942383,4.140891075134277,13.076253890991213,16.07
2014-12-10,11.88314723968506,17.824087142944336,2.236724376678467,9.414149284362791,3.7032816410064697,9.57363986968994,10.335,5.7811126708984375,15.070895195007324,10.844415664672852,58.17008972167969,11.70161247253418,4.682915687561035,15.786,28.88,16.292,16.962846755981445,1.954,5.393121719360352,12.345372200012209,8.091100692749023,5.066136837005615,8.070723533630371,4.214934349060059,4.86,22.605682373046875,5.871849060058594,19.56067276000977,24.66063690185547,125.98121643066406,6.99282169342041,7.619118690490723,14.739999771118164,13.148866653442385,4.324200630187988,13.874866485595703,9.004716873168945,10.395812034606934,15.038604736328123,9.115452766418455,5.343,10.820428848266602,2.939128398895264,4.189174175262451,4.703562259674072,13.82285213470459,14.35,11.699999809265137,97.05,5.3331804275512695,5.479588985443115,17.115121841430664,,14.455224990844728,8.342605590820312,3.5019328594207764,38.43,17.45,33.449,10.29853343963623,15.542593955993652,21.77213287353516,3.954972267150879,12.589844703674316,15.48
