,VIVO4,AMBV4,ARCZ6,ARCE3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CPLE6,CSAN3,CPFE3,CYRE3,ELET3,ELET6,EMBR3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LIGT3,LAME4,LREN3,NATU3,NETC4,PCAR4,PETR3,PETR4,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,SUBA3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM5,VALE3,VALE5,ALLL11
2006-07-14,17.52,14.1,10.37,33.01,3.937,6.826493740081787,6.661770343780518,25.05,11.12,4.942083835601807,2.5068159103393555,2.539820432662964,0.853,6.989608287811279,5.824964046478272,5.210700035095215,9.865013122558594,8.094,15.594674110412598,10.09927463531494,10.67903995513916,59.048858642578125,16.25,2.03853702545166,6.016210079193115,,7.302803993225098,1.481,2.6699721813201904,6.66,17.74,49.53,11.197842597961426,8.340376853942871,217.443115234375,4.6085205078125,5.61,5.779405117034912,4.56,35.76,49.92,29.98,37.05,16.17,25.74,4.91,12.15,12.218398094177246,12.074426651000977,14.17,13.87
2006-07-17,18.08,14.0,10.11,33.49,3.882,6.62117338180542,6.583395957946777,24.27,11.05,5.031309127807617,2.5039916038513184,2.539820432662964,0.851,7.149099826812744,5.619133472442627,4.954960823059082,9.736197471618652,7.924,15.450757026672363,9.842029571533203,10.59534740447998,58.35898971557617,15.85,2.193935871124268,5.87476921081543,,7.24194860458374,1.535,2.574418783187866,6.66,18.21,48.4,10.67754077911377,8.091695785522461,215.77899169921875,4.6085205078125,6.1,5.6520185470581055,4.42,34.11,48.53,29.63,37.65,16.18,25.79,5.02,11.92,11.952961921691896,11.671942710876465,13.69,13.77
2006-07-18,18.39,14.01,10.32,34.16,3.848,6.691212177276611,6.569144248962402,24.96,11.26,5.403079509735107,2.58166766166687,2.4666571617126465,0.88,7.493580818176269,5.639717102050781,4.907008647918701,9.875747680664062,7.873,15.408419609069824,9.835678100585938,10.542341232299805,59.58956909179688,16.2,1.9969345331192017,5.87982177734375,,7.2571611404418945,1.559,2.5899853706359863,6.75,18.05,47.98,10.654916763305664,8.1012601852417,209.0116271972656,4.486423492431641,5.87,5.779405117034912,4.49,34.05,48.63,29.72,37.19,16.4,26.22,4.98,11.83,12.02385425567627,11.623157501220703,13.72,13.54
2006-07-19,19.22,14.33,10.56,34.89,4.155,6.62980842590332,6.86839485168457,26.24,11.76,5.670755863189697,2.6974754333496094,2.5711772441864014,0.91,7.524578094482422,5.647949695587158,4.827090263366699,10.277217864990234,8.205,15.916400909423828,9.772160530090332,10.461442947387695,63.76605987548828,17.01,2.006723165512085,6.363745212554932,,7.809943199157715,1.621,2.6342878341674805,6.9,18.69,50.81,10.969362258911133,8.1012601852417,220.21661376953125,4.585448265075684,6.01,6.1384806632995605,4.41,35.84,52.04,31.1,38.73,17.2,27.47,5.2,12.93,12.653654098510742,12.415924072265623,14.5,13.9
2006-07-20,17.8,14.17,10.11,34.16,4.087,6.840888500213623,6.668896675109863,26.05,11.43,5.5517897605896,2.64663314819336,2.5711772441864014,0.891,7.325088024139404,5.682940483093262,4.715204238891602,10.15484619140625,8.145,15.755538940429688,10.162795066833496,10.81015682220459,60.96929931640625,16.36,2.3446850776672363,6.330402374267578,,7.75922966003418,1.608,2.682185649871826,6.97,18.21,48.31,10.659441947937012,8.1012601852417,213.56016540527344,4.585448265075684,6.02,5.857204914093018,4.38,36.03,51.19,29.98,38.39,16.77,26.54,5.09,12.75,12.167291641235352,11.86952304840088,13.92,13.85
2006-07-21,17.7,14.14,10.25,33.2,4.114,6.840888500213623,6.74014139175415,26.06,11.39,5.6013593673706055,2.653693914413452,2.597306728363037,0.918,7.349587440490723,5.682940483093262,4.6352858543396,10.101174354553224,8.162,15.747068405151367,10.162795066833496,10.81015682220459,59.47769165039063,16.45,2.131532907485962,6.313231945037842,,7.804872035980225,1.596,2.63692307472229,6.9,18.36,49.14,10.575743675231934,8.1012601852417,205.23963928222656,4.781164646148682,5.91,5.702461242675781,4.41,35.84,50.18,29.91,38.26,16.63,26.04,4.91,12.74,11.944719314575195,11.59876537322998,13.66,13.85
2006-07-24,17.18,14.38,10.56,33.4,4.279,6.740145683288574,6.84274435043335,26.73,11.93,5.695540428161621,2.76809024810791,2.5502727031707764,0.925,7.449581146240234,5.536803245544434,4.7136054039001465,10.24071979522705,8.179,16.212709426879883,9.91189956665039,10.545129776000977,61.985450744628906,17.12,2.14132022857666,6.566812515258789,,7.860659599304199,1.608,2.612735748291016,7.13,18.84,50.99,10.971624374389648,8.034308433532715,199.6926422119141,4.792829990386963,6.01,5.740932941436768,4.41,35.84,51.39,30.3,38.73,16.9,26.8,4.91,13.34,11.854043006896973,11.742682456970217,13.97,14.44
2006-07-25,17.38,14.58,10.56,33.98,4.347,7.003992080688477,6.911141872406006,26.52,11.93,5.82442045211792,2.866950035095215,2.5502727031707764,0.932,7.474580764770508,5.680883407592773,4.723195552825928,10.54343318939209,8.486,16.602155685424805,10.308887481689451,10.824100494384766,63.84062957763672,17.37,2.4523632526397705,6.672885894775391,,7.708516120910644,1.588,2.65823745727539,7.28,19.16,50.67,11.064373016357422,8.41689395904541,199.6926422119141,4.792829990386963,6.02,5.8982415199279785,4.4,35.76,53.65,30.76,39.06,16.88,26.65,4.87,13.58,11.98263931274414,12.171996116638184,14.29,14.44
2006-07-26,17.21,14.37,10.5,33.2,4.354,7.003992080688477,6.909718036651611,26.37,12.04,5.779809951782227,2.866950035095215,2.5502727031707764,0.917,7.449581146240234,5.598550796508789,4.7136054039001465,10.453265190124512,8.418,16.52596092224121,10.226309776306152,10.701359748840332,64.27879333496094,17.59,2.4389028549194336,6.66783618927002,,7.531015872955322,1.588,2.705893993377685,7.29,19.32,51.99,11.186529159545898,8.457067489624023,199.6926422119141,4.792829990386963,5.84,5.899097442626953,4.32,35.58,53.55,30.81,40.21,17.38,27.09,4.77,13.63,11.969449043273926,12.074426651000977,14.09,14.65
2006-07-27,17.74,14.28,10.5,32.72,4.354,7.12872314453125,6.911141872406006,26.49,12.07,5.655884742736816,2.7822134494781494,2.5502727031707764,0.928,7.599574565887451,5.588260173797607,4.715204238891602,10.305129051208496,8.418,16.339693069458008,10.480384826660156,11.011014938354492,64.31608581542969,17.59,2.382373332977295,6.637532711029053,,7.414374828338623,1.588,2.8390450477600098,7.66,19.32,52.62,11.30869197845459,8.558449745178223,195.47691345214844,4.792829990386963,6.18,5.933295249938965,4.38,36.21,54.11,30.89,41.08,17.75,27.5,4.8,13.98,12.365135192871094,12.225658416748049,14.17,14.94
2006-07-28,18.39,14.33,10.32,33.2,4.477,7.12872314453125,7.124890327453613,27.52,12.28,5.769895076751709,2.848590135574341,2.5868539810180664,0.922,7.149600028991699,5.588260173797607,4.715204238891602,10.101174354553224,8.384,15.95872974395752,10.480384826660156,11.011014938354492,64.79154205322266,18.01,2.165792942047119,6.718353271484375,,7.738944053649902,1.588,2.933640956878662,7.5,19.48,52.37,11.38786792755127,8.558449745178223,194.0347137451172,4.954067230224609,6.12,6.02733850479126,4.3,37.46,53.78,30.63,42.09,17.63,27.5,4.7,13.96,12.44591999053955,12.562277793884276,14.6,14.72
2006-07-31,19.06,14.14,10.32,33.5,4.477,7.263046741485596,7.110637664794922,27.52,11.93,5.6013593673706055,2.888134479522705,2.628662109375,0.922,7.037105560302734,5.639717102050781,4.715204238891602,9.832809448242188,8.179,15.577749252319336,10.829726219177246,11.409947395324709,64.53050994873047,18.01,2.187818050384521,6.723404884338379,,7.58680248260498,1.551,3.0174570083618164,7.32,19.32,51.98,11.299642562866213,8.627314567565918,188.4876708984375,5.023281097412109,5.99,5.95894193649292,4.27,36.7,54.06,30.62,41.75,17.38,27.48,4.62,13.99,12.365135192871094,12.330547332763672,14.35,14.72
2006-08-01,18.64,14.21,10.37,34.84,4.429,7.195883750915527,6.923967361450195,27.52,11.92,5.502220153808594,2.8245809078216557,2.618210554122925,0.932,6.729623794555664,5.567676067352295,4.6832356452941895,9.81134033203125,8.069,15.789401054382324,10.797968864440918,11.29835319519043,63.29994201660156,17.95,2.202500343322754,6.516297340393066,,7.505660057067871,1.592,2.80192494392395,7.06,19.48,51.98,11.338101387023926,8.589058876037598,181.49842834472656,5.000210285186768,5.91,5.899097442626953,4.15,35.09,53.78,29.91,42.29,17.54,27.79,4.55,13.72,11.985936164855955,12.29395866394043,14.37,14.76
2006-08-02,19.09,14.52,10.5,35.99,4.443,7.051965713500977,6.9467644691467285,27.04,11.76,5.606316566467285,2.821756362915039,2.6077582836151123,0.928,7.1995954513549805,5.577967166900635,4.715204238891602,9.978798866271973,8.128,15.86559772491455,10.645527839660645,11.267671585083008,63.02025985717773,18.12,2.153557300567627,6.507206916809082,,7.678089618682861,1.662,2.862035751342773,7.51,19.68,52.23,11.586943626403809,8.610099792480469,177.50457763671875,4.896519660949707,5.66,6.061537265777588,4.31,34.36,53.21,30.54,42.78,17.63,27.96,4.69,14.12,12.101344108581545,12.44032096862793,14.65,14.7
2006-08-03,19.4,14.53,10.71,36.19,4.429,7.254409313201904,7.035115718841553,27.04,11.84,5.814507484436035,2.735607624053955,2.6234359741210938,0.95,7.303089618682861,5.691173553466797,4.712007522583008,10.068967819213867,8.069,15.831732749938965,10.969468116760254,11.59406280517578,66.65603637695312,17.91,2.1584508419036865,6.415269374847412,,7.657800674438477,1.654,2.9695613384246826,7.93,19.1,51.39,11.618612289428713,8.742091178894043,177.39364624023438,4.959770202636719,5.66,6.040161609649658,4.37,33.83,56.2,31.45,42.43,17.63,27.82,4.7,13.99,12.23158836364746,12.635455131530762,14.82,14.76
2006-08-04,19.37,14.62,10.56,36.09,4.531,7.32061243057251,7.046515941619873,26.92,11.85,5.948346138000488,2.803397417068481,2.660017967224121,0.955,7.18959379196167,5.6500091552734375,4.779138088226318,10.262189865112305,8.188,15.6624116897583,11.052037239074709,11.630332946777344,65.2576675415039,18.01,2.1486635208129883,6.608231067657471,,7.61722993850708,1.678,2.998061180114746,8.22,19.45,52.37,11.602776527404783,8.784175872802734,177.50457763671875,4.9885454177856445,5.86,5.934150218963623,4.34,33.34,55.67,30.31,42.78,17.93,28.12,4.77,14.5,12.348647117614746,12.830602645874023,15.13,14.59
2006-08-07,18.92,14.35,10.67,35.9,4.429,7.559516906738281,7.139139175415039,26.24,11.66,5.809550285339356,2.76809024810791,2.712277412414551,0.967,7.099602222442627,5.73234224319458,4.716802597045898,10.562756538391112,8.418,15.620074272155762,11.020280838012695,11.605222702026367,66.18991088867188,17.9,2.187818050384521,6.55670976638794,,7.667945384979248,1.686,2.892929077148437,8.19,19.02,52.15,11.715885162353516,8.7401762008667,179.72337341308594,5.205257892608643,5.91,6.000834941864014,4.36,34.5,55.4,30.71,43.71,17.74,28.16,4.77,14.31,12.192020416259766,12.611065864562988,14.88,14.59
2006-08-08,18.31,14.42,10.56,35.76,4.408,7.483719825744629,7.139139175415039,26.07,11.39,5.933475017547607,2.76809024810791,2.701826333999634,0.95,7.094601631164551,5.907294750213623,4.803114891052246,10.691571235656738,8.554,15.50154972076416,10.956762313842772,11.70844268798828,65.07120513916016,18.11,2.173134088516236,6.438505172729492,,7.75922966003418,1.674,3.0294322967529297,8.01,19.0,51.58,11.661591529846191,8.847304344177246,186.9345245361328,5.161448955535889,5.86,6.083763599395752,4.45,34.95,54.58,30.08,44.7,17.75,28.49,4.77,14.14,12.24972438812256,12.489099502563477,14.73,14.73
2006-08-09,18.39,14.5,10.32,35.93,4.306,7.426149845123291,7.124890327453613,25.95,11.13,6.206108570098877,2.7539665699005127,2.6234359741210938,0.915,6.743122100830078,5.979334831237793,5.002910614013672,10.972817420959473,8.622,15.493085861206056,11.115557670593262,11.786559104919434,63.57960891723633,17.21,2.1706883907318115,6.440521240234375,,7.708516120910644,1.67,3.0176985263824463,7.86,19.53,49.19,11.648018836975098,8.837739944458008,201.35675048828125,5.230662822723389,5.73,5.946117401123047,4.34,35.85,55.87,29.67,44.75,17.5,28.51,4.73,14.02,12.089804649353027,12.196388244628906,14.42,14.65
2006-08-10,18.28,14.42,10.42,36.19,4.34,7.291828632354736,7.22463321685791,26.06,11.19,6.444041252136231,2.8387045860290527,2.539820432662964,0.96,6.449636936187744,5.995800971984863,5.178731918334961,11.657674789428713,9.235,15.52694606781006,10.845606803894045,11.465737342834473,63.85927581787109,17.14,2.190265655517578,6.516297340393066,,7.962085723876953,1.654,2.976746082305908,8.0,19.85,47.45,11.614087104797363,8.770788192749023,208.56788635253903,5.329687118530273,5.64,5.779405117034912,4.4,37.24,56.86,29.77,45.12,17.45,28.51,4.66,14.37,11.944719314575195,12.025638580322266,14.23,15.73
2006-08-11,18.42,14.36,10.46,35.72,4.313,7.474123477935791,7.481133937835693,25.54,11.03,6.543179512023926,2.755379199981689,2.539820432662964,0.93,6.254648685455322,5.787914276123047,5.114797115325928,11.292704582214355,8.758,15.408419609069824,10.496255874633787,11.183974266052246,61.99477767944336,16.89,2.382373332977295,6.374855995178223,,7.870800495147705,1.641,2.993511438369751,8.0,20.05,47.3,11.491926193237305,8.684706687927246,205.23963928222656,5.329687118530273,5.56,5.706736087799072,4.27,37.29,55.95,29.98,44.79,17.27,28.06,4.62,14.32,11.788091659545898,11.806105613708496,13.93,16.16
2006-08-14,18.74,14.33,10.46,36.57,4.244,7.474123477935791,7.124890327453613,25.26,11.07,6.572921276092529,2.7539665699005127,2.534595251083374,0.915,6.299646854400635,5.787914276123047,5.138772964477539,11.37213897705078,8.792,15.535419464111328,10.496255874633787,11.183974266052246,63.393157958984375,16.85,2.153557300567627,6.264737606048584,,7.804872035980225,1.662,2.9815382957458496,8.1,19.43,47.13,11.243087768554688,8.684706687927246,201.9114532470703,5.251401424407959,5.48,5.616965770721436,4.27,38.4,56.32,30.03,43.79,17.01,27.11,4.64,14.1,11.788091659545898,11.59876537322998,13.69,15.89
2006-08-15,19.99,14.67,10.77,36.71,4.415,7.3685832023620605,6.953889846801758,26.52,11.58,6.681973457336426,2.8245809078216557,2.4875614643096924,0.941,6.275648593902588,5.629426002502441,5.434472560882568,11.475189208984377,8.945,16.04338264465332,10.509099006652832,11.21508502960205,65.16444396972656,17.26,2.1486635208129883,6.560747146606445,,8.26636791229248,1.674,3.0054852962493896,8.39,20.43,47.74,11.38786792755127,8.476195335388184,209.67727661132807,5.288210391998291,5.7,5.770855903625488,4.32,39.61,57.81,31.0,45.47,17.63,28.54,4.82,14.79,12.101344108581545,11.391427040100098,13.56,16.74
2006-08-16,21.7,14.82,11.24,37.14,4.436,7.339802265167236,6.74014139175415,26.15,11.75,6.503523826599121,2.845766305923462,2.4927871227264404,0.96,6.399640083312988,5.705582141876221,5.53836727142334,11.483777046203612,8.997,16.29737663269043,10.615022659301758,11.311230659484863,67.96118927001953,17.96,2.2514455318450928,6.66783618927002,,8.362724304199219,1.715,3.141988754272461,8.41,20.47,46.94,11.356196403503418,8.646445274353027,227.427734375,5.161707878112793,5.64,5.8383965492248535,4.4,39.86,59.52,32.26,45.8,17.85,28.45,5.23,14.85,12.233238220214844,11.693897247314451,13.76,17.73
2006-08-17,20.89,15.15,11.3,37.29,4.477,7.397368907928467,6.768641471862793,27.32,11.95,6.473783493041992,2.796335220336914,2.4927871227264404,0.95,6.049660682678223,5.623251438140869,5.482423305511475,11.54818344116211,9.005,16.1280460357666,10.70169162750244,11.565732955932615,67.8772964477539,17.75,2.288154363632202,6.707240581512451,,8.44893741607666,1.678,3.1015167236328125,8.2,20.12,47.59,11.086994171142578,8.66366195678711,232.9747467041016,5.115306377410889,5.51,5.787954330444336,4.4,39.44,59.18,32.05,48.16,17.87,29.1,5.12,14.94,12.198616981506348,11.898797035217283,13.76,17.53
2006-08-18,21.18,15.06,11.2,37.34,4.388,7.560475349426269,6.775769233703613,27.04,11.95,6.394472122192383,2.8104586601257324,2.456204891204834,0.945,6.019662380218506,5.641775131225586,5.472833156585693,11.273380279541016,8.92,16.212709426879883,10.753046035766602,11.509170532226562,66.58145904541016,17.25,2.3126258850097656,6.647631645202637,,8.170011520385742,1.678,3.062960147857666,8.05,20.32,47.18,11.243087768554688,8.483844757080078,237.4123687744141,5.29961633682251,5.51,5.813603401184082,4.41,38.81,58.25,32.85,49.62,18.6,30.06,5.09,14.97,11.928232192993164,11.79390811920166,13.74,17.64
2006-08-21,21.36,15.2,10.93,36.81,4.34,7.507705688476562,6.768641471862793,24.57,12.4,6.310203075408936,2.833054542541504,2.450979471206665,0.95,5.899670124053955,5.678824424743652,5.378530025482178,10.949198722839355,8.75,16.102649688720703,10.592554092407228,11.367786407470703,63.877925872802734,17.02,2.2734720706939697,6.465784072875977,,7.860659599304199,1.662,2.993511438369751,8.02,20.02,46.22,11.150336265563965,8.587143898010254,236.85765075683597,5.316984176635742,5.5,5.811892509460449,4.4,37.2,56.87,31.9,40.29,18.76,30.36,5.06,14.63,11.793038368225098,11.554858207702637,13.66,17.36
2006-08-22,21.18,15.06,10.93,36.09,4.333,7.287032127380371,6.725892543792725,23.89,12.2,6.225935459136963,2.76809024810791,2.424849510192871,0.928,5.815173625946045,5.629426002502441,5.354553699493408,10.755976676940918,8.452,16.50901985168457,10.592554092407228,11.198114395141602,65.67718505859375,16.64,2.22697377204895,6.485987663269043,,7.607088088989258,1.641,2.94681167602539,8.02,20.05,46.0,11.16164779663086,8.483844757080078,231.8653717041016,5.32268762588501,5.45,5.728963851928711,4.4,37.83,57.81,31.67,40.77,18.23,29.4,5.09,14.45,11.474843978881836,11.318251609802246,13.42,16.81
2006-08-23,20.79,14.93,10.77,35.61,4.244,7.02318286895752,6.4551496505737305,23.02,11.6,5.97313117980957,2.7539665699005127,2.424849510192871,0.899,5.499692440032959,5.577967166900635,5.322585105895996,10.391002655029297,8.001,16.339693069458008,10.33897590637207,10.943611145019531,65.5466537475586,15.95,2.2489984035491943,6.364749431610107,,7.566516399383545,1.613,2.921665906906128,7.9,19.65,45.41,10.77029037475586,8.464715003967285,217.443115234375,5.276803970336914,5.33,5.47248125076294,4.4,37.64,55.93,30.91,39.73,17.31,28.39,4.95,13.94,10.882967948913574,10.96943187713623,12.93,16.54
2006-08-24,21.14,15.0,10.71,34.65,4.21,6.735346794128418,6.697397708892822,24.02,11.88,6.121839046478272,2.8245809078216557,2.393493413925171,0.894,5.699680805206299,5.493578910827637,5.49840784072876,10.68083667755127,8.239,16.1280460357666,9.896018028259276,10.59296989440918,64.97798919677734,15.95,2.202500343322754,6.354649066925049,,7.809943199157715,1.608,2.921665906906128,8.08,20.27,44.93,10.969362258911133,8.196907997131348,220.66036987304688,5.069423198699951,5.4,5.49043607711792,4.41,38.09,55.72,31.81,39.07,17.38,28.2,4.95,13.98,10.980238914489746,10.988946914672852,13.06,16.48
2006-08-25,21.28,15.16,10.85,34.75,4.142,6.8121018409729,6.505025386810303,23.14,11.6,6.290374279022217,2.888134479522705,2.4143970012664795,0.899,5.9821648597717285,5.536803245544434,5.466439723968506,10.476880073547363,8.205,16.17037582397461,9.87354850769043,10.626896858215332,65.91024017333984,15.8,2.180475950241089,6.233419895172119,,8.159869194030762,1.686,2.9456136226654053,8.08,20.19,45.1,11.084733963012695,8.282987594604492,231.8653717041016,5.099234104156494,5.44,5.497274398803711,4.43,38.99,55.84,31.86,38.33,17.41,28.39,4.91,13.94,11.087400436401367,11.059685707092283,13.11,17.08
2006-08-28,22.25,15.38,10.83,34.66,4.313,6.831292152404785,6.695970058441162,23.1,11.84,6.196192741394043,2.9516875743865967,2.450979471206665,0.935,5.999664783477783,5.633542537689209,5.586318016052246,10.444677352905272,8.162,16.45822525024414,10.143177032470703,10.858781814575195,67.68152618408203,15.8,2.1584508419036865,6.490025043487549,,7.957014560699463,1.662,3.0054852962493896,8.08,20.05,45.58,10.951264381408691,8.397765159606934,235.08262634277344,5.115306377410889,5.54,5.522922992706299,4.62,38.99,57.97,32.26,37.86,17.78,28.9,4.88,14.27,11.095646858215332,11.245070457458496,13.46,17.81
