Date,ABEV3,AZUL4,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BPAC11,CRFB3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CPFE3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,ENGI11,EGIE3,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HAPV3,HYPE3,IGTA3,GNDI3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,BEEF3,MRVE3,MULT3,PCAR3,PETR3,PETR4,VBBR3,PRIO3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SULA11,SUZB3,TAEE11,VIVT4,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3,YDUQ3
2020-05-26,11.692991256713867,14.75,13.83743953704834,21.76880645751953,9.973339080810549,13.227645874023438,14.694,20.121543884277344,26.418851852416992,21.59503555297852,22.5,11.782506942749023,16.347721099853516,14.203360557556152,5.320038318634033,13.168,3.421123504638672,4.809999942779541,14.552905082702637,23.804777145385746,12.702415466308594,14.006341934204102,13.119999885559082,23.811670303344727,25.442,6.639999866485596,14.768596649169922,39.55878829956055,35.54506301879883,17.88913917541504,30.483234405517575,21.16009330749512,9.935303688049316,4.092329978942871,12.289999961853027,35.85736846923828,10.886792182922363,27.92369270324707,33.212,62.257,6.654826641082764,7.671778202056885,21.60142135620117,17.86547088623047,17.648714065551758,35.80996322631836,11.04,36.40317153930664,15.998346328735352,9.238625526428224,10.77202320098877,14.792184829711914,20.439111709594727,7.365288257598877,11.444432258605955,10.67839527130127,18.3626766204834,5.760000228881836,21.18876838684082,21.345563888549805,21.386606216430664,48.672176361083984,21.740768432617188,7.992126941680908,38.82028579711914,36.87546157836914,21.680479049682617,46.817,12.165339469909668,20.266061782836918,16.002986907958984,4.292819499969482,36.75356674194336,11.56999969482422,19.586048126220703,27.28494453430176
2020-05-27,12.486210823059082,14.869999885559082,13.864219665527344,21.872547149658203,10.40091037750244,13.43868350982666,14.946,20.354473114013672,26.51323127746582,22.516923904418945,23.25,12.18475341796875,16.97258758544922,14.213029861450195,5.553773880004883,13.576,3.591730833053589,5.300000190734863,15.09738540649414,25.35906982421875,14.349023818969728,15.17715072631836,13.5600004196167,25.052955627441406,26.369,7.269999980926514,14.880414009094238,41.5234489440918,35.52799606323242,18.54418182373047,32.38197708129883,21.38909721374512,11.024447441101074,4.573780536651611,12.369999885559082,38.46120071411133,10.924531936645508,28.381458282470703,34.702,62.257,6.933987140655518,7.835190296173096,22.277345657348636,18.807579040527344,18.57809066772461,37.965553283691406,11.861,37.96808242797852,16.712913513183594,9.762273788452148,11.091069221496582,15.054875373840332,21.15232276916504,7.431753158569336,11.500120162963867,10.819543838500977,18.98702621459961,5.949999809265137,21.46803855895996,21.903120040893555,23.42437744140625,52.059329986572266,22.398006439208984,8.85411548614502,38.749847412109375,37.39140701293945,21.74944877624512,46.549,12.319331169128418,19.922895431518555,16.19951629638672,4.993687629699707,37.82928466796875,12.18000030517578,19.663576126098636,29.40482711791992
2020-05-28,11.963619232177734,14.75,13.673768997192385,22.14055061340332,9.893791198730469,13.318087577819824,14.61,20.163354873657227,26.418851852416992,23.659086227416992,23.209999084472656,11.873491287231444,16.52231788635254,14.29037857055664,5.391175270080566,13.022,3.636627435684204,5.230000019073486,14.849065780639648,24.73282241821289,13.869154930114746,15.17715072631836,13.420000076293944,24.843162536621094,26.242,6.980000019073486,14.975029945373535,41.49689865112305,36.06552505493164,18.359663009643555,31.169410705566406,20.94024658203125,11.248926162719728,4.664052963256836,12.239999771118164,37.50712585449219,10.926517486572266,28.610340118408203,32.482,62.446,7.321209907531738,7.740583896636963,21.8830509185791,19.0150146484375,18.296463012695312,36.23720550537109,11.783,37.24288177490234,16.189393997192383,9.642581939697266,10.95673370361328,14.266803741455078,19.98866271972656,7.489602088928223,11.449999809265137,10.73268222808838,18.969919204711918,5.8460001945495605,20.981565475463867,21.415990829467773,23.144681930541992,51.52553939819336,21.818601608276367,9.004026412963867,38.732234954833984,37.34273147583008,21.84141540527344,46.091,12.147223472595217,20.09938240051269,16.274381637573242,5.256513595581055,37.418418884277344,12.579999923706056,19.712038040161133,27.851547241210938
2020-05-29,11.64633083343506,14.279999732971191,13.55473804473877,21.85525703430176,9.754582405090332,13.416071891784668,14.495,21.05326461791992,26.461750030517575,22.631139755249023,23.1299991607666,11.693917274475098,16.990968704223633,14.213029861450195,5.487719058990479,12.963,3.672544717788696,5.260000228881836,15.001702308654783,24.332935333251957,13.549242973327637,14.700156211853027,13.149999618530272,24.44979476928711,26.131,7.150000095367432,15.1986665725708,41.58539962768555,36.18497467041016,18.498050689697266,30.65243148803711,21.38909721374512,11.165786743164062,4.641484260559082,12.029999732971191,36.95058059692383,10.896724700927734,29.4984073638916,32.147,62.157,7.474297523498535,7.620174407958984,21.62958526611328,18.98908424377441,18.362173080444336,37.36354446411133,11.595,36.78485870361328,15.966090202331545,9.74731159210205,11.242197036743164,13.741422653198242,19.41621971130371,7.751769065856934,11.60593318939209,11.042123794555664,18.50807380676269,6.196000099182129,21.368942260742188,21.41012191772461,22.5053825378418,52.71929168701172,21.775360107421875,9.669256210327148,39.35737991333008,36.85599136352539,22.033004760742188,46.326,12.337449073791504,19.717002868652344,16.021705627441406,5.3879265785217285,39.59225463867188,12.399999618530272,20.269285202026367,27.82223892211914
2020-06-01,11.758316040039062,15.350000381469728,13.548786163330078,22.17513084411621,10.37108039855957,13.845688819885254,15.145,21.381755828857425,27.285463333129883,22.777990341186523,23.670000076293945,12.005178451538086,16.90826416015625,14.10667324066162,5.538531303405762,13.382,3.744379758834839,5.630000114440918,15.557575225830078,23.93304443359375,14.584254264831545,14.812899589538574,13.1899995803833,25.63863182067871,26.191,7.409999847412109,15.112652778625488,41.49689865112305,35.48533248901367,18.313533782958984,31.648792266845703,21.97534942626953,11.24061393737793,4.67157506942749,13.0600004196167,37.7357063293457,10.825217247009276,30.1392765045166,34.573,61.608,7.483303070068359,7.818439960479736,22.22610664367676,18.98044204711914,18.287073135375977,36.51878356933594,12.026,39.113128662109375,15.804817199707031,9.837079048156738,10.981922149658203,14.303035736083984,20.9083309173584,7.969626426696777,11.667194366455078,11.036694526672363,18.473861694335938,6.257999897003174,21.828393936157227,21.47076797485352,22.59528541564941,52.55430221557617,23.012006759643555,9.697364807128906,40.24666213989258,37.43034744262695,22.20160484313965,46.581,12.237807273864746,20.04055595397949,16.08721351623535,5.422969818115234,39.906005859375,13.43000030517578,20.42918968200684,29.13129234313965
2020-06-02,12.103599548339844,16.75,13.82553482055664,22.91862678527832,10.361136436462402,14.371707916259766,15.822,21.256332397460938,28.160659790039062,23.96910095214844,23.350000381469727,13.243047714233398,17.183942794799805,14.019655227661133,5.655399322509766,13.81,3.950903415679932,6.400000095367432,15.924358367919922,24.14430809020996,17.5011043548584,15.784236907958984,13.029999732971191,26.04073905944824,26.591,8.239999771118164,15.43950653076172,41.50575256347656,35.91194534301758,18.54418182373047,34.64730453491211,23.459306716918945,11.938994407653809,4.874687194824219,15.109999656677246,37.77545547485352,10.837135314941406,31.219602584838867,34.692,63.115,7.744452953338623,8.223583221435547,23.719741821289062,18.850793838500977,18.502986907958984,37.14021301269531,12.284,40.20093536376953,15.333401679992676,9.73983097076416,10.81400203704834,15.082046508789062,21.31185531616211,8.207176208496094,12.173978805541992,11.617572784423828,19.51729202270508,6.7179999351501465,21.99055290222168,22.178958892822266,22.6252498626709,53.01044845581055,24.32648658752441,10.072142601013184,40.50199890136719,37.4011344909668,22.224594116210938,47.21,12.473322868347168,20.34449577331543,17.724946975708008,6.062512397766113,39.906005859375,13.279999732971191,20.555173873901367,32.775142669677734
2020-06-03,12.364895820617676,18.450000762939453,14.52782154083252,24.11167526245117,11.166560173034668,15.020506858825684,16.526,21.16674423217773,29.81665802001953,22.802465438842773,22.649999618530277,14.246273040771484,17.3217830657959,14.64812183380127,5.72145414352417,15.036,4.076613903045654,6.78000020980835,16.364044189453125,24.219757080078125,18.64902687072754,18.1171817779541,14.170000076293944,25.830942153930664,26.693,8.520000457763672,15.456707000732422,41.97479248046875,36.59452438354492,19.189998626708984,37.47661209106445,23.67915153503418,12.753772735595703,5.228252410888672,17.59000015258789,38.09348678588867,11.53034496307373,31.292848587036133,36.832,62.606,9.68056583404541,8.456326484680176,24.349140167236328,17.804967880249023,18.287073135375977,39.82984924316406,12.407,42.15707015991211,15.477307319641112,9.537853240966797,10.452975273132324,15.924470901489258,22.10952377319336,8.308103561401367,12.285358428955078,11.655573844909668,20.05611228942871,6.495999813079834,24.161680221557617,21.90507125854492,23.124704360961918,53.223968505859375,25.41611862182617,9.931601524353027,41.558570861816406,37.11883163452149,22.002347946166992,46.434,12.382739067077637,21.06022834777832,17.55649185180664,6.04499101638794,40.085296630859375,13.479999542236328,20.642396926879883,34.32842254638672
2020-06-04,12.486210823059082,19.07999992370605,14.753983497619627,24.24999618530273,10.908029556274414,15.08086395263672,16.764,21.9790096282959,29.979686737060547,22.206907272338867,23.450000762939453,14.425848007202148,17.000160217285156,14.203360557556152,5.680804252624512,15.046,3.932945489883423,6.739999771118164,16.15411949157715,24.182031631469727,18.63020896911621,18.169219970703125,13.56999969482422,25.62989044189453,26.514,8.930000305175781,15.24167251586914,41.62080001831055,36.43240737915039,19.00547981262207,37.12881851196289,23.08373641967773,12.770401000976562,5.295956611633301,17.040000915527344,37.67607498168945,11.651509284973145,31.6956844329834,36.339,62.336,9.41041088104248,8.551149368286133,25.053688049316406,18.55692672729492,18.502986907958984,38.83943557739258,12.473,42.51967239379883,15.008373260498049,9.837079048156738,11.217008590698242,15.562138557434082,21.574617385864254,8.314258575439453,12.341049194335938,11.633858680725098,20.00479888916016,6.783999919891357,23.558088302612305,21.87181663513184,22.335569381713867,52.0205078125,26.324146270751957,9.828536987304688,41.20638656616211,38.793216705322266,21.657485961914062,46.483,12.799423217773438,21.2661247253418,17.434833526611328,6.027469158172607,41.57934188842773,13.949999809265137,21.22386932373047,34.29911804199219
2020-06-05,13.111454963684082,21.15999984741211,14.602216720581056,24.630390167236328,10.838424682617188,15.427889823913574,17.07,21.53704071044922,30.20277976989746,22.223224639892575,22.700000762939453,14.423455238342283,16.77042579650879,14.116342544555664,5.792592525482178,15.095,4.040697574615479,6.900000095367432,16.10525894165039,24.44611167907715,19.67462921142578,17.935056686401367,13.989999771118164,25.88339233398437,26.65,9.039999961853027,15.310483932495115,41.921688079833984,36.415340423583984,18.968578338623047,36.31105041503906,23.624187469482425,12.612433433532717,5.318525314331055,18.700000762939453,39.89231491088867,11.828288078308104,31.5858154296875,36.882,63.953,9.68056583404541,8.65458869934082,25.607929229736328,18.10748291015625,17.892793655395508,39.655067443847656,12.19,43.87464904785156,14.750335693359377,9.485487937927246,10.923150062561035,15.842944145202637,21.6684627532959,8.226869583129883,12.725317001342772,11.997588157653809,19.602821350097656,7.453999996185303,24.18870735168457,21.71531105041504,23.08474922180176,51.42848587036133,26.92084503173828,9.959710121154783,40.6780891418457,37.28431701660156,22.17095184326172,46.945,13.225165367126465,20.35429954528809,17.481626510620117,6.04499101638794,40.79496765136719,14.850000381469728,21.480688095092773,37.66943740844727
2020-06-08,13.624714851379396,27.350000381469727,15.390799522399902,24.552583694458008,11.375373840332031,16.167226791381836,17.966,21.298139572143555,31.223846435546875,22.476131439208984,23.25,15.807374954223633,16.90826416015625,14.445077896118164,6.1025471687316895,16.438,4.166407108306885,6.900000095367432,16.123872756958008,25.05726432800293,21.678787231445312,19.20993423461914,14.40999984741211,27.710351943969727,27.893,10.699999809265137,15.757757186889648,44.3642463684082,37.33681869506836,19.881946563720703,37.73980712890625,23.871511459350582,12.886796951293944,5.438887119293213,23.989999771118164,41.03522109985352,12.13020133972168,31.677364349365234,36.497,64.092,10.581084251403809,8.964913368225098,26.641265869140625,18.919940948486328,18.39972686767578,41.946590423583984,12.231,44.0941162109375,15.477307319641112,9.6276216506958,10.95673370361328,16.30491828918457,21.443239212036133,8.246562957763672,13.003769874572754,12.23102569580078,20.526514053344727,7.472000122070312,25.07157325744629,21.646839141845703,24.143590927124023,53.31131362915039,27.958595275878903,11.664947509765623,40.76614761352539,37.14803314208984,22.17861557006836,47.702,13.080230712890623,20.61902236938477,17.902755737304688,6.52683687210083,40.92196273803711,15.5,22.19300079345703,36.2920036315918
2020-06-09,13.363418579101562,25.780000686645508,15.19737434387207,23.878252029418945,11.703510284423828,16.001251220703125,17.568,21.584821701049805,30.70901870727539,22.02742576599121,23.06999969482422,15.702028274536133,16.880699157714844,14.000317573547363,6.12287187576294,16.058,4.34599494934082,6.949999809265137,15.944717407226562,25.23834609985352,22.62911605834961,18.58550453186035,13.979999542236328,27.85895538330078,28.267,10.3100004196167,15.955588340759276,43.93945693969727,36.99554061889648,20.08491897583008,36.2546501159668,23.44098281860352,12.437838554382324,5.28843355178833,22.399999618530277,40.955711364746094,11.935546875,32.043582916259766,38.272,63.514,11.90484619140625,8.930431365966797,26.11520195007324,19.06687355041504,18.47482681274414,41.65530014038086,12.415,43.72197341918945,15.477307319641112,9.470526695251465,10.570520401000977,15.534961700439451,22.45674514770508,8.231791496276855,12.636210441589355,11.791293144226074,20.02190399169922,7.039999961853027,24.40492057800293,21.607711791992188,24.283435821533203,53.67041397094727,27.578086853027344,11.290168762207031,40.3435173034668,37.15776443481445,22.07898712158203,48.154,13.116463661193848,20.69746208190918,18.033775329589844,6.395424842834473,41.07884216308594,14.970000267028809,22.19784545898437,35.79377746582031
2020-06-10,13.027466773986816,23.5,15.09917449951172,23.21256446838379,11.096956253051758,15.36000156402588,16.748,21.381755828857425,29.353328704833984,21.84794235229492,22.520000457763672,15.170485496520996,16.549882888793945,13.874625205993652,5.848485469818115,14.89,4.094573020935059,6.659999847412109,15.414236068725586,24.9440860748291,21.622333526611328,18.1171817779541,13.640000343322754,26.302978515625,26.761,9.329999923706056,15.602932929992676,42.68277740478516,37.34535217285156,19.863494873046875,36.1418571472168,23.24862098693848,11.922365188598633,5.092844009399414,20.239999771118164,40.59793472290039,12.054722785949709,31.4576473236084,36.675,63.853,11.670710563659668,8.645967483520508,24.97853660583496,19.092803955078125,18.352787017822266,39.90752410888672,12.571,41.889896392822266,16.028120040893555,9.425643920898438,10.72164821624756,15.290388107299805,21.302471160888672,8.026243209838867,12.263083457946776,11.617572784423828,19.158077239990234,6.584000110626221,24.179697036743164,21.832691192626957,24.143590927124023,52.893985748291016,26.22901725769043,10.756111145019531,39.68315505981445,37.11883163452149,22.262916564941406,48.733,12.953414916992188,21.070032119750977,17.425477981567383,6.036229610443115,40.48868560791016,14.949999809265137,21.80050468444824,34.09396743774414
