,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,VIVT3,TIMS3,UGPA3,USIM3,USIM5,VALE3,VALE5
2011-06-08,12.71,46.18,10.76375675201416,2.340036153793335,7.539,15.74526309967041,13.352398872375488,13.393903732299805,23.74956703186035,7.52,7.65907621383667,3.852403163909912,14.711,24.963,5.021881580352783,1.939,3.837224006652832,11.878223419189451,10.875624656677246,20.54636001586914,6.645300388336182,11.01210117340088,13.414,26.18,10.757986068725586,18.462417602539062,402.5154724121094,11.706707000732422,13.242924690246582,19.3700008392334,12.496833801269531,3.4625093936920166,10.216729164123535,4.033132553100586,19.088119506835938,46.35651397705078,5.682539463043213,3.312,8.013124465942383,10.59262752532959,1369.750732421875,7.619338989257812,15.58,1540.0,63.37,4204.8349609375,12.534823417663574,10.312644004821776,23.09000015258789,325.1372375488281,8.478933334350586,11.734370231628418,15.85,32.79,26.54,19.221851348876957,6.617037773132324,8.423166275024414,18.546215057373047,11.839764595031738,25.67469787597656,31.79
2011-06-09,12.75,46.61,10.89893627166748,2.394650936126709,7.491,15.665538787841797,13.251362800598145,13.106500625610352,22.98667526245117,7.62,7.636383056640625,3.805505990982056,14.737,25.207,5.123476028442383,1.965,3.8496925830841056,11.851824760437012,11.06923484802246,20.143489837646484,6.635015964508057,11.062963485717772,13.329,26.04,11.02126121520996,18.470684051513672,403.2253723144531,11.892645835876465,13.438632011413574,19.09000015258789,12.261043548583984,3.429815530776977,10.138734817504885,4.188252925872803,19.24730110168457,46.5521125793457,5.661601543426514,3.32,8.092463493347168,10.585145950317385,1386.2357177734375,7.862289905548096,15.43,1541.0,63.32,4284.17138671875,12.758312225341797,10.534899711608888,23.850000381469727,334.1556701660156,8.478933334350586,11.428606033325195,15.8,33.08,26.3,18.868627548217773,6.731125354766846,8.423166275024414,18.82877540588379,12.01610279083252,25.95764541625977,32.07
2011-06-10,12.61,45.84,10.566617012023926,2.3736443519592285,7.396,15.5858154296875,13.039640426635742,12.672691345214844,22.93218231201172,7.38,7.351093292236328,3.795359134674072,14.644,25.333,5.123476028442383,1.968,3.763971090316773,11.669692993164062,10.748774528503418,19.91458320617676,6.480712413787842,10.87476634979248,13.099,25.97,10.939558029174805,17.974824905395508,394.7065124511719,11.692407608032228,13.27553939819336,18.850000381469727,12.245323181152344,3.394149780273437,10.08096694946289,4.048644542694092,19.06735610961914,45.18293380737305,5.778853893280029,3.217,7.894118785858154,10.43553352355957,1353.265869140625,7.727890014648437,15.25,1510.0,63.96,4178.3896484375,12.729165077209473,10.54378890991211,23.959999084472656,325.6119079589844,8.355691909790039,11.538219451904297,15.49,32.16,25.81,18.72554016113281,6.693096160888672,8.423166275024414,18.40921401977539,11.772587776184082,25.66946220397949,31.78
2011-06-13,12.64,45.22,10.701799392700195,2.348437786102295,7.396,15.31077480316162,13.164743423461914,12.499167442321776,21.8786678314209,7.2,7.521294116973877,3.799163818359375,14.593,25.362,5.079752445220947,1.955,3.7515015602111816,11.667049407958984,10.608572959899902,19.328594207763672,6.465281963348389,10.859508514404297,13.159,25.85,11.075732231140137,17.627727508544922,385.4777526855469,11.56368350982666,13.1320219039917,18.6299991607666,12.143150329589844,3.3911778926849365,10.052082061767578,4.06415605545044,19.240381240844727,45.28073120117188,5.684632778167725,3.197,7.8015594482421875,10.39064884185791,1297.81640625,7.572817325592041,15.29,1480.0,62.09,4107.8681640625,12.500813484191896,10.370427131652832,23.780000686645508,320.3907165527344,8.503582000732422,11.313224792480469,15.43,31.82,25.75,17.92072296142578,6.715914249420166,8.423166275024414,18.28933906555176,11.579458236694336,25.19264411926269,31.31
2011-06-14,12.85,46.14,10.527189254760742,2.33793568611145,7.464,15.422383308410645,13.29946994781494,12.58050537109375,22.232860565185547,7.12,7.618554592132568,3.827051877975464,14.711,25.392,5.102900505065918,1.955,3.8496925830841056,11.627459526062012,10.314817428588867,19.45677757263184,6.609299182891846,10.84424877166748,13.193,25.67,11.520578384399414,18.09878921508789,378.3787536621094,11.656649589538574,13.125497817993164,18.8700008392334,12.056692123413086,3.4387316703796387,10.184955596923828,4.048644542694092,19.385723114013672,45.67192459106445,5.86260461807251,3.217,7.8015594482421875,10.480416297912598,1308.3067626953125,7.314359664916992,15.39,1456.0,63.02,3984.455810546875,12.70486831665039,10.490447998046877,23.600000381469727,320.3907165527344,8.597244262695312,11.278608322143556,15.73,31.78,25.49,17.884950637817383,6.715914249420166,8.423166275024414,18.55477523803711,11.671823501586914,25.31840133666992,31.4
2011-06-15,12.77,45.63,10.363845825195312,2.2434091567993164,7.519,15.34664821624756,13.280223846435549,12.325640678405762,22.278276443481445,6.92,7.456452369689941,3.8156373500823975,14.695,25.177,5.088754653930664,1.977,3.693835496902466,11.500758171081545,10.201318740844728,19.310277938842773,6.537288665771484,10.83407497406006,13.202,25.58,11.393481254577637,17.892183303833008,371.2796936035156,11.585137367248535,13.06678581237793,18.520000457763672,11.985956192016602,3.459535598754883,10.28316593170166,3.947815179824829,19.55182456970215,44.987335205078125,5.86260461807251,3.139,7.735442638397217,10.39064884185791,1281.3314208984375,7.247159481048584,15.18,1415.0,63.6,4028.531494140625,12.53968334197998,10.357094764709473,23.450000762939453,312.3216247558594,8.577524185180664,11.192073822021484,15.74,31.18,25.04,18.08616065979004,6.7235188484191895,8.423166275024414,17.955408096313477,11.419915199279783,25.150724411010746,31.2
2011-06-16,12.71,45.39,10.223034858703612,2.2013983726501465,7.443,15.195173263549805,13.015581130981444,12.200922012329102,22.43267250061035,6.8,7.4062066078186035,3.828319787979126,14.669,23.941,4.9897308349609375,2.034,3.756178617477417,11.482279777526855,10.014386177062988,19.46593475341797,6.578436851501465,10.879854202270508,13.423,25.59,11.348085403442385,17.602933883666992,364.1806640625,11.399202346801758,12.910221099853516,17.899999618530273,11.703009605407717,3.432788372039795,10.219621658325195,3.870255708694458,19.932483673095703,45.574127197265625,5.663696765899658,3.041,7.564866542816162,10.457975387573242,1258.8519287109375,6.978363990783691,14.82,1377.0,62.92,3944.787353515625,12.56883430480957,10.35264778137207,22.670000076293945,304.4898681640625,8.685978889465332,10.97284698486328,15.25,30.93,24.42,18.03249740600586,6.617037773132324,8.423166275024414,17.77559471130371,11.168004989624023,24.86777687072754,30.86
2011-06-17,12.85,45.07,10.476494789123535,2.289621591567993,7.409,15.187201499938965,13.015581130981444,11.739996910095217,22.57798385620117,6.84,7.65907621383667,3.802969455718994,14.695,23.367,4.893279552459717,2.03,3.8247551918029785,11.640655517578123,9.981003761291504,19.51171493530273,6.532146453857422,11.111827850341797,13.414,25.51,11.48426342010498,17.56987762451172,364.1806640625,11.227571487426758,12.714510917663574,17.940000534057617,11.514376640319824,3.414954662322998,10.106961250305176,3.986595869064331,20.209321975708008,46.45431137084961,5.540160655975342,3.061,7.457759857177734,10.465456008911133,1228.8792724609375,7.102423191070557,14.77,1429.0,62.93,4032.939208984375,12.471664428710938,10.330424308776855,22.399999618530277,308.5243835449219,8.873303413391113,10.98438549041748,15.49,31.95,24.68,17.884950637817383,6.5029497146606445,8.423166275024414,18.477712631225582,11.100831031799316,24.74202919006348,30.81
2011-06-20,13.17,46.06,10.29625415802002,2.21820330619812,7.443,15.406438827514648,13.111818313598633,11.550206184387209,22.97759056091309,6.91,7.610445022583008,3.914520025253296,15.177,23.679,4.899711608886719,2.034,3.834107160568237,11.640655517578123,10.027738571166992,19.22787857055664,6.645300388336182,10.958011627197266,13.329,25.24,11.239145278930664,17.56987762451172,364.1806640625,11.227571487426758,12.714510917663574,17.940000534057617,11.514376640319824,3.4387316703796387,10.167620658874512,4.079668521881104,20.09858703613281,45.867523193359375,5.623913288116455,3.094,7.636272430419922,10.697357177734377,1251.3587646484375,7.123099327087402,15.01,1410.0,63.02,3984.455810546875,12.389066696166992,10.268193244934082,22.81999969482422,308.7617492675781,8.848657608032227,10.903618812561035,15.86,31.7,24.7,17.947547912597656,6.540977954864502,8.423166275024414,18.880149841308597,10.974873542785645,25.12452507019043,31.23
2011-06-21,12.96,46.54,10.223034858703612,2.224504232406616,7.45,15.446303367614746,13.015581130981444,11.739996910095217,23.522518157958984,6.8,7.581269264221191,3.9487481117248535,15.058,24.097,4.906140327453613,2.043,3.8247551918029785,11.796393394470217,9.914240837097168,19.502559661865234,6.768742561340332,10.979228973388672,13.406,25.53,10.982879638671877,17.82607078552246,361.3410339355469,11.170360565185549,12.753656387329102,17.979999542236328,11.404343605041504,3.414954662322998,10.089630126953123,4.110692024230957,20.07090187072754,46.06311798095703,5.757915019989014,3.102,7.816101551055908,10.67491340637207,1248.3614501953125,6.999040126800537,15.42,1450.0,62.61,3958.01025390625,12.51053237915039,10.330424308776855,22.799999237060547,307.3377685546875,8.700765609741211,10.874773025512695,16.28,32.53,24.7,17.99673843383789,6.594220161437988,8.423166275024414,19.119895935058597,11.176400184631348,25.355079650878903,31.49
2011-06-22,12.66,46.34,10.166707992553713,2.201523780822754,7.491,15.530009269714355,13.24513053894043,12.184653282165527,23.54976272583008,6.74,7.521294116973877,3.910715103149414,15.016,24.555,4.886850357055664,2.03,3.818521738052368,11.616900444030762,9.90756607055664,19.502559661865234,6.593865871429443,10.862539291381836,13.193,25.41,11.028641700744627,17.528553009033203,354.951904296875,11.134603500366213,12.59056282043457,17.649999618530273,11.482937812805176,3.42684268951416,10.167620658874512,4.06415605545044,20.09858703613281,46.35651397705078,5.653225898742676,3.086,7.669328689575195,10.697357177734377,1242.366943359375,6.725074768066406,15.31,1435.0,63.16,3830.1904296875,12.491097450256348,10.339314460754396,23.149999618530277,296.6580810546875,8.703180313110352,10.724774360656738,16.6,32.19,24.2,17.737401962280273,6.617037773132324,8.423166275024414,19.02570915222168,11.05044651031494,25.438913345336918,31.64
2011-06-24,12.51,46.38,10.025894165039062,2.180416822433472,7.45,15.5459566116333,13.094514846801758,11.902677536010742,23.522518157958984,6.62,7.594235897064209,3.97409987449646,14.881,24.477,4.92671537399292,2.065,3.763971090316773,11.640655517578123,9.914240837097168,19.502559661865234,6.7327399253845215,10.788284301757812,13.15,25.81,10.96457290649414,16.991374969482422,351.4023742675781,11.027332305908203,12.42747402191162,18.43000030517578,11.37290382385254,3.417927026748657,10.109855651855469,3.947815179824829,20.27853012084961,45.67192459106445,5.611349582672119,3.061,7.603212833404541,10.697357177734377,1230.3779296875,6.874979496002197,14.88,1447.0,62.13,3891.896484375,12.243314743041992,10.165955543518066,23.5,300.692626953125,8.578917503356934,10.70169734954834,16.17,33.02,24.41,18.220291137695312,6.807182788848877,8.423166275024414,18.580463409423828,10.857315063476562,25.61182403564453,31.81
2011-06-27,12.67,46.85,9.862552642822266,2.1571974754333496,7.477,15.274896621704102,13.036203384399414,12.21718978881836,23.66782569885254,6.75,7.646108627319336,3.951285123825073,14.813,24.097,4.880419731140137,2.046,3.740592002868652,11.482279777526855,10.281435012817385,19.23702812194824,6.881897926330566,10.894364356994627,13.142,25.42,11.074402809143066,16.900470733642578,354.2420349121094,11.020181655883787,12.525327682495115,18.43000030517578,11.475079536437988,3.42684268951416,10.112741470336914,3.963327884674072,20.486164093017575,45.867523193359375,5.736976623535156,3.107,7.748666286468506,10.734758377075195,1213.8929443359375,7.0403923988342285,15.11,1431.0,62.09,3953.602783203125,12.355060577392578,10.259302139282228,23.670000076293945,305.913818359375,8.573949813842773,10.730544090270996,16.6,32.89,24.1,18.045913696289062,6.769154071807861,8.423166275024414,19.179832458496094,10.899300575256348,25.42318725585937,31.78
2011-06-28,13.0,47.0,9.88508415222168,2.2416293621063232,7.689,15.510083198547363,13.322871208190918,12.173810005187988,23.74956703186035,6.89,7.73201847076416,4.012134075164795,14.796,24.535,4.880419731140137,2.072,3.810728311538696,11.746240615844728,10.328169822692873,19.191251754760746,7.123639583587647,10.89966869354248,13.21,25.68,11.001185417175291,17.23103904724121,361.3410339355469,11.220417022705078,12.65579891204834,19.049999237060547,11.78946304321289,3.521950483322144,10.413145065307615,4.017620086669922,20.62458038330078,47.04110336303711,5.946357727050781,3.23,8.084056854248047,10.861932754516602,1266.3450927734375,7.030055522918701,15.39,1446.0,69.95,4041.754638671875,12.559112548828123,10.4237699508667,23.6200008392334,314.2202453613281,8.822469711303711,10.892078399658203,17.0,33.03,23.8,18.10851287841797,6.784366130828857,8.423166275024414,20.447071075439453,11.067241668701172,25.73233795166016,32.1
2011-06-29,12.81,47.68,10.014629364013672,2.209968090057373,7.758,15.55392837524414,13.512370109558104,12.29310703277588,24.203672409057617,6.98,7.683391571044922,4.027338981628418,14.999,24.321,4.925431251525879,2.054,3.818521738052368,11.730402946472168,10.214673042297363,19.41099739074707,7.010482311248779,11.032267570495604,13.321,25.51,10.754068374633787,17.107074737548828,358.5014343261719,11.570834159851074,13.04721736907959,18.799999237060547,11.813042640686035,3.542754411697388,10.508474349975586,4.056399822235107,20.55537223815918,46.74770736694336,5.86260461807251,3.168,8.000551223754883,10.996582984924316,1252.857421875,6.874979496002197,15.27,1453.0,67.79,3949.195068359375,12.51053237915039,10.392654418945312,23.450000762939453,306.3884582519531,8.951700210571289,11.105536460876465,16.63,33.5,23.86,18.332075119018555,6.693096160888672,8.423166275024414,20.292951583862305,11.596250534057615,25.7480583190918,32.04
2011-06-30,12.88,47.57,10.054059028625488,2.180416822433472,7.799,15.785125732421877,13.604686737060549,12.087047576904297,24.35972023010254,6.77,7.529398918151855,4.014669418334961,15.041,24.808,5.0154523849487305,2.03,3.834107160568237,11.77263641357422,9.927594184875488,19.22787857055664,6.794460296630859,11.08000373840332,13.346,25.35,10.891353607177734,16.983110427856445,351.4023742675781,11.656649589538574,13.04721736907959,18.6299991607666,11.553675651550291,3.563559293746948,10.528693199157717,4.172740459442139,20.32005882263184,46.94330596923828,5.841667652130127,3.123,7.886561393737793,11.52022933959961,1251.3587646484375,6.699228763580322,15.01,1459.0,68.88,3874.26611328125,12.753450393676758,10.54378890991211,23.520000457763672,302.8285522460937,9.09583854675293,11.070920944213867,16.51,33.5,23.95,18.57799530029297,6.769154071807861,8.423166275024414,20.104572296142575,11.503884315490724,25.931453704833984,32.22
2011-07-01,12.56,48.5,10.138544082641602,2.294397592544556,7.819,16.343183517456055,13.662986755371094,12.141270637512209,24.451642990112305,6.84,7.60234260559082,4.003254890441895,14.999,24.808,5.050174713134766,2.014,3.802935361862183,11.6142578125,10.167939186096191,19.502559661865234,6.892187118530273,11.064091682434082,13.235,25.86,10.927967071533203,16.817827224731445,352.8221740722656,11.935553550720217,13.242924690246582,19.420000076293945,11.640130996704102,3.5724761486053467,10.540821075439451,4.196008682250977,20.147031784057617,46.94330596923828,5.908668041229248,3.139,8.03899097442627,11.81197452545166,1305.3095703125,7.004209995269775,15.43,1510.0,69.69,3966.8251953125,12.77774429321289,10.557125091552734,23.59000015258789,307.1004333496094,9.011344909667969,11.11707592010498,16.83,34.04,24.15,18.376785278320312,6.700703144073486,8.423166275024414,19.813451766967773,11.680222511291504,27.08418655395508,33.65
2011-07-04,12.51,48.35,9.96957015991211,2.279622793197632,7.929,16.542490005493164,13.813617706298828,12.016551971435549,24.40567970275879,6.79,7.616931915283203,4.012134075164795,15.092,24.808,5.0540313720703125,2.048,3.771764039993286,11.77263641357422,10.248056411743164,19.28281021118164,6.789318084716797,11.005746841430664,13.185,26.91,11.028641700744627,,352.8221740722656,12.24305820465088,13.484299659729004,20.059999465942383,11.875921249389648,3.587336540222168,10.633282661437988,4.320105075836182,20.126270294189453,,5.86488151550293,3.152,8.118521690368652,11.74464988708496,1327.7890625,6.957687854766846,15.8,,68.82,3980.048095703125,12.753450393676758,10.57934856414795,,312.3216247558594,9.046137809753418,11.278608322143556,17.08,34.87,24.05,18.153226852416992,6.609431266784668,8.423166275024414,20.46419715881348,11.940529823303224,27.430007934570312,33.95
2011-07-05,12.71,48.82,9.986467361450195,2.226853609085083,7.908,16.303321838378906,13.745585441589355,11.880987167358398,24.35972023010254,6.58,7.568300724029541,3.955089092254639,15.033,24.593,5.0154523849487305,2.012,3.72812294960022,11.77263641357422,10.047765731811523,19.594118118286133,6.609299182891846,10.798892974853516,13.023,26.91,10.96457290649414,16.86741065979004,347.1429748535156,11.964155197143556,13.295113563537598,20.299999237060547,11.71086883544922,3.581393957138061,10.62173080444336,4.219276905059815,20.26469039916992,47.23670196533203,5.713801383972168,3.111,7.972718715667725,11.55763339996338,1293.3204345703125,6.694060325622559,15.23,1508.0,67.5,3856.635986328125,12.636849403381348,10.472665786743164,23.049999237060547,298.08203125,8.971578598022461,11.163228034973145,17.13,36.46,23.55,18.443857192993164,6.594220161437988,8.423166275024414,20.35288619995117,11.73900032043457,26.87983512878418,33.44
2011-07-06,12.83,48.63,9.772433280944824,2.209968090057373,7.813,16.263460159301758,13.62897777557373,11.691191673278809,23.45886611938477,6.56,7.492116928100586,3.980440855026245,15.109,23.883,5.011592864990234,1.993,3.706303834915161,11.746240615844728,9.780717849731444,19.65821075439453,6.660731792449951,10.73524570465088,12.801,26.58,11.010335922241213,17.272361755371094,340.0439453125,11.89979362487793,13.145069122314451,19.770000457763672,11.341465950012209,3.5368101596832275,10.462806701660156,4.164984226226807,20.07090187072754,46.45431137084961,5.644555568695068,3.029,7.92897891998291,11.333213806152344,1305.3095703125,6.538984775543213,14.77,1500.0,66.26,3790.52197265625,12.612558364868164,10.450441360473633,23.0,293.0981750488281,8.822469711303711,11.019001007080078,16.96,37.35,23.95,18.421506881713867,6.647459030151367,8.423166275024414,20.21588897705078,11.587855339050291,26.79076766967773,33.43
2011-07-07,12.76,48.02,9.716105461120604,2.2416293621063232,7.689,16.36311149597168,13.264569282531738,11.468864440917969,23.532405853271484,6.47,7.351093292236328,3.917056083679199,15.414,23.25,5.012879371643066,1.97,3.623698472976685,11.503397941589355,9.74733543395996,19.68568229675293,6.532146453857422,10.623862266540527,12.759,27.1,10.754068374633787,17.02443504333496,338.6241149902344,11.871191024780272,13.340780258178713,19.100000381469727,10.917043685913086,3.4535927772521973,10.243210792541504,4.071911811828613,19.641796112060547,46.25871658325195,5.780948162078857,2.938,7.687742710113525,11.333213806152344,1329.2877197265625,6.332218647003174,14.27,1508.0,65.4,3750.85400390625,12.666003227233888,10.503783226013184,22.920000076293945,295.4714660644531,8.69324016571045,11.220917701721191,16.63,36.86,23.82,18.309722900390625,6.685489654541016,8.423166275024414,19.53089141845703,11.293959617614746,26.95843505859375,33.55
2011-07-08,12.71,47.28,9.828757286071776,2.2078564167022705,7.56,16.159822463989258,12.900150299072266,11.062169075012209,23.13714027404785,6.52,7.294357776641846,3.905641794204712,15.667,22.832,5.096470832824707,1.965,3.67824912071228,11.656492233276367,9.56040096282959,19.22787857055664,6.357269287109375,10.501870155334473,12.657,26.95,10.708308219909668,16.454200744628906,330.10528564453125,11.685254096984863,13.177689552307127,19.770000457763672,10.594799995422363,3.3911778926849365,10.026501655578612,4.126204490661621,19.794063568115234,46.25871658325195,5.602590084075928,2.889,7.528685092926025,11.333213806152344,1336.7808837890625,6.109945297241211,14.34,1482.0,64.92,3706.77783203125,12.597982406616213,10.41932487487793,22.96999931335449,288.5889587402344,8.484481811523438,10.961307525634766,16.47,36.12,23.43,17.884950637817383,6.868027687072754,8.423166275024414,19.03427124023437,11.285562515258787,26.77503967285156,33.26
2011-07-11,12.54,46.52,9.941407203674316,2.1360905170440674,7.334,15.94456672668457,12.535748481750488,11.116394996643066,23.39452171325684,6.32,7.440246105194092,3.866352796554565,15.414,23.143,5.061748027801514,1.945,3.681366443634033,11.788475036621094,9.353435516357422,18.77006721496582,6.120673179626465,10.226064682006836,12.265,26.58,10.424582481384276,15.784791946411133,316.6171264648437,11.384900093078612,12.916742324829102,18.75,10.14679718017578,3.2663495540618896,9.656641960144045,3.986595869064331,19.627960205078125,44.49834060668945,5.476690292358398,2.844,7.476991653442383,11.333213806152344,1299.3150634765625,5.825642108917236,14.31,1437.0,63.32,3570.142822265625,12.389066696166992,10.290417671203612,22.84000015258789,277.6719665527344,8.250872611999512,10.57477855682373,16.48,35.85,23.0,18.10851287841797,6.693096160888672,8.423166275024414,18.623273849487305,10.815330505371094,26.544496536254883,32.91
2011-07-12,12.14,45.8,9.997733116149902,2.066435575485229,7.177,15.852890968322754,12.560041427612305,10.926603317260742,23.90929412841797,6.15,7.3462300300598145,3.914520025253296,15.464,23.25,5.063034534454346,1.962,3.76085376739502,11.77263641357422,9.21323585510254,18.760915756225582,6.120673179626465,10.268495559692385,12.367,27.24,10.387969970703123,15.619504928588867,318.746826171875,10.99872589111328,12.518804550170898,18.149999618530277,10.138937950134276,3.197990894317627,9.405258178710938,3.87801194190979,19.5864315032959,43.61815643310547,5.501870155334473,2.815,7.646655559539795,11.333213806152344,1273.8382568359375,5.779118537902832,14.54,1409.0,62.06,3574.55029296875,12.389066696166992,10.27708339691162,22.549999237060547,273.16278076171875,8.07193660736084,10.326705932617188,16.36,36.75,23.07,18.153226852416992,6.776758193969727,8.423166275024414,17.904029846191406,10.378686904907228,26.565454483032227,33.0
2011-07-13,12.72,45.98,10.138544082641602,2.1107616424560547,7.361,16.024293899536133,12.851563453674316,11.360414505004885,26.2441463470459,6.28,7.569923877716064,3.947479724884033,15.617,23.766,5.198065280914307,1.99,3.782673597335816,12.031316757202148,9.787391662597656,19.09053039550781,6.094954967498779,10.316231727600098,12.41,27.36,10.516106605529783,15.536860466003418,326.5557556152344,11.013033866882324,12.577516555786133,17.950000762939453,10.264695167541504,3.203935384750366,9.465935707092283,4.149473190307617,19.517221450805664,45.67192459106445,5.533344745635986,2.885,7.7844977378845215,11.408019065856934,1299.3150634765625,6.02207088470459,14.34,1412.0,62.34,3697.962890625,12.534823417663574,10.397100448608398,22.799999237060547,288.11431884765625,8.10175895690918,10.522855758666992,16.7,36.75,23.15,17.9028377532959,6.898453235626221,8.423166275024414,18.126651763916016,10.462657928466797,26.895557403564453,33.47
2011-07-14,12.26,46.07,9.873817443847656,2.0368847846984863,7.191,15.90869140625,12.623204231262209,11.333300590515137,27.301271438598636,6.19,7.57154369354248,3.953821182250977,15.701,23.474,5.189063549041748,1.949,3.7686476707458496,11.851824760437012,9.7406587600708,18.760915756225582,5.894360065460205,10.332143783569336,12.359,27.36,10.433734893798828,15.412898063659668,318.746826171875,10.798491477966309,12.368760108947754,17.459999084472656,10.406167984008787,3.126660108566284,9.185659408569336,4.188252925872803,19.932483673095703,44.00934982299805,5.476690292358398,2.819,7.667860507965088,11.408019065856934,1318.7972412109375,5.742935657501221,14.0,1373.0,63.96,3530.474609375,12.291900634765623,10.20151710510254,23.059999465942383,273.6374206542969,7.8532395362854,10.20555591583252,16.84,36.2,22.51,17.969905853271484,6.693096160888672,8.423166275024414,17.63859748840332,10.286319732666016,26.528772354125977,33.04
2011-07-15,11.99,45.03,9.716105461120604,2.062213659286499,7.061,15.864846229553224,12.521173477172852,11.387526512145996,27.11742401123047,6.05,7.402963161468506,3.980440855026245,16.107,22.579,5.151769638061523,1.94,3.7546193599700928,11.751521110534668,9.733981132507324,18.495384216308597,5.986942291259766,10.289712905883787,12.231,27.17,10.369668006896973,15.18149757385254,315.9072265625,10.455229759216309,12.068674087524414,17.469999313354492,10.335431098937988,3.120715856552124,9.156763076782228,4.296837329864502,19.90479850769043,44.7917366027832,5.3193135261535645,2.795,7.488922595977783,11.482826232910156,1303.8109130859375,5.799795150756836,13.89,1390.0,64.14,3539.289794921875,12.330768585205078,10.219293594360352,23.0,272.4507751464844,7.803534984588623,9.969021797180176,16.51,35.65,22.84,18.17111015319824,6.655067920684815,8.423166275024414,17.784156799316406,10.042807579040527,26.5130615234375,33.1
2011-07-18,12.08,45.5,9.716105461120604,2.013667106628418,6.917,15.864846229553224,12.185911178588867,11.306188583374023,26.565881729125977,5.79,7.328399181365967,3.918742656707764,16.048,21.401,5.176203727722168,1.92,3.6704564094543457,11.67233180999756,9.46025848388672,18.083356857299805,5.853213787078857,10.263190269470217,12.274,27.17,10.29644775390625,15.18149757385254,315.9072265625,10.455229759216309,12.068674087524414,17.469999313354492,10.2568359375,3.090994358062744,9.072972297668455,4.149473190307617,19.96708869934082,43.42255783081055,5.434722423553467,2.717,7.101881980895996,11.445423126220703,1297.81640625,5.763611793518066,13.87,1357.0,62.72,3512.844482421875,12.243314743041992,10.117056846618652,23.3799991607666,266.9922790527344,7.5798659324646,9.778642654418944,16.37,35.71,22.6,18.01462745666504,5.6206793785095215,8.423166275024414,17.878341674804688,9.824484825134276,26.591651916503903,33.22
2011-07-19,12.05,46.08,9.716105461120604,2.007333993911743,7.006,15.896738052368164,12.462861061096191,11.45802116394043,26.188995361328125,5.79,7.388373851776123,3.891704797744751,15.507,20.759,5.218640804290772,1.894,3.659546375274658,11.561467170715332,9.67389678955078,18.220703125,6.033234596252441,10.07755184173584,12.078,27.23,10.040183067321776,15.04100513458252,320.1665954589844,10.290749549865724,11.92515468597412,16.479999542236328,10.453324317932127,3.1623260974884038,9.289680480957031,4.017620086669922,20.27853012084961,45.67192459106445,5.258460521697998,2.729,7.071397304534912,11.445423126220703,1318.7972412109375,5.7687811851501465,14.27,1360.0,61.87,3543.697265625,12.151002883911133,10.068160057067873,23.950000762939453,272.9254150390625,7.589807510375977,9.899791717529297,16.56,35.19,22.25,18.08616065979004,6.7235188484191895,8.423166275024414,17.749908447265625,9.782500267028809,26.649288177490234,33.3
2011-07-20,11.78,45.56,9.856918334960938,2.032663583755493,7.088,15.84491729736328,12.720376968383787,11.54478359222412,26.538305282592773,5.85,7.260317325592041,3.866352796554565,15.65,21.946,5.248220443725586,1.876,3.704744577407837,11.693449020385742,9.927594184875488,18.17491912841797,5.91493558883667,9.997992515563965,11.925,27.14,10.250690460205078,14.6939058303833,335.7845153808594,10.262142181396484,11.729446411132812,16.25,10.24111270904541,3.1623260974884038,9.356133460998535,3.9400596618652335,20.07090187072754,43.7159538269043,5.206000804901123,2.799,7.32986307144165,11.482826232910156,1296.3177490234375,5.7687811851501465,14.06,1401.0,62.15,3596.588134765625,12.05383586883545,9.94814682006836,24.0,274.112060546875,7.599748611450195,9.755562782287598,16.59,34.3,21.91,18.399141311645508,6.731125354766846,8.423166275024414,17.604341506958008,9.723721504211426,26.649288177490234,33.12
2011-07-21,11.86,45.33,10.138544082641602,2.104429244995117,7.259,15.90869140625,13.031343460083008,11.430907249450684,27.071462631225582,6.18,7.229519844055176,3.910715103149414,15.997,22.53,5.303518295288086,1.894,3.818521738052368,11.6142578125,10.301465034484863,17.991796493530273,6.125816822052002,10.093464851379396,11.976,27.19,10.360513687133787,15.288934707641602,359.9212341308594,10.676921844482422,12.192623138427734,16.479999542236328,9.90315055847168,3.221766710281372,9.483277320861816,4.033132553100586,19.86327362060547,43.7159538269043,5.518655776977539,2.848,7.512784481048584,11.819457054138184,1324.791748046875,6.125452518463135,13.47,1414.0,63.6,3812.559814453125,12.364778518676758,10.223740577697754,24.100000381469727,292.62353515625,7.778683662414551,9.951714515686035,16.66,34.3,22.01,18.600351333618164,6.845212459564209,8.423166275024414,18.109525680541992,10.109984397888184,26.72788429260254,33.2
