,ALLL3,ABEV3,AEDU3,BRML3,BBSE3,B3SA3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,COGN3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,QUAL3,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2013-09-04,9.3,11.682668685913086,13.51,10.627500534057615,10.349905967712402,2.8330910205841064,4.620017051696777,8.536712646484375,7.908,11.086465835571287,13.465462684631348,10.33175563812256,52.58134460449219,1.87,12.116331100463867,3.929399728775024,12.097,20.4,24.438,11.078944206237791,1.559,6.940852642059326,11.811277389526367,10.818500518798828,10.309744834899902,7.296389579772949,10.77618408203125,3.2797865867614746,6.273,7.45,18.29758071899414,6.274966716766357,12.791014671325684,6.695638656616211,22.561506271362305,140.56094360351562,12.950432777404783,14.82199764251709,8.770000457763672,13.220329284667969,3.3098020553588867,10.002575874328612,5.73447847366333,1.7374733686447144,6.787343502044678,14.489855766296388,16.234560012817383,7.192034721374512,4.12,8.290472984313965,4.974644660949707,4.934957504272461,20.33,35.57485580444336,91.85,1070.967041015625,8.221281051635742,7.9588093757629395,11.90372371673584,73.75,15.418098449707031,7.233310222625732,5.962640285491943,21.99,30.567,7.485409736633301,15.789728164672852,22.9480094909668,8.755024909973145,21.245933532714844,26.56
2013-09-05,9.25,11.797768592834473,13.76,10.841552734375,10.54956340789795,2.882587194442749,4.579313278198242,8.598751068115234,7.997,11.056032180786133,13.674321174621582,10.337419509887695,52.88353729248047,1.93,12.262648582458496,4.019437313079834,12.469,20.4,24.204,10.953377723693848,1.608,6.990787506103516,11.871848106384276,10.982833862304688,10.356181144714355,7.612845420837402,10.926549911499023,3.3982584476470947,6.469,7.69,18.561256408691406,6.487385272979736,12.761181831359863,6.671231269836426,22.89208030700684,146.95008850097656,12.645456314086914,14.385249137878418,9.449999809265137,13.402952194213867,3.353773355484009,10.109210968017578,5.81281852722168,1.7658876180648804,6.909385681152344,14.521183967590332,16.234560012817383,7.176244735717773,4.1,8.468928337097168,5.049450874328613,4.957517147064209,20.18,36.13508987426758,94.16,1043.739013671875,8.490913391113281,8.284716606140137,12.09118938446045,73.0,17.057153701782227,7.345328330993652,6.015175342559815,21.9,30.896,7.821395397186279,16.06571388244629,23.17388153076172,8.619812965393066,21.240034103393555,26.69
2013-09-06,9.33,11.745973587036133,13.98,10.928332328796388,10.738430976867676,2.958012580871582,4.648001670837402,8.80374526977539,8.161,10.956037521362305,13.807758331298828,10.382734298706056,53.33682632446289,1.98,12.44379997253418,4.045162677764893,12.529,20.63,24.535,11.022921562194824,1.599,6.920878887176514,11.95058822631836,11.359426498413086,10.514081001281738,7.7024078369140625,11.048273086547852,3.498024702072144,6.537,8.0,18.533004760742188,6.602207183837891,13.014765739440918,6.809536933898926,22.470600128173828,153.3392333984375,12.533880233764648,14.323832511901855,10.68000030517578,13.498235702514648,3.417729377746582,10.315595626831056,5.875490665435791,1.7531009912490845,6.95863151550293,14.638671875,16.136760711669922,7.264225959777832,4.149,8.848321914672852,5.086854934692383,5.278994560241699,20.18,36.8820686340332,94.75,1093.656982421875,8.572311401367188,8.388630867004395,12.21616268157959,74.5,17.59827423095703,7.425343990325928,6.034875869750977,22.6,31.29,7.891716480255127,16.48194122314453,23.543100357055664,8.619812965393066,21.18692398071289,26.61
2013-09-09,9.39,11.904234886169434,13.86,11.46057415008545,11.04061794281006,3.0051512718200684,4.757396697998047,9.181356430053713,8.394,11.260369300842283,14.063027381896973,10.513012886047363,55.206634521484375,1.94,12.67372703552246,4.126625061035156,12.681,20.81,25.362,11.12917137145996,1.633,7.157234191894531,12.162588119506836,11.640159606933594,10.588382720947266,7.881533622741699,11.306042671203612,3.8160266876220703,6.749,8.35,18.937944412231445,6.630911350250244,13.432429313659668,7.037335395812988,22.88381576538086,159.72836303710938,12.734716415405272,14.828814506530762,10.699999809265137,13.799955368041992,3.4856855869293213,10.60452365875244,5.985166549682617,1.7985622882843018,7.00145435333252,14.709162712097168,15.843364715576172,7.444704055786133,4.289,9.196802139282228,5.154180526733398,5.639952182769775,21.26,37.90916442871094,93.75,1107.27099609375,8.801243782043457,8.582286834716797,12.42236614227295,76.0,17.174787521362305,7.633379936218262,6.153078079223633,23.46,32.247,7.766698837280273,16.708152770996094,24.25547409057617,8.695869445800781,21.80658721923828,27.32
2013-09-10,9.35,12.12148666381836,13.67,11.495285034179688,11.175525665283203,2.962725877761841,4.803191184997559,9.305431365966797,8.51,11.421232223510742,14.300888061523438,10.507349014282228,54.91388702392578,1.9,12.569214820861816,4.098756790161133,12.706,20.63,25.246,11.069286346435549,1.643,7.183866024017334,11.986932754516602,11.578536033630373,10.356181144714355,7.786000728607178,10.990991592407228,3.8347325325012207,6.681,8.12,19.3523006439209,6.636652946472168,13.61142921447754,6.996657848358154,23.34661293029785,161.14816284179688,12.905801773071287,15.047188758850098,10.729999542236328,13.768196105957031,3.497677564620972,10.680195808410645,6.110510349273682,1.8099281787872317,6.905104160308838,14.482022285461426,14.86538028717041,7.489823341369629,4.297,9.172914505004885,5.124258041381836,5.465112686157227,20.63,37.06881332397461,95.12,1075.5050048828125,8.902994155883789,8.662582397460938,12.122430801391602,74.25,16.939517974853516,7.574704170227051,6.205611705780029,23.82,32.313,8.087055206298828,16.323596954345703,24.66378402709961,8.847984313964844,22.33774185180664,27.81
2013-09-11,9.16,12.242340087890623,13.29,11.281232833862305,11.256467819213867,2.976868152618408,4.782837867736816,9.35397720336914,8.585,11.203851699829102,14.034024238586426,10.394062995910645,55.67880630493164,1.87,12.694626808166504,4.073031425476074,12.715,20.54,23.941,11.049967765808104,1.631,7.157234191894531,11.896074295043944,11.48267650604248,10.319029808044434,7.69046688079834,11.05543327331543,3.803555011749268,6.647,8.05,18.92852783203125,6.510349750518799,13.38768196105957,7.053606986999512,23.6606559753418,158.30856323242188,12.71983814239502,14.903884887695312,10.5,13.776138305664062,3.4936797618865967,10.628602027893066,6.267190456390381,1.7871971130371094,6.847292900085449,14.435029029846191,14.963177680969238,7.307087898254394,4.322,9.049259185791016,5.049450874328613,5.194394588470459,20.22,37.535675048828125,93.62,1016.5110473632812,8.887731552124023,8.620072364807129,12.234905242919922,72.5,16.963041305541992,7.622713565826416,6.153078079223633,24.36,32.501,7.891716480255127,16.42313003540039,24.23809814453125,8.873337745666504,21.91872215270996,27.22
2013-09-12,9.09,12.150260925292969,13.35,11.391151428222656,11.337409019470217,2.913228988647461,4.846439361572266,9.189452171325684,8.421,11.173419952392578,13.977459907531738,10.399725914001465,53.799560546875,1.8,12.820042610168455,3.980849027633667,12.689,20.63,24.35,11.0151948928833,1.605,7.157234191894531,11.871848106384276,11.434746742248535,10.263303756713867,7.756148338317871,11.048273086547852,3.747437477111816,6.613,8.17,17.9868106842041,6.366823673248291,13.589052200317385,7.118691921234131,23.578014373779297,158.30856323242188,12.645456314086914,14.82199764251709,10.350000381469728,13.752320289611816,3.4856855869293213,10.60452365875244,5.953831195831299,1.7417356967926023,6.787343502044678,14.254886627197266,15.647768020629885,7.354467868804932,4.338,9.154648780822754,4.9447221755981445,5.3184733390808105,20.26,37.06881332397461,94.52,1052.8150634765625,8.577400207519531,8.43114185333252,12.359880447387695,75.0,16.704242706298828,7.574704170227051,6.146511554718018,24.3,31.938,7.5869879722595215,16.350740432739258,23.847166061401367,8.9155912399292,21.80658721923828,27.43
2013-09-13,9.02,12.15601634979248,13.65,11.582063674926758,11.299638748168944,2.993366003036499,4.856616020202637,9.289251327514648,8.489,11.216894149780272,14.10677433013916,10.524341583251951,54.15840530395508,1.81,12.820042610168455,4.013006210327148,12.791,20.78,24.302,11.104060173034668,1.599,7.1755452156066895,11.871848106384276,11.571687698364258,10.337607383728027,7.839738368988037,11.155678749084473,3.778614282608032,6.647,8.24,17.563034057617188,6.487385272979736,13.066972732543944,7.102420806884766,23.52842903137207,162.56797790527344,12.675210952758787,14.86976718902588,11.359999656677246,13.86347770690918,3.497677564620972,10.759305953979492,5.969497680664063,1.7474186420440674,6.877269744873047,14.333209037780762,16.430156707763672,7.399585247039795,4.436,9.341533660888672,4.832511425018311,5.3579535484313965,20.76,38.09590911865234,95.73,1084.5809326171875,8.735108375549316,8.563394546508789,12.55983829498291,76.5,16.429763793945312,7.676054954528809,6.192478179931641,24.33,32.416,7.883903503417969,16.45932388305664,24.442258834838867,8.957844734191895,21.541019439697266,27.34
2013-09-16,8.94,12.299559593200684,13.61,11.865541458129885,11.267258644104004,3.0169355869293213,4.889688014984131,9.29464054107666,8.53,11.229938507080078,14.189057350158691,10.55266284942627,54.20562744140625,1.78,12.541341781616213,4.043017864227295,12.994,21.06,25.226,11.387547492980955,1.627,7.16389274597168,11.823390007019045,11.530606269836426,10.216861724853516,7.791971206665039,11.09123420715332,3.741201400756836,6.639,8.16,17.619539260864258,6.584983825683594,13.014765739440918,6.9153008460998535,23.627599716186523,163.98777770996094,12.533880233764648,14.651391983032228,10.850000381469728,13.97464370727539,3.501674175262451,10.693957328796388,5.81281852722168,1.7175840139389038,6.894398212432861,14.20005702972412,16.91914939880371,7.395072937011719,4.399,9.41460418701172,4.832511425018311,5.301553726196289,20.55,39.5898666381836,97.72,1111.8089599609375,8.872469902038574,8.714542388916016,12.47860336303711,73.0,16.5081844329834,7.601376056671143,6.100542068481445,24.36,32.623,7.727632999420166,16.58599853515625,24.251131057739254,8.822630882263184,21.47609519958496,27.32
2013-09-17,9.07,12.321306228637695,13.11,12.177946090698242,11.42914581298828,3.031078338623047,4.930393218994141,9.41871452331543,8.612,11.173419952392578,14.418294906616213,10.524341583251951,53.73345565795898,1.77,12.49257469177246,3.9958555698394775,12.977,20.76,24.662,11.464316368103027,1.641,7.145583152770996,11.980876922607422,11.674396514892578,10.309744834899902,7.851680278778076,11.162837028503418,3.8783795833587646,6.758,8.17,17.563034057617188,6.728509426116943,12.76863956451416,6.996657848358154,23.17306327819824,169.66702270507812,12.310721397399902,14.398897171020508,10.739999771118164,14.038164138793944,3.569629430770874,10.865937232971191,6.008667469024658,1.6721235513687134,6.633182525634766,14.325376510620115,16.91914939880371,7.455986022949219,4.477,9.501721382141112,4.907318115234375,5.397433280944824,20.88,40.99045181274414,96.91,1157.18896484375,8.953869819641113,8.752326011657715,12.434864044189451,75.75,16.923831939697266,7.68139123916626,6.126810073852539,24.56,32.538,7.8604631423950195,16.64933967590332,24.168598175048828,8.746575355529785,21.535118103027344,27.24
2013-09-18,9.29,12.390901565551758,13.41,12.66969108581543,11.817669868469238,3.146570444107056,5.113565444946289,9.739679336547852,8.906,11.308194160461426,14.900274276733398,10.45637035369873,54.22451019287109,1.78,13.02906322479248,3.955124616622925,13.002,20.56,25.898,11.535186767578123,1.627,7.220485210418701,12.071728706359863,12.04414176940918,10.681265830993652,8.060660362243652,11.45640754699707,3.953203439712525,6.809,8.37,17.13926887512207,6.803144454956055,13.432429313659668,7.289541244506836,23.297027587890625,179.6056671142578,12.392544746398926,14.433019638061523,11.100000381469728,14.665434837341309,3.669562101364136,11.178948402404783,6.110510349273682,1.7019566297531128,6.808753490447998,13.965085983276367,18.58172416687012,7.568783760070801,4.72,9.882523536682127,4.899838447570801,5.560993194580078,21.58,42.951271057128906,100.99,1207.1068115234375,9.081053733825684,8.92708969116211,12.691058158874512,82.25,17.606117248535156,7.8200836181640625,6.205611705780029,25.1,32.238,7.704190254211426,16.64933967590332,24.702878952026367,9.00009822845459,21.5587215423584,27.26
2013-09-19,9.29,12.631587028503418,13.19,12.611839294433594,11.73673152923584,3.061718463897705,5.245856285095215,9.67495059967041,8.933,11.086465835571287,15.047221183776855,10.207139015197754,54.53614807128906,1.74,13.161442756652832,3.987280607223511,12.985,20.83,25.362,11.5548677444458,1.592,6.974143028259277,11.877906799316406,11.845574378967283,10.337607383728027,7.941242694854736,11.45640754699707,3.8347325325012207,6.639,8.27,17.158098220825195,6.659616947174072,12.902887344360352,7.029200077056885,22.43754005432129,173.9264373779297,12.34791660308838,14.262418746948242,10.859999656677246,14.721014976501465,3.657569885253906,11.11015510559082,5.953831195831299,1.6763851642608645,6.686709403991699,14.043411254882812,18.679523468017575,7.613898754119873,4.568,9.647128105163574,4.735263347625732,5.284634113311768,21.4,44.725345611572266,100.72,1166.264892578125,9.131927490234377,9.049896240234377,12.747299194335938,81.25,17.708070755004883,7.825416088104248,6.199044227600098,25.28,32.332,7.66512393951416,16.875553131103516,25.06340789794922,9.00009822845459,21.470203399658203,26.94
2013-09-20,9.19,12.5721435546875,12.92,12.247368812561035,11.601823806762695,2.986295461654663,5.062684535980225,9.475354194641112,8.715,11.069077491760254,15.000203132629396,9.99189281463623,53.35570907592773,1.68,12.785204887390137,3.976562023162842,12.943,20.49,24.71,11.277316093444824,1.549,6.925873279571533,11.69619369506836,11.6607027053833,10.365470886230469,7.648671627044678,11.098396301269531,3.8659088611602783,6.758,8.23,17.111011505126953,6.539053440093994,12.932723999023438,6.9153008460998535,21.93342018127441,170.37692260742188,12.243775367736816,14.125935554504396,10.529999732971191,14.601911544799805,3.5456464290618896,10.773065567016602,5.820652484893799,1.6806471347808838,6.613912582397461,13.730117797851562,18.288328170776367,7.442449569702148,4.498,9.41491985321045,4.720301628112793,4.940597534179688,21.69,45.939186096191406,99.58,1139.0369873046875,9.01491641998291,8.945981979370117,12.666064262390137,78.5,17.15909767150879,7.601376056671143,6.074275493621826,24.26,31.797,7.633869171142578,16.490989685058594,24.346694946289062,8.78882884979248,21.110197067260746,26.73
2013-09-23,9.2,12.55184268951416,13.19,12.311005592346191,11.542465209960938,3.0240066051483154,5.100845336914063,9.572454452514648,8.776,11.147332191467283,15.358741760253906,10.15049648284912,53.53513717651367,1.67,12.76430320739746,4.043017864227295,13.079,20.6,25.061,11.484004974365234,1.609,7.002438545227051,11.68407917022705,11.592229843139648,10.393335342407228,7.774057388305664,11.277400970458984,3.8970847129821777,6.869,8.31,17.035675048828125,6.539053440093994,13.12664031982422,6.825809001922607,22.297046661376957,175.3462371826172,12.481805801391602,14.330658912658691,10.3100004196167,14.562211990356444,3.613600730895996,10.869379043579102,5.922494411468506,1.7076396942138672,6.744521141052246,13.831938743591309,17.799335479736328,7.557502269744873,4.519,9.641499519348145,4.480920791625977,4.968796730041504,21.24,45.939186096191406,99.24,1175.3409423828125,8.964043617248535,9.045172691345217,12.816033363342283,79.0,17.51984977722168,7.836086750030518,6.133377552032471,24.0,31.788,8.055802345275879,16.82126235961914,24.815820693969727,8.847984313964844,21.25183486938477,27.05
2013-09-24,9.18,12.501093864440918,13.61,12.293648719787598,11.585633277893066,3.019293069839477,5.072861194610596,9.564360618591309,8.763,10.977775573730469,15.247065544128418,10.212803840637209,53.18572235107422,1.65,12.847911834716797,4.115907669067383,13.324,20.5,25.226,11.259599685668944,1.612,7.228807926177978,11.726478576660156,11.68124294281006,10.727705001831056,7.720320701599121,11.198638916015623,3.8659088611602783,6.732,8.32,16.95073127746582,6.665359020233154,13.149014472961426,6.874622344970703,21.437562942504883,173.21653747558594,12.392544746398926,14.296536445617676,10.199999809265137,14.562211990356444,3.6016077995300293,10.82810115814209,5.993000507354736,1.6579163074493408,6.91580867767334,14.333209037780762,17.60373878479004,7.602622985839844,4.473,9.555654525756836,4.495882034301758,5.1323561668396,21.19,48.08675003051758,100.83,1139.0369873046875,8.852117538452148,8.865686416625977,12.809783935546877,79.75,17.661014556884766,7.777409076690674,6.146511554718018,23.92,32.961,8.657445907592773,17.05652618408203,24.82884979248047,8.746575355529785,20.921348571777344,26.64
2013-09-25,9.04,12.483692169189451,13.47,11.87711238861084,11.790691375732422,3.0405068397521973,5.085581302642822,9.49693202972412,8.803,10.9603853225708,15.135390281677246,10.212803840637209,52.73243713378906,1.69,12.68069076538086,4.12233829498291,13.172,20.52,24.827,11.338335990905762,1.623,7.290392398834228,11.714365005493164,11.605924606323242,10.867025375366213,7.696438789367676,11.227279663085938,3.872144937515259,6.741,8.26,17.441509246826172,6.831848621368408,13.193764686584473,6.7769951820373535,21.735076904296875,176.05615234375,12.496685028076172,14.398897171020508,10.359999656677246,14.451048851013184,3.6016077995300293,10.838421821594238,5.875490665435791,1.6337648630142212,6.883691787719727,14.529016494750977,17.40814208984375,7.593600273132324,4.473,9.443068504333496,4.593130588531494,5.188755989074707,21.2,43.88499450683594,100.87,1125.4229736328125,8.836858749389648,8.879857063293457,12.77854061126709,80.0,17.472797393798828,7.734731674194336,6.205611705780029,24.21,32.201,8.212072372436523,16.74887466430664,24.34235191345215,8.780378341674805,21.0983943939209,26.94
2013-09-26,8.93,12.724379539489746,13.31,11.929177284240724,11.817669868469238,2.981580972671509,5.032156467437744,9.49693202972412,8.803,11.099507331848145,15.106002807617188,10.139167785644531,52.92131042480469,1.67,12.617986679077148,4.103044033050537,12.791,20.4,25.051,11.566676139831545,1.624,7.190525531768799,11.738593101501465,11.496371269226074,10.802008628845217,7.809885025024414,11.17715835571289,3.8659088611602783,6.732,8.08,17.29994010925293,6.74573278427124,12.925264358520508,6.85835075378418,21.718549728393555,176.7660675048828,12.645456314086914,14.60362434387207,10.640000343322754,14.260489463806152,3.5896167755126958,10.834979057312012,5.977331638336182,1.616716980934143,6.830164432525635,14.74832248687744,17.21254539489746,7.613898754119873,4.494,9.35863208770752,4.56320858001709,5.194394588470459,21.3,43.04463958740234,99.93,1134.4989013671875,8.857207298278809,8.780668258666992,12.659817695617676,80.0,17.64533042907715,7.68139123916626,6.396048069000244,24.24,32.416,8.008918762207031,16.60409927368164,24.1077880859375,8.890239715576172,21.245933532714844,26.97
2013-09-27,8.84,12.693930625915527,13.26,11.819258689880373,11.957972526550291,2.958012580871582,5.075405120849609,9.683042526245115,9.036,10.91256332397461,15.505691528320312,10.105180740356444,52.36414337158203,1.66,12.798965454101562,4.137344837188721,12.816,20.43,24.934,11.98202133178711,1.653,7.1389265060424805,11.774935722351074,11.55799388885498,10.857738494873049,7.899447441101074,11.227279663085938,3.922027111053467,6.698,8.17,17.55476951599121,6.860556602478027,12.970013618469238,6.866486549377441,22.10696792602539,176.7660675048828,12.69008731842041,14.658212661743164,10.630000114440918,14.17314338684082,3.677558183670044,11.075758934020996,6.047837734222412,1.6366066932678225,6.851576328277588,14.763988494873049,17.40814208984375,7.602622985839844,4.391,9.091238021850586,4.465959548950195,5.194394588470459,21.48,42.951271057128906,100.88,1129.9609375,8.816507339477539,8.728710174560547,12.634818077087402,80.5,17.543380737304688,8.315566062927246,6.350081443786621,24.24,32.238,8.047987937927246,16.830312728881836,24.15122604370117,8.974745750427246,20.75019645690918,26.56
2013-09-30,8.76,12.277810096740724,13.17,11.628347396850586,11.7691068649292,2.917942523956299,5.01180362701416,9.302734375,8.646,10.695178985595703,15.194164276123049,10.054201126098633,50.99483871459961,1.61,12.560072898864746,4.124482154846191,13.002,20.46,24.428,11.798956871032717,1.65,7.110630035400391,11.744647979736328,11.468981742858888,10.84844970703125,7.87556266784668,10.854947090148926,3.8970847129821777,6.877,7.85,16.81859588623047,6.923705101013184,12.84322452545166,6.866486549377441,21.04914093017578,169.66702270507812,12.34791660308838,14.439844131469728,10.59000015258789,14.196967124938965,3.597612142562866,10.814346313476562,6.071340084075928,1.656495451927185,6.746661186218262,14.826645851135254,16.136760711669922,7.428914546966553,4.334,8.940658569335938,4.52580451965332,5.137996196746826,21.2,42.79999923706055,97.04,1116.346923828125,8.62827205657959,8.67203140258789,12.65356731414795,79.25,16.970882415771484,8.035871505737305,6.212179660797119,24.14,31.468,8.032360076904297,16.57242202758789,23.742918014526367,8.890239715576172,20.337081909179688,26.05
2013-10-01,8.96,12.37060260772705,13.06,11.975460052490234,12.119858741760254,3.0169355869293213,5.024523735046387,9.43489933013916,8.79,10.703874588012695,15.335234642028809,10.190145492553713,52.03361892700195,1.65,12.987184524536133,4.163070201873779,12.867,20.56,24.311,11.999736785888672,1.643,7.34698486328125,11.635623931884766,11.626465797424316,11.043498039245604,7.845709323883057,11.10555648803711,3.978144645690918,7.039,8.09,17.441509246826172,6.89500093460083,12.791014671325684,7.037335395812988,21.875572204589844,177.4759521484375,12.258651733398438,14.2078218460083,10.859999656677246,14.419289588928224,3.633586883544922,10.926191329956056,6.016502857208252,1.683487892150879,6.656734466552734,14.685664176940918,16.03896141052246,8.487435340881348,4.436,9.267154693603516,4.488401412963867,5.160556316375732,21.63,42.20000076293945,98.41,1098.1949462890625,8.821595191955566,8.81373119354248,12.809783935546877,80.0,17.096363067626953,8.095035552978516,6.172776699066162,23.73,32.107,8.368345260620117,16.576948165893555,24.75500869750977,9.219820022583008,20.360685348510746,26.32
2013-10-02,9.13,12.29810619354248,12.97,12.004385948181152,11.925594329833984,2.950939655303955,4.978730201721191,9.515542030334473,8.783,10.71691608428955,15.364622116088867,10.371403694152832,52.014739990234375,1.65,12.994430541992188,4.109475612640381,12.808,20.58,23.971,12.1040678024292,1.627,7.292057514190674,11.811277389526367,11.523758888244627,11.080652236938477,7.821825981140137,11.098396301269531,4.046733379364014,7.022,8.19,17.252748489379883,6.998339653015137,12.54489040374756,7.037335395812988,21.79292678833008,178.89576721191406,12.34791660308838,14.487610816955566,10.800000190734863,14.42723274230957,3.605605125427246,10.88144874572754,6.032170295715332,1.6905916929244995,6.594641208648682,14.474188804626465,15.256573677062988,8.515655517578125,4.424,9.14753246307373,4.421075344085693,5.301553726196289,21.18,44.400001525878906,97.91,1116.346923828125,8.7910737991333,8.870408058166504,12.872269630432127,82.5,16.978727340698242,8.251021385192871,6.1662116050720215,23.31,31.337,8.407411575317383,16.58599853515625,25.046037673950195,9.414188385009766,20.36659049987793,26.29
2013-10-03,9.05,12.269109725952148,12.71,11.576278686523438,11.655786514282228,2.9344425201416016,4.935482025146484,9.512839317321776,8.763,10.52127456665039,15.370508193969728,10.173152923583984,50.52265930175781,1.59,12.748292922973633,4.126625061035156,12.419,20.48,23.63,12.204456329345703,1.622,7.228807926177978,11.72042179107666,11.332036972045898,11.238548278808594,7.839738368988037,11.134196281433104,4.158969879150391,7.192,8.08,17.271625518798828,7.004082679748535,12.291306495666504,6.9397077560424805,21.57805824279785,176.7660675048828,12.191702842712402,14.30336093902588,10.81999969482422,14.395472526550291,3.5936148166656494,10.908980369567873,5.993000507354736,1.6522338390350342,6.455469608306885,14.482022285461426,15.0609769821167,8.454078674316406,4.391,8.915326118469238,4.368710517883301,5.256433963775635,20.62,38.5,97.51,1070.967041015625,8.735108375549316,8.757050514221191,12.897263526916504,79.75,17.33163833618164,8.148822784423828,6.218745708465576,23.29,31.346,8.3996000289917,16.359786987304688,24.824506759643555,9.304327011108398,20.089210510253903,25.98
2013-10-04,9.04,12.39525318145752,13.08,11.524211883544922,11.655786514282228,2.981580972671509,4.948202133178711,9.523633003234863,8.722,10.71691608428955,15.429277420043944,10.195810317993164,51.6842155456543,1.59,12.92927074432373,4.255251407623291,12.114,20.4,23.338,12.36193561553955,1.63,7.262096405029297,11.659850120544434,11.229331016540527,11.201396942138672,7.791971206665039,11.098396301269531,4.13402795791626,7.124,8.03,17.535892486572266,6.981117248535156,12.485223770141602,6.842079639434815,21.92515563964844,175.3462371826172,12.600825309753418,14.70598316192627,11.149999618530272,14.371647834777832,3.597612142562866,10.926191329956056,6.016502857208252,1.6635990142822266,6.63746452331543,14.395866394042969,16.136760711669922,8.405329704284668,4.367,8.85200023651123,4.383671760559082,5.25079345703125,20.34,36.400001525878906,99.79,1080.04296875,8.847031593322754,8.818453788757324,12.9660005569458,79.5,17.39437484741211,8.148822784423828,6.4223151206970215,23.01,30.868,8.587127685546875,16.51361083984375,25.019975662231445,9.422639846801758,20.295772552490234,26.34
2013-10-07,9.0,12.295206069946287,13.11,11.512639999389648,11.866235733032228,2.981580972671509,4.874424934387207,9.539822578430176,8.763,10.434320449829102,15.470426559448242,10.263782501220703,51.86363220214844,1.55,12.922035217285156,4.180220603942871,11.962,20.24,23.513,12.558780670166016,1.612,7.257103443145752,11.593222618103027,11.373122215270996,11.14566707611084,7.654641151428223,11.169997215270996,4.1901469230651855,7.184,7.94,17.69633674621582,6.986858367919922,12.529973030090332,7.037335395812988,21.627641677856445,168.24720764160156,12.742155075073242,14.85611629486084,10.720000267028809,14.60985279083252,3.609602451324463,10.878003120422363,5.930328845977783,1.6479719877243042,6.658874988555908,14.13740062713623,14.963177680969238,8.543878555297852,4.404,9.0194673538208,4.293903350830078,5.335394382476807,20.55,35.599998474121094,98.99,1043.739013671875,8.801243782043457,8.79483699798584,13.022239685058594,80.0,17.237524032592773,8.218748092651367,6.474849224090576,22.84,30.239,8.610565185546875,16.51361083984375,25.0894718170166,9.625457763671877,20.11872291564941,25.93
2013-10-08,8.94,12.12121868133545,12.96,11.512639999389648,12.076688766479492,2.976868152618408,4.88205623626709,9.48585319519043,8.749,10.447364807128906,15.299969673156738,10.139167785644531,51.23092651367188,1.55,12.958230018615724,4.205945491790772,11.886,20.2,23.484,12.352091789245604,1.574,7.341991901397705,11.568994522094728,11.373122215270996,11.396446228027344,7.88750410079956,11.227279663085938,4.115322113037109,7.124,7.9,17.75296401977539,7.004082679748535,12.425556182861328,7.0780134201049805,22.35489845275879,163.98777770996094,12.779346466064451,14.84929084777832,10.079999923706056,14.601911544799805,3.597612142562866,10.84015655517578,5.883324146270752,1.656495451927185,6.620336532592773,13.980752944946287,15.256573677062988,8.684999465942383,4.412,9.049019813537598,4.308865547180176,5.408712387084961,20.55,37.0,100.6,1080.04296875,8.607922554016113,8.648411750793457,12.99724292755127,80.5,16.821882247924805,8.148822784423828,6.533951282501221,23.19,29.817,8.516801834106445,16.64933967590332,24.867942810058597,9.642359733581545,19.83543968200684,25.77
2013-10-09,8.99,12.10092067718506,13.31,11.680413246154783,12.324913024902344,2.9674386978149414,4.833718776702881,9.658567428588867,8.899,10.208243370056152,15.564475059509276,10.354412078857422,51.41034698486328,1.58,13.052340507507324,4.180220603942871,12.165,20.42,23.64,12.40130615234375,1.57,7.435203075408935,11.72042179107666,11.640159606933594,11.54505443572998,8.060660362243652,11.169997215270996,4.009322166442871,7.141,8.01,17.403766632080078,7.038525581359863,12.731348037719728,7.240726470947266,22.263992309570312,165.40760803222656,12.920679092407228,14.978947639465332,10.18000030517578,14.792475700378418,3.6295905113220215,10.957159042358398,5.953831195831299,1.6465510129928589,6.810895442962647,14.223554611206056,15.35437297821045,8.903083801269531,4.506,9.220715522766112,4.1966552734375,5.628671169281006,20.55,37.900001525878906,101.06,1084.5809326171875,8.562137603759766,8.535054206848145,12.984746932983398,83.75,16.78266716003418,8.310186386108398,6.514249801635742,23.4,30.699,9.08719253540039,16.64933967590332,25.18069267272949,9.591655731201172,19.593475341796875,25.18
