Date,ABEV3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,B3SA3,CCRO3,CIEL3,CMIG4,CPFE3,CSAN3,CSNA3,CTIP3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RENT3,RAIL3,SANB11,SBSP3,SMLE3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4,WEGE3
2016-11-16,15.06446361541748,19.0594539642334,11.598262786865234,12.611,18.40073013305664,7.217540264129639,52.34000015258789,18.75649070739746,8.510013580322266,4.483633041381836,12.627429008483888,18.34454727172852,3.3698809146881104,16.347858428955078,7.666530609130859,8.16385555267334,42.53,6.665571689605713,7.211903095245361,18.211700439453125,20.215,17.333858489990234,10.035964012145996,9.175901412963867,13.945414543151855,24.92446517944336,9.947789192199709,3.487199306488037,20.48295211791992,5.382630348205566,18.89868927001953,7.997894287109375,13.564847946166992,13.648275375366213,6.887,17.467008590698242,4.308865547180176,7.565192222595215,17.13874053955078,12.5,54.15,8.941387176513672,7.4236345291137695,14.066823959350586,12.37322235107422,9.85797119140625,5.454033851623535,18.756065368652344,25.05375099182129,44.4,18.81480407714844,7.099159717559815,30.76366424560547,3.365053653717041,16.743894577026367,22.12,34.34,5.809249877929688
2016-11-17,14.88703727722168,18.70758628845215,11.401890754699709,12.214,18.134876251220703,7.014230728149414,53.0,18.75649070739746,8.454442024230957,4.403377056121826,12.461058616638184,18.04640388488769,3.299847364425659,16.30007553100586,7.355724334716797,8.218282699584961,42.6,6.680140018463135,7.033611297607422,17.68682289123535,19.347,17.499774932861328,9.854126930236816,9.147674560546877,13.501773834228516,25.845922470092773,10.11358642578125,3.522782325744629,20.26478576660156,5.254907608032227,18.33392333984375,8.542253494262695,13.49970817565918,13.225773811340332,6.718,16.97645378112793,4.376191139221191,7.461736679077148,16.993749618530273,12.6,51.94,8.682902336120605,7.196995735168457,14.128692626953123,12.13786506652832,9.450850486755373,5.783673286437988,18.495759963989254,24.376853942871094,42.61,18.7105712890625,6.956336975097656,30.55695152282715,3.348058223724365,16.470932006835938,21.75,33.749,5.6831135749816895
2016-11-18,14.633567810058594,19.25737762451172,11.581897735595703,12.433,18.35008811950684,6.922739028930664,53.0,18.30892372131348,8.414750099182129,4.430128574371338,12.311327934265137,17.717844009399414,3.316326141357422,16.450246810913086,7.65617036819458,8.44375991821289,42.45,6.381465911865234,6.935551166534424,17.893590927124023,20.011,17.08985710144043,9.798178672790527,9.28352165222168,13.3259916305542,25.55683898925781,10.500442504882812,3.586833953857422,20.434467315673828,5.340056419372559,18.50649642944336,8.50037956237793,13.117025375366213,12.87259006500244,6.612,16.94671058654785,4.608091831207275,7.338882923126221,17.067724227905273,12.65,51.97,8.6618013381958,7.312833786010742,14.074559211730955,12.371323585510254,9.434004783630373,5.743717193603516,19.508838653564453,24.351150512695312,42.02,18.741840362548828,6.956336975097656,31.100690841674805,3.3905463218688965,16.357751846313477,21.44,33.449,5.756692886352539
2016-11-21,14.74340534210205,20.767480850219727,11.647358894348145,12.515,18.299448013305664,7.253121376037598,52.880001068115234,19.05257225036621,8.510013580322266,4.40070104598999,12.477696418762209,17.523147583007812,3.349282503128052,16.518505096435547,7.805356025695801,8.910265922546387,42.65,6.600008010864258,7.024696826934815,18.72862434387207,20.462,16.582332611083984,9.966026306152344,9.4193696975708,13.727779388427734,25.56587028503418,10.689924240112305,3.7007009983062735,20.442546844482425,5.394793510437012,18.65814018249512,8.249135971069336,12.75877285003662,13.383776664733888,6.665,17.043344497680664,4.623053073883057,7.481132984161377,17.268939971923828,12.93,51.74,9.104915618896484,7.846689224243164,14.028160095214844,12.507983207702637,9.8074312210083,5.983454704284668,19.97317123413086,25.302234649658203,43.59,18.60633659362793,7.040349960327148,31.051252365112305,3.475522518157959,17.196609497070312,22.62,33.777,5.588512897491455
2016-11-22,14.506834030151367,21.032304763793945,11.864181518554688,12.583,18.438703536987305,7.746149063110352,52.900001525878906,19.183399200439453,8.462381362915039,4.433526992797852,12.810434341430664,18.25327491760254,3.3616416454315186,16.57993507385254,7.884093761444092,9.322345733642578,43.1,6.410604000091553,7.113842964172363,19.006967544555664,20.683,15.957687377929688,9.93105697631836,9.297635078430176,14.230016708374023,26.64993667602539,11.140609741210938,3.835919141769409,21.06471061706543,5.394793510437012,18.72089385986328,8.165388107299805,13.18216323852539,14.127318382263184,6.653,17.043344497680664,4.555727481842041,7.410008430480957,16.887224197387695,12.92,52.49,9.331748962402344,8.022964477539062,14.24468994140625,12.52696132659912,10.284747123718262,6.193225383758545,20.339000701904297,25.73064613342285,44.79,18.59591293334961,6.998342990875244,31.563533782958984,3.5774941444396973,18.48819351196289,24.01,33.768,5.549969673156738
2016-11-23,14.903932571411133,20.936635971069336,11.941917419433594,12.645,18.172855377197266,7.791895389556885,53.11000061035156,18.48794937133789,8.446504592895508,4.382442474365234,12.35292148590088,18.472312927246094,3.398719072341919,16.53898048400879,7.774275779724121,9.944353103637695,43.06,6.301331996917725,6.944465637207031,18.92744255065918,20.394,16.387130737304688,9.840140342712402,9.191780090332031,13.803114891052246,27.37264633178711,11.362001419067385,4.141939163208008,20.846546173095703,5.297481060028076,18.54833602905273,8.224011421203613,13.59741497039795,13.681194305419922,6.493,16.68657112121582,4.578169345855713,7.371211051940918,17.08843421936035,12.92,52.98,9.38977336883545,7.98267126083374,13.370829582214355,12.32577133178711,10.310017585754396,6.173247337341309,19.97317123413086,25.43075561523437,42.8,18.55942916870117,7.0235466957092285,31.379297256469727,3.849416971206665,18.754493713378903,24.32,33.646,5.620045185089111
2016-11-24,14.65891456604004,20.377351760864254,11.806906700134276,12.536,17.824716567993164,7.695322513580322,52.59999847412109,18.57057762145996,8.470318794250488,4.393197059631348,12.477696418762209,18.2471923828125,3.3616416454315186,16.709627151489258,7.8571577072143555,9.77330207824707,42.89,6.498021602630615,6.953380107879639,19.72271156311035,21.262,16.221208572387695,9.896089553833008,9.121209144592283,13.727779388427734,,11.069451332092283,4.163288116455078,20.733428955078125,5.254907608032227,18.35483932495117,8.232386589050293,13.434568405151367,13.439541816711426,6.493,16.98387908935547,4.757705211639404,7.410008430480957,16.792531967163086,12.92,56.17,9.26317024230957,7.846689224243164,13.703359603881836,12.310585975646973,10.164018630981444,6.163258075714111,19.56512451171875,25.45646095275879,43.04,18.50209617614746,6.86392068862915,31.455684661865234,3.747446060180664,18.368350982666016,23.9,33.496,5.500919818878174
2016-11-25,14.557528495788574,20.333192825317383,11.839637756347656,12.583,17.672800064086914,7.979957580566406,52.959999084472656,18.281381607055664,8.549703598022461,4.414705753326416,12.444421768188477,18.19243049621582,3.299847364425659,16.689151763916016,7.966974258422852,10.022106170654297,43.08,6.578153133392334,6.962295055389404,19.87381362915039,21.305,16.494491577148438,9.93105697631836,9.220006942749023,13.526885986328123,28.40250968933105,11.22758674621582,4.262923240661621,20.85463523864746,5.230578899383545,18.229326248168945,8.232386589050293,13.29615306854248,13.07706356048584,6.431,16.909549713134766,4.839993000030518,7.403542041778564,16.978952407836914,12.92,54.98,9.273720741271973,7.7056708335876465,13.45589542388916,12.204297065734863,10.05170440673828,6.173247337341309,19.95206069946289,25.396482467651367,41.86,18.46561622619629,6.922730445861816,31.972455978393555,3.772938966751098,19.240501403808597,24.97,33.674,5.406316757202148
2016-11-28,14.82789421081543,21.267799377441406,11.95009708404541,12.747,18.134876251220703,8.38149642944336,53.56999969482422,19.13520050048828,8.621149063110352,4.479232311248779,12.452741622924805,18.314117431640625,3.3904802799224854,16.784713745117188,7.977334499359131,10.371983528137209,43.45,6.498021602630615,7.069269180297852,20.45436286926269,21.773,16.396888732910156,10.07093334197998,9.181193351745604,13.97052764892578,28.953575134277344,11.559667587280272,4.469308853149414,20.83039283752441,5.27923583984375,18.61630249023437,8.282636642456055,14.045230865478516,13.755547523498535,6.567,17.414981842041016,4.86991548538208,7.351813793182373,17.032215118408203,12.92,55.16,9.300093650817873,7.786253452301025,13.95855712890625,12.369424819946287,10.040475845336914,6.592788219451904,20.24050712585449,26.13335609436035,43.69,18.72099494934082,6.973138809204102,31.86012077331543,3.8919057846069336,20.6452579498291,26.56,34.059,5.64807653427124
2016-11-29,14.413896560668944,20.495092391967773,11.700542449951172,12.338,17.685461044311523,7.776646137237549,52.34000015258789,18.990602493286133,8.367120742797852,4.433526992797852,11.92867660522461,18.08899688720703,3.303966522216797,16.750581741333008,7.913101673126221,9.897703170776367,43.15,6.498021602630615,7.042525768280029,20.48617172241211,21.969,16.094327926635742,9.987009048461914,9.0453462600708,13.560368537902832,30.146045684814453,10.958754539489746,4.3056230545043945,20.57990837097168,5.175840377807617,18.16657829284668,8.148639678955078,14.265071868896484,12.965533256530762,6.48,16.66426658630371,4.750224590301514,7.254825115203857,16.51438331604004,12.36,53.05,8.809505462646484,7.383341312408447,13.448162078857422,12.18152141571045,9.352577209472656,6.193225383758545,19.50180435180664,25.362207412719727,43.22,18.50209617614746,6.838716983795166,31.25346946716309,3.653972864151001,19.426912307739254,25.45,33.852,5.570992469787598
