Date,ABEV3,BBSE3,B3SA3,BRML3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,ECOR3,ELET3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RADL3,RENT3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,OIBR4,PCAR4,PETR3,PETR4,QUAL3,RAIL3,SBSP3,SANB11,CSNA3,SMLE3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2015-11-05,15.945886611938477,17.376893997192383,3.1179516315460205,7.565948009490967,4.689113140106201,8.610772132873535,7.99,4.056055545806885,12.590996742248535,13.51251220703125,56.63493347167969,10.271617889404297,3.0372061729431152,12.309,34.86,12.846,18.92181396484375,2.092,5.0955681800842285,10.606220245361328,6.805346488952637,5.518228530883789,4.731860160827637,27.69714736938477,8.278156280517578,6.229895114898682,12.742676734924316,42.7130241394043,4.524280071258545,1.9286352396011357,3.799999952316284,16.991891860961914,3.9967761039733887,12.903976440429688,11.374773025512695,17.891773223876953,9.560457229614258,7.933139324188232,8.021673202514648,6.062,13.869040489196776,4.757705211639404,5.0742902755737305,13.125807762145996,11.91,2.109999895095825,52.84,5.222401142120361,4.084508895874023,11.756876945495604,5.436596870422363,15.618700981140137,10.27895736694336,3.848675489425659,29.92,27.41,29.291,7.054770469665527,17.73796272277832,30.39021110534668,2.4643070697784424,11.28465461730957,13.38
2015-11-06,15.544371604919434,16.984127044677734,3.059315919876098,7.382752418518066,4.537851333618164,8.462251663208008,7.867,3.8374953269958496,11.971763610839844,13.785115242004396,54.550331115722656,10.113348007202148,2.835232734680176,12.233,34.91,12.662,18.67750358581543,2.0,4.99507474899292,10.46129035949707,6.599554061889648,5.284331798553467,4.612569332122803,27.251201629638672,8.016190528869629,6.247079849243164,11.900816917419434,43.43654251098633,4.422698020935059,1.85746705532074,3.619999885559082,17.09511375427246,3.903100728988648,12.70976448059082,11.19879150390625,17.92344093322754,9.19101333618164,7.856156349182129,7.9694623947143555,5.795,13.62828254699707,4.817550659179688,4.96792459487915,12.736788749694824,11.43,2.059999942779541,50.6,5.0535969734191895,3.938453912734986,11.409038543701172,5.436596870422363,15.49986171722412,9.801177978515623,3.887550354003906,27.32,27.36,29.61,6.874718189239502,17.238990783691406,29.8388786315918,2.353837728500366,10.43247890472412,12.61
2015-11-09,15.323124885559082,16.365224838256836,3.0797102451324463,7.31558084487915,4.481128215789795,8.217015266418457,7.676,3.801915645599365,11.806634902954102,13.828484535217283,54.258094787597656,10.018388748168944,2.819989919662476,11.903,35.17,12.496,18.25867462158203,1.949,4.926109313964844,10.15825653076172,6.436337947845459,5.128400802612305,4.5330424308776855,26.90220260620117,8.153721809387207,6.173180103302002,11.977349281311035,43.1787338256836,4.344559192657471,1.871701002120972,3.549999952316284,16.991891860961914,3.825038909912109,12.384566307067873,11.158796310424805,17.63844108581543,9.127937316894531,7.696556091308594,7.730380535125732,5.787,13.197837829589844,4.8025898933410645,5.043005466461182,12.563889503479004,11.38,2.059999942779541,50.89,4.8900675773620605,3.983781337738037,11.395124435424805,5.384960651397705,15.32160472869873,9.6220064163208,3.934201002120972,28.44,27.38,28.916,6.711034297943115,17.106910705566406,29.94559097290039,2.311349868774414,10.279353141784668,12.45
2015-11-10,15.282155990600586,16.68658447265625,3.1179516315460205,7.480455875396728,4.484910011291504,8.144486427307129,7.649,3.73583984375,11.785992622375488,13.716964721679688,52.51443099975586,10.19248390197754,2.858098030090332,12.275,35.39,12.282,18.4531307220459,1.95,5.000985622406006,10.369063377380373,6.322798728942871,5.015783786773682,4.811386585235596,26.90220260620117,8.003091812133789,6.300356388092041,11.916123390197754,45.32436752319336,4.368171215057373,1.8147671222686768,3.4800000190734863,16.864850997924805,3.825038909912109,12.461350440979004,11.09480094909668,17.757184982299805,9.019807815551758,7.551973342895508,7.422592639923096,5.742,13.548029899597168,4.750224590301514,5.017979621887207,12.707972526550291,11.15,2.0899999141693115,50.29,4.85841703414917,3.8326902389526367,10.817719459533691,5.333323955535889,15.04997444152832,9.72154426574707,4.011951923370361,26.66,27.39,28.728,6.932007789611816,17.02374839782715,29.84332656860352,2.2943549156188965,10.23940658569336,12.3
2015-11-11,15.618118286132812,16.579458236694336,3.186785936355591,7.749141693115234,4.63239049911499,8.258467674255371,7.84,3.7460062503814697,11.875439643859863,14.627714157104492,54.36525344848633,10.48528003692627,2.938124895095825,12.613,36.15,12.876,18.233747482299805,2.007,5.073892116546631,10.540343284606934,6.45762825012207,5.09375,5.002251625061035,26.96036148071289,8.147172927856445,6.334729194641113,11.977349281311035,45.12477493286133,4.376041412353516,1.8503504991531368,3.509999990463257,16.92043113708496,3.908304452896118,12.800100326538086,11.326776504516602,18.43010902404785,9.551445960998535,7.792315006256103,7.494041919708252,6.037,14.080615997314451,4.847473621368408,5.211939811706543,12.860697746276855,11.33,2.0999999046325684,52.45,4.884792804718018,3.8880903720855713,11.318603515625,5.31119441986084,15.270673751831056,10.106423377990724,4.151904582977295,27.66,27.52,29.291,6.874718189239502,17.21942901611328,30.36798095703125,2.370833396911621,10.199460983276367,12.27
2015-11-12,15.478815078735352,16.63896942138672,3.1154026985168457,7.694184303283691,4.541633605957031,8.337908744812012,7.84,3.634183645248413,11.84103775024414,14.578147888183594,53.55673599243164,10.44571304321289,2.8390443325042725,12.639,36.31,12.749,18.428205490112305,1.832,5.221675872802734,10.672097206115724,6.443435192108154,4.903167247772217,4.890913963317871,26.553203582763672,8.28470516204834,6.393160343170166,11.992655754089355,46.16432189941406,4.116312980651856,1.7435996532440186,3.559999942779541,17.09511375427246,3.929121732711792,12.836228370666504,11.406768798828123,18.699275970458984,9.524413108825684,7.797947883605957,7.496791362762451,6.025,14.04413604736328,4.817550659179688,5.193170547485352,12.863580703735352,11.27,2.0199999809265137,52.53,4.7581892013549805,3.817580223083496,11.464693069458008,5.163661003112793,15.228231430053713,10.000247955322266,4.214105129241943,29.02,27.42,29.113,6.711034297943115,17.37107276916504,30.127891540527344,2.362335205078125,10.019705772399902,12.14
2015-11-13,15.65089511871338,16.35927391052246,3.059315919876098,8.023933410644531,4.511381149291992,8.220470428466797,7.71,3.6087701320648193,11.744711875915527,14.448041915893556,54.1314582824707,10.342838287353516,2.789503574371338,12.444,36.04,12.574,18.418228149414062,1.829,5.083745002746582,10.770913124084473,6.415049076080322,4.851189613342285,5.018157482147217,27.5129508972168,8.28470516204834,6.453311920166016,11.54111385345459,46.77141952514648,4.116312980651856,1.7364829778671265,3.5799999237060547,16.82514762878418,3.851059913635254,12.479413986206056,11.278782844543455,18.77052879333496,9.267404556274414,7.918118953704834,7.664424419403076,6.127,14.014951705932615,4.675417423248291,5.330820083618164,12.990370750427246,11.13,2.009999990463257,52.25,4.631585121154785,3.661452531814575,11.617742538452148,5.156283378601074,15.516839027404783,9.75472354888916,3.809799671173096,28.51,27.43,28.024,6.6455607414245605,17.22431182861328,30.030067443847656,2.234871387481689,10.23275089263916,12.33
2015-11-16,15.60992431640625,16.73418426513672,3.061864137649536,7.975081443786621,4.466002464294434,8.189385414123535,7.785,3.486783742904663,11.902960777282717,14.745427131652832,54.18016052246094,10.358664512634276,2.7818825244903564,12.089,36.15,12.525,18.418228149414062,1.829,5.044335842132568,10.606220245361328,6.173776626586914,4.989795684814453,4.978394031524658,27.95890045166016,8.20611572265625,6.432687282562256,11.51815414428711,45.83998107910156,3.966771364212036,1.6297317743301392,3.430000066757202,16.706052780151367,3.877079963684082,12.831710815429688,11.26278305053711,19.00011444091797,9.267404556274414,7.91999626159668,7.46106481552124,6.119,13.854450225830078,4.780147075653076,5.443443775177002,12.880868911743164,11.25,1.9700000286102293,52.54,4.948094367980957,3.878017902374268,11.58295726776123,5.119400978088379,15.559280395507812,9.8608980178833,3.825349569320679,27.21,27.45,28.127,6.5555338859558105,17.356393814086914,30.279062271118164,2.1668906211853027,10.019705772399902,12.07
2015-11-17,15.66728687286377,16.781795501708984,3.082260847091675,8.274299621582031,4.458439350128174,8.565869331359863,8.086,3.390210628509521,12.116254806518556,15.56943416595459,54.988677978515625,10.47736644744873,2.713287115097046,12.275,36.07,12.895,18.66752815246582,1.824,5.044335842132568,10.606220245361328,6.088620662689209,5.076423645019531,4.771622657775879,27.842565536499023,8.03583812713623,6.365664005279541,12.68144989013672,45.57386016845703,4.147795677185059,1.4873969554901123,3.5299999713897705,17.134817123413086,3.934325933456421,12.92204475402832,11.118799209594728,19.07927703857422,9.566061973571776,8.087108612060547,7.433584690093994,6.119,14.168161392211914,4.907318115234375,5.631148338317871,13.20649242401123,11.58,1.9700000286102293,52.67,4.969195365905762,3.908236742019653,11.722092628479004,5.200544357299805,15.779977798461914,10.053336143493652,3.8175745010375977,28.48,27.58,28.944,6.686481475830078,17.292800903320312,30.354642868041992,2.090412378311157,9.666854858398438,11.66
2015-11-18,15.708251953125,16.942472457885742,3.161292314529419,8.396430015563965,4.348774433135986,8.748932838439941,8.154,3.4105424880981445,12.205697059631348,15.588022232055664,54.063270568847656,10.762248992919922,2.7399630546569824,11.852,36.48,12.924,18.348424911499023,1.832,5.048276901245117,10.99489688873291,5.9963698387146,5.09375,4.851150035858154,27.86195373535156,8.20611572265625,6.372537136077881,12.55134391784668,45.69029235839844,4.210759162902832,1.4660474061965942,3.470000028610229,17.126876831054688,3.9707555770874015,12.890424728393556,11.19879150390625,18.94469451904297,9.593213081359863,8.0720853805542,7.5325164794921875,6.148,14.255708694458008,4.8624348640441895,5.387131690979004,13.24683666229248,11.75,1.919999957084656,51.59,5.021946430206299,3.938453912734986,11.882097244262695,5.0898942947387695,15.847886085510254,10.053336143493652,4.478457927703857,28.21,30.0,28.953,6.637375831604004,17.757532119750977,30.59029769897461,2.396326303482056,9.713456153869627,11.55
2015-11-19,15.85575008392334,17.376893997192383,3.11285400390625,8.18880844116211,4.348774433135986,8.959626197814941,8.407,3.3749630451202397,12.886847496032717,16.412033081054688,54.78411483764648,11.118353843688965,2.766638994216919,12.224,35.94,13.138,18.792177200317383,1.832,5.1231536865234375,10.863141059875488,5.9963698387146,5.241017818450928,5.002251625061035,28.259424209594727,8.3371000289917,6.353633403778076,12.650838851928713,44.83370208740234,4.596417427062988,1.4589301347732544,3.609999895095825,17.420663833618164,4.033204078674316,13.242725372314451,11.270784378051758,19.34053421020508,9.674663543701172,8.042045593261719,7.757858753204346,6.222,14.394330024719238,4.750224590301514,5.531038284301758,13.122926712036133,11.44,1.919999957084656,53.07,5.016672134399414,3.948527574539185,12.007319450378418,5.12677812576294,16.314748764038086,10.544390678405762,4.556210041046143,30.25,27.51,29.676,6.866533279418945,17.904285430908203,30.679222106933597,2.2433693408966064,9.746745109558104,11.72
2015-11-23,15.618118286132812,16.960325241088867,3.174039840698242,8.213235855102539,4.273143768310547,8.90781307220459,8.325,3.2072315216064453,12.77676010131836,15.922582626342772,55.20298004150391,10.920517921447754,2.7856924533843994,11.81,35.84,12.7,19.03150177001953,1.853,5.136947154998779,10.981719970703123,5.868636131286621,4.93781852722168,4.906819820404053,28.598737716674805,8.21921443939209,6.34503984451294,12.819209098815918,45.22457504272461,4.52558183670044,1.3379460573196411,3.5299999713897705,17.928831100463867,4.022795677185059,13.238202095031738,11.390769958496094,19.2692813873291,9.656563758850098,8.057063102722168,7.919995307922363,6.353,14.481877326965332,4.9297614097595215,5.499754905700684,13.085464477539062,11.58,1.909999966621399,53.05,5.196025848388672,4.069399833679199,12.132542610168455,4.993997573852539,17.223012924194336,10.45148754119873,4.455132961273193,30.4,27.9,29.629,7.013848304748535,17.806447982788086,30.23904800415039,2.141397714614868,9.487096786499023,11.42
2015-11-24,15.519789695739746,17.121002197265625,3.1395294666290283,8.243769645690918,4.163479328155518,8.945806503295898,8.277,3.227562189102173,12.916202545166016,15.854433059692385,54.5698127746582,11.070873260498049,2.8085570335388184,11.429,36.18,12.652,18.896886825561523,1.826,5.162562847137451,11.008071899414062,5.776383876800537,5.137063503265381,5.042015552520752,28.685985565185547,8.120978355407715,6.418939590454102,12.849822998046877,45.241207122802734,4.824664115905762,1.373529314994812,3.539999961853028,18.17497062683105,4.038406848907471,13.256271362304688,11.238787651062012,19.00011444091797,9.584161758422852,8.13968276977539,7.821065425872803,6.271,14.489169120788574,5.03449010848999,5.506012439727783,12.990370750427246,11.38,1.8799999952316284,51.35,5.51253604888916,4.280928611755371,11.861226081848145,4.794828414916992,16.908937454223633,10.418309211730955,4.688385963439941,30.5,27.6,29.394,6.801059722900391,17.588838577270508,30.181241989135746,2.226373672485352,9.633563995361328,11.62
2015-11-25,15.241186141967772,16.66277503967285,3.1395294666290283,8.121638298034668,4.008435726165772,8.565869331359863,7.86,3.0699965953826904,12.082900047302246,15.749106407165527,56.06019973754883,10.691028594970703,2.7285304069519043,10.786,34.95,12.379,18.507976531982425,1.826,4.945813655853272,10.744562149047852,5.648651123046875,4.93781852722168,4.827292919158936,28.463014602661133,8.02273941040039,6.252236366271973,12.6049165725708,46.57182693481445,4.919110298156738,1.4091131687164309,3.5,18.055877685546875,3.8458545207977295,12.60588550567627,10.990812301635742,19.45928001403809,9.403158187866213,8.07584285736084,7.678164005279541,6.234,13.869040489196776,4.854954242706299,5.3746185302734375,12.811710357666016,10.99,1.8600000143051147,50.54,5.095798015594482,3.978745222091675,11.130770683288574,4.566151142120361,16.119516372680664,10.106423377990724,4.74281120300293,30.45,27.55,28.249,6.6455607414245605,17.301313400268555,29.1674919128418,2.200881242752075,9.360604286193848,11.3
2015-11-26,15.4132661819458,16.930570602416992,3.1136679649353027,8.18880844116211,4.008435726165772,8.773113250732422,8.024,3.0496649742126465,12.39538860321045,15.705740928649902,55.56340789794922,10.540672302246094,2.7856924533843994,10.786,36.57,12.311,18.81212043762207,1.83,5.006896495819092,10.882904052734377,5.755095481872559,4.972469329833984,4.763670444488525,28.453317642211918,8.12752628326416,6.260829448699951,11.548768043518066,,4.801053047180176,1.423346757888794,3.4600000381469727,18.14321517944336,3.918712854385376,12.791062355041504,10.782835960388184,19.570114135742188,8.597691535949707,8.028899192810059,7.694653034210205,6.279,13.715832710266112,4.735263347625732,5.512267589569092,12.854934692382812,11.12,1.8799999952316284,50.44,5.116899967193604,3.988818645477295,11.130770683288574,4.44812536239624,16.3402156829834,10.292227745056152,4.680610656738281,32.27,28.05,28.568,6.604638576507568,17.385587692260742,29.865558624267575,2.175388097763061,9.447152137756348,11.36
2015-11-27,15.21660041809082,16.12718391418457,3.041257619857788,8.060572624206543,3.929023265838623,8.444978713989258,7.723,2.8209402561187744,12.006519317626951,15.885409355163574,54.258094787597656,10.421972274780272,2.6523144245147705,10.888,35.76,12.048,18.378337860107425,1.76,4.95763635635376,10.474467277526855,5.677036285400391,4.73857307434082,4.74776554107666,28.346677780151367,7.878657817840576,5.984136581420898,10.722214698791504,47.51158142089844,4.745957374572754,1.4091131687164309,3.450000047683716,18.095571517944336,3.825038909912109,12.452319145202637,10.766838073730469,19.17428207397461,8.416686058044434,7.600791931152344,7.557248592376709,6.082,13.314570426940918,4.735263347625732,5.368361473083496,12.79153823852539,10.7,1.809999942779541,48.44,4.921718120574951,3.827653408050537,10.956853866577148,4.433371543884277,15.881840705871582,9.708271026611328,4.5717597007751465,30.92,27.6,28.109,6.383666038513184,16.87993621826172,28.90072059631348,2.1244027614593506,8.854625701904297,10.7
2015-11-30,15.273962020874023,15.45472526550293,2.9404001235961914,7.828526020050049,3.9517123699188232,8.296462059020996,7.567,2.7040364742279053,11.31209659576416,16.244749069213867,53.615177154541016,10.137089729309082,2.515126466751098,10.363,35.04,11.97,17.505800247192383,1.73,4.748769760131836,10.369063377380373,5.244161605834961,4.530665397644043,4.604616641998291,29.471240997314453,7.773870944976807,6.032256603240967,10.263019561767578,47.59474563598633,4.801053047180176,1.4091131687164309,3.4100000858306885,17.785911560058594,3.7729971408844,12.551684379577637,9.93492603302002,18.786365509033203,8.371437072753906,7.4449462890625,7.301676273345947,5.762,12.767396926879885,4.3986334800720215,5.168142318725586,12.275728225708008,10.1,1.7599999904632568,47.71,4.963919162750244,3.862908601760864,10.27509307861328,4.425994873046875,16.06009864807129,9.821083068847656,4.276305675506592,30.92,,27.442,6.260903358459473,16.587451934814453,27.891414642333984,1.8694744110107424,8.768075942993164,10.27
2015-12-01,15.3477144241333,15.883195877075195,2.9998791217803955,7.944550037384033,3.8760814666748047,8.331001281738281,7.525,2.719285011291504,11.31209659576416,15.903996467590332,54.842559814453125,10.429885864257812,2.362694025039673,10.651,35.39,11.912,17.32630157470703,1.687,4.876847267150879,10.382238388061523,5.329318046569824,4.833864212036133,4.389894008636475,28.821706771850582,7.924501895904541,5.901643753051758,10.4926176071167,46.37222290039063,4.659382343292236,1.36641263961792,3.369999885559082,17.99234962463379,3.874687671661377,12.648847579956056,9.342989921569824,18.14511108398437,8.814894676208496,7.621446132659912,6.980149269104004,5.836,12.767396926879885,4.368710517883301,5.380874633789063,12.526429176330566,10.26,1.6399999856948853,47.04,4.874241352081299,3.7722532749176025,10.087261199951172,4.389111518859863,15.78846836090088,9.75472354888916,3.996402263641357,30.72,,27.574,6.342745304107666,16.6568546295166,28.384950637817383,1.7250149250030518,8.548375129699707,10.01
