Date,ABEV3,AEDU3,ALLL3,BBAS3,BBDC3,BBDC4,BBSE3,BISA3,BRAP4,BRFS3,BRKM5,BRML3,BRPR3,B3SA3,CCRO3,CESP6,CIEL3,CMIG4,CPFE3,CPLE6,CRUZ3,CSAN3,CSNA3,CTIP3,CYRE3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HGTX3,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LIGT3,LREN3,MMXM3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,QUAL3,RENT3,RSID3,SANB11,SBSP3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4
2014-02-07,11.990671157836914,13.92,5.74,12.830347061157228,7.912645816802978,7.662,12.60011863708496,1.25,9.775272369384766,39.60861206054688,10.06553077697754,9.314248085021973,4.268938064575195,2.290785074234009,11.14842128753662,12.3,12.85405158996582,3.8713223934173584,10.811860084533691,1.438,18.99,5.90887975692749,8.127140998840332,21.2,9.764039993286133,7.233761787414551,8.858137130737305,3.870728492736816,6.222,8.08,18.16255187988281,5.611583232879639,14.879343032836914,6.020379543304443,22.230932235717773,175.80441284179688,12.70669174194336,14.575536727905272,10.399999618530272,18.851,12.346911430358888,3.557698965072632,11.045790672302246,6.275023937225342,8.808711051940918,8.56982135772705,3.882,14.639283180236816,7.8007001876831055,74.75,3.052112579345703,4.833438396453857,17.08,40.79999923706055,90.08,748.769287109375,6.883286952972412,6.82520866394043,13.140965461730955,8.176514625549316,49.0,6.9261908531188965,17.40221405029297,15.85428524017334,10.243602752685549,22.56575965881348,10.40293025970459,20.1622257232666,26.07,29.704
2014-02-10,11.807772636413574,13.72,5.57,13.176630973815918,7.78965425491333,7.58,12.681063652038574,1.17,9.430363655090332,39.056373596191406,10.02588176727295,9.210113525390623,4.212967872619629,2.2622103691101074,10.924005508422852,12.402,12.749725341796877,3.838938474655152,10.71494960784912,1.405,18.28,5.807346343994141,7.861365795135498,21.37,9.579168319702148,7.022777080535889,8.718927383422852,3.7652993202209473,6.12,7.92,17.982349395751953,5.542304515838623,14.83459186553955,5.890208721160889,21.63590812683105,182.37652587890625,12.287379264831545,13.991413116455078,10.4399995803833,18.559,12.188109397888184,3.5415258407592773,11.028437614440918,6.149679660797119,8.89680004119873,8.544046401977539,3.85,14.406534194946287,7.718930721282959,71.0,2.8800573348999023,4.765758514404297,16.63,41.900001525878906,90.21,744.2313232421875,6.929072856903076,6.900781631469727,12.809783935546877,8.445075035095215,48.5,6.968720436096191,17.40221405029297,15.76290512084961,9.946687698364258,22.28775978088379,9.87898063659668,19.919456481933597,25.89,30.126
2014-02-11,12.144302368164062,13.61,5.59,13.045284271240234,7.955812454223633,7.723,13.220683097839355,1.24,9.661757469177246,38.98972702026367,10.445042610168455,9.458877563476562,4.52079963684082,2.3122174739837646,11.076029777526855,12.605,12.932791709899902,3.886040449142456,10.769460678100586,1.416,18.17,5.887240886688232,8.113152503967285,21.92,9.764039993286133,7.209650039672852,8.80685043334961,3.810483455657959,6.23,8.09,18.447084426879883,5.605810642242432,14.856969833374023,5.995972156524658,21.79292678833008,183.19805908203125,12.362255096435549,14.121981620788574,10.550000190734863,18.55,12.466015815734863,3.549611091613769,11.049266815185549,6.337696075439453,8.958013534545898,8.591300010681152,3.833,14.294169425964355,7.620239734649658,75.5,3.014709711074829,4.867279052734375,16.59,43.5,91.43,739.6932983398438,7.137657165527344,7.066098690032959,12.97225284576416,8.721617698669434,49.0,7.059852123260498,18.82952690124512,15.899974822998049,9.923248291015623,22.73081970214844,10.01419448852539,20.422775268554688,26.18,30.596
2014-02-12,11.815089225769045,13.61,5.5,13.075130462646484,7.81546688079834,7.676,12.896907806396484,1.23,9.578805923461914,38.79930114746094,10.42805004119873,9.453091621398926,4.368155479431152,2.231253862380981,11.14842128753662,12.664,12.913101196289062,4.071512222290039,10.721007347106934,1.422,18.18,5.860610961914063,8.225059509277344,21.9,9.647639274597168,7.022777080535889,8.828829765319824,3.81801438331604,6.196,7.97,18.63677215576172,5.657770156860352,14.83459186553955,5.792581081390381,21.63590812683105,179.9119873046875,12.130132675170898,13.689046859741213,10.600000381469728,18.326,12.307212829589844,3.509185314178467,10.931276321411133,6.22018575668335,9.105819702148438,8.595595359802246,3.825,14.430609703063965,7.658306121826172,76.25,2.9773058891296387,4.810878753662109,16.41,42.59999847412109,91.75,744.2313232421875,7.12239408493042,7.066098690032959,13.028488159179688,8.708321571350098,48.25,7.157060623168945,18.23350715637207,16.19696044921875,9.970130920410156,22.587478637695312,10.233914375305176,20.40500831604004,26.2,30.596
2014-02-13,11.94677448272705,13.41,5.4,12.346747398376465,7.829225063323975,7.669,12.950872421264648,1.18,9.72724723815918,38.55175018310547,10.637630462646484,9.64400577545166,4.345259189605713,2.2002978324890137,11.068788528442385,12.512,12.824522972106934,4.012631893157959,10.399980545043944,1.416,18.47,5.782379627227783,8.155117988586426,21.7,9.346363067626951,6.974552631378174,8.792197227478027,3.81801438331604,6.145,7.99,19.08253669738769,5.478798866271973,14.879343032836914,5.849531650543213,21.47062110900879,173.33985900878906,12.130132675170898,13.737149238586426,10.550000190734863,18.404,12.362792015075684,3.4606709480285645,10.882696151733398,6.204518795013428,9.15210247039795,8.591300010681152,3.862,13.957080841064451,7.718930721282959,76.0,2.9174606800079346,4.850358009338379,15.74,42.900001525878906,91.75,739.6932983398438,6.979947566986084,6.900781631469727,12.95350170135498,8.36264705657959,46.5,7.023400783538818,17.41790199279785,15.53445529937744,9.852922439575195,22.3746337890625,10.16631031036377,20.322111129760746,26.17,30.136
2014-02-14,12.20283031463623,13.11,6.45,12.299970626831056,7.931041240692139,7.758,12.81596851348877,1.24,9.967370986938477,38.94211959838867,10.96049690246582,9.800209045410156,4.324906826019287,2.2812612056732178,11.293207168579102,12.486,12.79302215576172,3.93019962310791,10.145585060119627,1.417,18.59,6.070333957672119,8.16910457611084,21.82,9.592860221862791,7.203621864318848,9.0852689743042,3.795422315597534,6.12,8.0,18.96872329711914,5.374880790710449,14.916637420654297,5.930887222290039,21.75160789489746,174.161376953125,12.227477073669434,13.785256385803224,10.800000190734863,18.053,12.27545166015625,3.493011951446533,10.965975761413574,6.251522064208984,9.329771041870115,8.698691368103027,3.837,13.644068717956545,7.711877822875977,76.75,2.9399030208587646,4.810878753662109,16.09,42.79999923706055,93.87,762.38330078125,6.985033988952637,6.886612892150879,12.722304344177246,8.508893013000488,46.25,7.108458995819092,18.092342376708984,15.53445529937744,9.899807929992676,22.40937805175781,9.75222110748291,20.63002014160156,26.33,30.314
2014-02-17,12.115039825439451,12.94,6.17,12.305978775024414,7.864999294281006,7.689,13.04265022277832,1.47,9.84512710571289,38.37084579467773,10.909517288208008,9.343173027038574,4.274024963378906,2.255067110061645,11.387317657470703,12.072,12.735942840576172,3.835994005203247,9.661020278930664,1.362,18.33,6.0403733253479,7.882349014282227,21.74,9.449070930480955,6.992637634277344,9.165864944458008,3.5845654010772705,5.89,7.63,18.63677215576172,5.1959099769592285,14.69288444519043,5.8251237869262695,,171.6968231201172,11.905503273010254,13.517247200012209,10.5,18.005,12.045188903808594,3.476841688156128,10.827162742614746,6.228019714355469,9.346193313598633,8.602039337158203,3.817,13.001996040344238,7.599091529846191,75.75,2.9399030208587646,4.703719139099121,15.5,41.59999847412109,91.75,762.38330078125,6.852762699127197,6.815761566162109,12.37237548828125,8.288192749023438,47.0,6.9322662353515625,17.237524032592773,15.091268539428713,9.657586097717283,22.78728485107422,9.228269577026367,20.422775268554688,26.15,29.845
2014-02-18,11.815089225769045,11.8,5.86,11.945456504821776,7.738411903381348,7.669,12.92090892791748,1.43,9.79273509979248,38.085205078125,10.082521438598633,9.256396293640137,4.027250289916992,2.207441806793213,10.960200309753418,11.556,12.85405158996582,3.685850381851196,9.339994430541992,1.29,18.25,5.792366981506348,7.4906792640686035,21.49,9.065629005432127,6.667117118835449,8.93873405456543,3.4414846897125244,5.583,7.26,18.45656967163086,4.9245686531066895,14.223012924194336,5.57291841506958,21.371448516845703,161.83865356445312,11.186678886413574,12.816302299499512,10.630000114440918,17.752,11.910205841064451,3.424286127090454,10.76123046875,5.773649215698242,9.181964874267578,8.451692581176758,3.681,12.18335247039795,7.561025142669678,74.5,2.693040609359741,4.370961666107178,15.21,40.0,90.8,694.3133544921875,6.761188507080078,6.664615154266357,12.247403144836426,8.44241714477539,44.5,6.914040565490723,16.547393798828125,14.963336944580078,9.673213958740234,22.52666282653809,8.50150203704834,20.470144271850582,26.03,28.869
2014-02-19,11.954090118408203,11.62,5.95,11.807249069213867,7.884255409240723,7.826,12.981781005859377,1.47,9.823297500610352,39.01829147338867,9.940914154052734,9.63243579864502,4.212967872619629,2.276497364044189,11.19185733795166,12.283,12.818615913391112,3.738842487335205,9.842729568481444,1.314,18.71,5.659209251403809,7.875353813171387,21.63,9.236809730529783,6.516413688659668,8.865464210510254,3.54691219329834,5.702,7.41,18.826459884643555,5.074672222137451,14.088759422302246,5.670546054840088,21.78466415405273,170.05380249023438,11.411312103271484,13.111797332763672,10.93000030517578,17.557,11.918148040771484,3.429793119430542,10.977825164794922,5.679640293121338,9.032663345336914,8.355040550231934,3.698,12.504387855529783,7.634339809417725,73.75,2.7678475379943848,4.540161609649658,15.23,37.79999923706055,91.88,721.5413208007812,6.817148685455322,6.707125186920166,12.353631019592283,8.46900749206543,44.0,6.962644100189209,16.625822067260742,15.456785202026367,9.48568630218506,22.9480094909668,8.70432186126709,20.677392959594727,26.29,28.606
2014-02-20,12.093090057373049,11.44,6.3,12.287955284118652,7.834723949432373,7.758,12.99284839630127,1.49,9.696684837341309,38.89451599121094,10.28077507019043,9.996907234191896,4.215511798858643,2.255067110061645,11.293207168579102,12.419,12.696576118469238,3.803609609603882,10.266725540161133,1.347,18.65,5.775722026824951,8.001248359680176,21.53,9.202571868896484,6.775623321533203,9.063289642333984,3.5996265411376958,5.728,7.55,18.48502349853516,5.270962715148926,14.454221725463867,5.735632419586182,21.528470993041992,167.58924865722656,11.48618984222412,13.166772842407228,11.329999923706056,17.878,11.997547149658203,3.4216725826263428,10.963702201843262,5.993000507354736,9.05655288696289,8.724465370178223,3.735,12.993969917297363,7.76827335357666,76.75,2.8800573348999023,4.562721252441406,15.44,37.5,92.71,707.9273071289062,6.796800136566162,6.688231945037842,12.47860336303711,8.46900749206543,43.0,6.968720436096191,17.112049102783203,15.539032936096191,9.345043182373049,22.587478637695312,9.008548736572266,20.44053649902344,26.03,28.362
2014-02-21,12.129667282104492,11.43,6.52,12.155763626098633,8.063136100769043,7.922,13.003917694091797,1.48,9.657393455505373,38.33275985717773,9.986228942871094,10.03740692138672,4.261306285858154,2.290785074234009,11.025355339050291,12.495,12.716262817382812,3.8006670475006095,10.127413749694824,1.347,18.12,5.885576725006104,7.910324573516846,21.6,9.510695457458496,6.878101348876953,9.107251167297363,3.689993143081665,5.847,7.53,18.66522026062012,5.132405281066895,14.730178833007812,5.816987991333008,21.321861267089844,167.58924865722656,11.126778602600098,12.733835220336914,11.380000114440918,17.606,12.005485534667969,3.4460294246673584,10.977825164794922,5.875490665435791,9.01773166656494,8.89199447631836,3.792,12.993969917297363,8.106634140014648,80.75,2.9024996757507324,4.669880390167236,15.19,37.59999847412109,93.59,717.0032958984375,6.817148685455322,6.68350887298584,12.51609706878662,8.562073707580566,42.25,7.023400783538818,17.370845794677734,15.420231819152832,9.22002410888672,22.89154052734375,8.797280311584473,20.49382972717285,26.04,28.522
2014-02-24,12.144302368164062,11.01,7.1,11.84931468963623,8.101656913757324,8.017,12.887710571289062,1.48,9.386706352233888,38.208980560302734,9.657696723937988,10.066329002380373,4.335083961486816,2.309835910797119,11.184618949890137,12.588,12.800902366638184,3.877209901809693,9.933587074279783,1.333,17.91,6.091971397399902,7.784430980682373,21.56,9.48330783843994,6.751512050628662,8.916752815246582,3.577034711837769,5.771,7.51,18.86439514160156,5.126631736755371,15.185133934020996,5.995972156524658,21.148313522338867,163.48165893554688,11.448749542236328,13.091182708740234,11.539999961853027,17.907,11.87050437927246,3.4663236141204834,11.037833213806152,5.938162326812744,8.852010726928711,9.343040466308594,3.792,12.937788963317873,8.03614616394043,78.5,2.9174606800079346,4.528880596160889,15.18,37.400001525878906,92.73,698.851318359375,6.939247608184815,6.848824977874756,12.784786224365234,8.516868591308594,43.0,7.132761478424072,17.151260375976562,15.173506736755373,8.985616683959961,22.874164581298828,8.611361503601074,19.937217712402344,25.32,28.522
2014-02-25,12.144302368164062,11.57,6.64,11.891371726989746,7.81546688079834,7.826,13.003917694091797,1.47,9.18150806427002,38.14233016967773,9.40846824645996,9.939053535461426,4.210423946380615,2.293168067932129,11.25701141357422,12.199,12.62767219543457,3.7918343544006343,9.691304206848145,1.306,17.88,5.998759746551514,7.511661052703857,21.49,9.236809730529783,6.570667266845703,9.09259796142578,3.592096328735352,5.685,7.43,18.90233421325684,5.068899631500244,15.69975757598877,5.898345470428467,20.677248001098636,164.30319213867188,11.261556625366213,12.86440658569336,11.229999542236328,17.859,11.775222778320312,3.417616128921509,10.963702201843262,5.781482696533203,8.762428283691406,9.192688941955566,3.763,12.44820785522461,7.989620685577393,78.5,2.887537717819214,4.4386420249938965,15.29,36.900001525878906,92.71,680.6993408203125,6.756100177764893,6.697678089141846,13.040986061096191,8.466348648071289,42.0,7.072005748748779,17.02578353881836,15.123250007629396,8.876227378845215,22.54838180541992,8.450798034667969,19.25033950805664,24.67,28.127
2014-02-26,12.217461585998535,12.68,6.8,11.717118263244627,7.829225063323975,7.771,12.976248741149902,1.46,9.203336715698242,38.132808685302734,9.374481201171877,10.05475902557373,4.121381759643555,2.26697301864624,11.640687942504885,12.165,12.61783504486084,3.803609609603882,9.98204231262207,1.338,18.0,5.973794460296631,7.462702751159668,21.51,9.07247829437256,6.630948066711426,9.09259796142578,3.561974048614502,5.702,7.24,19.689537048339844,5.120858669281006,16.013004302978516,5.743767261505127,21.04914093017578,168.4107666015625,11.141752243041992,12.644500732421877,11.1899995803833,18.248,11.87050437927246,3.3689098358154297,10.921343803405762,5.757980823516846,8.64448070526123,9.278604507446287,3.85,12.640829086303713,8.144702911376953,76.0,2.84265398979187,4.404801845550537,15.33,36.29999923706055,93.37,676.161376953125,6.562778472900391,6.470959663391113,12.95975112915039,8.397216796875,41.25,7.053775787353516,16.861095428466797,15.118680953979492,8.766837120056152,22.848100662231445,8.40854263305664,19.25626564025879,24.67,28.972
2014-02-27,12.356462478637695,12.48,7.0,12.19180679321289,8.035616874694824,7.977,13.031582832336426,1.49,9.391071319580078,38.94211959838867,9.516088485717772,10.581217765808104,4.230775833129883,2.3979434967041016,12.017130851745604,12.529,12.726101875305176,3.918424367904663,10.32123851776123,1.397,18.9,5.957149505615234,7.686512470245361,21.79,9.277892112731934,6.751512050628662,9.41497802734375,3.7652993202209473,5.966,7.48,20.059423446655277,5.23632287979126,16.18454933166504,6.012243747711182,20.79294776916504,181.55502319335935,11.089338302612305,12.57578182220459,11.369999885559082,18.52,12.005485534667969,3.450086832046509,11.094307899475098,5.993000507354736,8.80423355102539,9.364516258239746,3.891,13.162513732910156,8.282872200012207,79.75,3.0670742988586426,4.574000835418701,15.52,36.400001525878906,94.88,712.46533203125,6.78153657913208,6.631551742553711,13.353419303894045,8.410506248474121,44.75,7.102384090423584,17.51984977722168,15.306008338928224,9.07938003540039,23.16591453552246,8.552206993103027,19.54640769958496,24.94,29.16
2014-02-28,12.34914493560791,13.04,6.75,12.43817138671875,8.02185344696045,7.935,12.893244743347168,1.47,9.303753852844238,40.865421295166016,9.147905349731444,10.390303611755373,4.324906826019287,2.3979434967041016,11.640687942504885,12.359,12.499727249145508,3.953751564025879,10.175869941711426,1.377,18.58,5.774057865142822,6.945139408111572,21.79,8.94237995147705,6.552584648132324,9.048636436462402,3.7652993202209473,5.966,7.37,19.86974334716797,5.155498504638672,16.482879638671875,5.808853149414063,20.49543190002441,180.73350524902344,10.81229305267334,12.307775497436523,11.079999923706056,18.248,11.53701877593994,3.4379100799560547,11.016648292541504,5.875490665435791,8.657920837402344,9.38599681854248,3.85,13.242773056030272,8.134834289550781,76.5,3.0670742988586426,4.5796403884887695,15.27,35.900001525878906,95.01,685.2373657226562,6.608565330505371,6.419003009796143,13.272188186645508,8.28553295135498,42.75,6.956569671630859,16.861095428466797,15.168943405151367,8.954363822937012,22.79439163208008,8.256429672241211,19.540489196777344,24.74,28.625
2014-03-05,12.290620803833008,13.21,6.95,12.43817138671875,7.85123348236084,7.847,12.965182304382324,1.45,8.875894546508789,42.56021118164063,8.8363676071167,10.448155403137209,4.33762788772583,2.3812742233276367,11.74927806854248,12.156,12.749725341796877,3.959640502929688,9.873014450073242,1.36,18.9,5.634240627288818,6.888575077056885,21.74,8.798592567443848,6.456132888793945,9.231806755065918,3.689993143081665,5.881,7.27,19.63262939453125,5.011166572570801,16.572378158569336,5.686817646026611,20.24750518798828,184.8410797119141,10.744903564453123,12.149717330932615,10.770000457763672,18.238,11.433796882629396,3.3748857975006104,10.852432250976562,5.883324146270752,8.532506942749023,9.57071018218994,3.821,13.3792142868042,8.143295288085938,75.75,3.0072290897369385,4.500680923461914,15.61,35.400001525878906,93.28,662.54736328125,6.466117858886719,6.277303695678711,12.928508758544922,8.157899856567383,40.75,6.901887893676758,16.853248596191406,14.89480209350586,8.985616683959961,22.56710433959961,8.104314804077148,18.85953140258789,23.92,29.075
2014-03-06,12.341830253601074,13.34,7.11,12.167777061462402,8.162088394165039,8.154,13.014984130859377,1.44,8.836602210998535,42.13175582885742,8.932662963867188,10.685351371765137,4.3656110763549805,2.428900718688965,12.234305381774902,12.3,12.911133766174316,3.9743611812591553,10.242496490478516,1.418,18.88,5.792366981506348,6.946220874786377,22.13,8.928686141967773,6.630948066711426,9.605474472045898,3.689993143081665,5.873,7.32,19.35758399963379,4.982300281524658,16.408296585083008,5.816987991333008,20.53675651550293,183.19805908203125,10.865296363830566,12.122102737426758,10.520000457763672,18.783,11.529080390930176,3.44807505607605,11.15261459350586,6.008667469024658,8.433968544006348,9.34948444366455,3.854,13.53973388671875,8.220834732055664,74.75,2.9623448848724365,4.737559795379639,15.8,35.400001525878906,93.95,662.54736328125,6.57804012298584,6.343428134918213,13.30967903137207,8.205763816833496,41.0,7.005171775817871,16.861095428466797,15.14609718322754,9.00124454498291,22.838096618652344,8.138118743896484,18.800317764282227,23.92,29.441
2014-03-07,12.261354446411133,13.01,7.09,11.945456504821776,8.046427726745605,8.031,12.837907791137695,1.41,8.42184066772461,41.66520690917969,8.54748821258545,10.558077812194824,4.192615509033203,2.4455690383911133,11.770997047424316,11.666,12.913101196289062,3.847769975662232,9.891186714172363,1.359,18.87,5.625919818878174,6.593142986297607,22.03,8.764354705810547,6.3958516120910645,9.378341674804688,3.5167901515960693,5.626,7.09,19.39552116394043,4.73405122756958,16.102508544921875,5.67868185043335,20.61113548278809,178.2689666748047,10.4890718460083,11.852875709533691,10.199999809265137,18.715,11.87050437927246,3.3748857975006104,10.930127143859863,5.828486442565918,8.256302833557129,9.128254890441896,3.796,12.737139701843262,8.155984878540039,72.5,2.9773058891296387,4.669880390167236,15.78,35.5,93.92,648.9334106445312,6.46103048324585,6.2914719581604,13.028488159179688,8.016973495483398,40.0,6.980869770050049,16.42192268371582,14.616096496582031,9.07938003540039,22.72882652282715,7.681775093078613,18.08975601196289,23.04,29.845
2014-03-10,12.210142135620115,12.88,6.93,11.837299346923828,7.881202697753906,7.84,12.62209701538086,1.42,8.164251327514648,41.77946853637695,8.54182243347168,10.384519577026367,4.197704315185547,2.393181085586548,11.459708213806152,11.395,13.17884635925293,3.762394428253174,9.564106941223145,1.351,18.85,5.742432117462158,6.376976490020752,21.93,8.552091598510742,6.239119052886963,9.14388370513916,3.486668109893799,5.634,7.12,19.25325584411621,4.757144927978516,16.057756423950195,5.499698162078857,19.759912490844727,170.05380249023438,10.270864486694336,11.514616012573242,10.260000228881836,18.559,11.775222778320312,3.3545541763305664,10.788867950439451,5.640470504760742,7.972630977630615,9.175509452819824,3.788,12.600699424743652,8.078441619873047,70.25,2.9249415397644043,4.495041370391846,15.87,34.29999923706055,92.08,653.4713745117188,6.349106311798096,6.145049095153809,12.841026306152344,7.987722396850586,38.0,6.999095916748047,16.265071868896484,14.255148887634276,8.790277481079102,22.68948554992676,7.369095802307129,17.78776741027832,22.43,29.929
2014-03-11,12.217461585998535,13.07,6.75,12.107694625854492,7.850905895233154,7.881,12.478226661682127,1.45,8.199178695678711,41.73186111450195,8.609795570373535,10.419229507446287,4.174806594848633,2.3550798892974854,11.71308422088623,11.31,13.480019569396973,3.8271615505218506,9.933587074279783,1.377,19.43,5.762406349182129,6.2328643798828125,21.63,8.634259223937988,6.299402236938477,9.561514854431152,3.539381980895996,5.711,6.94,19.21531867980957,4.826423645019531,16.326257705688477,5.589190483093262,19.685535430908203,172.51834106445312,10.376205444335938,11.528427124023438,10.050000190734863,19.202,11.997547149658203,3.391150951385498,10.905407905578612,5.71881103515625,7.915897369384766,9.450429916381836,3.833,12.897658348083496,8.144702911376953,66.25,2.8950188159942627,4.607840538024902,15.87,34.5,91.85,639.857421875,6.349106311798096,6.192282676696777,12.766045570373535,8.070152282714844,37.25,7.023400783538818,16.578765869140625,14.437910079956056,8.90748119354248,22.50591087341309,7.411348819732666,17.49761962890625,22.21,30.699
2014-03-12,12.232090950012209,12.86,6.65,11.750378608703612,7.878456115722656,7.929,12.384153366088867,1.45,8.251568794250488,41.64617156982422,8.6947603225708,10.384519577026367,4.215511798858643,2.357461929321289,11.727560997009276,11.624,13.35601043701172,3.909592390060425,10.20615577697754,1.393,19.53,5.730781078338623,6.290507793426514,21.79,8.695886611938477,6.365711212158203,9.561514854431152,3.727646827697754,5.966,7.07,19.22480010986328,5.091990470886231,16.09505271911621,5.629868507385254,19.94172477722168,173.33985900878906,10.50411891937256,11.776942253112791,9.920000076293944,19.367,12.053128242492676,3.3667526245117188,10.771207809448242,5.781482696533203,8.157761573791504,9.51486587524414,3.845,13.30698013305664,8.170080184936523,63.5,2.932422161102295,4.709359169006348,15.7,34.29999923706055,89.97,635.3193969726562,6.399980068206787,6.2914719581604,12.503600120544434,8.056859016418457,36.75,6.950493335723877,16.531713485717773,14.355666160583496,9.00124454498291,22.444711685180664,7.200079441070557,17.8292179107666,22.51,30.051
2014-03-13,12.13698673248291,12.59,6.79,11.677127838134766,7.751779079437256,7.765,12.290083885192873,1.43,8.033273696899414,41.23675537109375,8.598466873168945,10.095256805419922,4.172262668609619,2.345555305480957,11.65516757965088,11.894,13.271363258361816,4.039127826690674,10.690719604492188,1.424,19.14,5.649222373962402,6.20404052734375,21.79,8.58633041381836,6.377767086029053,9.576167106628418,3.810483455657959,6.069,7.3,18.58934783935547,5.265188694000244,16.087594985961914,5.6135969161987305,20.032634735107425,171.6968231201172,10.406302452087402,11.507715225219728,9.81999969482422,19.474,12.31515407562256,3.3301589488983154,10.626415252685549,5.7971510887146,8.059223175048828,9.486944198608398,3.886,13.884846687316896,8.124966621398926,62.25,2.932422161102295,4.743198394775391,15.51,34.0,90.99,608.0914306640625,6.3134942054748535,6.154496192932129,12.71605396270752,8.096742630004883,36.5,6.8593597412109375,16.225860595703125,14.849115371704102,8.766837120056152,22.156234741210938,7.250783920288086,17.349584579467773,22.04,29.638
