,VIVO4,AMBV4,ARCZ6,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,GFSA3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LIGT3,RENT3,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM5,VALE3,VALE5,ALLL11
2007-03-14,24.87,17.56,10.56,4.805,11.273551940917969,9.404851913452148,37.57,16.84,6.746414661407471,3.7919998168945312,2.7540857791900635,13.07,0.993,5.669682025909424,5.886711597442627,5.562342643737793,39.67,9.500040054321287,7.967,20.10714340209961,624.2725219726562,11.495988845825195,13.076997756958008,52.15492630004883,23.1,2.603846549987793,7.122462272644043,,11.375134468078612,3.9972119331359854,2.335,3.268913984298706,7.34,25.29,37.32,48.45,10.449058532714844,8.173914909362793,233.41851806640625,6.453949451446533,7.38,6.625795841217041,4.83,49.9,36.17,38.31,17.58,27.39,5.91,16.66,14.402907371520996,17.87990951538086,20.31,23.81
2007-03-15,24.62,17.3,10.46,4.839,11.513413429260254,9.404851913452148,39.21,16.62,6.736501216888428,3.784940004348755,2.7540857791900635,13.07,0.984,5.527190685272217,5.907294750213623,5.712590217590332,39.85,9.489304542541504,7.941,19.81082344055176,584.187744140625,11.293095588684082,12.891218185424805,52.53081893920898,22.73,2.56958532333374,7.132566928863525,,11.207775115966797,3.9066336154937744,2.294,3.30483627319336,7.27,25.05,36.38,48.7,10.338211059570312,8.08103084564209,228.5371551513672,6.368665218353272,7.65,6.7959303855896,4.8,50.44,35.57,38.09,17.61,27.13,5.78,16.56,14.394661903381348,18.25799560546875,20.67,23.55
2007-03-16,23.9,17.23,10.25,4.778,11.26203727722168,9.248103141784668,37.27,16.54,6.781113147735596,3.742570161819458,2.6965994834899902,13.239,0.964,5.482192993164063,5.948460578918457,5.754148006439209,39.11,9.405577659606934,7.856,19.64997100830078,572.6879272460938,11.240734100341797,12.862188339233398,52.52141952514648,23.35,2.545112133026123,6.996181964874268,,11.00998878479004,3.886286973953247,2.355,3.364706754684448,7.44,24.49,35.13,48.74,10.145926475524902,7.984192371368408,231.31065368652344,6.267566680908203,7.76,6.7104363441467285,4.89,50.25,35.11,37.59,17.33,26.67,5.7,16.24,14.145709991455078,18.026262283325195,20.41,22.97
2007-03-19,24.35,17.23,10.39,4.908,11.542200088500977,9.61859893798828,37.75,16.89,7.85677433013916,3.735508680343628,2.748859643936157,13.095,0.986,5.456693649291992,6.030791282653809,5.913984775543213,39.32,9.661056518554688,7.907,19.8531551361084,561.188232421875,11.47634983062744,13.280192375183104,53.27320098876953,22.1,2.696840763092041,7.263902187347412,,11.182419776916504,3.926981449127197,2.495,3.364706754684448,7.44,25.39,34.8,49.38,10.304279327392578,8.124507904052734,226.31832885742188,6.451358318328857,7.67,6.830982685089111,5.04,51.68,36.0,37.83,17.64,26.93,5.67,16.73,14.335311889648438,18.51411819458008,20.93,23.3
2007-03-20,24.52,17.38,10.54,4.975,11.647740364074709,9.709797859191896,39.21,16.99,8.030267715454102,3.7524564266204834,2.774989366531372,12.766,1.008,5.524189472198486,6.228389739990234,6.0226731300354,39.59,9.875747680664062,8.205,19.69230842590332,609.4871826171875,11.666152954101562,13.30922031402588,53.61150360107422,22.81,2.7775983810424805,7.324521064758301,,11.740272521972656,3.882349729537964,2.495,3.3371658325195312,7.83,26.0,34.43,50.18,10.485254287719728,8.280634880065918,239.6311492919922,6.474947452545166,8.14,6.915622711181641,5.15,52.4,36.46,39.47,17.49,27.23,5.89,16.85,14.767263412475586,18.43118095397949,20.94,23.61
2007-03-21,26.13,17.7,10.48,5.14,11.628547668457031,9.846599578857422,41.36,17.54,8.079835891723633,3.883799076080322,2.832474708557129,13.095,1.021,5.8046746253967285,6.236621856689453,6.201691150665283,40.24,9.929420471191406,8.282,19.81082344055176,621.9727172851562,12.042479515075684,13.744633674621582,53.42704391479492,23.18,2.87793493270874,7.60234260559082,,12.36912441253662,4.062846660614014,2.594,3.351533889770508,8.05,26.68,34.98,50.76,10.835892677307127,8.56521987915039,253.49871826171875,6.705398082733154,8.27,7.352497100830078,5.4,53.33,35.71,41.99,18.13,28.24,6.01,17.52,15.659207344055176,18.6116886138916,21.13,24.53
2007-03-22,25.28,17.5,10.38,5.16,11.609359741210938,9.89647102355957,42.3,17.56,8.079835891723633,3.813185453414917,2.822023630142212,13.028,1.024,5.641182899475098,6.226329803466797,6.08660888671875,40.16,9.725464820861816,8.069,19.302858352661133,610.1443481445312,12.081747055053713,13.672063827514648,52.71971893310547,22.5,2.887723445892334,7.582139015197754,,12.298126220703123,4.148829936981201,2.577,3.2629284858703613,8.06,26.85,35.26,50.47,11.02139377593994,8.695651054382324,264.5927124023437,6.717064380645752,8.25,7.237080097198486,5.52,51.58,35.3,43.02,17.89,27.81,5.89,17.47,15.580069541931152,18.50436019897461,20.9,24.86
2007-03-23,25.32,17.74,10.5,5.174,11.666927337646484,9.86797332763672,42.12,17.51,8.030267715454102,3.883799076080322,2.8429276943206787,13.079,1.025,5.6246843338012695,6.356001377105713,6.0898051261901855,40.11,9.650322914123535,8.103,19.641508102416992,604.8872680664062,12.206097602844238,14.00588321685791,52.29531478881836,22.5,2.8852758407592773,7.545772552490234,,12.445195198059082,4.245971202850342,2.577,3.334770441055298,8.21,26.95,35.44,49.81,11.084733963012695,8.745063781738281,261.7083435058594,6.6981401443481445,8.15,7.489286422729492,5.39,50.76,36.08,41.32,17.85,27.86,5.91,17.51,15.563584327697754,18.501916885375977,20.89,24.99
2007-03-26,24.66,17.91,10.27,5.188,11.847305297851562,9.846599578857422,40.67,17.27,8.124448776245117,3.834369659423828,2.827249050140381,13.146,1.037,5.557188987731934,6.452741146087647,5.993902683258057,40.06,9.76625633239746,8.145,19.4721794128418,595.6874389648438,12.137381553649902,13.94782829284668,50.64487457275391,23.1,2.860803365707397,7.566983699798584,,12.653122901916504,4.2039642333984375,2.557,3.351533889770508,8.13,27.1,34.05,49.91,11.16390895843506,8.824114799499512,269.6960144042969,6.75128173828125,8.22,7.532036304473877,5.29,48.01,35.89,42.5,17.69,27.71,5.96,17.54,15.580069541931152,18.78243637084961,21.16,24.6
2007-03-27,24.0,17.42,10.11,5.174,11.590171813964844,9.590099334716797,40.55,16.97,7.906342506408691,3.797648906707764,2.8115711212158203,13.256,1.025,5.557188987731934,6.473325729370117,6.070625305175781,38.93,9.684673309326172,8.052,19.38752174377441,591.7447509765625,11.977025985717772,13.802688598632812,49.97526931762695,23.1,2.8436732292175293,7.460909366607666,,12.67848014831543,4.259756088256836,2.524,3.232991933822632,7.9,27.09,33.25,48.99,11.039488792419434,8.776683807373047,266.2568359375,6.572157859802246,8.25,7.481593132019043,5.18,47.41,35.75,41.32,17.61,27.32,5.92,17.39,15.695479393005373,18.54094886779785,20.91,23.91
2007-03-28,24.35,17.4,10.22,5.099,11.31960391998291,9.305105209350586,39.47,16.8,7.628753185272217,3.742570161819458,2.76453709602356,13.764,1.018,5.483692646026611,5.897004127502441,5.949149131774902,37.56,9.585917472839355,7.984,19.226673126220703,606.5300903320312,11.80032444000244,13.59659481048584,52.05953598022461,23.75,2.753126621246338,7.2032880783081055,,12.191625595092772,4.256470680236816,2.54,3.1371986865997314,7.62,26.75,30.31,48.54,11.039488792419434,8.735180854797363,261.2645568847656,6.544161796569824,7.95,7.292652130126953,5.17,46.38,35.7,39.69,17.61,27.2,5.85,17.01,15.530606269836426,18.07748794555664,20.44,23.55
2007-03-29,24.13,17.68,10.18,5.174,11.60552215576172,9.330753326416016,39.69,16.76,7.663323402404785,3.827306747436523,2.8167974948883057,13.848,1.008,5.609684944152832,5.969044208526611,5.94595193862915,38.64,9.841398239135742,8.162,19.226673126220703,577.2879028320312,11.911581039428713,13.698187828063965,57.340938568115234,24.5,2.7678098678588867,7.235617637634277,,12.475625038146973,4.08253812789917,2.557,3.1946749687194824,7.44,27.8,28.84,48.94,11.652543067932127,9.146245956420898,254.60813903808597,6.538197040557861,7.77,7.34822416305542,5.28,49.22,35.71,40.48,17.73,27.21,5.92,16.99,16.09115982055664,18.36776161193848,20.75,23.91
2007-03-30,24.06,18.11,10.25,5.188,11.628547668457031,9.503177642822266,40.17,16.8,7.618242263793945,3.8795626163482666,2.8115711212158203,13.493,0.988,5.5946855545043945,5.948460578918457,6.1121826171875,38.41,9.85427951812744,8.282,19.88702774047852,574.9878540039062,12.271549224853516,14.043620109558104,59.227149963378906,25.15,2.7873880863189697,7.263902187347412,,12.424908638000488,4.138329029083252,2.61,3.1970701217651367,7.51,27.88,27.35,48.94,11.704574584960938,9.134389877319336,260.7098083496094,6.428804874420166,7.85,7.596157550811768,5.28,49.58,36.65,40.77,17.79,27.6,5.91,17.03,16.450571060180664,18.6116886138916,21.04,24.57
2007-04-02,24.72,18.09,10.18,5.071,11.801250457763672,9.28372859954834,41.14,17.04,7.55312967300415,3.8414306640625,2.769763469696045,13.493,0.995,5.549688339233398,5.989627361297607,6.073822498321533,39.66,9.661056518554688,8.248,19.81082344055176,551.9883422851562,12.238821983337402,13.793978691101074,57.340938568115234,25.3,2.7286531925201416,7.132566928863525,,12.424908638000488,4.067440509796143,2.598,3.2449653148651123,7.6,28.1,27.25,48.12,11.638970375061035,9.094862937927246,262.9286499023437,6.313708782196045,7.6,7.617528915405273,5.18,47.67,36.62,40.83,17.82,27.52,6.25,16.66,16.4373836517334,18.650718688964844,21.03,24.49
2007-04-03,25.11,18.38,10.48,5.14,12.0123291015625,9.761096954345703,43.07,17.5,7.843635082244873,4.009492874145508,2.8115711212158203,13.705,1.006,5.692180633544922,6.036967754364014,6.425464630126953,41.43,9.768403053283691,8.316,20.23414421081543,571.3737182617188,12.467893600463867,14.18875503540039,57.8124885559082,25.61,2.7971770763397217,7.353813171386719,,12.67848014831543,4.161299705505371,2.708,3.382667303085327,7.69,28.87,28.69,50.0,11.480615615844728,9.039105415344238,276.2414855957031,6.474947452545166,7.98,7.632063388824463,5.17,46.87,36.68,41.65,17.92,27.74,6.35,17.09,15.98893928527832,19.258092880249023,21.77,24.86
2007-04-04,25.14,18.06,10.32,5.147,12.048789024353027,9.711225509643556,42.02,17.49,7.863668918609619,4.016554355621338,2.822023630142212,13.392,0.996,5.848171710968018,6.057550430297852,6.681203365325928,42.5,9.789871215820312,8.375,20.394989013671875,579.9164428710938,12.592241287231444,14.412271499633787,55.888553619384766,25.35,2.836332082748413,7.436660289764404,,12.876264572143556,4.135046482086182,2.754,3.526355504989624,7.8,29.1,29.4,51.39,11.657071113586426,9.13071060180664,282.8978881835937,6.589523792266846,8.18,7.591026782989502,5.28,46.87,37.01,40.83,17.76,27.58,6.24,17.37,15.975752830505373,19.63618469238281,22.02,25.09
2007-04-05,24.72,18.26,10.27,5.167,12.242597579956056,9.903593063354492,42.59,17.71,7.863668918609619,4.088581562042236,2.822023630142212,13.468,0.996,5.9546661376953125,6.094598770141602,6.553335666656494,42.03,9.768403053283691,8.35,20.149477005004883,582.8734741210938,12.53333854675293,14.35421371459961,56.162052154541016,25.7,2.826543092727661,7.494246006011963,,13.16026210784912,4.08253812789917,2.733,3.5562915802001958,7.86,28.23,30.22,52.6,11.740766525268556,9.200409889221191,276.2414855957031,6.488687038421631,8.05,7.604708194732666,5.23,47.32,36.75,40.8,17.73,27.61,6.3,17.58,15.819130897521973,19.73375701904297,22.08,25.13
2007-04-09,24.31,18.49,10.27,5.208,12.233002662658691,9.991945266723633,42.6,18.77,7.798556327819824,4.020791053771973,2.8481523990631104,13.451,0.999,5.996663093566895,6.216039180755615,6.473415374755859,41.57,9.656764030456545,8.239,19.937822341918945,580.573486328125,12.82785987854004,14.542892456054688,56.2186393737793,25.35,2.794728994369507,7.548801898956299,,12.982763290405272,4.148173332214356,2.717,3.4748668670654297,7.85,27.8,29.57,52.53,11.718148231506348,9.166558265686035,275.6867980957031,6.498018741607666,7.82,7.608980178833008,5.22,47.73,36.86,43.35,18.78,29.28,6.32,17.57,15.743285179138184,19.73375701904297,22.11,25.35
2007-04-10,24.73,18.53,10.79,5.201,12.319353103637695,9.839468002319336,43.69,19.0,7.648295402526855,3.9685370922088623,2.832474708557129,13.341,1.016,5.951666355133057,6.456858158111572,6.62366247177124,41.57,9.74693202972412,8.375,20.030954360961918,586.4876098632812,12.893306732177734,14.635788917541504,55.30382537841797,25.21,2.811861038208008,7.57708740234375,,12.7799072265625,4.180988788604736,2.676,3.520368814468384,7.73,27.43,30.22,52.87,11.876498222351074,9.299981117248535,274.1336364746094,6.43606424331665,7.73,7.651727199554443,5.05,47.92,37.83,45.33,19.66,30.64,6.68,17.83,15.415203094482422,19.88011741638184,22.27,25.26
2007-04-11,26.92,18.41,10.54,5.099,12.300164222717283,9.6713228225708,41.52,19.24,7.543112277984619,3.8866238594055176,2.827249050140381,13.307,1.013,5.684680938720703,6.380702018737793,6.617269039154053,40.82,9.5537109375,8.213,19.98015022277832,588.458984375,12.64788055419922,14.35421371459961,54.41730499267578,25.1,2.7775983810424805,7.425548076629639,,12.627763748168944,4.1547369956970215,2.63,3.41260290145874,7.55,27.1,29.61,51.66,11.740766525268556,9.18049430847168,272.91326904296875,6.474947452545166,7.6,7.421750068664551,4.97,47.08,37.73,43.53,21.85,32.85,6.78,17.47,14.98654556274414,20.002073287963867,22.4,24.99
2007-04-12,27.41,18.57,10.75,5.099,12.563051223754885,9.642822265625,41.8,19.2,7.578173637390137,4.057510852813721,2.8533785343170166,13.341,1.008,5.840672492980957,6.397168159484863,6.521364688873291,40.21,9.875747680664062,8.307,19.98015022277832,595.6874389648438,12.729684829711914,14.528377532958984,54.02119827270508,24.51,2.8020715713500977,7.486162185668945,,12.835692405700684,3.931577205657959,2.692,3.364706754684448,7.41,27.9,30.04,52.21,11.966989517211914,9.309941291809082,271.80389404296875,6.498018741607666,8.0,7.480738162994385,4.95,47.15,37.83,45.77,21.4,32.38,6.79,17.52,14.937084197998049,20.246004104614254,22.68,24.8
2007-04-13,27.24,18.68,11.14,5.099,12.53043270111084,9.68272304534912,42.01,19.18,7.718417167663574,4.236871719360352,2.921316623687744,13.493,1.047,5.905169486999512,6.390993595123291,6.681203365325928,40.53,9.74693202972412,8.375,20.030954360961918,597.9873657226562,12.847496032714844,14.77511501312256,53.33272933959961,24.4,2.8730409145355225,7.587190628051758,,12.805261611938477,3.9381377696990967,2.692,3.334770441055298,7.44,28.35,29.38,53.5,12.12534236907959,9.49115753173828,271.80389404296875,6.498018741607666,8.16,7.651727199554443,5.21,46.37,38.12,48.06,21.28,32.57,6.85,17.42,15.646016120910645,20.26551628112793,22.83,24.69
2007-04-16,27.76,18.92,11.24,5.304,12.895023345947266,9.960597038269045,43.56,19.29,7.838625431060791,4.22274923324585,3.015383720397949,13.637,1.071,6.067159175872803,6.432158946990967,6.946533203125,41.86,9.661056518554688,8.401,20.19181632995605,618.6869506835938,13.187822341918944,15.32663917541504,53.7099723815918,25.0,2.914642572402954,7.804401874542236,,12.977690696716309,3.884974241256714,2.717,3.4724724292755127,7.59,28.9,29.2,55.32,12.32667350769043,9.660430908203123,280.6791076660156,6.486353397369385,8.6,7.694473743438721,5.29,46.59,38.35,47.8,21.38,32.56,6.96,18.53,15.95925998687744,20.84119033813477,23.53,24.88
2007-04-17,27.27,18.94,11.18,5.345,13.019752502441406,9.974847793579102,42.3,19.07,7.753478050231934,4.2721781730651855,3.015383720397949,13.451,1.071,6.1676530838012695,6.504199981689453,6.936945915222168,41.1,9.510774612426758,8.418,20.242603302001957,613.1014404296875,13.092923164367676,15.210529327392578,53.93632507324219,25.4,3.2572543621063232,8.003427505493164,,12.703835487365724,3.9381377696990967,2.659,3.592212677001953,7.67,29.3,29.24,55.19,12.147963523864746,9.509082794189451,279.6806640625,6.486353397369385,8.72,7.514935493469238,5.33,47.64,38.96,46.8,21.24,32.54,7.04,18.46,15.563584327697754,20.953399658203125,23.68,24.86
2007-04-18,27.54,19.04,11.03,5.338,12.875834465026855,10.031838417053224,43.5,19.07,7.65831184387207,4.236871719360352,3.057190418243408,13.341,1.079,6.328145980834961,6.504199981689453,6.809074878692627,40.38,9.596652030944824,8.571,20.49658966064453,598.9732055664062,13.236906051635742,15.271492958068848,55.50187683105469,25.0,2.9293274879455566,7.886230945587158,,12.708907127380373,3.957829475402832,2.594,3.6041860580444336,7.55,29.9,30.31,55.5,11.989609718322754,9.437393188476562,291.7731628417969,6.463280200958252,8.56,7.5670881271362305,5.28,47.87,38.8,45.88,21.37,32.54,6.93,18.59,15.662504196166992,20.611894607543945,23.22,24.44
2007-04-19,28.08,19.12,11.04,5.434,12.856645584106444,10.152971267700195,44.52,19.2,7.65831184387207,4.27924108505249,3.0780954360961914,14.238,1.079,6.599629878997803,6.46097469329834,6.805878639221191,41.86,9.585917472839355,8.69,20.471193313598636,602.2587890625,13.498701095581056,15.558867454528809,55.50187683105469,24.8,2.9684829711914062,7.960998058319092,,12.982763290405272,3.879724502563477,2.598,3.508395195007324,7.76,29.9,31.25,55.38,11.826733589172363,9.299981117248535,303.9765625,6.417398452758789,8.7,7.524341106414795,5.3,47.15,38.37,45.76,21.44,32.2,6.84,18.77,15.777913093566896,20.365528106689453,23.04,24.15
2007-04-20,28.78,19.39,11.1,5.489,13.115696907043455,10.33109188079834,43.76,19.45,7.718417167663574,4.306074619293213,3.0780954360961914,14.407,1.084,6.575631141662598,6.473325729370117,7.087191104888916,42.52,9.768403053283691,8.631,20.276472091674805,621.3154907226562,13.695042610168455,15.753351211547852,56.59587860107422,25.05,3.2841742038726807,8.07717514038086,,13.565970420837402,4.016901969909668,2.63,3.534736394882202,7.88,30.4,31.05,54.83,11.876498222351074,9.359724044799805,310.63299560546875,6.417398452758789,8.69,7.579057693481445,5.43,48.14,39.34,45.75,21.44,32.33,6.85,19.24,16.354948043823242,20.733858108520508,23.49,25.34
2007-04-23,28.26,19.39,11.25,5.447,13.048537254333496,10.40091609954834,42.79,19.2,7.778521537780762,4.3442063331604,3.119903087615967,14.407,1.082,6.419640064239502,6.483616828918457,6.908172130584717,41.38,9.76625633239746,8.648,20.284931182861328,613.4299926757812,13.61323070526123,15.645946502685549,56.59587860107422,24.98,2.9586939811706543,8.007469177246094,,13.287044525146484,3.964393138885498,2.606,3.4724724292755127,7.77,29.82,30.65,55.45,11.856141090393066,9.292015075683594,300.6483764648437,6.3818840980529785,8.43,7.651727199554443,5.38,47.41,40.06,45.4,21.21,31.76,6.96,18.99,16.05653953552246,20.84363174438477,23.58,25.46
2007-04-24,30.11,19.48,11.04,5.372,12.856645584106444,10.188593864440918,42.99,19.0,7.963841915130615,4.361152648925781,3.119903087615967,14.331,1.087,6.314646244049072,6.504199981689453,7.189486980438232,41.38,9.907952308654783,8.724,20.318803787231445,634.4580688476562,13.449617385864258,15.297619819641112,56.96369934082031,25.0,2.9464571475982666,7.880176067352295,,13.789114952087402,3.942077159881592,2.651,3.6041860580444336,7.96,29.99,30.74,55.03,11.786012649536133,9.202404975891112,302.3124694824219,6.431138038635254,8.5,7.653437614440918,5.59,47.41,39.38,45.17,21.44,31.58,6.99,18.65,15.779562950134276,20.807043075561523,23.56,25.34
2007-04-25,30.45,19.22,11.14,5.489,12.981372833251951,10.445087432861328,42.79,19.39,8.164192199707031,4.406346321105957,3.1773881912231445,14.432,1.108,6.446638107299805,6.545363903045654,7.477194309234619,42.23,10.023883819580078,8.843,20.318803787231445,637.4152221679688,13.482337951660156,15.67497730255127,56.82223129272461,25.6,3.0223214626312256,8.026663780212402,,14.189754486083984,4.174427032470703,2.635,3.6041860580444336,8.26,30.35,30.84,54.59,12.05747413635254,9.457304000854492,316.1800231933594,6.566972255706787,8.55,7.667970657348633,5.66,48.48,39.69,46.08,21.44,31.48,6.96,18.73,15.800989151000977,20.86802291870117,23.58,25.39
2007-04-26,30.4,19.15,11.01,5.413,12.666675567626951,10.26696491241455,41.94,19.55,8.414626121520996,4.355503559112549,3.1773881912231445,14.652,1.087,6.599629878997803,6.642104625701904,7.672194957733154,41.95,9.953033447265623,8.792,20.06481170654297,638.4008178710938,13.331809997558594,15.384696006774902,55.93571090698242,24.77,3.032111644744873,8.057977676391602,,14.098469734191896,4.016901969909668,2.63,3.592212677001953,7.88,30.09,30.3,53.66,11.853879928588867,9.25816249847412,327.2740478515625,6.498018741607666,8.49,7.532036304473877,5.66,48.24,40.06,45.06,21.23,31.23,6.78,18.87,15.59655475616455,20.441150665283203,23.0,24.93
2007-04-27,31.46,19.11,11.07,5.44,12.895023345947266,10.174341201782228,42.06,19.74,8.419634819030762,4.462838172912598,2.984027624130249,14.661,1.082,6.322144985198975,6.6791534423828125,7.30457067489624,42.8,9.950889587402344,8.792,20.19181632995605,635.115234375,13.40052890777588,15.442755699157717,55.64334487915039,25.68,3.0932912826538086,8.076165199279785,,14.443321228027344,4.075973510742188,2.618,3.6448991298675537,7.93,30.25,30.04,53.42,11.763392448425291,9.242227554321287,318.3988342285156,6.521087169647217,8.65,7.569652557373047,5.54,48.29,39.82,45.75,21.37,31.43,6.86,18.85,15.812535285949709,20.450908660888672,23.04,24.21
2007-04-30,31.6,18.9,10.71,5.393,13.048537254333496,9.917847633361816,43.56,19.88,8.690106391906738,4.486847400665283,2.9944801330566406,14.762,1.116,5.864670276641846,6.483616828918457,6.809074878692627,42.53,9.789871215820312,8.835,20.318803787231445,626.9011840820312,13.577240943908691,15.878174781799316,54.51161193847656,26.0,2.716418981552124,7.900374889373779,,15.112749099731444,4.105509281158447,2.594,3.4425361156463623,7.74,31.1,29.38,52.21,11.582415580749512,9.001269340515137,307.41571044921875,6.337815761566162,8.8,7.608980178833008,5.71,47.16,39.29,46.08,21.22,31.04,6.6,18.4,15.90980339050293,20.48993682861328,22.96,23.34
2007-05-02,30.54,19.47,10.99,5.482,13.029348373413086,10.03611660003662,45.49,19.38,8.940540313720703,4.445891380310059,2.9944801330566406,14.999,1.092,5.971165180206299,6.874692440032959,7.10637092590332,42.98,9.884334564208984,8.937,20.555850982666016,617.7013549804688,13.354718208312988,15.76205825805664,55.17179489135742,26.31,3.028439998626709,8.122636795043945,,14.504178047180176,4.075973510742188,2.733,3.715545415878296,8.13,30.15,29.19,52.77,11.650283813476562,9.08291721343994,331.711669921875,6.337815761566162,8.8,7.486724376678467,5.51,48.52,39.66,44.94,20.85,31.17,6.64,18.8,16.552793502807617,20.602134704589844,23.2,24.15
2007-05-03,30.96,20.1,11.01,5.598,13.019752502441406,10.302583694458008,44.52,19.93,8.770244598388672,4.447303295135498,2.9892544746398926,15.236,1.138,5.962165832519531,6.792359352111816,7.416455745697021,42.98,10.079702377319336,9.039,20.82677459716797,621.9727172851562,13.416889190673828,15.76205825805664,55.73765563964844,26.3,2.7653634548187256,8.319642066955566,,15.102605819702148,4.109447956085205,2.713,3.563474655151367,8.32,30.0,29.2,53.66,11.856141090393066,9.080923080444336,342.8056945800781,6.313708782196045,9.02,7.527761459350586,5.59,48.06,40.11,45.06,21.19,31.43,6.57,19.01,16.67644691467285,21.172929763793945,23.86,24.01
2007-05-04,30.45,19.85,11.18,5.646,13.278804779052734,10.472162246704102,45.99,20.15,8.800297737121582,4.502381801605225,3.0362865924835205,15.304,1.163,6.074659824371338,6.864401817321777,7.451621055603027,43.31,10.14625644683838,9.116,20.36113166809082,654.8291015625,13.796489715576172,16.255531311035156,55.45472717285156,26.21,2.8167550563812256,8.4146089553833,,15.056960105895996,4.0877885818481445,2.733,3.544316291809082,8.36,29.8,29.16,54.51,11.718148231506348,9.19642734527588,332.821044921875,6.451875686645508,9.12,7.822717189788818,5.72,48.22,40.55,45.75,21.12,31.1,6.39,19.05,16.84955406188965,21.8169002532959,24.39,24.3
2007-05-07,29.86,19.39,11.01,5.707,13.528264045715332,10.48071002960205,45.49,20.02,8.58492374420166,4.474137306213379,3.0362865924835205,15.304,1.163,6.254648685455322,7.059939384460449,7.384489059448242,43.35,10.133376121520996,9.133,20.23414421081543,674.5430297851562,13.645960807800291,15.878174781799316,54.143802642822266,26.15,3.1334261894226074,8.4257230758667,,14.727320671081545,4.351644039154053,2.754,3.495224475860596,8.36,29.3,28.72,53.26,11.469305992126465,8.965424537658691,331.156982421875,6.451875686645508,9.33,7.93385648727417,5.66,47.69,40.5,46.08,20.99,31.0,6.24,18.88,17.105098724365234,21.39246940612793,24.05,24.8
2007-05-08,30.26,19.65,10.89,5.762,13.374749183654783,10.94382381439209,44.72,19.71,8.690106391906738,4.560286045074463,3.0362865924835205,15.295,1.147,6.33714485168457,7.055822372436523,7.320552825927734,43.44,10.15269947052002,9.133,20.21720695495605,687.6854858398438,13.557607650756836,15.759159088134766,52.91776657104492,25.79,3.2088000774383545,8.486339569091797,,14.935247421264648,4.381179332733154,2.815,3.517972946166992,8.55,29.2,28.84,53.26,11.532649993896484,8.981356620788574,332.2663879394531,6.451875686645508,9.17,8.010801315307617,5.61,48.41,39.97,45.75,20.88,30.9,6.14,19.06,16.907257080078125,21.13634490966797,23.78,24.69
2007-05-09,30.31,20.25,11.01,6.062,13.392020225524902,11.215998649597168,46.46,19.85,8.700122833251953,4.604067802429199,3.057190418243408,15.617,1.168,6.301146507263184,7.080521106719971,7.66899824142456,44.12,10.375974655151367,9.184,20.157943725585938,680.1285400390625,13.560879707336426,15.820115089416504,53.00264739990234,25.41,2.902406930923462,8.718701362609863,,15.51845932006836,4.381179332733154,2.848,3.602989673614502,8.69,29.6,29.52,53.38,11.539438247680664,8.981356620788574,348.2417907714844,6.77435302734375,9.4,8.463920593261719,5.8,50.44,40.55,46.08,21.13,30.77,6.14,20.15,17.311182022094727,22.053510665893555,24.76,24.93
2007-05-10,29.39,19.72,10.89,5.878,14.036771774291992,10.95665168762207,43.58,19.35,8.46972370147705,4.539103031158447,3.0519649982452397,15.092,1.161,6.224649906158447,7.142270565032959,7.282192707061768,42.98,10.315861701965332,9.099,20.02248191833496,700.8280639648438,13.580510139465332,15.907204627990724,51.86148071289063,25.29,2.941563367843628,8.463101387023926,,14.960604667663574,4.426469802856445,2.799,3.5802388191223145,8.32,29.01,28.84,52.23,11.378817558288574,8.851907730102539,348.3526916503906,6.75128173828125,9.22,8.463920593261719,5.62,50.5,39.41,43.7,21.0,30.63,5.89,19.29,16.81492805480957,21.55101585388184,24.15,24.1
2007-05-11,30.47,19.56,11.1,5.912,14.2574462890625,11.086326599121094,45.29,19.54,8.514801979064941,4.519330024719238,3.1094517707824707,14.948,1.171,6.194652557373047,7.358389854431152,7.560309410095215,43.88,10.56490421295166,9.277,20.06481170654297,702.1424560546875,13.652503967285156,16.090072631835938,52.81402587890625,25.0,2.970930576324463,8.577256202697754,,14.985962867736816,4.32801628112793,2.815,3.640108823776245,8.43,30.29,29.09,54.47,11.595991134643556,8.921610832214355,360.55615234375,6.912262439727783,9.35,8.562238693237305,5.78,51.68,39.51,44.74,20.93,30.64,6.1,19.25,16.816577911376953,21.88032341003418,24.43,24.6
2007-05-14,30.4,19.51,10.89,5.782,13.927395820617676,11.114825248718262,45.62,19.76,8.50979232788086,4.554637908935547,3.1146769523620605,15.041,1.166,6.112157344818115,7.451012134552002,7.73613166809082,43.91,10.573490142822266,9.286,19.937822341918945,680.1285400390625,13.724498748779297,16.113296508789062,53.096954345703125,24.94,2.8803839683532715,8.38531494140625,,14.43825340270996,4.251222133636475,2.815,3.6149635314941406,8.27,30.05,28.92,53.82,11.5032377243042,9.005248069763184,359.4467468261719,6.855233192443848,9.18,8.445967674255371,5.81,50.87,39.38,44.39,20.81,30.59,6.17,19.01,16.651716232299805,21.35587882995605,24.0,24.6
