Date,ABEV3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,B3SA3,CCRO3,CIEL3,CMIG4,CPFE3,CPLE6,CSAN3,CSNA3,CTIP3,CYRE3,ECOR3,ELET3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RENT3,RAIL3,SANB11,SBSP3,SMLE3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4,WEGE3
2017-02-22,15.718908309936523,25.16234397888184,13.923263549804688,14.675,19.111610412597656,12.626919746398926,40.4900016784668,23.48004150390625,12.30458641052246,5.45741605758667,15.746854782104492,17.366004943847656,4.724431991577148,17.56382179260254,2.161,8.713178634643555,9.68000030517578,46.82,9.885442733764648,8.780872344970703,16.883594512939453,17.841379165649414,10.293462753295898,10.63467025756836,13.128742218017578,25.105144500732425,10.36574935913086,4.191756248474121,22.367172241210938,6.682755947113037,22.1911563873291,9.882214546203612,12.738296508789062,12.80752944946289,6.833,19.888919830322266,4.765185832977295,9.246342658996582,19.7042293548584,12.98,57.63,8.756753921508789,7.907126426696777,15.543879508972168,11.537814140319824,11.076970100402832,8.710472106933594,25.88682174682617,28.76382827758789,55.67,19.648704528808597,8.258548736572266,30.60189247131348,4.486738681793213,23.2309513092041,32.07,36.527,6.023787975311279
2017-02-23,15.589920043945312,24.61613655090332,13.683286666870115,14.463,19.111610412597656,11.935384750366213,40.59999847412109,22.763935089111328,12.0108642578125,5.315737724304199,14.97323513031006,16.9995059967041,4.625648498535156,17.543169021606445,2.142,8.601201057434082,9.330122947692873,47.02,9.637760162353516,8.602578163146973,17.01083755493164,17.382654190063477,9.958596229553224,10.718029022216797,13.180566787719728,24.28306007385254,10.128547668457031,4.063653945922852,22.30942153930664,6.598818778991699,21.85533142089844,9.965961456298828,12.499969482421877,12.82611846923828,6.833,19.82183265686035,4.5706892013549805,9.201082229614258,19.278121948242188,12.17,56.57,8.693452835083008,7.836616039276123,15.358282089233398,11.57016658782959,11.16458797454834,8.520679473876953,25.32916259765625,28.39539337158203,56.98,19.648704528808597,8.250146865844727,30.00872230529785,4.274298191070557,22.21304702758789,30.74,36.067,5.900491237640381
2017-02-24,15.340554237365724,24.431617736816406,13.501226425170898,14.347,18.65532875061035,12.012222290039062,40.619998931884766,22.26128387451172,11.844159126281738,5.182229995727539,15.048100471496582,16.66354751586914,4.591288089752197,17.58448028564453,2.112,8.43006420135498,9.31457233428955,46.76,9.462926864624023,8.19250774383545,17.09036636352539,17.499774932861328,9.994994163513184,10.55663013458252,12.947359085083008,24.01204490661621,10.239242553710938,4.170406341552734,22.350669860839844,6.482597351074219,21.68202209472656,9.798466682434082,12.738296508789062,12.705291748046877,6.624,19.04654693603516,4.675417423248291,9.23341178894043,19.02364730834961,12.42,55.92,8.419145584106445,7.64523458480835,15.242280006408691,11.303747177124023,10.890417098999023,8.570624351501465,25.21176528930664,28.17262077331543,57.41,19.27345085144043,8.199738502502441,29.388599395751957,4.189321994781494,21.911693572998047,30.61,35.617,5.981513977050781
2017-03-01,15.400744438171388,24.800668716430664,13.199174880981444,14.224,18.524961471557617,12.35030746459961,40.0,22.50227928161621,12.058496475219728,5.204026222229004,15.497297286987305,16.87734031677246,4.595584869384766,17.56382179260254,2.112,8.239911079406738,9.423423767089844,46.79,9.39736270904541,8.584750175476074,17.249420166015625,17.60713768005371,9.871240615844728,10.58500862121582,13.16329288482666,23.56938362121582,10.515978813171388,4.277156829833984,22.235164642333984,6.459964752197266,21.64679527282715,9.848715782165527,12.582151412963867,12.686702728271484,6.723,19.47891616821289,4.705340385437012,9.201082229614258,18.99701690673828,12.61,56.12,8.667080879211426,7.816473484039307,16.007875442504883,11.056358337402344,10.8395414352417,8.48072338104248,25.314489364624023,28.72098731994629,58.64,19.388111114501957,8.250146865844727,28.939233779907227,4.257302284240723,22.21304702758789,30.96,35.645,6.223261833190918
2017-03-02,14.798816680908203,24.56865119934082,13.065564155578612,14.183,18.863914489746094,11.643404006958008,39.290000915527344,22.288822174072266,11.947359085083008,5.095040798187256,15.064738273620604,16.706310272216797,4.58699369430542,17.52939796447754,2.093,8.305410385131836,9.127968788146973,46.51,9.411931991577148,8.263825416564941,16.26328468322754,17.372892379760742,9.754765510559082,10.450212478637695,12.981908798217772,23.82233238220215,10.334123611450195,4.20598840713501,22.292919158935547,6.382368087768555,21.424644470214844,9.815217971801758,12.598587036132812,12.705291748046877,6.706,19.21800422668457,4.6679368019104,9.052366256713867,18.98517799377441,12.6,55.87,8.361119270324707,7.609980583190918,15.752676963806152,11.417924880981444,10.664299964904783,8.1910400390625,24.998979568481445,28.39539337158203,56.87,19.278663635253903,8.233344078063965,28.84012794494629,4.223311424255371,21.067907333374023,29.46,35.288,6.216191291809082
2017-03-03,14.953598022460938,25.76531982421875,13.247715950012209,14.525,19.29412078857422,11.715118408203123,40.209999084472656,22.027172088623047,11.82828140258789,5.122287750244141,15.139604568481444,17.317142486572266,4.814626216888428,17.570707321166992,2.157,8.115257263183594,9.31457233428955,46.62,9.572197914123535,8.254910469055176,16.7563533782959,17.880416870117188,9.871240615844728,10.606290817260742,13.08555793762207,24.129484176635746,10.555511474609377,4.334090709686279,22.49092674255371,6.459964752197266,21.814773559570312,9.706344604492188,12.639678955078123,12.64023494720459,6.714,19.426733016967773,4.5706892013549805,9.201082229614258,19.15680503845215,12.96,56.71,8.413871765136719,7.715743541717529,15.505216598510742,11.322775840759276,10.963908195495604,8.48072338104248,25.468582153320312,28.789533615112305,56.93,19.148366928100582,8.384568214416504,29.287784576416016,4.410258769989014,21.308990478515625,29.46,35.908,6.262157917022705
2017-03-06,14.833212852478027,25.97216033935547,13.30981731414795,14.374,19.196348190307617,11.602424621582031,40.59999847412109,22.02028465270996,11.709203720092772,5.089591979980469,14.97323513031006,16.907882690429688,4.76738166809082,17.58448028564453,2.193,8.315974235534668,8.980241775512695,46.64,9.608620643615724,8.263825416564941,17.257373809814453,17.753538131713867,10.024112701416016,10.641763687133787,12.930086135864258,23.26223373413086,10.36574935913086,4.462191581726074,22.449676513671875,6.511695384979248,21.728073120117188,9.312731742858888,12.417783737182615,12.454346656799316,6.924,19.6578311920166,4.555727481842041,9.542401313781738,19.316593170166016,13.02,55.85,8.376944541931152,7.604945182800293,15.536148071289062,11.322775840759276,11.023265838623049,8.620570182800293,25.160398483276367,28.83237648010254,56.74,19.283876419067383,8.275352478027344,29.608837127685547,4.350776195526123,20.826824188232425,28.55,35.852,6.212655067443848
2017-03-07,14.463456153869627,25.654516220092773,13.206317901611328,14.183,19.00079727172852,11.669017791748049,40.09999847412109,21.24909210205078,11.899727821350098,5.032374382019043,14.831822395324709,16.559703826904297,5.003602504730225,17.59136390686035,2.218,8.062438011169434,8.78586483001709,46.6,9.71789264678955,8.156848907470703,16.7563533782959,17.89993667602539,10.191546440124512,10.569045066833496,13.094193458557127,22.684064865112305,10.294589042663574,4.625876903533936,22.34241485595703,6.414698600769043,21.365039825439453,9.304357528686523,12.368475914001465,12.52869987487793,6.842,19.30746078491211,4.54076623916626,9.43615436553955,19.292919158935547,13.19,55.46,8.376944541931152,7.64523458480835,15.37374782562256,11.256171226501465,11.017608642578123,8.39082145690918,24.822877883911133,28.652437210083008,56.07,19.377685546875,8.191335678100586,29.32848358154297,4.223311424255371,20.706283569335938,28.61,35.561,6.050001621246338
2017-03-08,14.72142505645752,25.048803329467773,13.069698333740234,13.93,18.75962448120117,11.448749542236328,40.060001373291016,21.0356388092041,11.788588523864746,4.9942307472229,14.557312965393066,16.55359649658203,4.853280067443848,17.598249435424805,2.163,8.028633117675781,8.249382972717285,46.51,9.426502227783203,7.951813697814941,16.398481369018555,18.33913803100586,9.92947769165039,10.423605918884276,12.774614334106444,23.488080978393555,9.598796844482422,4.277156829833984,22.391921997070312,6.291837692260742,21.121206283569336,9.421603202819824,12.549277305603027,12.314933776855469,6.505,19.143457412719727,4.488401412963867,9.429511070251465,19.04140281677246,13.14,53.73,7.85998010635376,7.327942371368408,14.80922031402588,11.237142562866213,10.938469886779783,8.1910400390625,23.957050323486328,28.12977600097656,54.89,19.096248626708984,8.20814037322998,29.30135536193848,4.044862747192383,20.170549392700195,27.83,35.129,6.046467304229736
2017-03-09,14.876206398010254,24.790260314941406,13.123525619506836,13.821,18.785694122314453,11.325810432434082,40.79999923706055,21.056293487548828,11.70126724243164,4.958809852600098,14.440852165222168,16.584135055541992,4.66859769821167,17.59136390686035,2.064,8.176528930664062,8.171631813049316,46.55,9.54305934906006,7.809181690216064,16.438243865966797,18.71978187561035,9.92947769165039,10.065336227416992,12.43775749206543,24.16561889648437,9.448566436767578,4.277156829833984,22.622936248779297,6.233639717102051,21.18621635437012,9.421603202819824,12.65611457824707,12.036104202270508,6.382,19.30746078491211,4.578169345855713,9.861145973205566,19.13905143737793,13.07,52.86,7.812502384185791,7.302760124206543,14.360688209533691,10.843225479125977,10.799975395202637,8.041204452514648,23.480112075805664,26.85309600830078,54.52,18.601119995117188,8.20814037322998,29.550052642822266,4.112842559814453,20.21072578430176,28.02,35.307,6.081825733184815
