Date,ABEV3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,B3SA3,CCRO3,CIEL3,CMIG4,CPFE3,CPLE6,CSAN3,CSNA3,CTIP3,CYRE3,ECOR3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RENT3,RAIL3,SANB11,SBSP3,SMLE3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4,WEGE3
2016-05-27,16.059558868408203,11.588720321655272,10.133589744567873,9.931,16.99352264404297,3.507115364074707,45.45064926147461,13.724414825439451,9.32767105102539,4.3020429611206055,12.40371036529541,19.099340438842773,2.204017877578736,12.532220840454102,1.496,6.837716102600098,4.999390602111816,41.05,7.037095546722412,6.583758354187012,18.535717010498047,8.371463775634766,8.00090503692627,9.090003967285156,29.161354064941406,4.478358745574951,1.4091131687164309,22.76738166809082,4.364681243896484,13.929574012756348,8.584126472473145,14.436264991760254,10.060047149658203,6.078,15.204405784606934,4.780147075653076,6.401315689086914,15.99164581298828,10.73,39.69,5.533637046813965,4.144946098327637,11.13428020477295,10.55671501159668,9.095032691955566,4.475104808807373,12.430495262145996,22.586076736450195,36.69,17.85130500793457,5.847354888916016,31.56396102905273,1.4445937871932983,9.513728141784668,11.0,31.666,5.061693668365479
2016-05-30,15.934741020202637,11.78989028930664,10.097881317138672,9.904,16.870380401611328,3.481701135635376,44.95661926269531,13.744068145751951,9.295916557312012,4.251555442810059,12.322637557983398,18.888132095336918,2.2328555583953857,12.511744499206545,1.473,6.812851428985596,5.046041011810303,41.2,7.015241622924805,6.644397735595703,18.13699722290039,8.294530868530273,8.018548965454102,9.010960578918455,,4.407521724700928,1.3806462287902832,22.887466430664062,4.358677864074707,13.924887657165527,8.542253494262695,14.652809143066406,10.032511711120604,6.164,15.160036087036133,4.623053073883057,6.343122482299805,16.08553695678711,10.64,39.64,5.581111907958984,4.220492839813232,11.575241088867188,10.713516235351562,9.04773235321045,4.495082855224609,12.38160800933838,22.534666061401367,36.71,17.801301956176758,5.872559070587158,31.39847755432129,1.410603165626526,9.507071495056152,10.98,31.59,5.103295803070068
2016-05-31,15.90146255493164,11.832995414733888,9.7249116897583,9.398,16.7841796875,3.5426948070526123,45.12458801269531,13.757168769836426,9.168901443481444,4.230297088623047,12.36317253112793,19.159687042236328,2.3193681240081787,12.477614402770996,1.485,6.802490711212158,5.084916591644287,41.19,6.993386268615723,6.800328731536865,18.282865524291992,8.539312362670898,8.045012474060059,8.584126472473145,30.17314910888672,4.383911609649658,1.373529314994812,22.815414428710938,4.28663444519043,13.620134353637695,8.37475872039795,14.556567192077637,10.170193672180176,6.173,15.455846786499023,4.705340385437012,6.375452518463135,16.035661697387695,10.85,39.39,5.370107650756836,4.049254417419434,11.20777416229248,10.908100128173828,9.250835418701172,4.734820365905762,12.137187004089355,21.926315307617188,37.43,17.741291046142578,5.981776714324951,30.526290893554688,1.4191008806228638,9.46712589263916,10.85,31.966,4.988887786865234
2016-06-01,16.092844009399414,11.9048433303833,9.832039833068848,9.576,16.691823959350586,3.537611246109009,45.78658676147461,13.940598487854004,9.168901443481444,4.262184143066406,12.606383323669434,19.310556411743164,2.2864108085632324,12.648260116577148,1.471,6.8978047370910645,4.952739238739014,40.86,7.168221473693848,6.904283046722412,18.234241485595703,8.602255821228027,8.045012474060059,8.758021354675293,30.082809448242188,4.4390058517456055,1.3877630233764648,22.65530586242676,4.379887104034424,13.824193954467772,8.64275074005127,14.28388500213623,10.28951930999756,6.107,15.71467399597168,4.675417423248291,6.524168491363525,15.968174934387209,11.47,39.85,5.491435527801514,4.11976432800293,12.008851051330566,11.29916000366211,9.234138488769531,4.744809627532959,12.33970832824707,22.44041633605957,37.09,17.946313858032227,5.88936185836792,30.62469291687012,1.410603165626526,9.606934547424316,10.95,31.731,5.162234306335449
2016-06-02,16.04291534423828,12.141932487487791,10.005654335021973,9.891,16.931949615478516,3.6595981121063232,47.574974060058594,14.071619033813477,9.470562934875488,4.304698944091797,12.533421516418455,19.461423873901367,2.335846424102783,12.887163162231444,1.517,6.937173843383789,5.294844150543213,40.71,7.211929798126221,6.999573707580566,18.516271591186523,8.700164794921875,8.097940444946289,10.836867332458496,30.26348876953125,4.52558183670044,1.430463433265686,23.03956413269043,4.3919196128845215,14.030593872070312,8.567378044128418,14.251801490783691,11.68470859527588,6.23,16.195358276367188,4.638014793395996,6.653489112854004,16.725208282470703,11.66,40.35,5.644413948059082,4.190273284912109,12.06764793395996,11.314270973205566,9.195189476013184,4.914624214172363,12.56317901611328,22.260478973388672,36.92,17.92131233215332,5.822150707244873,30.973573684692383,1.461588978767395,9.953130722045898,11.32,31.731,5.120629787445068
2016-06-03,16.225980758666992,12.429314613342283,10.1882963180542,9.938,16.99352264404297,3.923902750015259,48.24685287475586,14.012659072875977,9.57376194000244,4.421616554260254,12.776629447937012,19.763147354125977,2.368803739547729,13.071462631225586,1.515,6.964109420776367,5.706924915313721,40.96,7.517889976501465,7.042888164520264,18.185619354248047,8.916973114013672,8.20379638671875,10.979145050048828,28.14052391052246,4.80892276763916,1.5300973653793335,23.43183135986328,4.42200231552124,14.016517639160156,9.036364555358888,13.82673454284668,11.914178848266602,6.255,16.30628204345703,4.5706892013549805,6.802206039428711,16.725208282470703,11.66,41.1,5.702441215515137,4.316183567047119,12.11909294128418,11.45785140991211,9.423330307006836,4.924612998962402,12.709830284118652,22.971651077270508,38.99,18.21632575988769,5.939770698547363,31.000398635864254,1.5465651750564575,10.811962127685549,12.19,32.022,5.141433238983154
2016-06-06,16.159412384033203,12.299996376037598,10.104914665222168,9.884,16.851909637451172,4.050971984863281,47.32795715332031,13.855433464050291,9.57376194000244,4.368474006652832,12.857699394226074,19.80538749694824,2.4100000858306885,12.969073295593262,1.519,7.044919013977051,5.745800018310547,40.72,7.503320217132568,6.938934326171875,18.13699722290039,8.840041160583496,8.17733383178711,11.492928504943848,28.14052391052246,4.997817039489746,1.5799144506454468,23.32776260375977,4.3618364334106445,13.88047981262207,8.718123435974121,13.874855041503906,11.657171249389648,6.123,16.417213439941406,4.54076623916626,6.808670997619629,17.0479736328125,11.68,40.83,5.697166442871094,4.2607831954956055,12.376319885253906,11.512639045715332,9.320387840270996,5.044482231140137,12.570162773132324,22.603212356567383,39.5,18.05132102966309,5.780143737792969,30.8170223236084,1.6315410137176514,11.244707107543944,12.56,32.069,5.183035850524902
2016-06-07,15.884820938110352,12.156302452087402,10.128738403320312,10.0,16.55636978149414,4.045889377593994,47.308197021484375,13.462373733520508,9.589639663696287,4.310014247894287,12.679346084594728,19.91400718688965,2.360564708709717,12.975897789001465,1.531,7.011765956878662,5.43479585647583,40.51,7.401334762573242,6.973586082458496,18.4092960357666,8.82605266571045,8.207324981689453,11.690537452697754,27.806272506713867,4.966333866119385,1.544331192970276,23.215686798095703,4.44005012512207,14.105643272399902,8.709748268127441,13.59415340423584,11.794856071472168,6.115,16.63905906677246,4.608091831207275,6.769876480102539,16.68706512451172,11.41,41.5,5.871245861053467,4.341364860534668,12.780535697937012,11.418180465698242,8.997652053833008,4.924612998962402,12.549212455749512,22.860260009765625,40.1,18.026317596435547,6.015382289886475,30.41447639465332,1.5975507497787476,11.031662940979004,12.54,32.435,5.144899845123291
2016-06-08,16.034597396850586,12.537087440490724,10.35108757019043,10.308,16.79033851623535,4.188206672668457,48.11840438842773,13.206881523132324,9.81191635131836,4.464133262634277,12.963091850280762,20.264015197753903,2.4511971473693848,13.549270629882812,1.63,7.119512557983398,6.328932762145996,41.01,7.794711589813232,7.233471393585205,18.15644645690918,8.95194149017334,8.230260848999023,12.243840217590332,26.378921508789062,5.115874767303467,1.6510820388793943,23.303749084472656,4.51826286315918,14.32143211364746,8.960990905761719,13.457809448242188,12.25380039215088,6.222,16.749988555908203,4.593130588531494,6.89272928237915,17.086124420166016,11.36,41.87,6.356561183929443,4.729166030883789,13.162700653076172,11.523970603942873,9.250835418701172,4.864678382873535,12.856481552124023,23.83705139160156,42.3,18.44134521484375,5.939770698547363,30.083498001098636,1.7844982147216797,11.317943572998049,12.7,32.398,5.23157262802124
2016-06-09,15.94306468963623,12.501164436340332,10.37094020843506,10.328,17.024303436279297,4.030640125274658,47.56509017944336,13.095515251159668,9.669024467468262,4.464133262634277,12.95498275756836,19.974353790283203,2.3770432472229004,13.405926704406738,1.617,7.007622241973877,5.8624267578125,40.82,7.852990627288818,7.181494235992432,17.93277359008789,8.979915618896484,8.288480758666992,12.291266441345217,26.05370140075684,4.864017009735107,1.551448106765747,23.231689453125,4.548343658447266,14.288597106933594,8.667874336242676,13.201163291931152,12.391480445861816,6.07,16.720413208007812,4.593130588531494,6.899196147918701,17.18001937866211,11.03,42.37,6.198304176330566,4.623403549194336,13.0083646774292,11.53530502319336,9.32595443725586,4.7647881507873535,12.84251308441162,24.205486297607425,43.54,18.30133819580078,5.864158153533936,29.96720695495605,1.6910243034362793,10.452451705932615,12.07,32.219,5.137964725494385
