,VIVO4,AMBV4,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,PRML3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,NETC4,OGXP3,PCAR5,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,TCSL4,USIM3,USIM5,VALE3,VALE5,ALLL11
2010-03-15,45.6,29.45,7.203680992126465,6.904,15.33297634124756,13.471893310546877,6.892199993133545,19.65302848815918,6.221362590789795,3.134232759475708,11.649,4.367800235748291,1.797,3.452044486999512,8.96184253692627,14.16159439086914,7.131551742553711,12.934208869934082,14.146,8.901106834411621,30.42432975769043,584.4614868164062,17.74666976928711,21.50532913208008,22.667808532714844,17.419036865234375,3.402801990509033,10.449060440063477,6.664041519165039,44.59614181518555,2.651,5.004730224609375,15.511810302734377,2036.642578125,6.279615879058838,12.73,23.2,1680.0,59.37,3447.165283203125,19.1270751953125,15.559558868408203,27.530000686645508,314.6160583496094,10.068142890930176,18.802417755126957,9.72,27.88,29.32,5.05,23.767383575439453,22.63694953918457,26.813615798950195,32.39,16.28
2010-03-16,45.71,29.73,7.154215335845947,6.971,15.33297634124756,13.579630851745604,6.949678897857666,19.73403549194336,6.165925979614258,3.1366262435913086,11.742,4.5523552894592285,1.797,3.452044486999512,9.021571159362791,14.32143211364746,7.110326290130615,13.20993709564209,14.58,9.0589599609375,30.301647186279297,601.9885864257812,17.74666976928711,22.32366371154785,22.59100151062012,17.778514862060547,3.4287118911743164,10.515742301940918,6.64857816696167,44.25384521484375,2.717,5.163012981414795,15.748855590820312,2113.07275390625,6.469462871551514,12.83,23.6,1699.0,59.18,3526.23828125,19.341251373291016,15.745746612548828,28.0,320.3363647460937,10.106207847595217,19.01321601867676,9.58,27.92,29.54,5.06,24.463939666748047,22.63694953918457,27.482688903808597,33.17,16.3
2010-03-17,45.7,30.0,6.9810791015625,6.904,15.33297634124756,13.507805824279783,6.949678897857666,19.981555938720703,6.081227779388428,3.162442922592163,11.7,4.54312801361084,1.818,3.534343957901001,9.208226203918455,14.01454257965088,7.089101791381836,13.460600852966309,14.929,9.032649993896484,32.34629440307617,584.4614868164062,17.74666976928711,22.19045066833496,22.13015556335449,17.5362606048584,3.391286373138428,10.418497085571287,6.362534046173096,43.03136444091797,2.704,5.072566509246826,15.79330062866211,2065.11669921875,6.479200839996338,13.03,23.36,1690.0,59.76,3526.23828125,19.345909118652344,15.720362663269045,28.0,319.1923522949219,10.182337760925291,18.691469192504883,9.71,28.06,29.61,5.06,24.41750144958496,23.027591705322266,27.513097763061523,33.04,16.12
2010-03-18,45.17,30.0,7.154215335845947,6.89,15.33297634124756,13.395581245422363,7.001931190490723,19.95905303955078,6.159765243530273,3.1081132888793945,11.632,4.887629985809326,1.79,3.566349983215332,9.021571159362791,14.21274185180664,7.089101791381836,13.535799026489258,15.032,9.06772804260254,33.123260498046875,587.1580200195312,17.74666976928711,22.0255069732666,21.93813705444336,17.129894256591797,3.3768930435180664,10.335144996643066,6.362534046173096,41.906681060791016,2.745,5.093922138214111,16.111831665039062,2012.6644287109373,6.508406639099121,12.95,23.99,1660.0,59.08,3500.593017578125,19.27606773376465,15.665348052978516,29.770000457763672,326.056640625,10.306045532226562,18.527830123901367,9.88,28.4,29.45,5.02,24.3583984375,22.828201293945312,27.244457244873047,32.85,16.09
2010-03-19,44.35,29.55,7.086198329925537,6.848,15.33297634124756,13.242953300476074,6.850397109985352,19.914051055908203,6.108945846557617,3.0736324787139893,11.395,5.136777400970459,1.767,3.5770184993743896,8.979264259338379,14.001757621765137,7.05938720703125,13.48567008972168,14.878,9.471129417419434,31.90464973449707,575.0238037109375,17.74666976928711,21.6258544921875,21.26607131958008,17.50499725341797,3.34522557258606,10.293475151062012,6.030105113983154,40.09740829467773,2.672,5.087640762329102,15.66736888885498,1978.1959228515625,6.435388565063477,13.0,23.97,1626.0,58.13,3494.18212890625,18.88030433654785,15.331052780151367,30.399999618530277,324.22613525390625,10.420238494873049,18.33367347717285,9.78,27.29,28.74,4.84,24.06711196899414,22.54335594177246,26.95046043395996,32.46,16.33
2010-03-22,45.59,29.43,7.178946971893311,6.869,15.33297634124756,13.301307678222656,6.923552513122559,20.013057708740234,6.144367218017578,3.077812910079956,11.497,5.222903251647949,1.777,3.581590175628662,9.17836093902588,14.001757621765137,6.961751461029053,13.20993709564209,14.555,9.418511390686035,31.76561546325684,570.304931640625,17.74666976928711,21.397476196289062,21.50609397888184,17.12207794189453,3.394165277481079,10.446277618408203,6.30068826675415,40.39080429077149,2.61,5.087640762329102,15.348836898803713,1966.206787109375,6.615500450134277,13.07,23.76,1630.0,57.99,3524.101318359375,18.88030433654785,15.335287094116213,31.149999618530277,324.91259765625,10.415483474731444,18.33922576904297,9.68,27.14,28.57,4.87,23.640737533569336,22.299203872680664,27.315418243408203,32.81,16.3
2010-03-23,44.9,29.36,7.253152847290039,6.767,15.33297634124756,13.242953300476074,6.902649879455566,20.121065139770508,6.215202808380127,3.120645761489868,11.522,5.198296070098877,1.774,3.5053868293762207,9.108675956726074,13.777987480163574,6.813178062438965,13.159807205200195,14.521,9.514972686767578,32.55075454711914,564.2379150390625,17.74666976928711,21.422853469848636,21.362079620361328,17.036109924316406,3.368256092071533,10.360152244567873,6.200186252593994,41.75998306274414,2.63,5.175575256347656,14.67473316192627,2075.60693359375,6.571690559387207,13.07,23.53,1657.0,58.69,3519.827392578125,18.57765769958496,15.157556533813477,30.399999618530277,314.158447265625,10.23157787322998,19.12415885925293,9.72,27.05,27.93,4.82,24.147321701049805,22.76716041564941,28.28354263305664,33.68,16.5
2010-03-24,43.63,29.02,7.123297691345215,6.685,15.33297634124756,13.242953300476074,6.808594226837158,19.941049575805664,6.2383012771606445,3.134232759475708,11.082,5.210600852966309,1.749,3.403273344039917,8.934466361999512,13.714052200317385,6.677340984344482,12.919170379638672,14.325,9.36589527130127,31.49571990966797,573.0014038085938,17.74666976928711,20.991479873657227,21.314077377319336,16.48908805847168,3.293405532836914,10.14067268371582,6.231110572814941,40.83089447021485,2.561,5.093922138214111,14.4376859664917,2008.1685791015625,6.4061808586120605,12.99,22.51,1653.0,58.34,3419.3828125,18.76390266418457,15.271812438964844,31.25,304.77716064453125,10.04033660888672,19.304443359375,9.63,26.62,27.96,4.77,23.89824867248535,22.990968704223636,28.232858657836918,33.64,16.31
2010-03-25,43.08,29.2,7.098565578460693,6.78,15.33297634124756,13.28892707824707,6.792919158935547,19.85554313659668,6.144367218017578,3.098707437515259,10.651,5.1029438972473145,1.726,3.3514537811279297,8.884692192077637,13.592573165893556,6.685831546783447,12.783811569213867,14.18,9.225582122802734,30.751466751098636,573.675537109375,17.74666976928711,20.80751037597656,21.218067169189453,16.176490783691406,3.31067967414856,10.262919425964355,6.076491355895996,40.439701080322266,2.585,5.137888908386231,14.415462493896484,1991.68359375,6.52301025390625,13.06,22.11,1649.0,58.39,3485.633544921875,18.36813735961914,14.895200729370115,31.799999237060547,306.3788757324219,9.98295783996582,18.999345779418945,9.72,26.37,27.45,4.76,23.94468688964844,22.990968704223636,28.03011512756348,33.43,16.3
2010-03-26,42.91,29.46,7.098565578460693,6.814,15.33297634124756,13.356732368469238,6.798144340515137,19.999557495117188,6.13820743560791,3.129006862640381,10.845,5.075259208679199,1.745,3.4215621948242188,8.9493989944458,13.490280151367188,6.622155666351318,13.154790878295898,14.325,9.295738220214844,31.48754119873047,570.9790649414062,17.74666976928711,21.334041595458984,21.218067169189453,16.176490783691406,3.3653786182403564,10.446277618408203,5.798178195953369,40.19520568847656,2.577,4.999706745147705,14.48213005065918,1972.2012939453125,6.493802547454834,13.28,22.74,1652.0,58.39,3492.044677734375,18.27501678466797,14.598990440368652,31.75,295.3958740234375,10.121611595153809,19.29889869689941,9.75,26.85,27.35,4.76,24.630163192749023,23.176105499267575,28.28354263305664,33.68,16.16
2010-03-29,43.89,29.29,7.352085113525391,6.958,15.33297634124756,13.447121620178224,6.839947700500488,20.6881103515625,6.212124347686768,3.130052089691162,11.031,4.995285034179688,1.749,3.452044486999512,9.034015655517578,13.33044147491455,6.7282795906066895,13.38540267944336,14.759,9.34835433959961,32.06004333496094,555.474365234375,17.74666976928711,22.203140258789062,21.45808982849121,16.215566635131836,3.425834894180298,10.601863861083984,6.045567989349365,42.5423698425293,2.676,5.037392616271973,14.808072090148926,2062.119384765625,6.328293800354004,13.35,23.04,1675.0,57.59,3329.6240234375,18.36813735961914,14.768247604370115,31.31999969482422,292.8789367675781,10.159859657287598,19.964570999145508,9.8,26.9,27.67,4.82,26.03095245361328,24.5022029876709,28.917139053344727,34.31,16.5
2010-03-30,44.1,29.37,7.35826826095581,7.006,15.33297634124756,13.429047584533691,6.808594226837158,21.421667098999023,6.144367218017578,3.137368440628052,11.327,5.090639591217041,1.734,3.3910815715789795,9.058900833129885,13.234538078308104,6.579705715179443,13.229992866516112,14.631,9.304505348205566,31.397571563720703,541.9920043945312,17.74666976928711,22.615480422973636,21.529041290283203,16.410934448242188,3.4747745990753174,10.710216522216797,5.952797889709473,42.200077056884766,2.639,5.038650035858154,15.000670433044434,2038.1412353515625,6.016746520996094,13.29,23.25,1660.0,57.25,3188.574462890625,18.29829406738281,14.72593116760254,32.099998474121094,283.9552917480469,10.49454116821289,19.814796447753903,9.75,26.12,27.7,4.8,26.238319396972656,24.604209899902344,29.119892120361328,34.37,16.45
2010-03-31,43.9,28.88,7.450138092041016,7.136,15.33297634124756,13.492329597473145,6.839947700500488,21.55668067932129,6.081227779388428,3.0840847492218018,11.81,5.152159214019775,1.719,3.304207801818848,8.800076484680176,13.464704513549805,6.516031742095947,13.134740829467772,14.3,9.225582122802734,31.43846702575684,552.103759765625,17.74666976928711,23.142009735107425,22.10394287109375,16.997034072875977,3.5064408779144287,10.835234642028809,6.1460700035095215,40.92869567871094,2.663,5.125327110290527,15.067344665527344,2027.6507568359373,6.0410871505737305,13.35,23.3,1665.0,58.86,3165.066162109375,18.484542846679688,14.97559928894043,32.900001525878906,283.4976806640625,10.508882522583008,19.78705596923828,9.78,27.96,27.62,4.82,26.3822078704834,24.8571891784668,28.967832565307617,34.37,16.3
2010-04-01,43.81,28.79,7.561519145965576,7.218,15.33297634124756,13.469730377197266,6.84517240524292,21.286657333374023,6.067368030548096,3.081993579864502,11.514,5.213676929473877,1.732,3.292015552520752,9.063879013061523,13.950611114501951,6.685831546783447,13.320230484008787,14.623,9.129117012023926,32.07640075683594,561.5414428710938,17.74666976928711,23.535320281982425,22.589635848999023,17.856660842895508,3.552502155303955,10.890804290771484,6.292956829071045,41.56438446044922,2.63,5.021059989929199,15.000670433044434,1988.686279296875,6.182255268096924,13.08,22.76,1710.0,60.08,3301.841552734375,18.694061279296875,15.127935409545898,33.70000076293945,296.7687683105469,10.642752647399902,20.33069229125977,9.9,27.88,27.23,4.77,27.380949020385746,25.66508674621582,29.26181030273437,34.66,16.21
2010-04-05,44.65,29.14,7.641962051391602,7.204,15.33297634124756,13.56013011932373,6.839947700500488,21.061641693115234,6.044270515441895,3.133187770843506,11.564,5.136777400970459,1.753,3.2462925910949707,9.220669746398926,13.950611114501951,6.753748416900635,13.109673500061035,14.317,9.12034511566162,32.40354537963867,568.2825927734375,17.74666976928711,24.0047664642334,22.728404998779297,18.13017845153809,3.5640199184417725,10.96025276184082,6.269763469696045,40.439701080322266,2.659,5.093922138214111,14.778441429138184,1984.1904296875,6.094634056091309,13.33,22.84,1708.0,59.92,3252.68798828125,18.81046485900879,15.237960815429688,32.70000076293945,300.6585388183594,10.542346954345703,20.28631019592285,10.07,28.43,27.73,4.77,27.389423370361328,25.73037338256836,29.18071937561035,34.57,15.8
2010-04-06,45.03,29.28,7.765717506408691,7.102,15.33297634124756,13.57821273803711,6.84517240524292,21.24165725708008,5.944173336029053,3.0945358276367188,11.53,4.982982635498047,1.749,3.322497844696045,9.220669746398926,13.726836204528809,6.978734016418457,13.01943588256836,14.274,8.988802909851074,32.06004333496094,557.4966430664062,17.74666976928711,24.60741806030273,22.00482177734375,19.13827514648437,3.5237138271331787,10.821345329284668,6.076491355895996,40.19520568847656,2.676,5.156732082366943,15.03770923614502,1963.2095947265625,5.933993339538574,13.42,22.59,1724.0,60.56,3184.30029296875,18.898929595947266,15.267578125,31.200000762939453,297.912841796875,10.42282485961914,19.875812530517575,10.1,29.39,28.48,4.73,26.40760040283203,24.869428634643555,29.14016342163086,34.66,15.86
2010-04-07,44.37,29.22,7.62339448928833,7.122,15.33297634124756,13.555607795715332,6.839947700500488,21.51167678833008,6.051970481872559,3.0851290225982666,11.488,4.813807964324951,1.738,3.3148765563964844,9.220669746398926,13.483885765075684,6.923548221588135,12.98434066772461,14.231,9.251890182495115,31.103145599365234,556.8226318359375,17.74666976928711,24.48053932189941,22.71849250793457,19.19297790527344,3.4747745990753174,10.72410488128662,6.091953277587891,39.95071029663086,2.713,5.264766693115234,15.185868263244627,1949.7218017578125,5.787955284118652,13.59,22.62,1722.0,63.66,3088.130126953125,18.805805206298828,15.149093627929688,30.3700008392334,288.9891662597656,10.279389381408691,19.48750686645508,10.1,29.59,28.6,4.7,25.60352325439453,24.46139907836914,29.434144973754883,34.82,15.78
2010-04-08,44.55,29.2,7.790470600128174,7.341,15.33297634124756,13.840373039245604,6.839947700500488,21.736690521240234,5.998072147369385,3.0770504474639893,11.488,4.804579734802246,1.722,3.3834588527679443,9.26795482635498,13.969792366027832,7.004202842712402,12.979329109191896,14.274,9.243121147155762,30.996828079223636,572.3273315429688,17.74666976928711,24.97535514831543,23.59075355529785,19.364904403686523,3.621594429016113,11.107502937316896,6.377996921539307,41.124290466308594,2.692,5.180600166320801,15.111791610717772,1975.1986083984373,6.036217212677002,13.35,22.2,1760.0,63.37,3271.921875,18.83839988708496,15.153326988220217,31.13999938964844,302.03143310546875,10.346323013305664,19.85917091369629,10.1,30.15,28.56,4.73,26.55571937561035,24.46139907836914,30.00692176818848,35.35,16.21
2010-04-09,43.54,29.67,7.672896385192871,7.334,15.33297634124756,14.012133598327637,6.792919158935547,21.592681884765625,6.067368030548096,3.061100721359253,11.421,4.844566822052002,1.701,3.299635648727417,9.063879013061523,13.605363845825195,7.12730884552002,12.884078025817873,14.189,9.164193153381348,31.332149505615234,548.0590209960938,17.74666976928711,24.696231842041016,23.59075355529785,18.67721176147461,3.633110523223877,11.140850067138672,6.540345668792725,41.61328506469727,2.651,5.131609916687012,14.630287170410156,1943.727294921875,5.880445957183838,13.12,22.0,1764.0,63.07,3184.30029296875,18.484542846679688,14.9078950881958,29.799999237060547,296.3111267089844,10.427599906921388,19.85917091369629,10.1,29.69,29.13,4.77,26.238319396972656,24.971439361572266,30.05253791809082,35.42,16.09
2010-04-12,43.47,29.62,7.561519145965576,7.238,15.33297634124756,14.05733585357666,6.672736167907715,21.51167678833008,6.005770683288574,3.031846046447754,11.488,4.813807964324951,1.68,3.429182767868042,8.922024726867676,13.509456634521484,6.961751461029053,12.68354606628418,13.891,9.06772804260254,30.301647186279297,547.3849487304688,17.74666976928711,24.195077896118164,23.59075355529785,18.98979949951172,3.5985655784606934,10.988042831420898,6.540345668792725,42.49346923828125,2.655,5.200699806213379,14.452500343322754,1990.1849365234373,5.822030067443848,13.08,21.92,1730.0,61.67,3184.30029296875,17.944435119628906,14.552440643310549,29.0,292.8789367675781,10.23157787322998,19.85917091369629,10.1,29.47,28.84,4.76,25.86167335510254,24.70621681213379,29.84471702575684,35.2,15.84
2010-04-13,42.64,29.91,7.468700885772705,7.17,15.33297634124756,13.944336891174316,6.578681468963623,21.376665115356445,6.036570072174072,3.0882647037506104,11.632,4.967602252960205,1.707,3.5221519470214844,8.971796989440918,13.74601936340332,6.953263282775879,12.638428688049316,13.857,9.21681308746338,30.45703887939453,552.7778930664062,17.74666976928711,24.106260299682617,22.877084732055664,18.559982299804688,3.5870487689971924,10.954707145690918,6.617654800415039,43.86265182495117,2.635,5.356470584869385,14.44509220123291,2083.10009765625,5.914521217346191,13.19,22.25,1761.0,58.59,3250.550537109375,17.86528205871582,14.467806816101074,29.940000534057617,294.70947265625,10.18376636505127,19.85917091369629,10.14,29.07,28.93,4.64,26.259483337402344,25.228498458862305,30.08294677734375,35.35,15.76
2010-04-14,42.65,30.31,7.425384998321533,7.197,15.33297634124756,13.80873203277588,6.573455333709717,21.25965881347656,6.036570072174072,3.1081132888793945,11.742,4.967602252960205,1.738,3.619693279266357,8.9493989944458,13.73962688446045,7.046652793884277,12.728667259216309,13.985,9.35712432861328,31.397571563720703,550.7555541992188,17.74666976928711,24.455162048339844,23.05550193786621,18.481840133666992,3.621594429016113,11.015820503234863,6.62538480758667,43.61815643310547,2.618,5.338882446289063,14.622879028320312,2080.10302734375,5.987539768218994,13.01,22.5,1762.0,59.64,3318.9384765625,17.99565315246582,14.493197441101074,29.920000076293945,292.1925354003906,10.135956764221191,19.85917091369629,10.19,29.81,28.79,4.64,26.238319396972656,25.093843460083008,30.336387634277344,35.6,15.5
2010-04-15,41.71,30.63,7.320194721221924,7.095,15.33297634124756,13.96693229675293,6.709312915802002,21.25065422058105,6.028871059417725,3.132141590118408,11.564,4.9491472244262695,1.686,3.520627021789551,8.864782333374023,13.535032272338867,6.98297643661499,12.533148765563965,13.738,9.23435115814209,32.460792541503906,544.0143432617188,17.74666976928711,24.030139923095703,23.570932388305664,19.224239349365234,3.5985655784606934,10.999151229858398,6.594460964202881,42.15117645263672,2.598,5.272305011749268,14.785849571228027,2072.60986328125,5.948597431182861,13.22,21.58,1794.0,60.17,3252.68798828125,17.679040908813477,14.218144416809082,29.34000015258789,293.1077575683594,10.08814525604248,19.85917091369629,10.03,30.64,28.74,4.64,25.476560592651367,24.51444625854492,30.2963924407959,35.81,15.31
2010-04-16,41.36,30.3,7.19025182723999,6.958,15.33297634124756,13.78612995147705,6.6048078536987305,21.24165725708008,5.996530532836914,3.1112489700317383,11.522,4.967602252960205,1.66,3.4444234371185303,8.834917068481445,13.20256805419922,6.834404945373535,12.673518180847168,13.857,9.085268020629885,31.831037521362305,529.1837158203125,17.74666976928711,23.47189140319824,22.99603080749512,18.64594841003418,3.5035605430603027,10.654647827148438,6.509422302246094,40.733097076416016,2.548,5.175575256347656,14.519170761108398,2036.642578125,5.860972881317139,12.98,20.92,1811.0,58.64,3175.751708984375,17.259998321533203,13.943090438842772,28.899999618530277,284.6417236328125,9.89689826965332,19.85917091369629,9.87,29.35,28.52,4.55,25.3242130279541,24.518526077270508,29.877805709838867,35.38,15.49
2010-04-19,40.83,30.12,7.159310340881348,6.89,15.33297634124756,13.627923011779783,6.505526065826416,21.48467254638672,6.07506799697876,3.0924463272094727,11.488,4.992212295532227,1.656,3.5053868293762207,8.897135734558105,13.20256805419922,6.961751461029053,12.648454666137695,13.78,8.988802909851074,31.970081329345703,526.4873046875,17.74666976928711,22.774072647094727,22.490514755249023,18.98979949951172,3.477651834487915,10.5324125289917,6.571269512176514,41.711082458496094,2.516,5.11276388168335,14.222859382629396,2005.1712646484373,5.690598011016846,12.97,21.39,1845.0,57.68,3233.453857421875,17.55332374572754,14.196988105773926,29.40999984741211,285.3281555175781,9.638717651367188,19.85917091369629,9.95,28.5,27.84,4.44,24.630163192749023,23.89831924438477,29.352022171020508,35.15,15.19
2010-04-20,41.83,30.3,7.314004898071289,6.937,15.33297634124756,13.533003807067873,6.505526065826416,21.232654571533203,6.1058669090271,3.120645761489868,11.522,5.035274505615234,1.646,3.5053868293762207,8.737857818603516,13.413558959960938,7.016937732696533,12.728667259216309,13.738,9.023880958557127,31.577510833740234,538.6213989257812,17.74666976928711,22.659881591796875,22.579723358154297,18.755355834960938,3.5064408779144287,10.626864433288574,6.6949639320373535,42.10227584838867,2.561,5.193164825439453,14.237674713134766,1996.179443359375,5.841501712799072,13.12,21.09,1880.0,58.41,3340.309814453125,17.9490909576416,14.514355659484863,29.5,291.0484313964844,9.705655097961426,19.85917091369629,10.14,28.9,27.7,4.48,24.79944229125977,23.808549880981445,28.94365119934082,34.58,15.31
2010-04-22,41.24,30.43,7.258316993713379,6.937,15.33297634124756,13.410972595214844,6.688412666320801,21.15164566040039,6.144367218017578,3.1739296913146973,11.378,5.278270721435547,1.669,3.513007402420044,8.777677536010742,13.777987480163574,7.021181106567383,12.788826942443848,14.002,9.076496124267578,31.23400115966797,544.0143432617188,17.74666976928711,22.90095329284668,22.847347259521484,18.36461639404297,3.477651834487915,10.529633522033691,6.439844131469727,42.00447845458984,2.61,5.303708076477051,13.919144630432127,1981.193115234375,5.890182018280029,13.43,21.28,1836.0,57.59,3395.874267578125,17.739566802978516,14.328166961669922,30.280000686645508,295.1671142578125,9.67218780517578,19.85917091369629,10.34,28.55,27.42,4.44,24.545522689819336,23.91056060791016,29.045747756958008,34.73,15.92
2010-04-23,40.73,31.0,7.239752292633057,6.89,15.33297634124756,13.492329597473145,6.610032558441162,21.15164566040039,6.182863235473633,3.248108148574829,11.48,5.167537212371826,1.686,3.523674964904785,8.8050537109375,13.528639793395996,6.98297643661499,12.914156913757324,14.044,8.988802909851074,31.700183868408203,544.0143432617188,17.74666976928711,23.3957576751709,22.847347259521484,18.60687255859375,3.483412027359009,10.543516159057615,6.571269512176514,41.41768646240234,2.594,5.240739345550537,13.815434455871582,1970.7027587890625,5.875576972961426,13.72,20.87,1809.0,58.38,3342.446533203125,17.871265411376953,14.444231986999512,29.18000030517578,293.5653991699219,9.719995498657228,19.85917091369629,10.53,29.13,27.08,4.41,24.6090087890625,23.841196060180664,28.790515899658203,34.45,15.86
2010-04-26,40.03,31.0,7.233564853668213,6.787,15.33297634124756,13.478768348693848,6.688412666320801,21.016637802124023,6.175165176391602,3.237664699554444,11.725,5.124474048614502,1.688,3.4870972633361816,8.787633895874023,13.586180686950684,6.796199798583984,12.65848159790039,13.763,8.944950103759766,30.996828079223636,539.9696044921875,17.74666976928711,23.078575134277344,22.59954643249512,18.950721740722656,3.420074701309204,10.407384872436523,6.50169038772583,40.78199768066406,2.581,5.176825046539307,13.8524751663208,1960.2122802734373,5.68572998046875,13.22,20.76,1796.0,57.97,3291.15576171875,17.511781692504883,14.151095390319824,29.149999618530277,291.2773132324219,9.471381187438965,19.85917091369629,10.58,28.3,26.11,4.34,24.46088409423828,23.76774787902832,28.673105239868164,34.28,15.92
2010-04-27,39.98,30.11,6.992241382598877,6.678,15.33297634124756,13.040327072143556,6.47939920425415,20.38658905029297,6.004232883453369,3.225123405456543,11.573,5.136777400970459,1.672,3.345357894897461,8.76025676727295,13.234538078308104,6.592440128326416,12.44792366027832,13.508,8.79587173461914,29.16482734680176,534.57666015625,17.74666976928711,22.00012969970703,21.310976028442383,18.66939163208008,3.313559532165528,10.060098648071287,6.292956829071045,40.63529968261719,2.483,4.9850921630859375,13.6524658203125,1849.3134765625,5.598106861114502,13.07,20.5,1740.0,56.55,3190.711669921875,16.960893630981445,13.637052536010742,28.549999237060547,283.9552917480469,9.1845121383667,19.85917091369629,10.46,27.31,25.22,4.3,23.305551528930664,22.931283950805664,27.21315574645996,32.58,15.51
2010-04-28,40.0,29.43,6.924174308776856,6.794,15.33297634124756,13.307010650634766,6.432372093200684,19.918550491333008,6.013470649719238,3.2909388542175293,11.75,5.152159214019775,1.672,3.2767741680145264,8.800076484680176,13.20256805419922,6.431131839752197,12.44792366027832,13.661,8.918644905090332,28.61686134338379,533.2841796875,17.74666976928711,21.52435302734375,22.12376594543457,18.833499908447266,3.4114394187927246,10.315702438354492,6.238840103149414,40.19520568847656,2.516,5.187053203582764,13.482088088989258,1930.2396240234373,5.500749111175537,13.32,19.95,1694.0,56.61,3162.929443359375,16.99357032775879,13.760252952575684,28.549999237060547,282.8112487792969,9.0123929977417,19.85917091369629,10.37,27.09,24.74,4.26,23.551008224487305,23.09449577331543,27.029386520385746,32.39,15.45
2010-04-29,40.36,29.93,7.171689033508301,6.937,15.33297634124756,13.56013011932373,6.468948841094971,20.179574966430664,6.087827205657959,3.2919845581054688,12.343,5.198296070098877,1.695,3.292015552520752,8.80256462097168,13.113059997558594,6.813178062438965,12.483015060424805,13.806,9.12034511566162,28.55960464477539,538.7607421875,17.74666976928711,21.90497589111328,22.460777282714844,18.950721740722656,3.4718949794769287,10.50184440612793,6.308419227600098,41.66218566894531,2.565,5.3046488761901855,13.563570976257324,1978.1959228515625,5.719804763793945,13.68,20.29,1720.0,56.8,3301.841552734375,17.31570053100586,14.027894973754885,29.549999237060547,288.0739440917969,9.37575912475586,19.85917091369629,10.34,27.78,24.35,4.37,23.923419952392575,23.677978515625,27.769575119018555,33.48,15.59
2010-04-30,41.99,30.02,7.115993499755859,6.917,15.33297634124756,13.555607795715332,6.568229675292969,20.431591033935547,6.233437538146973,3.2433676719665527,12.148,5.192144870758057,1.686,3.3682198524475098,8.8598051071167,13.42634391784668,6.749505043029785,12.382750511169434,13.559,9.011045455932615,28.20792961120605,540.1298828125,17.74666976928711,21.594139099121094,22.89690971374512,18.755355834960938,3.4517433643341064,10.474065780639648,6.316150188446045,40.34190368652344,2.598,5.49766206741333,13.511717796325684,1903.26416015625,5.987539768218994,13.64,20.5,1732.0,59.47,3456.6689453125,17.250343322753906,13.934431076049805,28.700000762939453,294.0230407714844,9.60525131225586,19.85917091369629,10.57,28.33,25.45,4.51,23.115114212036133,22.89456558227539,27.1059513092041,32.53,15.83
2010-05-03,42.01,30.12,7.017377853393555,6.869,15.517672538757324,13.361249923706056,6.71976375579834,20.40458869934082,6.296950340270996,3.350769281387329,12.055,5.229055404663086,1.701,3.3834588527679443,8.95935344696045,13.995543479919434,6.825915336608887,12.51405143737793,13.551,9.09938907623291,28.62504005432129,567.512939453125,19.578672409057617,21.14373207092285,22.94647026062012,19.12264442443848,3.4592173099517822,10.505186080932615,6.328914165496826,41.56438446044922,2.684,5.677891731262207,13.841371536254885,1943.727294921875,6.084897994995117,13.74,20.75,1740.0,60.42,3508.64892578125,16.732133865356445,13.38215160369873,29.290000915527344,305.050537109375,9.67218780517578,20.44677734375,10.42,28.43,25.32,4.57,23.064327239990234,22.89456558227539,26.391298294067383,31.73,15.56
2010-05-04,41.09,30.39,6.632355690002441,6.712,15.517672538757324,12.683235168457031,6.772017478942871,19.828548431396484,6.157533168792725,3.241023540496826,11.818,5.090639591217041,1.672,3.215811491012573,8.735371589660645,13.733946800231934,6.630644798278809,11.797075271606444,13.167,8.958043098449707,27.07928276062012,551.7677001953125,18.77455139160156,20.261943817138672,22.579723358154297,18.286466598510746,3.3612043857574463,10.227274894714355,6.204818248748779,40.48860168457031,2.622,5.49766206741333,13.729987144470217,1829.8311767578125,5.671126365661621,13.56,19.7,1645.0,59.91,3554.131591796875,15.97115993499756,12.931833267211914,28.729999542236328,302.2625732421875,9.56221866607666,20.44677734375,10.38,27.8,24.69,4.44,22.00210189819336,21.870407104492188,25.196800231933597,30.19,15.26
