Date,ABEV3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FLRY3,GGBR4,GOAU4,GOLL4,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LOGG3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,VBBR3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3
2018-09-17,16.35863494873047,6.245153427124023,16.675182342529297,8.8209867477417,13.12022304534912,15.393,18.224618911743164,22.31632804870605,45.43373489379883,21.850000381469727,7.6099748611450195,3.3216068744659424,11.43047046661377,7.428469657897949,41.24394226074219,7.976391792297363,7.2301812171936035,12.175593376159668,14.878,19.200252532958984,10.220011711120604,22.070087432861328,10.64029026031494,19.11212730407715,19.453933715820312,12.60806369781494,5.4435625076293945,10.010000228881836,24.131460189819336,28.465,7.695628643035889,25.202634811401367,7.86405611038208,17.766769409179688,9.693138122558594,20.26742935180664,,6.029,25.208953857421875,3.594449758529663,3.904909372329712,8.733536720275879,16.831283569335938,13.82,77.26,11.900206565856934,9.814616203308104,14.45479679107666,13.622851371765137,14.934138298034668,14.184483528137209,22.128494262695312,27.20741081237793,7.209681510925293,31.184,48.96166610717773,12.837788581848145,34.002,10.343976974487305,18.07971572875977,6.495029449462891,40.05480194091797,5.389999866485596,9.12253761291504
2018-09-18,16.74176597595215,6.267739772796631,16.68951988220215,9.022923469543455,13.35141372680664,15.516,18.93898200988769,23.31253242492676,45.22688674926758,22.040000915527344,7.834816455841064,3.479097604751587,11.16464614868164,7.3682756423950195,41.74607849121094,8.067989349365234,7.442266464233398,12.700471878051758,15.517,19.609619140625,10.307024002075195,22.051889419555664,10.94851779937744,19.795019149780277,19.853904724121094,13.446989059448242,5.719001770019531,10.3100004196167,24.122865676879883,28.563,7.797924518585205,25.179262161254883,8.25261402130127,17.818544387817383,10.164057731628418,20.884889602661133,,6.234,25.86177444458008,3.761942625045776,3.919870138168335,8.876945495605469,16.949878692626953,14.04,78.86,12.329185485839844,10.244638442993164,14.315529823303224,13.648125648498535,14.980402946472168,14.534101486206056,22.49485969543457,27.87978172302246,7.451673030853271,31.839,46.88508224487305,12.758580207824709,33.871,10.188165664672852,18.01072883605957,6.8278889656066895,41.728607177734375,5.889999866485596,9.051640510559082
2018-09-19,16.74176597595215,6.307266712188721,16.445772171020508,8.857701301574707,13.35141372680664,15.584,19.321474075317383,23.07720947265625,44.41424560546875,21.76000022888184,7.566734790802002,3.412282705307007,10.802156448364258,7.401716709136963,40.77134323120117,8.067989349365234,7.181980133056641,12.104018211364746,14.819,19.53972625732422,10.00643539428711,21.803157806396484,10.751544952392578,19.990131378173828,19.24118423461914,13.535721778869627,5.6827592849731445,10.5,23.753332138061523,28.524,7.790053367614746,25.35456085205078,8.083675384521484,17.473390579223633,10.595738410949709,20.685131072998047,,6.189,24.94112968444824,3.5980775356292725,3.85254430770874,9.070545196533203,16.913387298583984,13.54,79.75,12.26033878326416,10.10804557800293,14.293540000915527,13.606000900268556,14.843533515930176,14.434210777282717,21.89951515197754,27.57486915588379,7.460015773773193,30.888,46.09445190429688,12.80478286743164,33.411,10.015045166015623,17.937137603759766,7.126609802246094,42.63099670410156,5.349999904632568,8.97601318359375
2018-09-20,16.70612335205078,6.4004340171813965,16.682350158691406,8.866881370544434,13.31463623046875,15.55,19.68146514892578,23.139965057373047,44.2369499206543,21.600000381469727,7.376486301422119,3.421828031539917,10.21412181854248,7.383881092071533,40.56458282470703,8.075621604919434,7.027736186981201,12.231263160705566,14.844,19.070453643798828,9.895692825317385,21.724294662475582,10.935751914978027,20.23845672607422,19.785823822021484,13.55185317993164,5.668263912200928,11.09000015258789,24.320526123046875,28.436,7.679893493652344,25.19094657897949,7.821821689605713,17.3094425201416,10.61535930633545,20.61248588562012,,6.037,24.89927864074707,3.5823562145233154,3.815141201019287,8.697683334350586,16.858652114868164,13.44,83.4,12.175600051879885,10.05239486694336,13.927034378051758,13.85874366760254,14.849316596984863,14.584047317504885,21.78045082092285,27.6765079498291,7.368226528167725,31.917,45.60865020751953,12.93679141998291,34.04,10.214133262634276,17.41741943359375,6.870563507080078,43.169525146484375,5.400000095367432,9.02327823638916
2018-09-21,16.795225143432617,6.52183723449707,17.134002685546875,9.068819046020508,13.587862968444824,15.81,20.46332550048828,23.98712730407715,44.28865814208984,21.93000030517578,7.29000997543335,3.5315933227539062,10.367169380187988,7.370504379272461,42.464820861816406,8.10615348815918,7.027736186981201,12.605039596557615,15.381,19.070453643798828,10.196281433105469,21.83955764770508,10.979524612426758,21.04551315307617,19.802845001220703,13.713184356689451,5.747994899749756,11.40999984741211,24.887714385986328,28.593,7.7664475440979,25.61751365661621,7.855609893798828,17.231782913208008,10.664413452148438,21.411556243896484,,6.386,26.11285781860352,3.748942613601685,3.934832572937012,8.812411308288574,17.250925064086914,13.76,84.69,12.323888778686523,10.188989639282228,13.853736877441406,14.153610229492188,14.978475570678713,14.90369701385498,22.5223388671875,28.692873001098636,7.593529224395752,33.18,44.81802368164063,13.148005485534668,34.021,10.2314453125,16.9252986907959,7.237563133239746,44.399410247802734,5.5,9.193443298339844
2018-09-24,16.38536834716797,6.480906009674072,17.00495719909668,8.72001838684082,13.135981559753418,15.386,20.04707908630371,23.32037734985352,43.31349182128906,21.280000686645508,7.220829010009766,3.4265999794006348,10.18995189666748,7.323685646057129,41.627925872802734,8.075621604919434,6.87349271774292,12.239215850830078,14.972,18.990577697753903,10.101358413696287,21.657560348510746,10.91204071044922,20.415830612182617,19.070980072021484,13.358253479003906,5.617523670196533,10.68000030517578,24.320526123046875,27.915,7.546120643615723,24.9805908203125,7.72890567779541,17.136865615844727,10.232735633850098,20.6942081451416,,6.173,25.86177444458008,3.67003321647644,3.85254430770874,8.676173210144043,16.858652114868164,13.52,83.83,12.26033878326416,10.118162155151367,13.362626075744627,13.90086841583252,14.33075714111328,14.584047317504885,21.98194694519043,27.793779373168945,7.334848403930664,33.064,44.7322883605957,12.930190086364746,33.411,10.110260009765623,17.017284393310547,7.075401782989502,43.80994415283203,5.5,9.136271476745604
2018-09-25,16.39427947998047,6.39555549621582,17.334735870361328,8.67412281036377,13.283109664916992,15.393,21.55455207824707,23.179183959960938,45.07174682617188,21.11000061035156,7.238122940063477,3.412282705307007,10.10134506225586,7.334833145141602,40.54489135742188,7.869532585144043,6.87349271774292,12.111971855163574,14.963,19.2203426361084,9.99852466583252,21.58476448059082,10.653056144714355,20.939088821411133,18.8497257232666,14.084250450134276,5.8567214012146,10.75,24.389270782470703,27.807,7.609071254730225,25.03901672363281,7.872503280639648,17.171382904052734,10.644792556762695,20.4127140045166,,6.152,25.75476837158203,3.722942352294922,3.874986171722412,8.461061477661133,16.685321807861328,13.74,83.86,12.323888778686523,10.158635139465332,13.194034576416016,13.926142692565918,14.157261848449709,14.913686752319336,22.17428970336914,27.817235946655277,7.752074718475342,33.282,45.722957611083984,12.80478286743164,33.261,10.101605415344238,16.87930679321289,7.169284343719482,45.26541519165039,5.539999961853027,9.240469932556152
2018-09-26,16.661575317382812,6.429694652557373,17.449440002441406,8.793450355529785,13.482775688171388,15.434,21.31830406188965,23.10074234008789,44.436405181884766,22.209999084472656,6.814386367797852,3.417054414749145,10.14162540435791,7.352669239044189,40.32828521728516,8.098520278930664,6.709608554840088,12.048351287841797,14.955,19.53002548217773,10.014345169067385,21.66969490051269,10.550921440124512,21.89691162109375,18.671010971069336,13.801918983459473,5.834975719451904,10.899999618530272,24.23458480834961,28.062,7.679893493652344,25.31365966796875,8.032995223999023,17.387102127075195,11.037225723266602,20.54891586303711,,6.185,25.56181526184082,3.6930103302001953,3.904909372329712,8.611639976501465,16.67620086669922,14.11,84.25,12.371554374694824,10.214285850524902,14.051647186279297,13.732372283935549,14.014606475830078,14.723894119262695,21.81708335876465,27.895418167114254,7.760419845581055,33.726,45.68485641479492,13.068800926208496,34.049,10.066980361938477,17.665782928466797,7.177818775177002,43.671669006347656,5.5,9.320982933044434
2018-09-27,16.465557098388672,6.64876127243042,17.61432647705078,9.013745307922363,13.787530899047852,15.783,20.76144218444824,23.759641647338867,44.53983688354492,22.13999938964844,7.004635810852051,3.421828031539917,10.149677276611328,7.22782039642334,42.464820861816406,8.510697364807129,6.796370506286621,12.533465385437012,15.423,19.869678497314453,10.235831260681152,21.469501495361328,10.651233673095703,21.95899200439453,18.841211318969727,13.850314140319824,5.798734188079834,11.600000381469728,24.913494110107425,29.045,7.908082008361816,26.00902938842773,8.07522964477539,17.231782913208008,11.488527297973633,20.939376831054688,,6.448,26.300058364868164,3.754082202911377,4.032080173492432,8.948648452758789,17.14912223815918,14.02,85.11,12.97530460357666,10.856789588928224,14.286208152770996,13.88401985168457,14.334903717041016,14.953642845153809,22.25672149658203,28.30978202819824,7.718696594238281,33.797,45.15142059326172,13.082002639770508,35.063,10.343976974487305,17.684179306030273,7.194888114929199,43.28596496582031,5.570000171661377,9.425183296203612
2018-09-28,16.340818405151367,6.657296657562256,17.277381896972656,8.830163955688477,13.530065536499023,15.482,20.851438522338867,23.10074234008789,43.17313003540039,21.96999931335449,7.315952777862549,3.417054414749145,9.911938667297363,7.225592136383057,42.64204406738281,8.197747230529785,6.90241289138794,12.334647178649902,15.227,19.80974006652832,10.11717700958252,21.52409553527832,10.479790687561035,22.162973403930664,18.126367568969727,13.866453170776367,5.784236907958984,11.050000190734863,24.509584426879883,29.831,7.947430610656738,25.78697395324707,7.923184394836426,17.16275405883789,11.184389114379885,20.71838760375977,,6.435,26.006437301635746,3.7032899856567374,3.964755058288574,8.812411308288574,17.195072174072266,14.03,86.18,12.832310676574709,10.669601440429688,14.293540000915527,13.88401985168457,13.992950439453123,14.963631629943848,21.60642433166504,27.91886711120605,7.793798446655273,33.43,45.79916763305664,13.200807571411133,34.275,10.153539657592772,17.16905975341797,7.101004600524902,43.53339385986328,5.059999942779541,9.354137420654297
2018-10-01,16.42100715637207,6.529270648956299,17.11249351501465,8.8209867477417,13.419721603393556,15.311,21.18330955505371,22.128080368041992,41.96156311035156,21.8700008392334,7.36784029006958,3.3454694747924805,9.831026077270508,7.07844877243042,42.179290771484375,8.037458419799805,6.854212284088135,11.809769630432127,14.538,19.210351943969727,9.99852466583252,21.427032470703125,10.394071578979492,21.67519187927246,17.913618087768555,13.45505428314209,5.65376615524292,10.609999656677246,24.27755546569824,29.664,7.860872268676758,25.497631072998047,7.84716272354126,16.95566177368164,11.086281776428224,19.907867431640625,,6.283,26.03999710083008,3.707522392272949,3.889947891235352,8.676173210144043,16.89179229736328,13.61,83.46,12.805830001831056,10.624073028564451,14.14693832397461,9.80643081665039,13.77464199066162,14.83377456665039,21.3682861328125,27.410688400268555,7.768765449523926,33.095,45.722957611083984,13.022595405578612,33.918,10.04101276397705,17.15526008605957,6.844959735870361,43.95548629760742,4.28000020980835,9.230995178222656
2018-10-02,16.26062774658203,6.799545764923096,17.850902557373047,9.206502914428713,14.354190826416016,16.213,21.21705818176269,24.653865814208984,41.96156311035156,22.200000762939453,7.947235107421875,3.588862657546997,10.356968879699709,7.267950057983398,45.19209671020508,8.403836250305176,7.14341926574707,13.161728858947754,15.985,19.84970092773437,10.409856796264648,21.85169219970703,10.815377235412598,22.526592254638672,18.577402114868164,13.559916496276855,5.776988983154297,11.489999771118164,24.81037139892578,31.334,8.183489799499512,26.479665756225582,7.86405611038208,17.171382904052734,11.45909309387207,20.854995727539062,,6.48,27.726221084594727,3.942436456680298,3.949793815612793,9.299997329711914,17.737300872802734,13.73,85.26,13.66908073425293,11.544824600219728,14.879941940307615,10.87637710571289,14.008405685424805,14.83377456665039,23.02608871459961,29.45124053955078,8.07751178741455,34.522,44.00834655761719,13.431824684143066,34.772,10.170852661132812,18.006128311157227,7.254631996154785,44.53767776489258,4.440000057220459,9.34940242767334
2018-10-03,16.15370750427246,6.904810428619385,18.41008949279785,9.592020988464355,15.048240661621094,16.917,20.637697219848636,26.889423370361328,41.63650894165039,22.399999618530277,8.085598945617676,3.7654426097869873,9.936213493347168,7.40840482711792,46.27513122558594,9.083165168762209,7.278382778167725,14.020623207092283,17.364,20.32921028137207,10.813279151916504,22.100414276123047,10.784374237060549,22.70396614074707,19.079490661621094,13.301790237426758,5.776988983154297,12.25,26.17735481262207,31.658,8.451028823852539,27.67795181274414,7.838714599609375,16.645023345947266,11.674932479858398,22.357646942138672,,6.842,28.607080459594727,4.212723255157471,3.912389516830444,9.723052024841309,18.15086555480957,14.16,85.73,14.023920059204102,12.035552978515623,16.008764266967773,10.615209579467772,14.2962646484375,15.183391571044922,23.45657157897949,30.94452667236328,8.019100189208984,36.058,42.04606628417969,13.854246139526367,35.485,10.525752067565918,18.429262161254883,7.578957557678223,43.62800598144531,4.78000020980835,9.2025785446167
2018-10-04,15.922051429748535,6.961710453033447,18.417259216308597,9.80313491821289,14.922046661376951,17.006,20.28895378112793,27.54832649230957,41.00117492675781,21.82999992370605,8.128836631774902,3.841801166534424,9.952397346496582,7.435157775878906,45.0936393737793,9.190027236938477,7.403705596923828,14.712506294250488,18.206,19.84970092773437,10.931931495666504,22.173219680786133,10.760663032531738,22.88134002685547,18.619951248168945,13.075923919677734,5.704505443572998,12.149999618530272,26.05620384216309,31.462,8.38807487487793,27.70718765258789,7.467052459716797,16.248096466064453,12.01831340789795,21.81122398376465,,6.932,28.724529266357425,4.217560291290283,3.874986171722412,9.615493774414062,18.160057067871094,13.8,83.38,14.172208786010742,12.151914596557615,16.206674575805664,10.446711540222168,14.327173233032228,14.953642845153809,23.722187042236328,31.241619110107425,8.019100189208984,35.699,39.73134613037109,14.15786838531494,34.922,10.335318565368652,18.3372745513916,7.749654293060303,42.79109954833984,4.730000019073486,9.051018714904783
2018-10-05,15.726032257080078,6.899120330810547,18.46027183532715,9.628735542297363,14.485642433166504,16.746,19.675838470458984,28.03465843200684,40.63179397583008,22.489999771118164,8.051007270812988,4.128145694732666,9.952397346496582,7.769572734832764,47.259708404541016,9.151862144470217,7.403705596923828,14.911325454711914,18.487,19.160404205322266,10.924022674560549,21.894155502319336,10.731480598449709,22.792654037475582,18.44974899291992,12.745195388793944,5.588529586791992,12.399999618530272,26.04755210876465,31.128,8.285785675048828,27.613670349121094,7.306561470031738,15.816654205322266,11.63568878173828,21.99336242675781,,6.911,28.43929672241211,4.2931437492370605,3.8675055503845215,9.5222806930542,18.19681739807129,13.68,82.83,14.119247436523438,12.121559143066406,16.52919578552246,10.95219898223877,14.054773330688477,14.883718490600586,24.12519073486328,30.874156951904297,7.827178478240967,36.713,39.89328002929688,14.10506534576416,34.228,10.127572059631348,18.28208351135254,7.698446750640869,41.8377685546875,4.670000076293945,9.04628086090088
2018-10-08,16.037879943847656,7.027144908905029,19.248868942260746,10.280442237854004,15.24803638458252,17.874,19.462093353271484,30.74869728088379,40.90513610839844,22.46999931335449,8.78606128692627,4.863099098205566,10.356968879699709,7.974680423736572,50.23313522338867,10.22046947479248,8.0014009475708,17.495954513549805,21.875,19.18038558959961,11.00312328338623,22.173219680786133,10.97222900390625,22.64188766479492,19.156082153320312,12.59192943572998,5.624772548675537,14.720000267028809,26.168699264526367,33.338,8.789384841918945,29.25621795654297,7.500840663909912,15.626821517944336,11.96925926208496,23.058881759643555,,7.293,30.20103073120117,4.490870952606201,4.039560794830322,10.30385398864746,19.45589256286621,14.25,83.09,15.459148406982422,13.45715618133545,19.292612075805664,11.584056854248049,14.344559669494627,15.053533554077148,25.755517959594727,32.727298736572266,8.094202995300293,40.121,39.72182083129883,14.256872177124023,35.27,10.465160369873049,19.510086059570312,8.53486156463623,41.51755905151367,4.960000038146973,9.022598266601562
2018-10-09,15.574563026428224,7.140944004058838,19.73636054992676,10.555810928344728,15.269076347351074,17.936,19.473344802856445,30.591821670532227,40.158992767333984,21.649999618530277,8.6736421585083,4.968092441558838,9.97666835784912,7.805243015289307,51.54261779785156,10.304431915283203,8.03032112121582,18.140121459960938,21.909,18.680896759033203,11.074316024780272,22.28241729736328,11.074363708496094,21.50668716430664,19.19012260437012,12.9307279586792,5.6827592849731445,14.829999923706056,26.739843368530277,34.144,8.718564987182617,29.104236602783203,7.517733573913574,15.402469635009766,11.63568878173828,22.54889297485352,,7.277,30.05841064453125,4.541058540344238,4.346268653869629,9.88079833984375,19.860265731811523,13.74,82.59,15.745132446289062,13.56845474243164,18.32504653930664,11.41556167602539,14.157163619995115,15.59294319152832,26.10356330871582,32.73515319824219,8.261094093322754,39.98,39.05502700805664,14.289876937866213,34.246,10.2314453125,20.08499526977539,8.54339599609375,41.99058532714844,5.079999923706055,8.667380332946777
