Date,ABEV3,BBSE3,B3SA3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FIBR3,FLRY3,GGBR4,GOAU4,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MGLU3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RAIL3,SBSP3,SAPR11,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VVAR11,WEGE3
2018-03-07,20.379528045654297,20.15673065185547,7.274338245391846,10.757747650146484,17.60191535949707,18.941,17.490055084228516,33.07681655883789,33.046607971191406,25.15999984741211,10.56762981414795,3.708908081054688,18.087158203125,1.735,9.566049575805664,16.641225814819336,11.306411743164062,8.085931777954102,18.80815315246582,22.147,21.2935733795166,9.981966018676758,21.99144744873047,13.053996086120604,27.6099910736084,58.40292739868164,24.32010841369629,13.289840698242188,5.581231594085693,30.9573974609375,37.367,9.56670093536377,29.79867553710937,7.906033992767334,15.43966007232666,14.432518005371094,23.71698760986328,6.723,28.728286743164062,2.714427709579468,10.134071350097656,20.684955596923828,16.36,66.15,12.322759628295898,10.91384983062744,23.328901290893555,15.29448127746582,13.485248565673828,33.578399658203125,14.225869178771973,28.34685516357422,7.036466598510742,49.814,20.81772232055664,12.42591953277588,42.646,12.356077194213867,33.339752197265625,9.57680606842041,30.310014724731445,26.91811180114746,8.131749153137207
2018-03-08,20.582706451416016,19.983264923095703,7.257645130157471,10.757747650146484,17.318397521972656,18.681,16.903982162475586,33.252960205078125,33.03244400024414,25.030000686645508,10.636530876159668,3.8121821880340576,18.049318313598636,1.77,9.438185691833496,16.661876678466797,11.04961395263672,8.141633987426758,18.47413444519043,21.509,20.617902755737305,9.967275619506836,22.01959991455078,13.107864379882812,27.856037139892575,62.21624374389648,24.48072052001953,12.73378086090088,5.438305854797363,31.500219345092773,37.298,9.503857612609863,29.59177589416504,7.855624675750732,15.567119598388672,13.955251693725586,24.98188781738281,6.833,28.769798278808597,2.660459280014038,10.140857696533203,20.669898986816406,16.29,65.66,12.338583946228027,10.92895793914795,22.207162857055664,15.125569343566896,13.315434455871582,33.47166061401367,14.225869178771973,28.24617576599121,6.678812980651856,48.371,21.576114654541016,12.42591953277588,42.675,12.2965087890625,33.24831008911133,9.37286376953125,29.32679557800293,26.608476638793945,8.08851432800293
2018-03-09,20.70638084411621,20.44815444946289,7.510787010192871,10.895432472229004,17.72005271911621,19.084,17.131900787353516,33.47505187988281,33.85400390625,26.559999465942383,10.757107734680176,3.758299350738525,17.390920639038086,1.807,9.782770156860352,16.84088897705078,11.203692436218262,8.438706398010254,19.006967544555664,22.028,22.058671951293945,10.0994873046875,22.042116165161133,12.874435424804688,27.77695083618164,62.53092956542969,24.29475212097168,12.813215255737305,5.409720420837402,31.38147354125977,37.583,9.58764934539795,29.99982261657715,8.20849609375,15.567119598388672,13.888435363769531,26.56302261352539,6.948,29.74124336242676,2.734628677368164,10.47345733642578,20.89876365661621,16.36,66.45,12.660367965698242,11.27646827697754,21.79260635375977,15.317516326904297,13.385357856750488,33.88972473144531,14.581514358520508,28.53274154663086,6.9431657791137695,47.576,21.93634414672852,12.577825546264648,42.44,12.458197593688965,33.96155548095703,9.500328063964844,29.779504776000977,26.96805191040039,8.286676406860352
2018-03-12,21.18340301513672,20.42040252685547,7.502442359924316,10.84953784942627,17.932697296142578,19.234,17.37067222595215,33.29891586303711,34.13730239868164,26.920000076293945,10.765719413757324,3.794221162796021,17.29253387451172,1.86,9.704751014709473,16.9166259765625,11.372445106506348,8.299452781677246,19.786333084106445,23.016,21.830137252807617,10.224356651306152,22.16598320007324,13.01808261871338,28.128442764282227,64.372802734375,24.18485641479492,13.051974296569824,5.474037170410156,31.63591194152832,37.731,9.678430557250977,30.338903427124023,8.552969932556152,15.76255702972412,14.01252555847168,26.834074020385746,6.883,29.82427406311035,2.791311264038086,10.711027145385742,20.86864852905273,16.32,66.84,12.607616424560549,11.246248245239258,21.678810119628903,15.0986967086792,13.545184135437012,33.685142517089844,14.866031646728516,28.850282669067383,7.013141632080078,49.128,20.959924697875977,12.69327449798584,41.914,12.50074291229248,33.59579086303711,9.644787788391112,30.034143447875977,27.24772071838379,8.25064468383789
2018-03-13,21.16573715209961,20.14979553222656,7.485752105712891,10.794464111328123,17.677520751953125,18.961,17.310977935791016,32.87822723388672,33.938995361328125,26.96999931335449,10.972420692443848,3.677475929260254,17.633085250854492,1.871,9.384004592895508,16.875316619873047,11.277063369750977,8.290169715881348,19.46822738647461,22.565,21.581727981567383,10.114178657531738,21.676158905029297,12.770289421081545,29.086271286010746,64.07662200927734,23.63538932800293,12.964431762695312,5.4454522132873535,31.76314163208008,37.524,9.615583419799805,30.09178924560547,8.73780632019043,16.136444091796875,14.232068061828612,26.02091789245605,6.911,29.45064163208008,2.760256290435791,11.009687423706056,20.78734016418457,16.31,65.88,12.486289024353027,11.135448455810549,21.800737380981445,15.282965660095217,13.435303688049316,34.12099075317383,15.07415008544922,28.44754409790039,6.896515846252441,49.658,21.566633224487305,12.577825546264648,41.182,12.509252548217772,33.34889602661133,9.551314353942873,29.800724029541016,27.197778701782227,8.178584098815918
2018-03-14,21.439584732055664,19.96245002746582,7.355008125305176,10.84035873413086,17.578285217285156,18.852,17.310977935791016,32.59432601928711,33.43613815307617,26.40999984741211,10.894906997680664,3.592162132263184,17.36821174621582,1.84,9.37750244140625,16.730730056762695,11.18901824951172,8.215902328491211,18.132169723510746,20.905,20.98554992675781,9.989312171936035,21.563554763793945,12.569183349609377,29.61351585388184,66.4090347290039,22.959129333496094,12.773425102233888,5.459743976593018,31.949722290039062,37.583,9.517822265625,29.41937065124512,8.510958671569824,16.144939422607422,14.394338607788086,25.623380661010746,6.961,29.36761283874512,2.7044782638549805,11.301558494567873,20.62773895263672,15.98,65.46,12.454635620117188,11.271432876586914,21.101680755615234,15.16587734222412,13.56516170501709,33.91640853881836,15.10049533843994,28.7883243560791,6.849864959716797,50.071,22.75161361694336,12.517062187194824,41.154,12.543291091918944,33.31689453125,9.636289596557615,30.133174896240234,26.6983699798584,8.304686546325684
2018-03-15,21.09506607055664,19.38654327392578,7.232610702514648,10.601707458496094,17.18135643005371,18.571,17.35439109802246,32.52527618408203,33.47154998779297,25.270000457763672,10.447054862976074,3.6819658279418954,16.87554931640625,1.853,9.266975402832031,16.572370529174805,11.115647315979004,8.132349967956543,18.052642822265625,20.811,20.68745803833008,10.048072814941406,21.38901901245117,12.416558265686035,29.349899291992188,66.2331771850586,23.060569763183597,12.367541313171388,5.309673309326172,31.34754753112793,37.308,9.475924491882324,29.55729484558105,8.233701705932617,15.864527702331545,14.232068061828612,25.37942695617676,6.977,29.434038162231445,2.743673801422119,11.131866455078123,20.26336669921875,15.96,64.15,12.19615650177002,10.732536315917969,20.248188018798828,14.952814102172852,13.335412979125977,33.72072219848633,15.118937492370604,28.73410987854004,6.632161140441895,50.43,22.18282127380371,12.517062187194824,40.31,12.50074291229248,32.85053634643555,9.466338157653809,29.99170684814453,27.51740074157715,8.322702407836914
2018-03-16,20.856555938720703,19.532257080078125,7.163064002990723,10.307979583740234,17.261682510375977,18.626,17.490055084228516,32.532936096191406,34.34977722167969,25.0,10.507342338562012,3.722378015518189,17.068021774291992,1.906,9.472860336303713,16.53106117248535,11.056950569152832,8.02094841003418,17.742490768432617,20.768,20.66756820678711,9.91586208343506,21.61422538757324,12.368077278137209,31.98611259460449,59.46732711791992,23.22963523864746,12.295915603637695,5.2810893058776855,31.890361785888672,36.964,9.38514232635498,29.436607360839844,8.082470893859863,15.91551113128662,13.869344711303713,25.027063369750977,7.182,29.26797866821289,2.794929265975952,11.233682632446287,19.96223258972168,16.0,64.56,12.328035354614258,10.792976379394531,17.882780075073242,14.680245399475098,13.405336380004885,34.129886627197266,14.968774795532228,29.16009330749512,6.616610527038574,50.968,27.01753807067871,12.63858413696289,40.291,12.44968605041504,32.461910247802734,9.474835395812988,29.92097282409668,27.89695167541504,8.358733177185059
2018-03-19,21.01556396484375,19.462865829467773,7.110212326049805,10.234546661376951,17.167186737060547,18.442,16.876848220825195,31.76565361022949,33.66278076171875,25.0,10.455666542053224,3.816671848297119,17.36057472229004,1.896,9.227967262268066,16.4897518157959,10.96890640258789,8.011664390563965,17.68682289123535,20.539,20.478593826293945,9.908516883850098,21.732458114624023,12.317800521850586,31.62582778930664,58.92124557495117,23.221179962158203,11.961657524108888,5.123870849609375,31.33907699584961,36.581,9.28738498687744,28.804441452026367,8.20849609375,15.991984367370604,13.840707778930664,24.83732795715332,7.252,28.64525413513184,2.734628677368164,10.982537269592283,20.17603874206543,15.97,64.04,11.91657257080078,10.541156768798828,18.533063888549805,14.856841087341309,13.055718421936035,34.17435836791992,14.752753257751465,28.935474395751957,6.422234058380127,49.284,29.008304595947266,12.58997631072998,40.619,12.245450973510742,32.45276641845703,9.00746726989746,29.072145462036133,27.757118225097656,8.362334251403809
2018-03-20,20.92722511291504,19.532257080078125,7.249300956726074,10.280442237854004,17.138822555541992,18.414,17.12104606628418,31.88842010498047,33.58487319946289,24.5,10.335090637207031,3.816671848297119,17.69161605834961,1.886,9.123939514160156,16.358938217163086,10.932222366333008,7.77029275894165,17.615245819091797,20.854,20.32940673828125,9.952587127685549,21.84506607055664,12.283683776855469,32.0739860534668,59.23593521118164,22.773157119750977,12.52671241760254,5.302526473999023,30.660545349121094,36.542,9.28738498687744,28.896387100219727,8.158086776733398,16.144939422607422,13.917071342468262,24.530134201049805,7.223,28.313138961791992,2.7135238647460938,10.846781730651855,20.070640563964844,15.72,62.91,12.074825286865234,10.65699291229248,19.42720603942871,14.85300064086914,13.07569694519043,33.90751266479492,14.826516151428224,29.17557716369629,6.546635150909424,48.714,28.86610984802246,12.38338565826416,40.225,12.390117645263672,32.21501541137695,9.304882049560549,29.42582130432129,27.58731842041016,8.297483444213867
2018-03-21,21.103899002075195,19.69878196716309,7.293809413909912,10.34469509124756,17.294769287109375,18.51,17.468351364135742,32.417842864990234,33.89650344848633,24.280000686645508,10.507342338562012,3.861574411392212,17.168106079101562,1.886,9.269143104553224,16.517295837402344,11.00559139251709,7.881695747375488,17.058557510375977,20.437,21.383668899536133,9.94524097442627,22.01959991455078,12.481200218200684,33.26028823852539,58.93975830078125,22.992942810058597,12.717714309692385,5.352550029754639,30.59268951416016,36.463,9.301350593566896,28.781457901000977,8.090871810913086,16.144939422607422,13.821617126464844,25.216796875,7.174,28.3516788482666,2.8039746284484863,10.616000175476074,19.97728729248047,15.88,62.44,12.533764839172363,11.105232238769531,19.24024772644043,14.703279495239258,13.105664253234863,34.4678955078125,14.871299743652344,28.97420692443848,6.904290199279785,47.248,30.117446899414062,12.274011611938477,39.981,12.160355567932127,32.37047576904297,9.53431797027588,30.062442779541016,27.84700965881348,8.340718269348145
2018-03-22,21.20990562438965,19.87918472290039,7.227046489715576,10.794464111328123,17.554668426513672,18.619,17.14818000793457,31.83470916748047,33.43613815307617,24.520000457763672,10.550405502319336,3.8570845127105713,16.867855072021484,1.879,9.113103866577148,16.475984573364258,11.10831069946289,8.11378288269043,16.986984252929688,20.428,21.13502311706543,9.952587127685549,21.771873474121094,12.784655570983888,32.92636489868164,59.23593521118164,23.517045974731445,12.224287986755373,5.166749000549316,30.448511123657227,37.632,9.266434669494627,28.68949508666992,8.074069023132324,16.1959228515625,13.697529792785645,25.47881126403809,7.441,29.158639907836918,2.876033067703247,10.806055068969728,20.504274368286133,15.89,63.72,12.465188026428224,10.939030647277832,18.654993057250977,14.7224760055542,13.045730590820312,34.29889678955078,14.955601692199709,28.889009475708008,6.764337062835693,47.147,30.809476852416992,12.34085178375244,40.028,12.058237075805664,32.01384353637695,9.42384910583496,29.65925025939941,27.976856231689453,8.358733177185059
2018-03-23,21.13039970397949,20.475908279418945,7.0740485191345215,10.629242897033691,17.76730728149414,18.756,16.903982162475586,31.612207412719727,32.95454025268555,23.8700008392334,10.38676643371582,3.839123487472534,16.405933380126953,1.838,9.095766067504885,16.50351905822754,10.844175338745115,7.965246677398682,16.843833923339844,20.266,21.095237731933597,9.981966018676758,21.642377853393555,12.8026123046875,31.77521324157715,59.967132568359375,23.17046356201172,12.009407043457031,5.07384729385376,29.98202896118164,37.338,9.294365882873535,28.82742118835449,7.922837257385254,16.059965133666992,13.16012477874756,25.11741065979004,7.424,28.4099178314209,2.8582451343536377,10.63636302947998,20.380807876586918,15.9,62.8,12.507389068603516,10.95413875579834,18.516807556152344,14.453744888305664,13.045730590820312,33.80967330932617,15.147913932800291,28.710872650146484,6.663261413574219,47.818,31.46358299255371,12.687199592590332,39.718,11.956122398376465,31.661794662475582,9.304882049560549,29.42582130432129,27.687198638916016,8.290274620056152
2018-03-26,21.20107078552246,20.177547454833984,7.138030052185059,10.702675819396973,17.937421798706055,18.858,16.958248138427734,31.82704162597656,33.59196090698242,23.229999542236328,10.205902099609377,3.919947385787964,16.167272567749023,1.864,9.20846176147461,16.61368179321289,11.233039855957031,8.095215797424316,18.0924072265625,21.671,21.28420829772949,9.937895774841309,21.676158905029297,13.000127792358398,31.634618759155277,60.74459457397461,23.288806915283203,12.18449592590332,5.030969142913818,30.3212890625,37.829,9.447992324829102,29.183738708496094,7.906033992767334,16.25540542602539,12.929580688476562,25.659513473510746,7.502,28.52638053894043,3.015026569366455,10.860357284545898,20.17905044555664,15.7,62.62,12.612893104553224,11.095158576965332,18.40300750732422,14.645697593688965,13.215543746948242,34.450103759765625,15.403453826904297,29.121360778808597,6.663261413574219,48.012,32.4305305480957,12.760111808776855,40.554,12.236942291259766,31.721229553222656,9.364365577697754,29.70876693725586,28.98566246032715,8.164778709411621
2018-03-27,21.05973243713379,20.15673065185547,7.118556976318359,10.684316635131836,17.56410789489746,18.626,16.551250457763672,31.0367374420166,32.465850830078125,23.209999084472656,10.360928535461426,3.843613862991333,16.0132999420166,1.817,9.013412475585938,16.799579620361328,11.291739463806152,8.234468460083008,17.631149291992188,20.82,21.34388542175293,9.84241008758545,21.72119903564453,12.928303718566896,30.668004989624023,59.65243148803711,22.90841293334961,12.025322914123535,4.916629314422607,29.948108673095703,37.75,9.350231170654297,28.833171844482425,7.687588691711426,16.399860382080078,12.583768844604492,25.29811668395996,7.441,27.86916732788086,2.9155304431915283,10.85356903076172,20.395864486694336,15.29,64.63,12.30165672302246,10.798012733459473,17.988452911376953,14.288878440856934,13.045730590820312,31.479190826416016,15.358668327331545,29.121360778808597,6.531084537506104,46.983,31.311906814575195,12.930245399475098,40.892,12.041218757629396,31.803525924682617,9.185916900634766,28.90238571166992,30.463911056518555,8.020333290100098
2018-03-28,21.042064666748047,20.28856658935547,7.260426521301269,10.592527389526367,17.73421859741211,18.756,16.790021896362305,30.93698501586914,31.82843589782715,22.15999984741211,10.438440322875977,3.722378015518189,15.997907638549805,1.793,8.842203140258789,17.026784896850586,11.218365669250488,7.983814239501953,16.788164138793945,19.866,21.28420829772949,9.673474311828612,21.760610580444336,12.90137004852295,30.052886962890625,59.856056213378906,22.485742568969727,11.897988319396973,4.923774719238281,30.3043270111084,36.758,9.461957931518556,29.097545623779297,7.477545261383057,16.977678298950195,12.670220375061035,25.397499084472656,7.355,27.76934051513672,2.9245753288269043,10.778904914855955,20.32660484313965,15.62,63.78,12.148680686950684,10.677141189575195,18.28108024597168,14.00805950164795,12.716090202331545,30.34064292907715,15.674797058105469,29.59380531311035,6.468883514404297,46.804,31.710058212280277,12.960628509521484,40.394,11.896553993225098,32.23330307006836,9.083945274353027,29.38338851928711,29.61491584777832,8.088946342468262
2018-03-29,21.262910842895508,20.30937767028809,7.424550056457519,10.69349479675293,18.178415298461918,19.241,17.088483810424805,31.481752395629883,33.99565505981445,22.82999992370605,10.765719413757324,3.843613862991333,15.928616523742676,1.805,8.996073722839355,17.150720596313477,11.218365669250488,8.123065948486328,16.700685501098633,19.705,21.433399200439453,9.776305198669434,22.047748565673828,12.838523864746094,30.72951316833496,60.18926239013672,22.94222068786621,12.33570671081543,5.1024322509765625,30.669025421142575,37.023,9.629549026489258,29.48833274841309,7.855624675750732,17.58948516845703,13.064064979553224,26.007404327392575,7.638,28.57629776000977,2.952012062072754,11.03005027770996,20.68194580078125,15.83,65.03,12.322759628295898,10.782902717590332,18.11038398742676,14.386970520019531,13.13563060760498,31.13228988647461,15.806519508361816,30.910463333129883,6.8420891761779785,48.02,31.62474250793457,13.203678131103516,41.145,12.253961563110352,32.42533493041992,9.279391288757324,29.857311248779297,30.284122467041016,8.164778709411621
