Date,ABEV3,AZUL4,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BPAC11,CRFB3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CPFE3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,ENGI11,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HAPV3,HYPE3,IGTA3,GNDI3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,BEEF3,MRVE3,MULT3,PCAR3,PETR3,PETR4,VBBR3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SULA11,SUZB3,TAEE11,VIVT4,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3,YDUQ3
2019-11-14,15.867584228515623,50.09999847412109,14.576903343200684,27.2147159576416,15.69085693359375,21.06374740600586,22.796,18.81580352783203,38.89954376220703,23.504077911376957,32.959999084472656,15.85630702972412,16.691242218017578,16.527935028076172,6.413571357727051,31.309,7.057989597320557,10.285247802734377,13.851229667663574,22.66818046569824,40.310543060302734,22.465436935424805,14.619999885559082,29.23025703430176,31.689,17.290000915527344,15.987762451171877,42.65655899047852,35.52302551269531,19.265655517578125,24.15060234069824,12.814167022705078,5.387685298919678,34.189998626708984,,10.765223503112791,31.086137771606445,45.68,57.212,32.91572952270508,11.481185913085938,32.88380432128906,22.15871238708496,16.300397872924805,38.43168258666992,8.13,48.63691711425781,10.782816886901855,7.809818744659424,9.82429313659668,14.40923023223877,27.42684936523437,82.91609191894531,17.176660537719727,15.688321113586426,22.80113220214844,30.435890197753903,21.87641716003418,23.99375534057617,48.70428085327149,37.3083381652832,10.696293830871582,43.36497497558594,35.67808151245117,20.37798500061035,51.516,11.703396797180176,20.5067138671875,18.832176208496094,6.588147163391113,34.20377349853516,7.599999904632568,14.101431846618652,37.77790451049805
2019-11-18,15.967607498168944,50.900001525878906,14.35444450378418,26.819154739379883,15.571535110473633,20.902700424194336,22.645,18.950366973876957,38.916259765625,23.2756462097168,33.279998779296875,15.891925811767578,17.260784149169922,16.282381057739258,6.274145603179932,30.433,6.843298435211182,10.295243263244627,14.056264877319336,22.35678482055664,38.84326171875,22.334108352661133,14.579999923706056,29.159687042236328,31.085,17.350000381469727,15.946019172668455,42.50699234008789,35.867679595947266,19.12726593017578,24.079044342041016,12.664777755737305,5.3351593017578125,34.400001525878906,,10.773148536682127,30.438705444335938,45.493,56.078,32.01922607421875,11.455913543701172,32.736358642578125,22.58955383300781,16.448923110961914,37.87936401367188,8.003,48.04425430297852,10.960702896118164,8.243698120117188,9.981151580810549,14.591858863830566,27.380142211914062,82.91609191894531,17.171247482299805,15.570526123046877,22.85064697265625,30.850229263305664,21.710681915283203,23.78398323059082,49.004695892333984,37.67780685424805,10.696293830871582,43.04224395751953,36.81705093383789,20.45035171508789,52.66,11.89245319366455,20.91619682312012,18.89730834960937,6.536067962646484,34.6476936340332,7.559999942779541,14.12071132659912,36.33966064453125
2019-11-19,16.067636489868164,50.4900016784668,14.032465934753418,26.9219970703125,15.412439346313477,20.8691520690918,22.604,19.125885009765625,38.29734802246094,22.8922061920166,33.560001373291016,16.267141342163086,16.920894622802734,16.05571174621582,6.249248027801514,30.375,6.843298435211182,10.25526237487793,13.748712539672852,22.526636123657227,38.66481018066406,21.99757575988769,14.40999984741211,28.506248474121094,30.472,17.399999618530273,15.862533569335938,42.04064178466797,35.82759475708008,18.93720817565918,23.801761627197266,12.697976112365724,5.342663288116455,34.20000076293945,,10.63645362854004,30.31280899047852,45.198,56.675,32.50216293334961,11.304292678833008,32.37691879272461,22.38680648803711,16.272550582885742,37.75969696044922,8.122,47.58327865600586,10.848609924316406,8.445674896240234,10.187543869018556,15.0807466506958,26.81964492797852,82.91609191894531,16.927490234375,15.409893035888672,22.84239387512207,30.724124908447266,21.79842185974121,23.77399444580078,48.450809478759766,37.23444366455078,10.845892906188965,43.7216796875,36.914398193359375,20.443117141723636,52.351,12.00948715209961,21.29318618774414,19.222963333129883,6.631547927856445,35.05522537231445,7.449999809265137,14.072514533996582,35.76436233520508
2019-11-21,16.431360244750977,52.20000076293945,14.307608604431152,27.80805778503418,15.5814790725708,21.1107234954834,22.734,19.459375381469727,38.79082107543945,22.500608444213867,33.68000030517578,16.673227310180664,17.32508659362793,16.244604110717773,6.274145603179932,30.706,6.834352493286133,10.539999961853027,14.104105949401855,22.661104202270508,40.895469665527344,22.59676551818848,14.59000015258789,28.91464614868164,30.702,17.600000381469727,15.862533569335938,41.54791641235352,35.84363555908203,19.261964797973636,24.82145500183105,13.652399063110352,5.725353717803955,33.91999816894531,,11.00097370147705,30.73544692993164,46.495,58.355,33.14690399169922,11.380102157592772,32.708709716796875,21.67718505859375,16.33753204345703,39.876895904541016,8.299,48.03483963012695,10.965577125549316,8.11652660369873,10.55905055999756,15.649497985839844,27.604341506958008,82.9068832397461,17.377084732055664,15.98281192779541,22.759870529174805,30.670076370239254,21.97390365600586,24.01373291015625,50.52552795410156,37.587493896484375,11.257288932800291,43.18661880493164,37.21617889404297,20.525373458862305,51.806,12.135522842407228,21.64416885375977,20.413930892944336,7.074229717254639,35.237159729003906,7.550000190734863,13.918296813964844,35.620540618896484
2019-11-22,16.540477752685547,54.66999816894531,14.486160278320312,27.847618103027344,15.631196975708008,21.46636390686035,23.11,19.94498443603516,39.41045379638672,22.76167106628418,34.09000015258789,16.8299617767334,17.18729019165039,16.121822357177734,6.423530578613281,31.085,6.735952377319336,10.449999809265137,14.331923484802246,22.859264373779297,41.539886474609375,22.36693954467773,14.579999923706056,28.963653564453125,30.932,18.11000061035156,15.895928382873535,40.88800048828125,36.35659790039063,19.03315734863281,24.84828758239746,13.85158348083496,5.822902679443359,34.75,,11.329833984375,31.06815719604492,46.495,59.807,33.2352294921875,11.548571586608888,32.92989730834961,21.45754051208496,16.309680938720703,40.75138854980469,8.274,48.2700309753418,11.08498191833496,7.996834754943848,10.426959991455078,16.164926528930664,27.55763053894043,82.9068832397461,17.452917098999023,16.052419662475586,22.759870529174805,31.81401252746582,22.17862892150879,24.1635684967041,51.708404541015625,37.8502311706543,11.31338882446289,43.747161865234375,37.2940559387207,20.658174514770508,51.994,12.288567543029783,21.202186584472656,21.10246086120605,7.126309394836426,36.4088249206543,7.860000133514404,14.005044937133787,36.28212738037109
2019-11-25,16.549571990966797,53.84000015258789,13.98270320892334,27.3808536529541,15.611309051513672,21.157695770263672,22.994,19.868927001953125,39.28400039672852,22.72088050842285,36.11000061035156,16.606731414794922,17.352643966674805,16.27293586730957,6.373735427856445,30.637,6.995372295379639,10.359999656677246,14.238517761230469,22.65402603149414,41.69851303100586,22.383358001708984,14.81999969482422,28.49807929992676,30.6,18.020000457763672,15.929323196411133,40.87040710449219,36.34858322143555,19.02208709716797,25.465465545654297,13.942878723144531,5.860421180725098,34.650001525878906,,11.448699951171877,31.131105422973636,46.407,59.509,33.129241943359375,11.27059841156006,32.459861755371094,23.518817901611328,16.34681510925293,40.55807495117188,8.381,48.260623931884766,10.795001029968262,8.423233032226562,11.120439529418944,16.262678146362305,27.31475067138672,82.9068832397461,17.344579696655273,15.918561935424805,22.91666412353516,33.102073669433594,21.74772834777832,24.143590927124023,51.0418586730957,37.636756896972656,11.54713535308838,44.647403717041016,36.992279052734375,20.55488586425781,52.229,12.42360782623291,21.26718521118164,20.627933502197266,7.282550811767578,37.01284790039063,7.929999828338623,14.024324417114258,36.10953903198242
2019-11-26,16.394989013671875,51.400001525878906,13.610963821411133,26.811241149902344,15.641139030456545,20.493371963500977,22.502,20.372085571289062,38.7782096862793,22.76167106628418,36.79999923706055,15.989295959472656,17.003568649291992,16.291824340820312,6.318961143493652,29.898,6.780679702758789,9.949999809265137,14.024371147155762,22.43463516235352,41.232547760009766,21.964744567871094,14.59000015258789,28.32655334472656,30.217,17.93000030517578,16.05455207824707,40.43926239013672,35.939815521240234,18.54418182373047,25.53702735900879,14.324644088745115,6.002992153167725,33.31999969482422,,11.292193412780762,30.90629005432129,45.837,58.664,32.60814666748047,11.001046180725098,31.79629135131836,22.94436264038086,16.17972755432129,40.06100082397461,8.327,47.98781204223633,10.48796558380127,8.0342378616333,11.43415641784668,16.09383201599121,26.623476028442383,82.9068832397461,17.003326416015625,15.629425048828123,23.106470108032227,32.426513671875,21.81791877746582,24.113622665405277,50.938594818115234,36.97991561889648,12.033330917358398,44.273712158203125,37.07015609741211,20.562265396118164,50.793,12.26155948638916,21.14369010925293,20.40462684631348,7.360671043395996,37.27483749389648,7.949999809265137,13.79781436920166,37.23137664794922
2019-11-27,16.33133316040039,50.9900016784668,13.889034271240234,26.85871315002441,15.32294750213623,20.78191566467285,22.877,20.366235733032227,39.90782165527344,22.6474552154541,36.619998931884766,16.267141342163086,16.93008041381836,16.2257137298584,6.304022312164307,30.501,6.67333459854126,10.06999969482422,14.02664852142334,22.349708557128903,40.48899459838867,21.620004653930664,14.460000038146973,28.28570938110352,30.055,17.979999542236328,16.096298217773438,40.37767028808594,36.436744689941406,18.7840576171875,25.22396278381348,14.457433700561523,5.995487689971924,33.13999938964844,,11.195119857788086,30.25885772705078,45.415,57.182,32.696468353271484,11.135820388793944,31.98062515258789,23.316070556640625,16.597444534301758,39.83086395263672,8.668,48.12891006469727,11.11178493499756,8.056679725646973,11.591014862060549,15.48953628540039,26.623476028442383,79.23973846435547,17.035825729370117,15.704383850097656,23.19724464416504,32.426513671875,22.139629364013672,24.123611450195312,51.304725646972656,36.56939315795898,11.836981773376465,44.494537353515625,38.06310272216797,20.628662109375,51.76,12.288567543029783,21.338682174682617,20.283668518066406,7.291229724884033,36.80908203125,8.270000457763672,14.000225067138672,38.9764404296875
2019-11-28,16.37680435180664,52.75,14.093931198120115,27.270095825195312,15.631196975708008,20.76178741455078,22.7,20.00934219360352,40.12700653076172,22.598506927490234,36.20000076293945,16.279016494750977,17.18729019165039,16.527935028076172,6.383694648742676,31.046,6.923807621002197,10.270000457763672,14.195234298706056,22.64695167541504,40.05278015136719,22.1617374420166,14.720000267028809,28.253042221069336,30.455,17.93000030517578,16.330059051513672,40.50965881347656,37.15810775756836,18.903993606567383,25.027179718017575,14.249950408935549,5.92795467376709,34.439998626708984,,10.9058837890625,30.195913314819336,45.994,56.934,33.20873260498047,11.161091804504396,31.88846015930176,24.20309257507324,16.383943557739258,41.193241119384766,8.939,48.70277786254883,11.11178493499756,8.071642875671387,12.243215560913086,15.72947883605957,27.127918243408203,79.23973846435547,17.111658096313477,15.81147289276123,23.337535858154297,32.606666564941406,22.344358444213867,23.88387489318848,52.80678176879883,36.35592269897461,11.79023265838623,45.2164306640625,37.54716110229492,20.75408744812012,52.651,12.531638145446776,21.276931762695312,20.3767147064209,7.317270278930664,36.65625762939453,8.59000015258789,14.183362007141112,40.84616088867188
2019-11-29,16.41317367553711,53.09999847412109,13.968067169189451,27.254270553588867,15.482043266296388,20.96980094909668,22.81,20.00934219360352,40.30403900146485,22.83509826660156,36.59999847412109,16.511743545532227,17.279155731201172,16.235157012939453,6.498222351074219,31.114,6.977480888366699,10.25,14.147390365600586,22.35678482055664,39.79500961303711,22.03040885925293,14.399999618530272,28.44906997680664,30.583,18.0,16.60556411743164,40.35128021240234,37.48672866821289,19.04238510131836,25.49230194091797,14.10886287689209,5.852918148040772,34.060001373291016,,11.034653663635254,29.94413185119629,46.633,56.367,32.79362487792969,11.177938461303713,32.07278823852539,24.059480667114254,16.281835556030273,41.46018600463867,9.062,48.73099136352539,10.972887992858888,8.004316329956055,12.135891914367676,15.613951683044434,27.01582145690918,79.23973846435547,16.900405883789062,15.608007431030272,23.46957015991211,33.14710998535156,22.030447006225582,24.40330696105957,53.88639068603516,36.29023742675781,11.743484497070312,44.82575988769531,37.53742980957031,20.85000228881836,52.792,12.189539909362791,21.02669334411621,20.2929744720459,7.386711120605469,36.372440338134766,8.8100004196167,14.660476684570312,40.66398239135742
2019-12-02,16.34042739868164,52.93999862670898,13.932941436767578,27.309648513793945,16.088598251342773,21.177831649780277,22.96,20.547605514526367,39.98369598388672,23.05537223815918,36.41999816894531,16.402502059936523,17.26997184753418,16.131269454956055,6.4633660316467285,30.598,6.950644493103027,10.4399995803833,14.6941499710083,22.36386489868164,40.50882339477539,21.84983253479004,14.109999656677246,28.726781845092773,30.617,18.450000762939453,16.513731002807617,40.39527130126953,37.55084609985352,19.00547981262207,25.465465545654297,14.48233413696289,6.040511131286621,33.630001068115234,,11.143610954284668,30.20490264892578,47.851,58.853,32.85544967651367,11.270737648010254,32.52919006347656,23.822940826416016,16.699554443359375,41.01833724975586,9.247,49.295440673828125,10.94608211517334,8.11652660369873,12.713790893554688,15.507309913635254,27.408166885375977,79.23973846435547,16.878738403320312,15.565171241760254,23.651121139526367,32.246368408203125,21.44746398925781,25.1624755859375,54.53415298461914,36.60223388671875,12.41667652130127,45.84490966796875,37.77106475830078,21.07871437072754,52.717,12.315576553344728,20.63345718383789,20.562803268432617,7.534272193908691,37.36215972900391,9.170000076293944,14.535174369812012,39.79145050048828
2019-12-03,16.249496459960938,53.5,14.082222938537598,28.36975860595703,16.098541259765625,21.07526206970215,23.028,20.14390754699707,40.79298400878906,23.41433906555176,35.79999923706055,16.271888732910156,17.44450569152832,15.866819381713867,6.383694648742676,31.056,7.004317283630371,10.489999771118164,14.466333389282228,22.37094116210937,40.11225891113281,22.358732223510746,14.0600004196167,28.955486297607425,30.991,18.5,16.722450256347656,40.92319869995117,38.09670639038086,19.25458335876465,25.501245498657227,14.15035629272461,5.890435218811035,34.97999954223633,,11.319929122924805,29.58444023132324,48.048,60.274,32.87311553955078,11.245426177978516,32.53841781616211,23.670881271362305,16.77381706237793,41.27608871459961,9.354,49.521244049072266,10.865667343139648,8.43071460723877,12.920184135437012,16.61815071105957,27.296066284179688,82.91609191894531,16.829986572265625,15.516983032226562,23.746570587158203,31.79599952697754,21.54300308227539,25.212421417236328,53.83945083618164,36.50371170043945,11.949180603027344,46.05723571777344,37.917083740234375,21.21152114868164,52.323,12.342583656311035,20.311717987060547,20.83262825012207,7.464830875396728,36.69264221191406,9.5,14.800236701965332,40.80781173706055
2019-12-04,16.640501022338867,53.40999984741211,14.453964233398438,28.567537307739254,16.188034057617188,21.551971435546875,23.622,20.14975929260254,41.383087158203125,23.52039337158203,36.400001525878906,16.61385726928711,17.426132202148438,15.847929954528809,6.413571357727051,32.263,6.870134353637695,10.619999885559082,14.830840110778809,22.64695167541504,40.70710754394531,22.662429809570312,13.949999809265137,29.118844985961918,31.162,18.3799991607666,16.7808895111084,42.29581451416016,38.883827209472656,19.669750213623047,25.48335647583008,14.324644088745115,5.942963123321533,34.45000076293945,,11.49426555633545,28.99994468688965,48.402,59.598,32.59048080444336,11.515388488769531,33.709381103515625,23.003498077392575,16.680986404418945,40.871055603027344,9.403,49.76582717895508,10.7389554977417,8.213773727416992,11.979033470153809,16.61815071105957,27.819196701049805,82.91609191894531,17.035825729370117,15.881077766418455,23.234899520874023,31.426692962646484,20.911277770996094,25.322301864624023,54.66558074951172,36.86497116088867,12.276429176330566,45.496707916259766,36.9046630859375,21.17463493347168,52.792,12.684682846069336,20.75045394897461,20.609325408935547,7.647111415863037,37.05651092529297,9.449999809265137,15.335185050964355,40.2708625793457
