Date,ABEV3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,B3SA3,CCRO3,CESP6,CIEL3,CMIG4,CPFE3,CPLE6,CSAN3,CSNA3,CTIP3,CYRE3,ECOR3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HGTX3,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,OIBR3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RENT3,RAIL3,SANB11,SBSP3,SMLE3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4,WEGE3
2015-07-15,16.059730529785156,16.07440948486328,9.806459426879885,10.382,19.62874984741211,4.681313514709473,66.92155456542969,8.165745735168457,8.915482521057129,2.9798054695129395,11.870819091796877,15.312,22.16879653930664,4.229985237121582,13.155665397644045,2.168,4.468244552612305,3.607647180557251,33.41,6.713094234466553,6.384512901306152,23.29482650756836,7.957248687744141,6.398316860198975,14.434046745300291,34.08060073852539,5.034225463867188,3.206238031387329,9.878,17.150693893432617,4.585752010345459,13.925215721130373,12.406660079956056,15.58821964263916,10.7500638961792,6.082,16.71331787109375,4.1592512130737305,5.068033695220947,13.607040405273438,13.39,4.112069129943848,71.07,6.952652931213379,5.932861804962158,14.062498092651367,8.049628257751465,8.207385063171387,9.147055625915527,10.994674682617188,15.32160472869873,47.94,17.825654983520508,7.979580879211426,30.29128646850586,3.653972864151001,11.166830062866213,13.66,32.125,6.702506065368652
2015-07-16,16.0434627532959,15.550457954406738,9.689348220825195,10.362,19.409046173095703,4.748948574066162,67.22354888916016,8.178136825561523,8.713968276977539,3.0099802017211914,11.96201515197754,15.6,22.14405059814453,4.1652021408081055,12.878983497619627,2.163,4.396737575531006,3.568772077560425,33.55,6.684708118438721,6.306547164916992,23.265796661376957,8.134074211120605,6.427531719207764,14.571805000305176,34.82075881958008,5.041957378387451,3.290985107421875,9.878,17.15863800048828,4.585752010345459,13.965275764465332,12.678630828857422,15.814587593078612,10.472583770751951,6.066,16.694393157958984,4.17421293258667,5.111831665039063,13.684843063354492,12.89,4.067290782928467,73.32,7.000129222869873,6.038627624511719,14.176929473876951,8.008447647094727,8.303009033203125,9.220824241638184,10.769268989562988,16.1025390625,50.11,17.922138214111328,7.635847091674805,30.158626556396484,3.52650785446167,11.51273250579834,13.97,32.538,6.719481945037842
2015-07-17,16.01906967163086,15.181008338928224,9.610125541687012,10.308,19.11418342590332,4.68614387512207,67.21379089355469,8.010856628417969,8.573518753051758,2.947115659713745,11.779621124267578,15.151,22.465694427490234,3.9822821617126474,12.806517601013184,2.14,4.300106048583984,3.491020679473877,33.2,6.6776123046875,6.185267448425293,23.459348678588867,8.0554838180542,6.35878849029541,13.837091445922852,33.182430267333984,4.840898513793945,3.1073672771453857,9.499,16.95218849182129,4.518995761871338,13.880712509155272,12.646636009216309,15.580415725708008,10.096647262573242,5.967,16.54007911682129,4.129329204559326,4.942896366119385,13.687724113464355,12.66,3.88818097114563,72.9,6.657243728637695,5.746517181396484,13.560266494750977,7.860555648803711,8.196457862854004,8.999524116516113,10.687873840332031,15.729047775268556,48.74,17.608562469482422,7.668583393096924,29.756214141845703,3.3990437984466557,11.388728141784668,13.75,32.172,6.665157318115234
2015-07-20,16.05159568786621,14.798130989074709,9.541236877441406,10.129,18.854005813598636,4.681313514709473,66.92155456542969,7.595753192901611,8.292621612548828,2.8817362785339355,11.680824279785156,15.118,22.44590377807617,3.9670393466949454,12.799928665161133,2.132,4.213137626647949,3.3510687351226807,32.67,6.564072608947754,6.228581428527832,23.28514862060547,8.199565887451172,6.3639445304870605,13.469736099243164,33.53171920776367,4.709436893463135,2.831941843032837,9.576,16.92043113708496,4.5292649269104,13.796157836914062,12.070695877075195,15.37746524810791,9.87287425994873,6.091,16.363916397094727,4.002158164978027,4.886584281921387,13.445669174194336,12.61,3.738923072814941,71.27,6.256331920623779,5.434261322021484,13.86541748046875,7.796909332275391,8.035259246826172,8.70445728302002,10.888232231140137,15.78846836090088,48.59,17.280513763427734,7.504900455474853,29.627973556518555,3.3565561771392822,11.297356605529783,13.58,32.05,6.654971122741699
2015-07-21,15.954014778137209,14.777971267700195,9.50334358215332,10.034,18.99276351928711,4.647495269775391,67.16508483886719,7.639123916625977,8.3720064163208,2.8314437866210938,11.969613075256348,14.999,22.663633346557617,3.784120559692383,12.734051704406738,2.085,4.1087751388549805,3.156691074371338,33.66,6.528591156005859,6.167941570281982,23.3238582611084,8.134074211120605,6.333009243011475,13.255443572998049,33.007781982421875,4.779035568237305,2.7542574405670166,9.304,16.80133056640625,4.5241289138793945,13.680444717407228,11.926712036132812,15.674086570739746,9.523786544799805,6.103,16.24016571044922,4.00963830947876,4.899098873138428,13.62721061706543,12.4,3.738923072814941,71.22,6.25105619430542,5.404042720794678,14.01799488067627,8.124510765075684,8.05711555480957,8.261857986450195,10.368552207946776,15.78846836090088,48.3,17.849775314331055,7.644032001495361,29.672199249267575,3.2630820274353027,11.453993797302246,13.78,31.75,6.719481945037842
2015-07-22,15.88083267211914,14.065945625305176,9.47923469543457,9.952,18.616962432861328,4.517056941986084,66.77545166015625,7.781620502471924,8.225448608398438,2.796238660812378,11.969613075256348,14.855,22.64878845214844,3.79936408996582,12.622061729431152,2.126,4.099112033843994,3.047840118408203,34.05,6.528591156005859,6.046661376953125,23.00448608398437,8.422237396240234,6.290044784545898,13.546270370483398,34.9122428894043,4.523841857910156,2.521204948425293,8.837,16.94425392150879,4.457371234893799,13.466830253601074,12.038701057434082,15.962900161743164,9.398473739624023,6.017,16.158645629882812,3.957273483276367,4.992951393127441,13.160388946533203,12.34,3.69414496421814,70.21,6.003123760223389,5.217696189880371,13.827274322509766,8.190030097961426,8.294816970825195,7.671725273132324,10.2683744430542,16.119516372680664,46.53,17.816007614135742,7.414873600006103,30.229381561279297,3.1781063079833984,11.284305572509766,13.4,30.736,6.756832599639893
2015-07-23,15.604363441467283,13.84427547454834,9.052115440368652,9.514,17.57047462463379,4.647495269775391,66.23968505859375,7.787814617156982,7.785780906677246,2.690624713897705,11.43763256072998,14.466,21.852100372314453,3.665987491607666,12.384902954101562,2.066,4.002480030059815,3.1255908012390137,33.67,6.39376163482666,5.700148105621338,22.936744689941406,8.31090259552002,6.152557849884033,12.474811553955078,35.68566131591797,4.647572040557861,2.613013505935669,8.642,16.05495834350586,4.226287364959717,12.90608024597168,12.198681831359863,16.298555374145508,8.80771255493164,5.774,15.758277893066406,3.904909372329712,4.773962020874023,12.912565231323242,12.21,3.6120529174804688,69.04,5.955648422241211,5.0968217849731445,13.064390182495115,7.796909332275391,7.674615383148193,7.229125022888184,9.780001640319824,15.87335205078125,45.5,17.280513763427734,7.455794811248779,29.5837516784668,3.2885751724243164,11.303882598876951,13.53,31.056,6.71608829498291
2015-07-24,15.41733741760254,13.70992946624756,9.065900802612305,9.59,17.59360122680664,4.49290132522583,65.60651397705078,7.465647220611572,7.761355400085449,2.632790327072144,10.98924732208252,14.348,21.71353912353516,3.4563937187194824,12.259736061096191,2.02,3.9908857345581055,3.078940153121948,32.96,6.32989501953125,5.596194267272949,23.03352165222168,8.29780387878418,6.118186473846436,13.163604736328123,36.57551574707031,4.516109943389893,2.570640563964844,8.788,15.959676742553713,4.108177185058594,12.848224639892578,11.83072280883789,16.517114639282227,9.040438652038574,5.82,15.577753067016602,3.732853889465332,4.705137252807617,12.92409324645996,12.04,3.5075719356536865,67.65,5.850144863128662,5.05149507522583,12.682950019836426,7.834350109100342,7.7046709060668945,6.786525726318359,10.017927169799805,15.53381633758545,46.17,16.875272750854492,7.32484769821167,29.95079040527344,3.2630820274353027,10.957982063293455,13.21,30.774,6.77041482925415
2015-07-27,15.189659118652344,14.126402854919434,9.096899032592772,9.678,17.54156494140625,4.536380767822266,65.49935150146484,6.7097883224487305,7.620905876159668,2.615187644958496,11.057644844055176,14.178,21.560136795043945,3.521176815032959,12.292675018310549,2.019,4.039200305938721,2.954538106918335,32.69,6.34408712387085,5.977359294891357,22.723827362060547,8.20611572265625,6.015070915222168,13.163604736328123,36.417510986328125,4.345982074737549,2.4152722358703613,8.788,15.86439609527588,4.108177185058594,12.821525573730469,11.486760139465332,16.21268653869629,8.933025360107422,5.721,15.343353271484377,3.68048906326294,4.673853397369385,12.849173545837402,11.91,3.440406084060669,69.07,5.496710777282715,4.784567356109619,12.441366195678713,7.703310012817383,7.669151782989502,7.155359268188477,9.886442184448242,14.990556716918944,46.88,16.87044906616211,7.472163677215576,29.451091766357425,3.1781063079833984,10.938401222229004,13.19,30.586,6.671948432922363
2015-07-28,15.279101371765137,14.106249809265137,9.262232780456545,9.808,17.90003204345703,4.734455585479736,66.43450164794922,7.546188831329346,7.480455875396728,2.5900418758392334,10.951248168945312,14.297,21.94611930847168,3.53641939163208,12.516658782958984,2.038,3.9908857345581055,3.265542268753052,32.23,6.351184368133545,5.760788917541504,23.19804573059082,8.291254043579102,6.066628456115723,12.474811553955078,37.04955291748047,4.624372959136963,2.521204948425293,8.895,15.888222694396973,4.1492600440979,13.057394981384276,11.638744354248049,16.406986236572266,8.727155685424805,5.738,15.694218635559082,3.904909372329712,4.642568588256836,12.967318534851074,11.95,3.425479888916016,70.16,5.792118072509766,5.046460151672363,12.460441589355469,7.667741775512695,7.554400444030762,6.860292434692383,10.161935806274414,15.34706687927246,46.53,16.65818214416504,7.210269927978516,29.398029327392575,3.4415323734283447,11.806424140930176,14.0,30.783,6.451247215270996
2015-07-29,15.132734298706056,14.730948448181152,9.50334358215332,9.911,18.206457138061523,4.792428016662598,67.19432067871094,7.26119327545166,7.358325958251953,2.5699243545532227,11.00444507598877,13.738,22.28260803222656,3.422095775604248,11.969877243041992,2.019,3.9599626064300537,3.2266671657562256,32.34,6.407954216003418,5.734799861907959,23.03352165222168,8.28470516204834,6.186930179595947,12.206948280334473,36.55057144165039,4.608907699584961,2.50001859664917,9.109,15.777055740356444,4.2365570068359375,13.18645477294922,11.478760719299316,16.273088455200195,8.664498329162598,5.68,15.694218635559082,3.837583303451538,4.73016357421875,13.125807762145996,12.16,3.440406084060669,71.25,6.224681377410889,5.388933181762695,12.797380447387695,7.860555648803711,7.595385551452637,6.712759017944336,10.080538749694824,14.93962574005127,45.15,16.962114334106445,7.267558574676514,30.003849029541016,3.339560508728028,11.97611141204834,14.23,32.811,6.23742151260376
2015-07-30,15.360417366027832,14.475698471069336,9.37934398651123,9.719,18.4897575378418,4.575030326843262,67.30146789550781,7.106305122375488,7.510988235473633,2.5824978351593018,11.224839210510254,14.356,21.59477806091309,3.5173654556274414,12.45077896118164,2.064,3.9638280868530273,3.2188920974731445,32.82,6.365376949310303,5.925382137298584,21.775388717651367,8.638361930847168,6.183493614196777,11.502846717834473,37.42379379272461,4.485177040100098,2.358773946762085,9.216,16.189939498901367,4.1800689697265625,13.021791458129885,12.02270221710205,16.33609962463379,8.378068923950195,5.697,16.09604263305664,3.99467658996582,4.642568588256836,12.987489700317385,12.11,3.5075719356536865,73.32,6.076976299285889,5.24791431427002,12.733810424804688,7.946671485900879,7.527080535888672,7.081591606140137,9.773738861083984,14.642529487609863,46.71,17.174375534057617,7.398505210876465,30.52123641967773,3.27157998085022,11.388728141784668,13.58,32.614,6.230601787567139
2015-07-31,15.832040786743164,14.811559677124023,9.527454376220703,9.801,18.622737884521484,4.748948574066162,70.00950622558594,7.769228458404541,7.865165710449219,2.630274772644043,11.56682586669922,14.728,21.55023956298828,3.597393274307251,12.7011137008667,2.127,4.019874095916748,3.3821685314178467,33.14,6.599554061889648,6.037998676300049,23.13030433654785,8.546671867370605,6.015070915222168,10.890586853027344,37.723182678222656,4.554774284362793,2.50001859664917,9.236,16.08671760559082,4.31358528137207,13.38671875,12.326668739318848,16.714174270629883,8.548136711120605,5.762,15.852904319763184,3.964755058288574,4.830273151397705,13.5436429977417,12.14,3.723997116088867,73.02,6.108627796173096,5.283169269561768,12.96903133392334,8.107661247253418,7.622704982757568,6.712759017944336,9.986620903015137,14.829275131225586,47.78,17.487953186035156,7.684950828552246,31.07841110229492,3.339560508728028,11.662841796875,13.8,33.458,6.380652904510498
2015-08-03,15.93775463104248,14.939193725585938,9.437896728515623,9.487,18.512887954711918,4.681313514709473,69.74649047851562,7.162065505981445,7.840739727020264,2.587527275085449,11.331235885620115,14.711,21.76302528381348,3.612635374069214,12.786754608154297,2.109,3.940635681152344,3.3821685314178467,33.39,6.585361003875732,5.977359294891357,23.22707748413086,8.60561466217041,6.02022647857666,10.102301597595217,38.03920364379883,4.554774284362793,2.528266906738281,8.778,16.14229965209961,4.328991889953613,13.322152137756348,11.918713569641112,16.816572189331055,8.21695327758789,5.606,15.16574001312256,3.85254430770874,4.798989295959473,13.385153770446776,11.91,3.425479888916016,70.58,5.792118072509766,5.05149507522583,13.11524772644043,7.862429141998291,7.439650535583496,6.528342723846436,10.237068176269531,14.931138038635254,46.79,17.352876663208008,7.684950828552246,30.68484687805176,3.3905463218688965,11.48009967803955,13.55,32.52,6.401114463806152
2015-08-04,16.0434627532959,14.408524513244627,9.34389591217041,9.344,18.18911361694336,4.831076145172119,70.0874252319336,7.403691291809082,7.572054386138916,2.5799829959869385,11.338834762573242,14.407,21.644264221191406,3.6583642959594727,12.615473747253418,2.101,3.9135797023773193,3.397719144821167,34.0,6.521493434906006,5.77811336517334,23.488386154174805,8.625262260437012,6.021944522857666,9.910970687866213,39.47793960571289,4.6862382888793945,2.796630382537842,8.535,15.507088661193848,4.210880279541016,13.001575469970703,11.990704536437988,16.777191162109375,8.100590705871582,5.467,15.337530136108398,4.032080173492432,4.73016357421875,12.952908515930176,11.75,3.365777015686035,69.8,5.8606953620910645,5.116968631744385,13.064390182495115,7.796909332275391,7.568060874938965,6.594732284545898,10.017927169799805,15.016021728515623,48.17,17.36734962463379,7.439427375793457,31.17127799987793,3.543503761291504,11.812949180603027,13.96,31.731,6.500012397766113
2015-08-05,16.22235679626465,14.576457977294922,9.388700485229492,9.31,17.813304901123047,4.985671520233154,70.2043228149414,7.849771976470947,7.431604385375977,2.572439193725586,11.072843551635742,14.026,21.81250762939453,3.555473566055298,12.4112548828125,2.034,3.867197036743164,3.3899447917938232,33.7,6.415049076080322,5.700148105621338,23.885181427001957,8.513927459716797,6.070065975189209,9.895663261413574,40.26799774169922,4.825432777404785,2.9237499237060547,8.934,15.41974639892578,4.195474147796631,12.979313850402832,12.246679306030272,16.918962478637695,8.208003044128418,5.631,15.301139831542969,3.949793815612793,4.62379789352417,12.846290588378906,11.85,3.395627975463867,70.73,5.797393798828125,5.041422367095947,12.740166664123535,7.879276752471924,7.568060874938965,7.155359268188477,10.11184310913086,14.642529487609863,46.74,17.077890396118164,7.693136215209961,31.14475440979004,3.543503761291504,12.4068603515625,14.49,32.933,6.367013931274414
2015-08-06,16.16543960571289,14.173419952392578,9.35423469543457,9.33,17.344993591308594,5.0726318359375,69.89260864257812,8.36400318145752,7.181238174438477,2.559866189956665,10.487662315368652,13.468,20.827775955200195,3.410663604736328,12.062105178833008,2.022,3.9522321224212646,3.281092882156372,33.27,6.244739532470703,5.61352014541626,24.156160354614254,8.461533546447754,5.906799793243408,9.895663261413574,40.98320770263672,4.794499397277832,2.7542574405670166,9.041,14.744836807250977,4.108177185058594,12.930336952209473,12.16668701171875,16.572397232055664,8.011082649230957,5.348,15.05946445465088,3.882466793060303,4.573743343353272,12.673392295837402,11.55,3.3359251022338867,68.98,6.0453267097473145,5.207623481750488,12.206144332885742,7.720158576965332,7.210151195526123,6.749642848968506,10.255852699279783,14.30299472808838,48.41,16.93316650390625,7.611293315887451,30.950180053710938,3.4585273265838623,12.778870582580566,14.76,32.313,6.298807144165039
2015-08-07,15.758861541748049,13.756950378417969,9.116415023803713,9.077,17.41437530517578,4.753780364990234,68.91850280761719,8.103789329528809,6.7721028327941895,2.532205820083618,10.373663902282717,13.409,20.31314849853516,3.372555017471313,11.732718467712402,1.988,3.8652639389038086,3.1255908012390137,32.73,5.960887908935547,5.474915027618408,23.71097946166992,8.173370361328125,5.803683280944824,9.734945297241213,40.91667938232422,4.647572040557861,2.64126205444336,8.992,14.586030960083008,3.979795455932617,12.551860809326172,11.80672550201416,16.17068862915039,7.8499650955200195,5.249,14.746453285217283,3.949793815612793,4.461119651794434,12.491849899291992,11.18,3.015018939971924,66.2,5.596938133239746,4.880258083343506,11.888278007507324,7.678973197937012,7.1937575340271,6.63161563873291,9.642251968383787,14.133225440979004,47.16,16.788436889648438,7.373952865600586,29.300737380981445,3.3565561771392822,12.02179718017578,14.05,31.3,6.206728935241699
2015-08-10,15.888968467712402,14.119678497314451,9.185347557067873,9.187,18.43194580078125,4.932529449462891,69.06461334228516,8.302045822143555,7.236197471618652,2.6026148796081543,10.890450477600098,13.324,21.03561210632324,3.361124277114868,11.99622917175293,1.949,3.940635681152344,3.110040664672852,33.08,5.960887908935547,5.6828227043151855,24.049707412719727,8.062034606933594,5.671351432800293,9.421161651611328,39.7773323059082,4.663037300109863,2.64126205444336,9.177,14.721014976501465,4.031148433685303,12.716608047485352,11.846720695495604,16.312469482421875,7.89471960067749,5.352,14.65473461151123,4.17421293258667,4.442348003387451,12.768486976623535,11.3,2.8881499767303467,68.06,5.807944297790527,5.031350135803223,11.989994049072266,7.918588638305664,7.327632427215576,6.528342723846436,9.72991180419922,14.133225440979004,47.16,16.87044906616211,7.53763484954834,29.49530601501465,3.331063270568848,12.62876319885254,14.55,32.914,6.309038639068604
