Date,ABEV3,AZUL4,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FLRY3,GGBR4,GOAU4,GOLL4,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,VBBR3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3
2018-11-19,14.665749549865724,34.38999938964844,7.470966339111328,19.098316192626957,11.244234085083008,17.292240142822266,20.02,19.36647224426269,34.592288970947266,39.63446807861328,20.15999984741211,9.576654434204102,5.559873104095459,7.492617130279541,7.506499290466309,56.34735870361328,10.838735580444336,8.760000228881836,19.484130859375,22.709,20.19059181213379,10.91611099243164,26.047996520996094,12.94927215576172,21.970598220825195,17.53066635131836,13.0275239944458,5.566784381866455,20.13999938964844,25.744672775268555,37.387,21.310890197753903,9.497570991516112,30.82633781433105,9.164878845214844,15.27621078491211,10.703069686889648,25.83651161193848,7.211,33.237911224365234,4.720945358276367,4.66045618057251,8.805240631103516,20.74253273010254,18.46,79.82,14.844806671142578,13.153613090515137,17.19622230529785,12.047419548034668,12.267739295959473,17.37099838256836,25.41662979125977,33.5672721862793,7.868900299072266,28.525,35.62580490112305,15.49855899810791,39.343,10.11891746520996,20.05280113220215,7.971560955047607,40.29495620727539,5.159999847412109,8.62001895904541
2018-11-21,14.594470024108888,34.90999984741211,7.581920146942139,19.44243621826172,11.198338508605955,17.129148483276367,19.788,18.983980178833008,34.51383972167969,40.48404693603516,21.149999618530277,9.774110794067385,5.531239032745361,7.581624507904053,7.504270553588867,56.03229141235352,10.92269802093506,8.850000381469727,19.61137580871582,22.769,20.82029914855957,10.91611099243164,25.444978713989254,13.042288780212402,22.102384567260746,17.25834846496582,12.382197380065918,5.42906379699707,21.020000457763672,26.10812759399414,37.456,21.550634384155277,9.324457168579102,30.425804138183597,9.561882019042969,15.320108413696287,10.64377212524414,25.718128204345703,7.264,32.591949462890625,4.693434238433838,4.652976036071777,8.805240631103516,21.02742958068848,18.95,79.84,14.500561714172363,12.733707427978516,17.364816665649414,11.81994915008545,12.19046115875244,17.75058364868164,25.325035095214844,33.159053802490234,7.568495750427246,28.275,34.43510437011719,15.321433067321776,40.431,9.928484916687012,20.940460205078125,7.860607624053955,39.68365478515625,5.079999923706055,8.50634479522705
2018-11-22,14.701390266418455,35.66999816894531,7.564849853515625,19.234529495239254,11.216696739196776,17.16597557067871,19.877,18.595861434936523,35.20033645629883,40.13682556152344,22.5,10.070298194885254,5.8319010734558105,7.500709533691406,7.452994346618652,56.86918258666992,10.945595741271973,9.140000343322754,19.627281188964844,22.752,21.20012092590332,10.67880630493164,25.58174514770508,13.115242004394531,21.98942756652832,17.21579360961914,12.512367248535156,5.3923821449279785,22.07999992370605,26.445619583129883,37.819,21.60325813293457,9.3165922164917,30.355627059936523,9.41828441619873,15.4079008102417,10.73271656036377,25.34473419189453,7.351,32.54999542236328,4.837346076965332,4.772667407989502,8.783730506896973,21.18366813659668,18.98,80.5,14.527140617370604,12.77434253692627,17.298845291137695,11.71042823791504,12.209783554077148,17.72061538696289,25.205968856811523,32.79795455932617,7.468361854553223,28.611,36.121131896972656,15.49855899810791,39.99,9.850580215454102,20.88067054748535,7.732584476470947,39.32706069946289,4.920000076293945,8.34531307220459
2018-11-23,14.43409252166748,36.0,7.510794639587402,19.49978446960449,11.290128707885742,17.20280647277832,19.829,17.532760620117188,35.477508544921875,39.97430038452149,21.63999938964844,10.258779525756836,5.870080471038818,7.484525203704834,7.379423141479492,57.25317001342773,10.701343536376951,9.170000076293944,19.5398006439209,22.607,20.860280990600582,10.425679206848145,25.538225173950195,13.21920108795166,21.35873413085937,17.0030460357666,12.138134956359863,5.142938613891602,21.899999618530277,27.04272079467773,37.672,21.64419174194336,9.33232593536377,30.320556640625,9.173324584960938,15.065505981445312,10.821663856506348,25.408485412597656,7.322,32.91072082519531,4.908393383026123,4.690378665924072,8.633151054382324,21.19285774230957,19.0,82.25,14.18695068359375,12.378159523010254,17.811946868896484,11.407137870788574,12.115118026733398,17.281095504760742,25.34335708618164,33.13550567626953,7.20133638381958,29.328,35.38766098022461,15.191994667053224,39.953,9.67745876312256,20.97265625,7.357049942016602,36.641700744628906,4.949999809265137,8.373729705810547
2018-11-26,14.38954257965088,33.11000061035156,7.507950782775879,19.35639953613281,11.244234085083008,16.834548950195312,19.549,17.155895233154297,34.85190963745117,40.31413269042969,21.799999237060547,9.872840881347656,5.774631977081299,7.079956531524658,7.116349220275879,56.357208251953125,10.571584701538086,8.6899995803833,19.659090042114254,22.59,21.23010635375977,10.409856796264648,25.861495971679688,13.168133735656738,21.60348320007324,16.98602294921875,12.040509223937988,5.0328898429870605,20.25,26.92156982421875,37.269,21.82253646850586,9.15921688079834,29.820615768432617,9.3929443359375,15.118181228637695,10.485648155212402,25.126171112060547,7.248,31.90403175354004,4.782016754150391,4.548246383666992,8.590126991271973,21.091768264770508,19.06,84.06,14.40488338470459,12.31720733642578,17.811946868896484,11.103845596313477,12.01079273223877,16.921489715576172,25.325035095214844,31.950138092041016,7.051135063171387,28.821,36.092559814453125,14.967177391052246,39.821,9.850580215454102,20.811677932739254,7.280237197875977,36.47431945800781,4.949999809265137,8.40214729309082
2018-11-27,14.737030982971191,33.81999969482422,7.983065128326416,19.915584564208984,11.709190368652344,17.518447875976562,20.348,17.09964370727539,35.67549133300781,40.28458023071289,22.059999465942383,10.267751693725586,5.922577857971191,6.958588123321533,7.250114917755127,58.53311920166016,10.838735580444336,9.0,20.51798248291016,23.654,21.469995498657227,10.591792106628418,27.073753356933597,13.529254913330078,22.72366142272949,18.07530975341797,11.95915412902832,5.120928764343262,20.600000381469727,27.30233192443848,38.114,22.36342430114746,9.513307571411133,30.829265594482425,9.67169189453125,15.249872207641602,10.801897048950195,25.499555587768555,7.494,33.12885284423828,5.102492332458496,4.585650444030762,8.769388198852539,21.34909439086914,18.92,84.55,14.893905639648438,12.967354774475098,18.009859085083008,11.22179126739502,12.132503509521484,17.500856399536133,26.0119743347168,32.97065353393555,7.142924308776856,30.709,35.25429916381836,15.409998893737791,40.872,10.25741481781006,21.20261573791504,7.442400932312012,36.32876968383789,4.949999809265137,8.548971176147461
2018-11-28,14.870677947998049,34.470001220703125,8.022893905639648,20.582305908203125,11.875540733337402,18.08662414550781,20.765,17.662132263183594,36.23774719238281,40.55053329467773,22.07999992370605,10.2857027053833,5.951212406158447,7.379338264465332,7.243427276611328,60.56134414672852,10.815836906433104,8.90999984741211,20.46231460571289,23.739,21.72987365722656,10.78163719177246,27.353504180908203,13.578498840332031,23.2884578704834,18.560380935668945,12.260167121887209,5.164948463439941,20.899999618530277,27.561946868896484,37.849,22.22016143798828,9.733633995056152,31.601076126098636,9.722373962402344,14.968928337097168,10.831546783447266,25.517778396606445,7.979,33.13723373413086,5.141190528869629,4.638014793395996,8.783730506896973,21.367475509643555,19.43,85.55,14.707867622375488,12.89116668701172,17.819276809692383,11.769402503967283,12.055228233337402,17.460899353027344,26.350860595703125,33.77922821044922,7.226369380950928,30.896,34.99711608886719,15.430431365966797,40.872,10.421879768371582,21.70853805541992,7.416794776916504,38.06079864501953,4.949999809265137,8.59160041809082
2018-11-29,14.826128005981444,34.29999923706055,8.150920867919922,20.41741943359375,11.977197647094728,18.212873458862305,21.025,17.71275520324707,35.825950622558594,41.24496841430664,22.5,11.43454360961914,6.027570724487305,7.209419727325439,7.553317546844482,59.6850700378418,10.548684120178224,9.40999984741211,20.49412727355957,23.918,21.739870071411133,10.83700942993164,27.260255813598636,13.496424674987791,24.050931930541992,18.500808715820312,12.28457260131836,5.216303825378418,21.350000381469727,27.77828598022461,37.74,22.103214263916016,9.828058242797852,31.881742477416992,9.925098419189451,14.968928337097168,10.77224826812744,25.33563041687012,8.102,33.0869026184082,5.177168846130371,4.638014793395996,8.690516471862793,21.59723472595215,19.97,82.62,14.803545951843262,12.784499168395996,17.929224014282227,11.963172912597656,12.012725830078123,17.580768585205078,26.2959041595459,34.1481819152832,7.326504230499268,31.551,37.083229064941406,15.430431365966797,40.872,10.421879768371582,22.269649505615234,7.664305210113525,37.842472076416016,5.039999961853027,8.62475299835205
2018-11-30,15.075607299804688,34.7400016784668,8.022893905639648,20.30271339416504,12.023406982421877,17.67101287841797,20.779,17.87588119506836,35.34288787841797,40.02601623535156,22.170000076293945,11.658926010131836,6.0657501220703125,7.7029924392700195,7.682625770568848,60.89610290527344,10.869267463684082,9.300000190734863,19.42846298217773,23.16,21.78984642028809,10.82909870147705,26.73805427551269,13.248382568359377,23.29787254333496,18.381671905517575,12.59371852874756,5.370372295379639,21.600000381469727,27.77828598022461,37.603,21.883934020996094,9.710026741027832,31.592323303222656,9.94199275970459,14.828457832336426,10.37693691253662,24.506893157958984,7.991,32.80167007446289,4.977324962615967,4.638014793395996,8.697683334350586,21.330711364746094,20.23,82.5,14.952377319335938,12.931798934936523,17.92190170288086,11.676729202270508,12.003064155578612,17.420944213867188,25.85626602172852,33.53587341308594,7.40160608291626,32.12,38.95024108886719,15.314620018005373,40.216,10.266070365905762,21.73153305053711,7.980096817016602,38.42466354370117,5.179999828338623,8.440037727355957
2018-12-03,14.915227890014648,33.119998931884766,8.008671760559082,20.030292510986328,12.106581687927246,17.613136291503906,20.417,18.08399772644043,34.92317581176758,39.6270866394043,22.549999237060547,11.57814884185791,6.037115573883057,7.816272258758545,7.8542914390563965,60.1478271484375,10.884533882141112,9.479999542236328,19.56365776062012,23.45,21.78984642028809,11.09804630279541,26.918336868286133,13.405231475830078,23.66499137878418,18.34762954711914,13.138797760009766,5.57579517364502,21.350000381469727,27.85616874694824,36.935,21.54186248779297,9.639095306396484,31.19308090209961,10.102482795715332,14.714327812194824,10.465882301330566,24.18814849853516,8.015,32.86039352416992,4.901741981506348,4.757705211639404,8.647491455078125,21.018245697021484,20.56,85.04,15.377614974975586,13.175604820251465,18.32504653930664,11.811525344848633,12.26001262664795,16.76166534423828,26.06692695617676,33.802772521972656,7.660286903381348,31.543,39.62656021118164,15.34187126159668,40.488,10.266070365905762,21.883310317993164,8.355629920959473,39.37800598144531,5.119999885559082,8.50634479522705
2018-12-04,14.835039138793944,32.13999938964844,7.937546730041504,19.7148551940918,12.143547058105469,17.63275146484375,20.348,17.740880966186523,34.574729919433594,38.903099060058594,22.399999618530277,11.039629936218262,5.979847431182861,7.711086273193359,7.731672763824463,57.9423713684082,10.708976745605469,9.359999656677246,19.37279319763184,23.297,21.380037307739254,10.931931495666504,27.042673110961918,13.159014701843262,22.958993911743164,18.33911895751953,12.862192153930664,5.421728134155273,20.459999084472656,27.224445343017575,36.748,21.82253646850586,9.49722671508789,31.157974243164062,9.69703197479248,14.292913436889648,10.080452919006348,24.01511573791504,7.933,32.18086624145508,4.982465744018555,4.675417423248291,8.45389175415039,20.898771286010746,20.28,83.84,15.106525421142578,12.870847702026367,18.31771850585937,11.65145492553711,12.364334106445312,16.332134246826172,26.11272430419922,33.34746551513672,7.434982776641846,30.631,37.7690658569336,15.478120803833008,40.159,10.274725914001465,21.630348205566406,8.00570011138916,38.482887268066406,5.150000095367432,8.544235229492188
2018-12-05,14.737030982971191,33.2400016784668,8.025742530822754,19.92992401123047,12.014165878295898,17.695913314819336,20.348,17.80275535583496,34.92317581176758,37.6767578125,23.350000381469727,11.308890342712402,5.927351474761963,7.500709533691406,7.502041339874268,58.48389434814453,10.99139404296875,9.770000457763672,19.603422164916992,23.365,21.48998641967773,11.018943786621094,27.39702606201172,13.25932502746582,23.25080680847168,18.21146583557129,13.016766548156738,5.4804205894470215,20.850000381469727,27.38021850585937,37.475,21.752368927001957,9.49722671508789,31.1755313873291,10.229186058044434,14.3016939163208,10.119983673095703,24.133508682250977,8.02,33.0533447265625,4.985791206359863,4.735263347625732,8.575787544250488,21.20204734802246,20.71,82.73,15.196887969970703,12.982590675354004,18.2077693939209,12.283313751220703,12.111251831054688,16.58186149597168,26.268428802490234,33.75566864013672,7.460015773773193,31.831,37.90242385864258,15.675684928894045,40.769,10.335318565368652,21.75452995300293,8.099584579467773,38.42466354370117,5.199999809265137,8.454245567321777
2018-12-06,14.603381156921388,32.58000183105469,8.133848190307617,20.4317569732666,11.857056617736816,17.94329261779785,20.568,17.667757034301758,35.136985778808594,37.15962219238281,23.07999992370605,11.147333145141602,5.884398460388184,7.791996955871582,7.508729457855225,58.64142608642578,11.220381736755373,9.649999618530272,19.66704368591309,23.467,20.990219116210938,10.931931495666504,27.5213565826416,12.994869232177734,23.382593154907227,18.65399169921875,12.870327949523926,5.407054901123047,20.40999984741211,27.55328941345215,37.239,21.91317176818848,9.741551399230955,31.4563102722168,10.305208206176758,14.240236282348633,10.070569038391112,24.6799259185791,8.032,33.48119354248047,4.9984893798828125,4.742743968963623,8.604469299316406,21.3582820892334,21.02,84.5,14.56434726715088,12.489904403686523,18.105148315429688,12.434958457946776,12.132503509521484,16.23224449157715,26.158519744873047,34.24238204956055,7.501739978790283,32.05,37.378517150878906,15.580307960510254,40.797,10.127572059631348,22.53180885314941,7.937421798706055,38.06079864501953,5.179999828338623,8.44477653503418
2018-12-07,14.35390281677246,31.350000381469727,8.108243942260742,20.567970275878903,12.069613456726074,17.71170425415039,20.465,17.296518325805664,34.867733001708984,36.79763412475586,22.799999237060547,10.99475383758545,5.822356700897217,7.670628547668457,7.6447248458862305,57.59777069091797,11.258545875549316,9.59000015258789,20.11239624023437,23.748,20.460464477539062,10.91611099243164,27.68299102783203,12.834370613098145,22.742488861083984,18.041269302368164,12.748295783996582,5.399718284606934,19.809999465942383,27.30233192443848,37.18,22.1909236907959,9.552396774291992,31.20186424255371,10.178505897521973,13.985633850097656,10.021157264709473,24.652606964111328,7.896,32.83522033691406,4.968860149383545,4.682899475097656,8.590126991271973,21.32152557373047,21.1,82.92,14.803545951843262,12.581331253051758,17.760635375976562,12.047419548034668,11.867830276489258,16.19228744506836,26.40581703186035,34.26593780517578,7.251403331756592,31.184,36.34022903442383,15.12386703491211,40.882,10.2314453125,22.085678100585938,7.681375503540039,37.32577896118164,5.039999961853027,8.37846851348877
2018-12-10,14.15788459777832,30.86000061035156,7.826588153839111,20.360069274902344,11.736913681030272,17.311676025390625,20.068,16.919647216796875,33.84618377685547,36.48735046386719,21.739999771118164,10.788321495056152,5.817584991455078,7.346973896026611,7.470829486846924,56.64273071289063,11.449368476867676,9.479999542236328,19.72271156311035,23.441,20.87027359008789,10.947751998901367,27.384593963623047,12.713997840881348,22.43185234069824,17.5051326751709,12.471689224243164,5.25298547744751,18.399999618530277,27.71771049499512,36.945,21.986263275146484,9.260781288146973,30.368274688720703,9.925098419189451,14.090987205505373,9.635727882385254,24.41582298278809,7.691,32.08858108520508,4.853368759155273,4.428555965423584,8.389357566833496,21.064197540283203,20.71,80.79,14.070012092590332,11.90578842163086,17.687334060668945,11.794676780700684,11.765438079833984,15.78273582458496,26.076086044311523,33.20615768432617,7.076167583465576,30.669,35.48291778564453,15.164748191833496,40.732,9.95445156097412,21.795923233032227,7.425330638885498,36.53254318237305,4.869999885559082,8.151126861572266
2018-12-11,14.211343765258787,32.869998931884766,7.849350452423096,20.403079986572266,11.801607131958008,17.374839782714844,20.307,16.94214630126953,34.044151306152344,36.140132904052734,21.5,10.905000686645508,5.893943786621094,7.403612613677978,7.374963760375977,57.99318313598633,11.640192031860352,9.630000114440918,20.49412727355957,24.207,21.020206451416016,10.995213508605955,27.179441452026367,12.931035041809082,22.544811248779297,17.249832153320312,12.59371852874756,5.186957359313965,20.799999237060547,27.587905883789062,37.269,22.044736862182617,9.292305946350098,30.640289306640625,9.587223052978516,13.959295272827148,9.635727882385254,24.798315048217773,7.86,33.03656768798828,4.970069408416748,4.406113624572754,8.597298622131348,21.19285774230957,21.14,81.83,13.97964859008789,11.82960033416748,17.408794403076172,11.811525344848633,12.161483764648438,16.282188415527344,26.643953323364254,32.719451904296875,7.234714984893799,31.761,34.13028335571289,15.56668472290039,40.995,10.127572059631348,22.274246215820312,7.468003749847412,36.82363128662109,4.949999809265137,8.241114616394043
