Date,ABEV3,AEDU3,ALLL3,BBAS3,BBDC3,BBDC4,BBSE3,BISA3,BRAP4,BRFS3,BRKM5,BRML3,BRPR3,B3SA3,CCRO3,CESP6,CIEL3,CMIG4,CPFE3,CPLE6,CRUZ3,CSAN3,CSNA3,CTIP3,CYRE3,DXCO3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,YDUQ3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HGTX3,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MMXM3,MULT3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PETR3,PETR4,POMO4,QUAL3,RENT3,SANB11,SBSP3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4
2014-09-24,12.234606742858888,,6.84,18.85072898864746,10.436079025268556,11.018,18.01556205749512,1.54,8.071250915527344,54.60160446166992,9.532258987426758,11.728719711303713,4.943881034851074,3.03049111366272,13.255617141723633,16.733,15.861892700195312,5.095667362213135,12.435611724853516,1.881,18.12,6.669492244720459,7.068716526031494,28.62,9.052980422973633,6.584636211395264,10.056437492370604,5.61461067199707,7.847,22.01130104064941,6.411356925964356,18.83119201660156,21.544998168945312,168.54241943359375,9.353189468383787,10.436076164245604,12.710000038146973,19.679,13.93493938446045,4.5533881187438965,14.683237075805664,7.477553367614746,9.159523010253906,13.354779243469238,4.818,10.30379867553711,15.75,14.739673614501951,5.05693244934082,4.709495544433594,17.28,17.200000762939453,105.13,10.070269584655762,10.18861198425293,3.3763539791107178,15.296757698059082,9.799135208129885,9.845940589904783,16.18366050720215,16.55289649963379,10.950237274169922,23.386024475097656,6.574719429016113,16.828393936157227,21.39,34.397
2014-09-25,12.130799293518066,,6.59,18.360610961914062,10.177746772766112,10.745,18.01556205749512,1.53,8.00454330444336,54.246673583984375,9.485186576843262,11.346389770507812,4.777233123779297,3.0109567642211914,12.710865020751951,16.589,15.78034210205078,5.116063594818115,12.49306869506836,1.906,18.26,6.509613513946533,6.931808471679688,28.07,8.925671577453613,6.57119607925415,9.812881469726562,5.598704814910889,7.882,21.97295379638672,6.342350006103516,18.72590446472168,21.90036392211914,165.98875427246094,9.368385314941406,10.450037002563477,12.93000030517578,19.075,13.903181076049805,4.422127723693848,14.22327709197998,7.437989711761475,9.11365032196045,13.05186939239502,4.798,9.986650466918944,15.75,14.344735145568848,5.019529342651367,4.673906326293945,16.88,17.100000381469727,104.14,9.927838325500488,9.99219036102295,3.327773094177246,14.99682331085205,9.530664443969728,9.85207748413086,16.322254180908203,16.282609939575195,10.805418014526367,22.98584747314453,6.388803005218506,16.651830673217773,21.26,34.425
2014-09-26,12.16787338256836,,6.63,18.743906021118164,10.586078643798828,11.23,17.57066535949707,1.53,7.844452857971191,55.97335815429688,9.491068840026855,11.67578125,4.958694934844971,3.101309061050415,13.037720680236816,16.725,15.719173431396484,5.082069873809815,12.831405639648438,1.937,18.8,6.788981914520264,6.636378765106201,28.21,9.19443416595459,6.611510276794434,9.962158203125,5.829333305358887,8.001,22.5194034576416,6.45526933670044,19.026721954345703,21.93342018127441,171.09609985351562,9.231621742248535,10.233637809753418,12.770000457763672,19.367,14.228727340698242,4.585070610046387,14.820833206176758,7.651634693145752,9.159523010253906,13.443873405456545,4.847,10.269360542297363,15.5,14.666329383850098,4.989606380462647,4.899297714233398,17.45,17.5,106.53,10.45535373687744,10.546194076538086,3.4006447792053223,14.95932960510254,9.7937650680542,9.95571231842041,16.721752166748047,16.459693908691406,10.781278610229492,23.478370666503903,6.016966819763184,16.42047119140625,20.85,34.322
2014-09-29,11.982501983642578,,6.38,17.141597747802734,9.847192764282228,10.43,17.908565521240234,1.53,7.808876991271973,55.68558120727539,9.532258987426758,11.25815773010254,4.758717060089111,2.849785804748535,12.534733772277832,16.31,16.057613372802734,5.044676303863525,12.20579719543457,1.876,18.75,6.613955020904541,6.326535701751709,27.64,8.805438041687012,6.2822794914245605,9.349343299865724,5.471462249755859,7.711,22.81658935546875,6.154149532318115,18.575498580932617,22.35489845275879,159.17897033691406,9.049267768859863,9.982333183288574,11.899999618530272,18.822,13.88730239868164,4.281814098358154,13.78297996520996,7.358863830566406,9.083065032958984,13.096415519714355,4.716,10.124419212341309,14.75,14.076739311218262,4.914799690246582,4.620523452758789,16.77,16.700000762939453,103.76,9.363396644592283,9.367679595947266,3.2387094497680664,15.121793746948242,9.393746376037598,9.752533912658691,16.322254180908203,16.208044052124023,10.58818244934082,22.867116928100582,5.585977554321289,16.158666610717773,20.44,33.308
2014-09-30,11.893525123596191,,6.36,15.897445678710938,9.722190856933594,10.191,18.133832931518555,1.53,7.968968391418457,55.86783981323242,9.532258987426758,11.369916915893556,4.814266681671143,2.732571601867676,12.708932876586914,16.09,16.31043243408203,5.095667362213135,12.199411392211914,1.873,18.9,6.620687484741211,6.268890857696533,27.52,8.734711647033691,6.073988437652588,9.47504997253418,5.216975688934326,7.66,23.15213394165039,6.273343563079834,19.132009506225582,22.18134880065918,167.6912078857422,8.950491905212402,9.877622604370115,11.699999809265137,18.559,13.95876407623291,4.195816040039063,13.30730152130127,7.240172386169434,9.052481651306152,13.702237129211426,4.646,10.20047664642334,14.25,14.138801574707031,4.982125282287598,4.869641780853272,16.63,17.399999618530273,103.24,9.099641799926758,9.11082363128662,3.2225162982940674,15.13429069519043,9.509187698364258,9.746377944946287,16.126588821411133,16.03562355041504,10.370945930480955,22.7835636138916,5.383156776428223,16.347408294677734,20.85,33.299
2014-10-01,11.567265510559082,,6.37,16.14879608154297,9.399967193603516,9.836,17.857879638671875,1.53,7.911157608032227,56.3570671081543,9.685245513916016,11.169928550720217,4.647619247436523,2.6593117713928223,12.140896797180176,15.82,15.788494110107422,5.003884792327881,11.675942420959473,1.896,18.22,6.327856063842773,6.131984710693359,27.42,8.550822257995605,5.838822364807129,9.137215614318848,5.010203838348389,7.422,23.39179992675781,6.154149532318115,18.575498580932617,22.454071044921875,160.88140869140625,8.897307395935059,9.821776390075684,11.100000381469728,17.615,13.506173133850098,4.069080829620361,12.963159561157228,7.263909816741943,9.128938674926758,13.408235549926758,4.523,10.0081787109375,13.5,13.512542724609377,4.638014793395996,4.66204309463501,16.3,16.700000762939453,101.29,8.651250839233398,8.607185363769531,3.198225975036621,14.809361457824709,9.397953987121582,9.844890594482422,16.020597457885742,15.597563743591309,10.06520938873291,22.097551345825195,5.501468658447266,16.335233688354492,20.75,32.445
2014-10-02,11.841617584228516,,6.17,15.991697311401367,9.58584976196289,10.123,17.795930862426758,1.53,8.066802024841309,56.85588836669922,9.814697265625,11.058170318603516,4.555037021636963,2.6959407329559326,12.625622749328612,15.887,15.596853256225586,4.963092803955078,11.841919898986816,1.901,18.4,6.240342617034912,6.290507793426514,27.27,8.56496810913086,5.906013488769531,9.082219123840332,4.9386305809021,7.345,22.81658935546875,6.191788196563721,18.87631607055664,22.090442657470703,160.88140869140625,9.087255477905272,10.10798454284668,11.529999732971191,17.615,13.33942985534668,4.173184871673584,13.395792961120604,7.51711893081665,9.32772731781006,13.31023406982422,4.568,9.916333198547363,12.75,13.75796604156494,4.735263347625732,4.66204309463501,16.14,15.600000381469728,103.04,8.751480102539062,8.712947845458984,3.2387094497680664,15.115545272827148,9.403335571289062,9.666336059570312,15.76785659790039,15.695425987243652,10.03302764892578,21.8952693939209,5.442313194274902,16.81012725830078,21.29,32.961
2014-10-03,12.012163162231444,,6.42,16.343585968017578,9.755390167236328,10.328,17.852249145507812,1.56,8.035673141479492,57.31633758544922,9.79115867614746,11.316980361938477,4.599476337432861,2.7203609943389893,13.239106178283691,15.98,15.825196266174316,4.9290971755981445,12.078120231628418,1.976,18.99,6.353099822998047,6.369770526885986,27.66,8.86909294128418,5.979923725128174,9.53004550933838,5.049968242645264,7.388,22.71113395690918,6.273343563079834,19.289939880371094,21.88383674621582,161.73263549804688,9.094856262207031,10.087043762207031,12.229999542236328,17.479,13.784075736999512,4.263709545135498,13.710434913635254,7.833628177642822,9.28949737548828,13.720054626464844,4.613,10.105762481689451,12.5,14.090846061706545,4.787628650665283,4.83998441696167,16.46,16.299999237060547,104.43,9.23151969909668,9.241768836975098,3.36016058921814,15.240518569946287,9.443695068359377,9.64171028137207,15.99614143371582,15.91911506652832,10.057164192199709,22.255863189697266,5.780345916748047,16.56050682067871,20.92,33.308
2014-10-06,12.323588371276855,,6.33,18.291488647460938,10.508584976196287,11.121,18.049354553222656,1.56,8.04456615447998,58.304386138916016,9.920609474182127,12.175751686096191,4.914255142211914,2.942579746246338,14.110099792480469,16.632,16.41236686706543,5.099066734313965,12.818639755249023,2.095,19.84,6.841651916503906,6.434619903564453,28.88,9.321741104125977,6.168056011199951,9.954299926757812,5.51917839050293,7.865,22.366012573242188,6.461543560028076,19.55315589904785,21.75160789489746,171.94732666015625,9.110052108764648,10.240617752075195,12.850000381469728,18.316,14.244604110717772,4.544334888458252,14.445907592773438,8.173876762390137,9.404184341430664,14.201146125793455,4.707,10.43295669555664,12.75,14.556307792663574,5.236468315124512,5.053513050079346,17.07,15.899999618530272,108.19,10.1282958984375,10.269193649291992,3.5220961570739746,15.83414363861084,10.019465446472168,9.666336059570312,16.566848754882812,16.627460479736328,10.07325553894043,23.531145095825195,5.788795471191406,16.64574432373047,20.89,33.599
2014-10-07,12.190120697021484,,6.34,19.001537322998047,10.45300006866455,11.039,18.02682304382324,1.58,8.04456615447998,58.06456756591797,9.85588550567627,12.08752155303955,4.855001926422119,3.0133979320526123,14.019211769104004,16.784,16.758968353271484,5.506991386413574,12.882479667663574,2.133,20.09,6.8549089431762695,6.48505973815918,29.09,9.441973686218262,6.168056011199951,9.687175750732422,5.694138526916504,8.086,21.73328399658203,6.6434712409973145,19.77876663208008,21.07393455505371,176.2034454345703,8.973288536071777,10.10100555419922,12.59000015258789,18.686,14.355765342712402,4.557914733886719,14.469499588012695,8.29256820678711,9.35831069946289,14.254602432250977,4.757,10.559242248535156,12.75,14.632474899291992,5.363640308380127,5.1068949699401855,17.43,16.600000381469727,104.33,10.523932456970217,10.68217658996582,3.554483652114868,16.146575927734375,10.08941650390625,9.364651679992676,16.36302375793457,16.36183738708496,9.5905122756958,23.02982521057129,5.712738513946533,16.682275772094727,21.05,33.224
2014-10-08,11.967671394348145,,6.38,19.120927810668945,10.200079917907717,10.936,17.801563262939453,1.58,8.017885208129883,58.56338882446289,9.779391288757324,11.92870807647705,4.840188980102539,3.0109567642211914,13.75412654876709,16.852,16.636638641357422,5.687159061431885,12.74203395843506,2.132,19.99,6.74129056930542,6.506677150726318,28.8,9.441973686218262,6.315873622894287,9.592897415161133,5.574847221374512,7.967,22.03047752380371,6.593285083770752,19.82389068603516,21.28880500793457,174.50099182128906,8.996082305908203,10.03817653656006,12.850000381469728,18.209,14.451048851013184,4.503599166870117,14.280712127685549,8.213441848754883,9.32772731781006,14.414966583251951,4.728,10.52767276763916,12.5,14.561952590942385,5.251429557800293,5.089102268218994,17.43,15.199999809265137,104.53,10.32875156402588,10.500868797302246,3.5868706703186035,16.084087371826172,10.08941650390625,9.420063972473145,16.50977897644043,16.548242568969727,9.711198806762695,23.17933654785156,5.49301815032959,16.664011001586914,21.03,33.505
2014-10-09,11.93801212310791,,6.26,19.856101989746094,10.366829872131348,11.162,17.78466796875,1.58,7.946733474731445,59.29243469238281,9.62052059173584,12.081639289855955,4.869814872741699,3.098867416381836,13.64809226989746,16.682,16.79974365234375,5.547783851623535,12.582439422607422,2.056,19.7,6.705311298370361,6.268890857696533,29.08,9.548065185546877,6.3225932121276855,9.53004550933838,5.630516529083252,7.847,21.685348510742188,6.524278163909912,20.38040351867676,20.87559127807617,176.2034454345703,8.737746238708496,9.77291202545166,12.65999984741211,18.433,14.60985279083252,4.530757904052734,14.46163558959961,8.308394432067871,9.151873588562012,14.388237953186035,4.761,10.69127368927002,12.25,14.663504600524902,5.206545352935791,5.065375804901123,18.01,13.199999809265137,104.35,10.529207229614258,10.677141189575195,3.5868706703186035,16.171571731567383,10.29120635986328,9.08143424987793,16.37932586669922,16.524944305419922,9.437642097473145,23.03862190246582,5.476116180419922,16.377851486206055,20.63,33.458
2014-10-10,11.641416549682615,,5.87,18.91356658935547,9.958273887634276,10.601,17.148292541503906,1.58,7.728832244873047,58.02619934082031,9.355734825134276,11.175810813903809,4.614288330078125,2.927929401397705,13.080052375793455,16.04,16.31859016418457,5.523989677429199,12.199411392211914,2.017,19.33,6.637141227722168,6.074339866638184,28.67,9.328813552856444,6.080708026885986,9.333629608154297,5.344218730926514,7.447,20.956750869750977,6.492910385131836,19.98933982849121,20.892120361328125,171.09609985351562,8.2970609664917,9.319170951843262,11.949999809265137,17.82,14.18902587890625,4.35423469543457,13.863818168640137,8.134312629699707,8.876632690429688,13.88041877746582,4.621,10.381296157836914,12.0,13.924407958984377,4.8773956298828125,4.834053039550781,17.8,13.199999809265137,100.54,9.91728973388672,10.097956657409668,3.465418100357056,15.427980422973633,9.96027374267578,8.927510261535645,15.857540130615234,15.704750061035156,9.035356521606444,22.36139869689941,5.205690860748291,16.073429107666016,20.16,32.904
2014-10-13,11.915766716003418,,6.17,21.03741455078125,10.611417770385742,11.456,17.54250717163086,1.58,8.191317558288574,58.95668411254883,9.57344913482666,12.11693286895752,4.873518943786621,3.162358522415161,13.35271453857422,16.657,16.828283309936523,5.772143840789795,12.876091003417969,2.056,19.52,7.044270515441895,6.218451976776123,29.2,9.427830696105955,6.356187343597412,9.553614616394045,5.686185836791992,8.001,20.22815704345703,6.49918270111084,19.93669891357422,20.148332595825195,171.94732666015625,8.525003433227539,9.507647514343262,12.760000228881836,18.297,14.562211990356444,4.639386177062988,14.945390701293944,8.466649055480957,8.998964309692383,13.809144973754885,4.761,10.66831111907959,12.5,14.52809715270996,5.004567623138428,5.041650772094727,18.05,13.399999618530272,102.42,10.945942878723145,11.145522117614746,3.611160039901733,15.496711730957031,10.34501838684082,9.112215995788574,16.53423500061035,16.16144371032715,9.051446914672852,22.867116928100582,5.29865026473999,16.73706817626953,21.13,33.158
2014-10-14,11.96025848388672,,5.98,20.91173553466797,10.614200592041016,11.613,17.576297760009766,1.58,8.511499404907227,58.83198928833008,9.697012901306152,11.981646537780762,4.829079627990723,3.162358522415161,13.29969882965088,16.437,15.764033317565918,5.758545398712158,12.805872917175291,2.003,19.26,7.106758117675781,6.45623779296875,29.39,9.30052375793457,6.430096626281738,9.640036582946776,5.62256383895874,7.95,20.860889434814453,6.543097019195557,20.17735290527344,20.18965530395508,171.94732666015625,8.714953422546387,9.74499225616455,12.829999923706056,18.053,14.50662899017334,4.702755451202393,15.08305549621582,8.173876762390137,8.998964309692383,13.720054626464844,4.908,10.679790496826172,12.0,14.545024871826172,5.116776943206787,4.952680587768555,18.27,14.100000381469728,102.42,10.771864891052246,10.87859344482422,3.6030640602111816,15.171783447265623,10.339635848999023,9.179944038391112,16.575000762939453,16.077564239501953,9.260635375976562,22.64724349975586,5.374707221984863,17.236318588256836,21.75,33.665
2014-10-15,11.693319320678713,,5.68,20.107440948486328,10.113920211791992,10.971,17.1989803314209,1.58,8.444794654846191,58.44827651977539,9.661709785461426,11.293449401855469,4.729090213775635,3.0646793842315674,13.019463539123535,16.073,15.413360595703123,5.653165817260742,12.250480651855469,1.966,18.92,6.980459690093994,6.434619903564453,28.6,8.876165390014648,6.215088844299316,9.294346809387209,5.415793418884277,7.686,20.3527889251709,6.317256450653076,19.59075355529785,20.49543190002441,168.54241943359375,8.616178512573242,9.661224365234377,12.220000267028809,18.014,14.347830772399902,4.526229381561279,14.406573295593262,8.165964126586914,8.937797546386719,13.2656888961792,4.855,10.503273963928224,12.0,14.104949951171877,4.937241077423096,4.816257953643799,18.18,13.5,101.24,10.033344268798828,10.148316383361816,3.54638671875,14.934334754943848,9.99255657196045,9.01986312866211,16.102128982543945,15.75135612487793,9.139951705932615,21.98761558532715,5.180339336395264,17.230228424072266,21.6,33.758
2014-10-16,11.530192375183104,,5.85,19.57961654663086,9.763724327087402,10.581,16.748449325561523,1.57,8.031225204467773,56.4721794128418,9.567564010620115,10.981704711914062,4.503190994262695,2.881531000137329,12.572604179382324,15.769,14.830259323120115,5.422007083892822,11.86107063293457,1.91,18.99,6.731840133666992,6.261685848236084,27.89,8.593259811401367,6.073988437652588,9.074362754821776,5.209022521972656,7.515,20.755428314208984,6.204336643218994,19.55315589904785,20.28882598876953,167.6912078857422,8.449021339416504,9.465765953063965,11.920000076293944,17.684,14.093741416931152,4.363285541534424,14.025068283081056,7.794064044952393,8.79252815246582,13.194416046142578,4.65,10.157423973083496,10.0,13.537928581237791,4.690378665924072,4.816257953643799,17.28,12.5,99.75,9.305371284484863,9.392861366271973,3.408741235733032,14.87184715270996,9.769246101379396,8.872095108032227,15.621103286743164,15.49504280090332,8.946850776672363,21.776531219482425,4.969069004058838,16.670095443725586,20.97,33.12
