,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,RSID3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VALE5
2012-05-09,8.26,75.0,12.933175086975098,2.227062225341797,7.361,13.997702598571776,11.452609062194824,7.448606014251709,30.798585891723636,4.55,10.441445350646973,6.114499568939209,18.434,26.01,32.049,9.214914321899414,2.359,5.256844997406006,14.694408416748049,10.26899242401123,12.540728569030762,5.639085292816162,10.76901912689209,8.50227165222168,11.099,24.73,14.658381462097168,7.401709079742432,12.280732154846191,179.6056671142578,11.737767219543455,13.950531005859377,10.119999885559082,9.463010787963867,2.9622459411621094,8.549724578857422,5.483509063720703,1.1908667087554932,18.99985885620117,31.09993934631348,6.549621105194092,3.636,8.535968780517578,7.181441783905029,1249.860107421875,6.135790824890137,17.29,1330.0,84.68513488769531,82.14,2278.073974609375,10.494640350341797,9.246478080749512,177.52178955078125,8.201118469238281,9.155401229858398,23.5,32.379,8.014339447021484,17.64139175415039,8.602911949157715,22.44346046447754,30.5
2012-05-10,8.34,74.65,13.040905952453612,2.216123580932617,7.402,14.018463134765623,11.44235897064209,7.108745574951172,31.39301109313965,4.5,10.63006591796875,6.133013725280762,19.026,25.67,32.73,9.388336181640623,2.36,5.240890502929688,14.846826553344728,9.915359497070312,12.60537338256836,5.670675754547119,10.842643737792969,8.634870529174805,11.09,24.64,14.621479988098145,7.490820407867432,12.041067123413086,171.7967071533203,12.0222749710083,14.35159969329834,10.050000190734863,9.549468040466309,2.9588212966918945,8.552712440490723,5.545556545257568,1.1732144355773926,19.021684646606445,31.00214195251465,6.549621105194092,3.64,8.503195762634277,7.144039154052734,1203.4024658203125,6.037577629089356,17.23,1368.0,84.51353454589844,82.04,2132.85791015625,10.394596099853516,9.13640594482422,176.04244995117188,8.502216339111328,9.167527198791504,23.6,32.06,8.167723655700684,17.940397262573242,8.755024909973145,22.44902801513672,30.5
2012-05-11,8.57,73.89,13.040905952453612,2.2423763275146484,7.409,13.686271667480469,11.438920021057127,6.944478988647461,31.439453125,4.54,10.542489051818848,6.174406051635742,19.085,25.91,33.207,9.514456748962402,2.341,5.240890502929688,14.846826553344728,10.16018295288086,12.928586959838867,5.686471939086914,10.735553741455078,8.592439651489258,10.929,24.19,14.298608779907228,7.513096809387207,11.941896438598633,178.1858673095703,12.117110252380373,14.311492919921877,10.270000457763672,9.525888442993164,3.01019024848938,8.666226387023926,5.63087272644043,1.1935827732086182,18.55596923828125,30.61094665527344,6.623926639556885,3.726,8.705296516418457,7.375938892364502,1227.380615234375,6.073761463165283,17.39,1359.0,81.51051330566406,81.57,2055.712158203125,10.199506759643556,8.95753002166748,176.28900146484375,8.267462730407715,8.82798957824707,24.01,31.45,8.267420768737793,17.854965209960938,8.746575355529785,21.775161743164062,29.54
2012-05-14,8.34,74.12,12.757407188415527,2.146117925643921,7.245,13.3291654586792,10.945601463317873,6.75189208984375,30.83574104309082,3.86,10.374080657958984,5.868634223937988,17.968,25.62,31.708,9.30162525177002,2.266,5.073373317718506,14.29924488067627,9.738540649414062,12.76236057281494,5.433740139007568,10.568228721618652,8.343152046203613,10.639,22.85,14.178681373596191,7.379432678222656,11.710495948791504,173.9264373779297,11.853534698486328,13.801562309265137,9.449999809265137,9.297959327697754,2.9006030559539795,8.48399829864502,5.522288799285889,1.1365516185760498,18.51958656311035,28.94837188720703,6.4095001220703125,3.616,8.456768989562988,6.837331771850586,1141.95849609375,5.737766742706299,16.84,1305.0,77.30628204345703,80.09,1846.9642333984373,10.007542610168455,8.758264541625977,159.52305603027344,8.144978523254395,8.664283752441406,24.01,30.877,8.17539119720459,17.73535919189453,8.484601020812988,21.413169860839844,29.05
2012-05-15,8.31,74.51,12.49091911315918,2.1651933193206787,7.184,13.300100326538086,10.544772148132324,6.695249080657959,30.278465270996094,3.63,10.28650951385498,5.754125595092773,17.968,25.67,30.491,9.22279930114746,2.26,5.017535209655762,14.304890632629396,9.656932830810549,12.882413864135742,5.344230651855469,10.735553741455078,8.306024551391602,10.605,22.8,14.114109992980955,7.128808498382568,11.710495948791504,173.9264373779297,11.853534698486328,13.432540893554688,9.4399995803833,9.101469039916992,2.9040286540985107,8.507905960083008,5.181024074554443,1.1148253679275513,18.04658889770508,27.090198516845703,6.284242153167725,3.464,8.109920501708984,7.196402549743652,1153.9476318359375,4.874516010284424,16.38,1203.0,75.33287811279297,78.57,1665.4444580078125,9.73979949951172,8.568272590637207,146.94859313964844,8.292978286743164,8.367188453674316,23.69,30.746,8.183061599731445,17.585861206054688,8.40854263305664,21.25166320800781,28.92
2012-05-16,8.08,74.08,13.02956485748291,2.072209358215332,7.047,12.99282169342041,10.483107566833496,6.678256511688232,30.64069557189941,3.56,10.306717872619627,5.784433841705322,17.952,25.76,30.161,8.99577808380127,2.343,4.9297871589660645,14.59843921661377,9.77934741973877,12.790066719055176,5.428474426269531,10.67531681060791,8.507575035095215,10.776,23.12,13.92961311340332,7.156655311584473,11.363395690917969,173.9264373779297,11.853534698486328,13.432540893554688,9.4399995803833,9.101469039916992,2.9040286540985107,8.507905960083008,5.181024074554443,1.1148253679275513,18.04658889770508,26.21001243591309,6.284242153167725,3.332,8.109920501708984,7.196402549743652,1094.0023193359375,4.874516010284424,16.73,1162.0,74.21746826171875,78.34,1656.368408203125,10.093421936035156,8.938992500305176,142.75711059570312,8.165393829345703,8.221672058105469,23.76,30.802,8.06035327911377,17.2740421295166,8.493049621582031,20.661340713500977,28.07
2012-05-17,7.83,73.87,12.71204662322998,2.0367865562438965,6.746,12.519451141357422,9.969231605529783,6.202451705932617,30.278465270996094,3.43,10.522281646728516,5.718763828277588,17.249,25.64,29.654,8.907489776611328,2.252,4.739933967590332,14.366988182067873,9.752142906188965,12.559198379516602,5.254720687866211,10.641852378845217,8.40679931640625,10.648,22.81,13.652865409851074,7.240196228027344,11.12373161315918,142.690673828125,11.34835147857666,13.083642959594728,9.449999809265137,9.156485557556152,2.7464985847473145,8.080713272094727,4.420933246612549,1.0740886926651,17.97382164001465,24.25404167175293,6.195071220397949,3.263,7.734397888183594,7.256248950958252,1038.5528564453125,5.070944786071777,16.32,1097.0,71.04285430908203,76.28,1547.45654296875,9.699385643005373,8.540470123291016,136.3466033935547,7.874500274658203,8.057964324951172,23.67,30.305,7.745914936065674,16.821258544921875,8.036707878112793,19.954071044921875,27.04
2012-05-18,7.93,73.63,11.906911849975586,2.0146477222442627,6.787,12.785205841064451,10.354633331298828,6.179793834686279,29.906953811645508,3.37,10.387555122375488,5.811387062072754,17.3,24.91,30.151,8.664700508117676,2.236,4.784606456756592,14.316179275512695,9.643332481384276,12.189812660217283,5.296844005584717,10.441062927246094,8.27950668334961,10.529,23.14,13.66209316253662,7.028561115264893,11.12373161315918,142.690673828125,11.399601936340332,13.050097465515137,9.729999542236328,9.022871017456056,2.7978665828704834,8.122538566589355,4.552785873413086,1.0985307693481443,17.58814811706543,25.32982444763184,6.40100622177124,3.258,8.002042770385742,7.218844890594482,1088.0076904296875,5.321813583374023,16.67,1153.0,72.32986450195312,77.03,1438.544677734375,9.992387771606444,8.837045669555664,132.89479064941406,7.966362476348877,7.960954666137695,23.84,30.492,7.745914936065674,16.91096305847168,7.935297966003418,20.42744255065918,27.74
2012-05-21,7.94,73.6,12.564629554748535,2.1098456382751465,7.266,13.03849983215332,10.981568336486816,6.332730293273926,30.417787551879883,3.52,10.845629692077637,5.86021089553833,17.199,24.5,30.414,8.543309211730957,2.205,4.888307571411133,13.830695152282717,9.847352027893066,12.651545524597168,5.286312580108643,10.85602569580078,8.031088829040527,10.163,23.81,13.901938438415527,7.028561115264893,11.12373161315918,142.690673828125,11.399601936340332,13.050097465515137,9.729999542236328,9.022871017456056,2.7978665828704834,8.122538566589355,4.552785873413086,1.0985307693481443,17.58814811706543,25.32982444763184,6.40100622177124,3.353,8.002042770385742,7.218844890594482,1088.0076904296875,5.321813583374023,16.79,1153.0,72.32986450195312,79.34,1438.544677734375,9.992387771606444,8.837045669555664,132.89479064941406,7.966362476348877,7.960954666137695,23.69,30.708,7.745914936065674,16.91096305847168,7.935297966003418,21.07902717590332,28.64
2012-05-22,8.07,74.37,12.162060737609863,2.0567116737365723,7.259,12.942994117736816,11.00212574005127,6.321402549743652,30.464223861694336,3.25,10.40102481842041,5.924212455749512,16.835,24.55,28.691,8.418761253356934,2.223,4.7718424797058105,13.904081344604492,9.282896041870115,12.21751594543457,5.001988887786865,10.347360610961914,7.875087738037109,9.959,23.83,13.837364196777344,7.178934097290039,11.231167793273926,124.94307708740234,12.051217079162598,13.7881441116333,9.31999969482422,8.299782752990723,2.9177262783050537,8.53179931640625,4.374396800994873,1.1216148138046265,17.217025756835938,24.058443069458008,6.29697847366333,3.217,7.943325042724609,6.919618129730225,1049.043212890625,5.186878204345703,17.0,1118.0,74.21746826171875,78.59,1347.7847900390625,10.371271133422852,9.133620262145996,127.22395324707033,8.420561790466309,8.452071189880371,23.54,30.849,7.784261703491211,17.49188804626465,8.045158386230469,20.81727600097656,28.33
2012-05-23,8.13,72.44,11.702794075012209,2.0766372680664062,7.191,12.955451011657717,10.539633750915527,6.321402549743652,29.767635345458984,3.3,10.36734390258789,5.885482311248779,17.199,23.68,27.26,8.196466445922852,2.162,4.7064313888549805,13.683920860290527,9.53452205657959,12.09746551513672,5.09676456451416,10.213501930236816,7.649755954742432,9.712,23.27,13.69899082183838,7.017420768737793,11.214638710021973,128.4925994873047,11.956034660339355,13.653956413269045,8.960000038146973,8.299782752990723,2.9040286540985107,8.519856452941895,4.436445236206055,1.1066780090332031,17.377119064331055,23.17825698852539,6.1887030601501465,3.098,7.775362968444824,6.874734401702881,1043.0487060546875,5.15449333190918,16.58,1151.0,70.78545379638672,74.48,1393.1646728515625,10.113629341125488,8.911187171936035,130.67576599121094,8.47669792175293,8.154974937438965,22.83,29.967,7.531176567077637,17.022018432617188,7.943748474121094,20.98435401916504,28.61
2012-05-24,7.98,72.74,11.663105964660645,2.092134714126587,7.122,12.847487449645996,10.59615707397461,6.327066421508789,29.65618133544922,3.42,10.010313987731934,5.8753743171691895,17.461,23.06,27.503,8.048273086547852,2.141,4.680904865264893,13.610533714294434,9.622929573059082,12.189812660217283,5.001988887786865,9.82530689239502,7.58620023727417,9.541,22.64,13.47759246826172,7.022989749908447,11.032824516296388,130.622314453125,11.71442413330078,13.425832748413086,8.460000038146973,8.079710960388184,2.862933397293091,8.400361061096191,4.5295186042785645,1.065941333770752,17.238859176635742,23.08045768737793,6.084671497344971,3.123,7.947421550750732,6.523142814636231,1011.5774536132812,5.15449333190918,16.46,1111.0,68.983642578125,74.48,1547.45654296875,9.84588623046875,8.665586471557617,137.3328399658203,8.063323020935059,7.9973344802856445,22.42,29.3,7.347116470336914,16.787086486816406,7.77473258972168,20.7448787689209,28.24
2012-05-25,8.09,72.25,12.298139572143556,2.1054177284240723,7.197,12.756136894226074,10.688661575317385,6.349724292755127,29.39612197875977,3.74,10.023786544799805,5.767604827880859,17.207,23.68,28.457,8.261104583740234,2.106,4.696859359741211,13.452469825744627,10.098973274230955,12.69771957397461,5.070436954498291,10.03278923034668,7.441756725311279,9.669,22.39,13.154719352722168,6.922741889953613,11.115466117858888,131.33221435546875,11.824249267578123,13.50635051727295,8.460000038146973,8.449115753173828,2.9040286540985107,8.501932144165039,4.777710914611816,1.079520344734192,17.500822067260742,23.08045768737793,6.318209648132324,3.287,8.101726531982422,7.016868114471436,1025.065185546875,5.138302326202393,16.92,1110.0,68.64043426513672,76.09,1633.678466796875,9.760004997253418,8.637782096862793,142.75711059570312,8.063323020935059,7.942765235900879,22.73,29.113,7.408470153808594,16.723011016845703,7.791635036468506,20.35504150390625,27.77
2012-05-28,8.31,72.54,12.717716217041016,2.118701934814453,7.142,12.868249893188477,10.591019630432127,6.378046989440918,30.45493698120117,3.72,10.252826690673828,5.809705257415772,17.452,24.25,28.808,8.513354301452637,2.137,4.725575923919678,13.791175842285156,10.343799591064451,12.974761009216309,5.159945964813232,10.407598495483398,7.643978118896484,9.882,22.72,13.560617446899414,7.017420768737793,,134.1718292236328,11.97067928314209,13.801562309265137,8.649999618530273,8.61417007446289,2.910876512527466,8.525825500488281,4.692394733428955,1.0768040418624878,17.69729995727539,,6.343685626983643,3.295,8.086705207824707,7.331056118011475,1074.52001953125,5.267839431762695,16.75,,71.04285430908203,74.86,1715.3624267578125,9.85093879699707,8.707292556762695,146.70204162597656,8.425664901733398,7.954890251159668,23.43,30.239,7.738245964050293,17.04337501525879,7.833889484405518,20.5388240814209,28.07
2012-05-29,8.38,72.88,12.21876049041748,2.1585512161254883,7.224,13.00943374633789,10.45741844177246,6.42902421951294,29.358970642089844,3.45,10.266297340393066,5.776010513305664,17.224,24.65,28.467,8.447139739990234,2.091,4.695263385772705,13.548436164855955,9.96976375579834,12.928586959838867,5.0546417236328125,10.441062927246094,7.337757110595703,9.626,22.3,13.366891860961914,7.00071382522583,11.330339431762695,125.65298461914062,11.919427871704102,13.74788761138916,8.779999732971191,8.394099235534668,2.883479595184326,8.445173263549805,4.6536149978637695,1.0754464864730835,17.311628341674805,24.15624237060547,6.322454452514648,3.156,7.845005989074707,6.942060470581055,1091.0050048828125,5.04654598236084,16.92,1136.0,70.18484497070312,73.82,1520.228515625,9.931763648986816,8.73509693145752,138.5656280517578,8.190910339355469,7.960954666137695,23.37,29.291,7.362454414367676,17.256956100463867,7.681775093078613,20.884105682373047,28.46
2012-05-30,8.1,73.09,12.247111320495604,2.125342845916748,7.279,12.930538177490234,10.236446380615234,6.264759063720703,28.532346725463867,3.3,10.360607147216797,5.826533794403076,17.461,24.58,29.022,8.387227058410645,2.031,4.63463830947876,13.525854110717772,9.7997465133667,12.827006340026855,5.007254123687744,10.521377563476562,7.505310535430908,9.873,21.41,13.182395935058594,6.906033039093018,10.867538452148438,119.97374725341795,11.772997856140137,13.398990631103516,8.399999618530273,8.260483741760254,2.8423867225646973,8.400361061096191,4.552785873413086,1.1012464761734009,17.304349899291992,22.68926429748535,6.507158756256104,3.111,7.988386154174805,6.807409286499023,1014.57470703125,4.749692440032959,17.17,1041.0,70.52804565429688,74.02,1542.9185791015625,9.704435348510742,8.503396987915039,133.63446044921875,8.099050521850586,7.960954666137695,22.98,28.362,7.538846492767334,17.086090087890625,7.521209716796875,20.76158905029297,28.34
2012-05-31,8.31,73.98,12.587308883666992,2.1142735481262207,7.443,13.104939460754396,10.277559280395508,6.372381210327148,29.154634475708008,3.28,10.576173782348633,5.926757335662842,17.867,25.06,29.528,8.592178344726562,2.088,4.779820919036865,13.9323091506958,10.2825927734375,13.067108154296877,5.086233139038086,10.802482604980469,7.667089939117432,10.299,21.5,13.237747192382812,7.184503555297852,10.92538833618164,122.81336212158205,11.611926078796388,13.385573387145996,8.039999961853027,8.669184684753418,3.017039060592652,8.752863883972168,4.2270331382751465,1.1542037725448608,17.246135711669922,23.08045768737793,6.793773651123047,3.23,7.940595149993896,6.807409286499023,950.1334838867188,4.674129009246826,17.51,1030.0,68.64043426513672,72.95,1524.7666015625,10.00248908996582,8.864848136901855,130.18264770507812,8.31849479675293,7.876070976257324,23.42,28.418,7.477492809295654,17.722553253173828,7.183177947998047,20.93423080444336,28.56
2012-06-01,8.13,70.46,12.10536003112793,2.0877063274383545,7.402,12.942994117736816,10.25186252593994,6.230773448944092,28.095821380615234,3.17,10.609855651855469,5.858527183532715,17.469,24.85,27.834,8.552764892578125,2.08,4.688882350921631,13.68956470489502,9.93575954437256,12.60537338256836,5.133620738983154,10.748940467834473,7.516867637634277,10.078,21.3,12.905651092529297,7.11767053604126,10.652667999267578,113.58462524414062,11.516746520996094,13.224542617797852,8.109999656677246,8.174027442932129,2.898688554763794,8.542149543762207,4.273568630218506,1.1609936952590942,17.09332275390625,21.222286224365234,6.581467628479004,3.098,7.783556461334228,6.523142814636231,921.659423828125,4.485219478607178,17.49,969.0,68.64043426513672,73.04,1483.924560546875,9.95197296142578,8.71192455291748,126.9773941040039,8.165393829345703,7.766932964324951,23.45,28.719,7.661555290222168,17.620033264160156,7.064866065979004,20.60565185546875,28.08
2012-06-04,8.0,69.48,12.190409660339355,2.1142735481262207,7.334,12.830881118774414,9.907567977905272,6.230773448944092,29.163923263549805,3.15,10.576173782348633,5.851786613464356,17.901,24.79,28.175,8.592178344726562,2.114,4.650592803955078,13.9323091506958,10.228187561035156,12.559198379516602,5.023050308227539,10.775708198547363,7.563089370727539,10.086,21.69,12.628899574279783,7.151084899902344,10.603081703186035,107.19548034667967,11.824249267578123,13.620408058166504,8.039999961853027,8.409819602966309,2.867815494537353,8.413628578186035,4.265812873840332,1.1514884233474731,17.733684539794922,21.026689529418945,6.851096630096436,3.148,7.8081374168396,6.33612585067749,915.6649169921876,4.452834606170654,17.45,980.0,66.40961456298828,72.2,1511.152587890625,10.088371276855469,8.855578422546387,120.32032775878906,8.01739501953125,7.736617088317871,23.42,28.606,7.615538120269775,17.551687240600586,6.8958516120910645,20.56110000610352,28.01
2012-06-05,7.78,69.14,12.07701015472412,2.1076316833496094,7.197,12.69385051727295,9.660907745361328,6.032520771026611,28.615938186645508,3.01,10.313453674316406,5.777695178985596,17.613,24.89,27.932,8.75771713256836,2.077,4.680904865264893,13.621821403503418,9.684137344360352,12.28215789794922,4.901948928833008,10.661931037902832,7.412867546081543,9.89,21.37,12.545875549316406,6.989575386047363,10.34688949584961,102.93605041503906,11.677818298339844,13.46608543395996,7.730000019073486,8.2526273727417,2.8232204914093018,8.285115242004395,4.2270331382751465,1.1419827938079834,17.55176544189453,20.342098236083984,6.772543430328369,3.098,7.647007465362549,6.568027019500732,893.1854248046875,4.258530139923096,17.33,919.0,64.6078109741211,71.9,1465.7725830078125,9.901456832885742,8.71192455291748,113.1701431274414,7.935742378234863,7.60929012298584,22.66,28.484,7.653884410858154,17.564504623413086,6.574719429016113,20.54439163208008,27.95
2012-06-06,7.96,72.43,12.445558547973633,2.2138984203338623,7.477,13.013583183288574,9.866453170776367,5.936226844787598,29.758346557617188,3.2,10.74458122253418,6.016820430755615,17.833,24.74,28.895,8.962668418884277,2.114,4.829277038574219,13.87021255493164,10.405006408691406,12.706954002380373,4.9967241287231445,11.036739349365234,7.684422016143799,10.316,21.82,13.099373817443848,7.006282329559326,10.404739379882812,100.80634307861328,12.358721733093262,14.063237190246582,7.900000095367432,8.4962739944458,2.963867664337158,8.631815910339355,4.366641521453857,1.2261722087860107,18.30127716064453,20.928890228271484,6.51353120803833,3.148,7.810872554779053,6.934580326080322,966.6184692382812,4.436643600463867,17.35,1006.0,64.52200317382812,72.1,1511.152587890625,10.103525161743164,8.84631061553955,122.29279327392578,8.160290718078613,7.6396050453186035,23.77,28.005,7.776594638824463,18.26930809020996,6.346548557281494,21.140283584594727,28.79
2012-06-08,8.1,71.47,12.63266944885254,2.278102159500122,7.498,13.042652130126951,9.876731872558594,6.259094715118408,30.18558692932129,3.09,10.576173782348633,6.016820430755615,17.748,24.12,29.713,8.909065246582031,2.153,4.767056941986084,13.904081344604492,10.439010620117188,12.60537338256836,5.059906959533691,10.842643737792969,7.915532112121582,10.41,22.19,12.730375289916992,7.184503555297852,10.652667999267578,117.13414001464844,12.30014705657959,14.02298069000244,7.920000076293945,8.75564193725586,2.9467151165008545,8.58100700378418,4.436445236206055,1.2071619033813477,18.15574073791504,21.61347961425781,6.388269424438477,3.135,7.842278480529785,7.181441783905029,974.1116333007812,4.609360694885254,17.59,1014.0,65.63741302490234,71.65,1524.7666015625,9.972179412841797,8.74899673461914,122.5393524169922,7.976568698883057,7.60929012298584,23.14,28.062,7.776594638824463,17.72681999206543,6.49866247177124,21.351911544799805,29.02
2012-06-11,8.35,70.84,12.6156587600708,2.2094712257385254,7.567,12.934691429138184,9.969231605529783,6.196787357330322,29.81407165527344,3.08,10.542489051818848,6.03029727935791,17.867,22.96,29.401,8.937443733215332,2.129,4.674523830413818,13.97747039794922,10.214587211608888,12.651545524597168,5.159945964813232,10.641852378845217,7.788422107696533,10.231,22.09,12.61967658996582,7.089823246002197,10.222923278808594,127.0727767944336,12.226932525634766,13.949176788330078,8.15999984741211,8.724205017089844,2.960437297821045,8.667679786682129,4.428689479827881,1.1881510019302368,17.340730667114258,21.51568031311035,6.645158767700195,3.148,7.865487575531006,7.016868114471436,957.6266479492188,4.517602920532227,17.8,939.0,65.2942123413086,71.45,1483.924560546875,9.674128532409668,8.521932601928711,123.03246307373048,8.139878273010254,7.536531925201416,23.34,29.0,7.853285312652588,17.73535919189453,6.70993185043335,21.084596633911133,28.68
2012-06-12,8.63,71.97,13.040905952453612,2.298027515411377,7.696,13.246121406555176,9.969231605529783,6.480002880096436,30.232030868530277,3.17,10.771529197692873,6.230692386627197,17.926,23.25,30.287,9.079333305358888,2.176,4.865971565246582,14.502470016479492,10.146581649780272,12.771596908569336,5.244190692901611,10.72216796875,8.01953125,10.461,22.74,12.93332290649414,7.212347984313965,10.578289031982422,129.9123992919922,12.636940002441406,14.432262420654297,8.270000457763672,9.077887535095217,3.022184133529663,8.817121505737305,4.451957702636719,1.1935827732086182,17.68274688720703,21.711278915405277,6.844725608825684,3.258,8.073054313659668,7.091673374176025,966.6184692382812,4.479821681976318,18.39,943.0,67.69662475585938,73.63,1524.7666015625,9.724644660949709,8.619244575500488,126.23772430419922,8.384842872619629,7.560785293579102,23.26,29.385,8.206069946289062,18.623842239379883,6.600072383880615,21.580242156982425,29.33
2012-06-13,8.96,71.87,13.154304504394531,2.3710851669311523,7.723,13.441280364990234,9.943535804748535,6.836856842041016,30.30633354187012,3.37,10.54922866821289,6.153228759765625,17.943,22.82,30.608,8.8917236328125,2.214,4.969672203063965,14.53634548187256,10.66343116760254,12.928586959838867,5.307374000549316,10.641852378845217,8.12353229522705,10.58,22.9,12.914872169494627,7.078684329986572,10.685724258422852,134.1718292236328,12.76140022277832,14.593291282653809,8.5,9.43943214416504,3.039336442947388,8.832069396972656,4.490737915039063,1.1949409246444702,17.82828712463379,22.298070907592773,6.708851337432861,3.263,8.193218231201172,7.144039154052734,984.60205078125,4.587769985198975,17.97,969.0,67.69662475585938,72.3,1588.2984619140625,9.91660976409912,8.758264541625977,129.44297790527344,8.384842872619629,7.627476692199707,22.7,28.587,8.129378318786621,18.79469871520996,6.676130294799805,21.60809135437012,29.46
2012-06-14,8.82,72.16,13.125953674316406,2.4197912216186523,7.785,13.3291654586792,9.763676643371582,6.706578254699707,31.114377975463867,3.28,10.778265953063965,6.175113201141357,18.045,21.72,29.08,8.830239295959473,2.22,4.934574127197266,14.553277015686035,10.35740089416504,12.827006340026855,5.24945592880249,10.742243766784668,8.106199264526367,10.537,23.03,12.73960018157959,7.017420768737793,10.495644569396973,141.98077392578125,12.819976806640623,14.761033058166504,8.850000381469727,9.400134086608888,3.042766809463501,8.838047981262207,4.560542106628418,1.1949409246444702,17.559038162231445,22.004674911499023,6.581467628479004,3.226,8.063494682312012,7.256248950958252,992.09521484375,4.7227044105529785,17.93,944.0,67.26762390136719,74.25,1538.3804931640625,9.53267765045166,8.419984817504883,128.70330810546875,8.252151489257812,7.615353107452393,22.85,28.531,8.305770874023438,18.367549896240234,6.574719429016113,21.66377830505371,29.43
2012-06-15,8.8,72.34,13.211003303527832,2.3777272701263428,7.895,13.491108894348145,9.86131477355957,6.859515190124512,30.557106018066406,3.42,10.845629692077637,6.212160587310791,18.011,22.13,28.73,8.639477729797363,2.234,4.945742607116699,14.508115768432615,10.717836380004885,12.96552562713623,5.296844005584717,10.67531681060791,8.314199447631836,10.912,22.9,12.61045265197754,7.240196228027344,11.156787872314451,143.40057373046875,13.105509757995604,15.015995025634766,9.670000076293944,9.455150604248049,3.083930492401123,9.026342391967772,4.6381025314331055,1.2234563827514648,17.100597381591797,22.004674911499023,6.555990695953369,3.287,8.232817649841309,7.218844890594482,1047.544677734375,4.911612510681152,18.17,998.0,70.18484497070312,72.08,1656.368408203125,9.669074058532717,8.596074104309082,129.93609619140625,8.119462013244629,7.60929012298584,22.26,28.54,8.282760620117188,18.504240036010746,6.295843124389648,22.00906562805176,29.85
2012-06-18,8.93,74.13,13.381102561950684,2.304668664932251,7.819,13.49526309967041,10.24672508239746,6.910494804382324,30.60354804992676,3.35,11.142034530639648,6.227323055267334,17.968,22.55,28.691,8.833394050598145,2.214,5.009558200836182,14.632308959960938,10.541019439697266,13.140987396240234,5.265252113342285,10.963114738464355,8.175532341003418,10.648,22.81,12.758047103881836,7.07311487197876,11.156787872314451,143.40057373046875,13.105509757995604,15.015995025634766,9.670000076293944,9.455150604248049,3.083930492401123,9.026342391967772,4.6381025314331055,1.2234563827514648,17.100597381591797,22.004674911499023,6.50928258895874,3.226,8.083971977233887,7.218844890594482,1047.544677734375,4.911612510681152,18.28,998.0,70.18484497070312,72.7,1656.368408203125,9.669074058532717,8.596074104309082,129.93609619140625,8.088842391967773,7.60929012298584,23.22,28.709,8.282760620117188,18.64519691467285,6.295843124389648,22.00906562805176,30.08
2012-06-19,9.16,75.67,13.721299171447754,2.2581770420074463,7.895,13.785927772521973,10.668108940124512,6.9161577224731445,30.984350204467773,3.31,11.323915481567385,6.230692386627197,18.383,23.15,29.81,9.112442016601562,2.231,5.049442768096924,14.519407272338867,10.643027305603027,13.094813346862791,5.375821113586426,11.04343032836914,8.181310653686523,10.793,23.03,12.656576156616213,7.006282329559326,11.644380569458008,146.2401885986328,13.149439811706545,15.083088874816896,9.800000190734863,9.43156909942627,3.13538670539856,9.110032081604004,4.940587520599365,1.2139512300491333,17.719131469726562,22.591466903686523,6.5708537101745605,3.341,8.227359771728516,7.144039154052734,1037.05419921875,4.933201789855957,18.76,1020.0,68.46883392333984,73.58,1615.5264892578125,10.325803756713867,9.105815887451172,132.64822387695312,8.144978523254395,7.348572731018066,23.6,29.441,8.313440322875977,19.37135505676269,6.084573268890381,22.727481842041016,30.87
2012-06-20,9.27,75.23,13.863049507141112,2.2581770420074463,7.819,13.84406280517578,10.62699031829834,7.148396015167236,30.83574104309082,3.42,10.966885566711426,6.197014808654785,18.07,23.08,29.363,9.09982967376709,2.213,4.945742607116699,14.643599510192873,10.547819137573242,13.297975540161133,5.465331077575684,10.90956974029541,8.250643730163574,10.818,22.62,12.453625679016112,7.07311487197876,11.817934036254885,146.2401885986328,12.812652587890623,14.761033058166504,10.109999656677246,9.51016902923584,3.083930492401123,8.981511116027832,4.925075054168701,1.205803632736206,17.733684539794922,23.96064567565918,6.4137468338012695,3.341,8.282425880432129,7.166481018066406,1041.550048828125,4.943996429443359,18.82,975.0,69.0694351196289,72.98,1715.3624267578125,10.462201118469238,9.221667289733888,133.63446044921875,8.241943359375,7.481964111328125,24.29,29.404,8.22140884399414,19.260297775268555,5.949361324310303,22.79430389404297,30.98
