Date,ABEV3,AEDU3,ALLL3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,BRPR3,B3SA3,CCRO3,CESP6,CIEL3,CMIG4,CPFE3,CPLE6,CRUZ3,CSNA3,CTIP3,CYRE3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HGTX3,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LIGT3,LREN3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,POMO4,QUAL3,RENT3,RSID3,SANB11,SBSP3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4
2014-08-12,11.737812042236328,,8.51,17.10294532775879,10.050789833068848,10.225,18.537500381469727,9.930081367492676,55.92539978027344,8.496654510498047,11.881651878356934,5.184594631195068,2.9865365028381348,13.17572021484375,17.495,17.133737564086914,6.530205726623535,12.589046478271484,2.072,19.34,7.890156269073486,28.1,8.90445613861084,5.805229187011719,10.8656644821167,5.28059720993042,8.282,9.89,21.122119903564453,6.844217300415039,20.47064781188965,5.098508358001709,19.17314910888672,180.4595642089844,9.877452850341797,11.029431343078612,13.149999618530272,17.46,14.649553298950195,4.310338020324707,13.836332321166992,6.986963272094727,8.47140884399414,13.604235649108888,4.9,19.230995178222656,10.04701328277588,5.012048244476318,4.377338409423828,17.0,12.899999618530272,105.89,648.9334106445312,9.737933158874512,9.906572341918944,3.087955951690674,16.740201950073242,9.946791648864746,33.25,9.25089168548584,16.151042938232422,15.913681983947754,9.003172874450684,24.022619247436523,7.107120990753174,19.489036560058597,25.03,29.479
2014-08-13,11.633999824523926,,8.3,17.146358489990234,10.011918067932127,10.129,18.675838470458984,9.796672821044922,55.5992431640625,8.708483695983887,11.728719711303713,5.121638298034668,2.930371046066284,12.856131553649902,17.393,17.22993278503418,6.370434761047363,12.357653617858888,2.027,19.45,7.717223644256592,27.84,8.791292190551758,5.845542907714844,10.65353775024414,5.161305904388428,8.154,9.63,21.30388069152832,6.743844985961914,20.86923217773437,5.022030353546143,19.10703468322754,179.60833740234375,9.61152458190918,10.680397987365724,13.0600004196167,17.742,14.641613960266112,4.211764335632324,13.598849296569824,6.9632248878479,8.51728343963623,13.630962371826172,4.908,19.37214088439941,10.026959419250488,4.892356872558594,4.4247894287109375,17.1,12.5,106.54,612.62939453125,9.236793518066406,9.413005828857422,3.071830987930298,16.746444702148438,10.04075813293457,32.0,9.244758605957031,15.82492733001709,15.60299015045166,8.842260360717773,23.642349243164062,6.971907615661621,19.08110809326172,24.42,29.207
2014-08-14,11.656245231628418,,8.2,17.772682189941406,10.206271171569824,10.417,18.731170654296875,9.552087783813477,56.0596923828125,8.796744346618652,11.699310302734377,5.110528469085693,2.967001438140869,12.834344863891602,17.41,17.39425277709961,6.424824237823486,12.539017677307127,2.021,19.06,7.609138488769531,27.98,8.876165390014648,5.91273307800293,10.708535194396973,5.232880115509033,8.111,9.66,21.14125061035156,6.731297016143799,21.1700496673584,4.928558349609375,19.421077728271484,179.60833740234375,9.527942657470703,10.561729431152344,13.239999771118164,18.238,14.601911544799805,4.289508819580078,13.844681739807127,6.884098052978516,8.509636878967285,13.875965118408203,4.88,19.16924476623535,9.97109603881836,4.742743968963623,4.329887866973877,16.74,12.300000190734863,106.43,603.5534057617188,9.220970153808594,9.367679595947266,3.216957330703736,16.87142562866211,10.054181098937988,31.75,9.299968719482422,15.922761917114258,15.726356506347656,8.769845008850098,24.09402656555176,6.887399673461914,18.62447929382324,23.92,28.766
2014-08-15,11.789713859558104,,8.35,18.1075439453125,10.26180362701416,10.567,18.935914993286133,9.614347457885742,55.11001586914063,8.855586051940918,11.881651878356934,5.225329875946045,3.0964250564575195,13.052245140075684,17.588,17.486434936523438,6.611789226531982,12.88923454284668,2.038,19.49,7.529875755310059,28.16,9.243941307067873,6.060550689697266,10.8106689453125,5.423745632171631,8.248,9.74,20.959495544433597,6.988503932952881,20.91435432434082,5.047523498535156,19.34669685363769,181.310791015625,9.497550964355469,10.58965015411377,13.670000076293944,18.219,14.713074684143066,4.384429454803467,14.049029350280762,7.121480941772461,8.547867774963379,14.455056190490724,4.921,19.69853973388672,9.99401569366455,4.697860240936279,4.638318061828613,17.23,12.199999809265137,106.29,612.62939453125,9.938390731811523,10.10299015045166,3.3459572792053223,17.59002113342285,10.048810958862305,31.5,9.355179786682127,16.297800064086914,16.324888229370117,8.793985366821289,24.51618766784668,6.929653167724609,18.874101638793945,24.16,29.075
2014-08-18,11.967671394348145,,8.25,18.12614250183105,10.272912979125977,10.628,18.99678421020508,9.663265228271484,55.49372863769531,8.94384765625,12.22869110107422,5.317913055419922,3.162358522415161,13.364567756652832,17.808,17.558576583862305,6.530205726623535,13.164406776428224,2.015,19.46,7.659577369689941,28.47,9.166144371032717,6.168056011199951,10.802812576293944,5.407839775085449,8.341,9.77,21.313446044921875,6.950864315032959,20.666179656982425,5.090010643005371,19.057449340820312,180.4595642089844,9.497550964355469,10.470979690551758,13.760000228881836,18.209,14.808354377746582,4.447709083557129,14.25338077545166,7.469641208648682,8.578450202941895,14.664420127868652,4.945,20.219009399414062,9.99974250793457,4.54076623916626,4.715425491333008,17.54,12.300000190734863,107.46,603.5534057617188,10.06499195098877,10.274227142333984,3.305645227432251,17.383813858032227,10.180360794067385,30.5,9.379715919494627,16.52608299255371,16.859453201293945,9.091676712036133,24.56016159057617,6.845146179199219,19.020227432250977,24.28,28.859
2014-08-19,12.086310386657717,,8.15,18.492019653320312,10.678268432617188,10.964,19.40094375610352,9.74330711364746,55.01409149169922,9.032108306884766,12.387502670288086,5.380868434906006,3.23561692237854,13.61151885986328,17.901,17.470401763916016,6.526805400848389,13.170660018920898,2.039,19.44,7.724427223205566,28.65,9.477336883544922,6.201650142669678,11.07779312133789,5.471462249755859,8.435,9.92,21.332576751708984,6.994776725769043,20.59849739074707,5.225971221923828,19.25579071044922,185.56692504882807,9.687503814697266,10.757186889648438,14.0,18.735,14.728955268859863,4.551671028137207,14.740675926208496,7.548768043518066,8.876632690429688,14.67556095123291,5.036,20.862985610961918,10.12436580657959,4.720301628112793,4.7925333976745605,18.05,11.899999618530272,109.27,626.243408203125,10.386778831481934,10.531083106994627,3.386270523071289,17.327573776245117,10.322651863098145,30.25,9.299968719482422,16.672836303710938,17.133590698242188,9.059494018554688,24.91196060180664,6.828244686126709,19.02631378173828,24.34,29.15
2014-08-20,12.1456298828125,,8.05,18.8207950592041,10.619966506958008,11.025,18.978574752807617,9.827801704406738,54.966121673583984,9.008572578430176,12.64631175994873,5.369758605957031,3.15259051322937,13.655098915100098,18.172,16.833148956298828,6.652581214904785,13.733508110046388,2.137,19.53,7.774867534637451,29.22,9.611719131469728,6.1546173095703125,10.889235496520996,5.630516529083252,8.605,10.11,21.447370529174805,7.019872188568115,20.756423950195312,5.378926753997803,19.396284103393555,188.9718170166016,9.725493431091309,10.84793472290039,14.0,19.377,14.792475700378418,4.578790187835693,14.81142807006836,7.754501819610596,8.983671188354492,14.655512809753418,5.011,20.81887626647949,10.091419219970703,4.750224590301514,4.863709449768066,18.48,12.100000381469728,109.11,639.857421875,10.61361026763916,10.757722854614258,3.4427084922790527,17.55877685546875,10.470308303833008,32.0,9.281563758850098,16.558696746826172,17.750398635864258,9.15604305267334,24.903169631958008,6.862046718597412,19.342914581298828,24.81,29.704
2014-08-21,12.093725204467772,,8.0,18.882970809936523,10.71714687347412,11.175,19.063045501708984,9.818906784057615,55.39780044555664,8.94384765625,12.822771072387695,5.314209461212158,3.135497093200684,13.655098915100098,18.552,16.588666915893555,6.696774005889893,13.883602142333984,2.19,19.95,7.580314636230469,29.09,9.477336883544922,6.215088844299316,10.999226570129396,5.733901500701904,8.809,10.34,21.763050079345703,7.088876724243164,21.02716064453125,5.327941417694092,19.371492385864254,186.41815185546875,9.78627872467041,10.952643394470217,13.850000381469728,19.552,14.85599422454834,4.596871852874756,14.897867202758787,7.6199846267700195,8.991316795349121,14.426100730895996,5.007,20.968843460083008,10.44952392578125,4.9297614097595215,4.828121662139893,19.19,12.300000190734863,107.0,653.4713745117188,10.603059768676758,10.727503776550291,3.4588334560394287,17.315078735351562,10.53742504119873,33.0,9.465598106384276,16.452707290649414,17.70928192138672,9.300864219665527,24.991119384765625,6.836695671081543,19.21505546569824,24.7,29.939
2014-08-22,12.049238204956056,,8.0,18.795928955078125,10.606085777282717,10.998,19.00672912597656,9.76109790802002,55.11001586914063,8.90854263305664,12.805126190185549,5.369758605957031,3.0939831733703613,13.655098915100098,18.62,16.781044006347656,6.611789226531982,13.821062088012695,2.203,19.59,7.50825834274292,29.0,9.364177703857422,6.13446044921875,10.928518295288086,5.702090740203857,8.818,10.14,21.523897171020508,6.9634108543396,20.47816467285156,5.293951034545898,19.049182891845703,183.01324462890625,9.83946418762207,11.015470504760742,13.880000114440918,19.377,14.705132484436035,4.5471510887146,14.7288818359375,7.2322587966918945,8.983671188354492,14.310282707214355,4.913,20.9423770904541,10.356415748596191,4.989606380462647,4.857779026031494,19.17,12.199999809265137,106.74,648.9334106445312,10.402603149414062,10.53612232208252,3.354020357131958,17.121368408203125,10.642128944396973,31.5,9.373583793640137,16.436399459838867,17.224973678588867,8.946850776672363,24.903169631958008,6.811341762542725,19.099374771118164,24.48,29.563
2014-08-25,12.323588371276855,,7.94,19.42391014099121,10.828200340270996,11.312,19.547365188598636,9.60545253753662,56.520145416259766,9.032108306884766,13.152164459228516,5.473450660705566,3.150148630142212,13.865736961364746,18.857,17.270009994506836,6.785157203674316,14.177533149719238,2.175,19.86,7.637960910797119,29.14,9.597573280334473,6.315873622894287,11.038509368896484,5.829333305358887,8.937,10.23,21.75348854064941,7.208070278167725,20.60601806640625,5.4129157066345215,19.2392635345459,188.1205902099609,10.006621360778809,11.252812385559082,14.119999885559082,19.659,14.85599422454834,4.660151481628418,15.09434986114502,7.453815460205078,9.167168617248535,14.475101470947266,4.991,21.43638610839844,10.399391174316406,5.116776943206787,4.952680587768555,18.9,12.100000381469728,108.74,648.9334106445312,10.945942878723145,11.100196838378906,3.3620822429656982,17.365070343017578,10.655550956726074,32.5,9.57602310180664,16.84404754638672,17.31635093688965,9.123858451843262,25.39569091796875,6.980358123779297,18.97760772705078,24.28,30.211
2014-08-26,12.271683692932127,,7.91,19.542051315307617,10.725467681884766,11.374,19.8796329498291,9.556535720825195,57.239593505859375,9.026225090026855,13.41097354888916,5.554922580718994,3.150148630142212,14.090901374816896,18.806,17.097675323486328,6.401029109954834,14.22131061553955,2.125,20.11,7.580314636230469,29.14,9.583426475524902,6.33603048324585,11.13278865814209,5.972482204437256,9.065,10.12,21.34214210510254,7.195524215698242,21.26029396057129,5.463901519775391,19.17314910888672,191.5254821777344,10.188973426818848,11.392423629760742,14.0,19.62,15.07038116455078,4.700831890106201,15.196537971496582,7.786152839660644,9.090709686279297,14.584238052368164,5.011,21.20702362060547,10.42947006225586,5.214025974273682,5.118758201599121,18.93,13.399999618530272,109.27,680.6993408203125,10.893193244934082,10.999465942382812,3.354020357131958,17.371318817138672,10.639445304870604,34.5,9.539214134216309,16.656532287597656,17.22040367126465,9.20431423187256,25.02190589904785,6.938104152679443,18.88628196716309,24.24,29.817
2014-08-27,12.271683692932127,,8.25,20.456039428710938,11.064207077026367,11.675,19.766998291015625,9.489830017089844,57.36430358886719,9.090950965881348,13.41685676574707,5.554922580718994,3.225849866867065,14.446806907653809,19.06,16.853187561035156,6.503009796142578,14.208802223205566,2.221,19.97,7.56590461730957,29.29,9.795607566833496,6.591352939605713,11.329204559326172,6.362165451049805,9.499,10.15,20.83513641357422,7.251984596252441,21.73408317565918,5.58286714553833,19.371492385864254,191.5254821777344,10.257357597351074,11.392423629760742,13.9399995803833,20.263,15.213302612304688,4.836432933807373,15.656319618225098,8.189703941345215,9.075419425964355,14.822558403015137,5.188,21.45402717590332,10.84774112701416,5.460888862609863,5.302628993988037,18.86,14.300000190734863,109.46,680.6993408203125,11.404882431030272,11.50310516357422,3.41045880317688,17.490041732788086,10.832741737365724,35.25,9.612829208374023,17.121248245239258,17.206693649291992,10.234170913696287,24.80203056335449,7.081768035888672,18.679275512695312,23.91,30.624
2014-08-28,12.101140975952148,,8.03,20.679874420166016,11.111400604248049,11.661,19.654369354248047,9.0940523147583,56.63525772094727,9.032108306884766,13.546257972717283,5.536405563354492,3.216082811355591,14.287010192871094,18.984,16.69287109375,6.428223133087158,14.258834838867188,2.201,19.74,7.162388801574707,29.07,9.830970764160156,6.645104885101318,11.085648536682127,6.155394077301025,9.184,10.02,20.557716369628903,7.264531135559082,21.73408317565918,5.642349243164063,19.25579071044922,186.41815185546875,9.847063064575195,10.952643394470217,13.539999961853027,20.555,15.165656089782717,4.804791450500488,15.506994247436523,8.245091438293457,8.846050262451172,14.52855396270752,5.171,21.304059982299805,10.94084930419922,5.677827835083008,5.3382182121276855,18.54,14.300000190734863,110.34,676.161376953125,11.31520175933838,11.50310516357422,3.4507699012756348,17.43380355834961,10.671661376953123,35.0,9.508543968200684,17.186473846435547,17.165571212768555,10.113483428955078,24.656909942626957,6.862046718597412,17.857337951660156,22.91,30.014
2014-08-29,12.13821506500244,,8.25,21.88609313964844,11.18914031982422,11.948,20.099266052246094,9.120735168457031,57.66167449951172,9.049761772155762,13.68154525756836,5.551219463348389,3.2966670989990234,14.809972763061523,19.474,16.817115783691406,6.543800354003906,14.271342277526855,2.226,19.64,7.090334415435791,29.65,10.036078453063965,6.772766590118408,11.274208068847656,6.497360706329346,9.363,9.9,20.825571060180664,7.101422786712647,22.33572006225586,5.744319438934326,19.30537796020508,191.5254821777344,9.869854927062988,11.113199234008787,13.880000114440918,20.934,15.46739101409912,4.949431896209717,15.915688514709473,7.999796390533447,8.723718643188477,14.978466987609863,5.298,21.87746238708496,11.00100803375244,5.677827835083008,5.409394264221191,18.45,14.5,110.06,676.161376953125,11.647538185119627,11.76500129699707,3.507209062576294,17.502540588378906,10.701193809509276,35.5,9.49013900756836,17.504438400268555,17.384883880615234,10.1295747756958,25.37370109558105,6.836695671081543,17.778188705444336,22.76,32.745
2014-09-01,11.834203720092772,,8.64,22.029102325439453,11.100295066833496,11.914,19.7557373046875,8.849469184875488,56.44340515136719,9.096834182739258,13.70507526397705,5.628988742828369,3.418766975402832,14.984292030334473,19.06,16.432355880737305,6.237856864929199,14.077471733093262,2.241,18.71,6.953425884246826,29.78,9.901698112487791,6.853394985198975,11.289920806884766,6.839328289031982,9.49,10.03,20.41422271728516,7.019872188568115,22.23795318603516,5.871781826019287,,188.1205902099609,9.634315490722656,10.813032150268556,14.399999618530272,20.418,15.30064582824707,4.978853225708008,15.921582221984863,7.991883277893066,8.563159942626953,14.94728660583496,5.208,21.612817764282227,10.85776424407959,5.573098182678223,5.533952713012695,17.89,14.100000381469728,109.75,676.161376953125,11.85854434967041,12.001710891723633,3.5878348350524902,17.440053939819336,10.81126308441162,34.0,9.477869033813477,17.219083786010742,17.06505584716797,10.201987266540527,24.652511596679688,6.845146179199219,17.6259765625,22.57,31.985
2014-09-02,11.841617584228516,,8.9,23.29128074645996,11.372185707092283,12.146,19.50794219970703,8.880598068237305,57.114891052246094,9.238052368164062,13.76389217376709,5.736382961273193,3.39678692817688,15.325674057006836,18.933,16.528547286987305,6.407827377319336,13.95239543914795,2.26,18.76,7.169595241546631,30.36,10.021933555603027,6.853394985198975,11.486335754394531,6.640510082244873,9.252,10.08,20.83513641357422,6.925770282745361,21.52351188659668,5.897274971008301,18.89216041564941,194.07916259765625,9.9534330368042,11.141120910644531,14.649999618530272,20.34,15.24506378173828,5.069379806518555,16.21249771118164,7.999796390533447,8.976024627685547,14.599830627441406,5.294,21.789247512817383,10.778982162475586,5.56561803817749,5.616990566253662,18.04,14.399999618530272,110.3,689.7753295898438,12.285831451416016,12.369362831115724,3.668459415435791,16.87142562866211,10.607229232788086,35.75,9.533082008361816,17.227237701416016,16.95540428161621,10.113483428955078,24.55576515197754,7.098669052124023,17.504207611083984,22.36,33.008
2014-09-03,12.034408569335938,,8.82,22.943090438842773,11.244406700134276,12.18,19.71068572998047,8.880598068237305,57.93986511230469,9.226284980773926,13.358033180236816,5.695647716522217,3.443183898925781,14.96250343322754,18.476,16.472436904907227,6.499610424041748,13.927376747131348,2.246,18.93,7.320912837982178,30.31,10.120951652526855,6.947461128234863,11.392056465148926,6.584840774536133,9.192,10.14,20.825571060180664,7.007325172424316,21.1700496673584,5.931264400482178,18.92521858215332,195.7816162109375,10.19657039642334,11.357523918151855,14.989999771118164,19.883,15.213302612304688,5.042221546173096,16.15745735168457,8.165964126586914,9.11365032196045,14.29914665222168,5.294,22.389110565185547,10.77182388305664,5.56561803817749,5.533952713012695,17.96,14.800000190734863,111.11,685.2373657226562,12.016799926757812,12.06214427947998,3.765209674835205,16.615224838256836,10.5776948928833,36.5,9.625100135803224,17.773487091064453,17.24781608581543,10.000845909118652,24.96033477783203,7.470505714416504,17.65641975402832,22.56,33.468
