,ACES4,AMBV4,ARCZ6,BBDC4,BRAP4,BBAS3,BRTP4,BRKM5,CMET4,CMIG4,CPLE6,CRTP5,ELET3,ELET6,ELPL4,EMBR3,EMBR4,EBTP3,EBTP4,GGBR4,GOAU4,ITSA4,ITUB4,PRGA4,PETR3,PETR4,SBSP3,SDIA4,CSNA3,CSTB4,CRUZ3,VCPA4,TCOC4,TNLP3,TNLP4,TMAR5,TMCP4,VIVT3,TSPP4,TCSL4,USIM5,VALE3,VALE5
2004-12-06,32.27,10.49,8.78,2.009,4.144829273223877,4.745176315307617,15.16,14.718195915222168,2.08,6084.5068359375,0.585,43.84,10.068967819213867,8.741,15.75,11.852632522583008,19.27,6.47,2.86,6.252840042114258,6.993656158447266,1.2062573432922363,3.859161615371704,55.61,5.8647284507751465,4.286003589630127,3.4679250717163086,5.46,4.334553241729736,138.17,4.22,34.57,23.89,28.36,22.53,39.01,32.68,13.357938766479492,15.12,3.72,8.721539497375488,7.952042102813721,9.8
2004-12-07,31.74,10.42,8.63,1.995,4.00954532623291,4.716677188873291,15.02,14.463236808776855,2.01,5754.283203125,0.538,44.52,9.08139419555664,7.941,15.16,11.852632522583008,19.23,6.47,2.5,5.968912601470947,6.775172233581543,1.1901386976242063,3.793595314025879,54.65,5.740307807922363,4.229099273681641,3.3709754943847656,5.29,4.048148155212402,136.03,4.13,34.15,23.96,28.17,22.15,38.86,32.51,13.390283584594728,15.15,3.79,8.31761360168457,7.952042102813721,9.67
2004-12-08,32.39,10.43,8.72,1.995,3.967330694198608,4.649704933166504,15.02,14.84683895111084,2.03,5597.67431640625,0.513,46.63,7.900598526000977,6.979,15.6,11.903429985046388,19.23,6.48,2.57,5.949556827545166,6.764139175415039,1.1444668769836426,3.798648834228516,56.53,5.712597846984863,4.230922222137451,3.4321517944335938,5.53,4.068667888641357,139.02,4.24,34.34,24.29,28.68,22.36,39.51,32.93,13.746064186096191,15.29,3.87,8.391804695129395,8.000832557678223,9.8
2004-12-09,32.74,10.28,8.63,1.988,3.751453399658203,4.502929210662842,14.27,14.356616973876951,2.01,5682.6904296875,0.494,44.63,7.836190700531006,6.911,15.38,12.148950576782228,19.83,6.42,2.51,5.755970001220703,6.565518379211426,1.1471537351608276,3.808750867843628,57.17,5.598921298980713,4.115748405456543,3.387047290802002,5.41,4.018225193023682,135.9,4.23,33.83,23.38,27.74,21.98,38.62,32.51,13.118595123291016,15.1,3.72,8.152741432189941,8.084985733032227,9.96
2004-12-10,33.45,10.39,8.74,2.071,3.751453399658203,4.54425573348999,14.39,14.39370059967041,2.05,6076.45166015625,0.51,45.15,7.771783828735352,6.877,15.6,12.36060619354248,20.48,6.49,2.5,5.8321146965026855,6.753105640411377,1.2062573432922363,3.940087556838989,58.08,5.667353630065918,4.183577537536621,3.502143859863281,5.52,4.052423477172852,140.64,4.28,34.42,23.61,27.66,21.93,38.74,32.43,13.260910987854004,15.52,3.82,8.193961143493652,8.32403564453125,10.23
2004-12-13,33.8,10.44,8.79,2.125,3.837804079055786,4.702425956726074,14.41,14.808592796325684,2.08,6083.60888671875,0.524,45.49,7.943534851074219,7.022,15.5,12.44526195526123,20.33,6.25,2.41,6.043769359588623,7.062070369720459,1.2465555667877195,4.010804176330566,58.75,5.680925369262695,4.210890769958496,3.4676668643951416,5.57,4.180664539337158,143.97,4.29,34.68,23.73,27.84,22.22,38.4,32.43,13.196229934692385,15.32,3.82,8.531942367553711,8.45209789276123,10.39
2004-12-14,34.29,10.7,8.9,2.132,3.842602014541626,4.77367639541626,14.68,14.973156929016112,2.12,6064.81787109375,0.533,46.54,8.252691268920898,7.184,15.6,12.529924392700195,20.48,5.3,2.37,6.12507438659668,7.110621929168701,1.249242067337036,4.030404090881348,60.76,5.740307807922363,4.246853351593018,3.4793312549591064,5.68,4.244784832000732,149.0,4.36,34.84,24.16,27.98,22.53,38.74,32.85,13.500255584716797,16.28,3.79,8.75451374053955,8.45209789276123,10.52
2004-12-15,34.5,10.61,8.56,2.084,3.9049668312072754,4.683902263641357,14.94,15.019515991210938,2.11,6038.86572265625,0.526,46.73,8.351447105407715,7.354,15.5,12.267475128173828,20.18,5.08,2.52,6.00117826461792,6.973794937133789,1.238495945930481,4.010804176330566,61.1,5.791207790374756,4.270070552825928,3.474665403366089,5.76,4.290096759796143,149.5,4.34,33.85,24.02,28.1,22.59,39.31,32.25,13.451741218566896,16.35,3.69,8.76275634765625,8.39111614227295,10.48
2004-12-16,34.91,10.65,8.68,2.105,4.102133750915527,4.588426113128662,15.27,14.777303695678713,2.13,6085.400390625,0.534,46.73,8.39223861694336,7.379,15.94,12.233612060546877,20.23,4.91,2.45,6.059256076812744,7.006898880004883,1.2250635623931885,4.010804176330566,62.37,5.881696224212647,4.352013111114502,3.5024025440216064,5.88,4.3413920402526855,154.75,4.26,34.66,23.25,28.25,22.78,40.07,32.34,13.357938766479492,16.24,3.65,9.001818656921387,8.775301933288574,10.73
2004-12-17,35.05,10.42,8.57,2.016,4.077667713165283,4.673928737640381,15.32,14.774982452392578,2.19,6004.85986328125,0.526,45.96,8.418002128601074,7.456,15.71,12.394468307495115,20.57,4.8,2.33,6.048929691314697,6.940689563751221,1.2008848190307615,3.955240249633789,61.1,5.792338371276856,4.311952114105225,3.470518112182617,5.8,4.3516526222229,152.53,4.24,34.91,22.46,27.98,22.84,40.45,32.01,13.555238723754885,16.1,3.57,9.018302917480469,8.653335571289062,10.68
2004-12-20,34.86,10.28,8.51,1.988,4.0541605949401855,4.531428813934326,14.91,14.810911178588867,2.21,5960.1142578125,0.529,46.1,8.340713500976562,7.422,15.69,12.572258949279783,20.63,4.5,2.33,5.98311185836792,6.885518550872803,1.1928259134292605,3.894622564315796,59.2,5.842107772827148,4.306487560272217,3.43111515045166,5.8,4.223411083221436,146.49,4.28,34.5,22.22,28.05,23.18,40.43,31.34,13.231799125671388,16.03,3.54,8.855084419250488,8.708222389221191,10.73
2004-12-21,35.04,10.44,8.63,2.023,4.221584796905518,4.629753589630127,15.17,15.07746124267578,2.27,5986.96044921875,0.534,45.44,8.415855407714844,7.473,15.6,12.707714080810549,21.33,4.47,2.35,6.079903602600098,6.9197282791137695,1.203571319580078,3.940087556838989,,5.994804859161377,4.397988796234131,3.4793312549591064,,4.29608154296875,,,,,,,,,13.296485900878906,,,8.851788520812988,9.099723815917969,
2004-12-22,34.7,10.26,8.57,2.057,4.255166053771973,4.616928577423096,15.02,15.089048385620115,2.32,5861.671875,0.513,44.84,8.093819618225098,7.269,15.6,12.783912658691406,21.44,4.43,2.4,6.026991367340088,6.896553993225098,1.23043692111969,4.025960445404053,58.08,5.932596206665039,4.3383564949035645,3.4793312549591064,5.77,4.258463382720947,147.08,4.14,34.11,21.88,27.87,23.05,39.84,31.09,13.422627449035645,15.91,3.47,8.705052375793457,9.122899055480955,10.69
2004-12-23,33.96,10.26,8.74,2.084,4.269558429718018,4.634029388427734,15.02,15.181763648986816,2.32,5861.671875,0.516,45.06,8.07449722290039,7.184,15.64,13.478134155273438,22.25,4.34,2.42,6.020538330078125,6.990347862243652,1.2438695430755615,4.101730823516846,58.08,6.011772632598877,4.399811267852783,3.571614980697632,5.74,4.272998332977295,149.93,4.18,34.71,22.25,27.98,23.18,39.53,30.08,13.746064186096191,16.01,3.5,8.6193208694458,9.14729118347168,10.85
2004-12-27,33.9,10.23,8.63,2.077,4.269558429718018,4.666800498962402,15.12,15.297652244567873,2.34,5951.1630859375,0.514,45.41,7.997208595275879,7.107,16.06,13.655922889709473,22.81,4.15,2.41,6.00117826461792,7.062070369720459,1.23043692111969,4.041114807128906,60.21,5.994804859161377,4.404819488525391,3.5832810401916504,5.81,4.2747087478637695,156.15,4.12,34.51,22.49,29.02,23.39,39.9,29.33,14.0177583694458,15.59,3.46,8.736379623413086,9.144853591918944,10.81
2004-12-28,33.65,10.42,8.78,2.084,4.221584796905518,4.702425956726074,15.32,15.703271865844728,2.38,5835.720703125,0.518,45.49,7.922066211700439,7.03,16.44,13.48660373687744,22.71,4.11,2.35,6.045058250427246,7.236417293548584,1.257301688194275,4.081526756286621,60.98,6.037222385406494,4.411193370819092,3.6302006244659424,5.89,4.336263179779053,159.5,4.11,34.51,22.89,29.34,23.43,40.05,30.0,14.554656982421877,15.87,3.5,8.861677169799805,9.391218185424805,11.03
2004-12-29,33.95,10.45,8.78,2.071,4.226382255554199,4.708126544952393,15.32,15.622147560119627,2.4,5799.02880859375,0.522,46.46,8.040145874023438,7.149,16.84,13.376542091369627,22.51,3.92,2.41,6.149595260620117,7.33131217956543,1.2546155452728271,4.061317920684815,60.98,6.090947151184082,4.45580530166626,3.6302006244659424,5.86,4.328568458557129,157.51,4.1,34.91,22.29,29.32,23.34,38.84,29.82,14.396175384521484,15.64,3.47,8.944113731384277,9.281452178955078,11.09
2004-12-30,35.08,10.35,8.82,2.037,4.197598934173584,4.631178379058838,15.02,15.529438018798828,2.42,5807.97802734375,0.52,46.82,8.265570640563965,7.396,16.26,13.376542091369627,22.66,3.92,2.52,6.130237102508545,7.437243938446045,1.2358099222183228,4.031010627746582,62.29,6.023084163665772,4.422574520111084,3.628127336502075,5.94,4.34224796295166,157.98,4.09,35.15,22.72,29.37,23.2,39.34,30.42,15.039804458618164,16.22,3.5,8.894652366638184,9.208271980285645,11.09
2005-01-03,34.05,10.72,8.61,2.112,4.053680896759033,4.702425956726074,15.15,15.500676155090332,2.42,5660.31787109375,0.512,48.62,7.900598526000977,7.03,15.83,13.461204528808594,22.57,3.65,2.37,5.981822490692139,7.2827606201171875,1.2519288063049316,4.12203311920166,63.14,5.7968621253967285,4.288281440734863,3.444854497909546,6.05,4.163565635681152,152.99,4.09,33.92,22.96,28.68,22.55,38.43,30.08,14.04686164855957,16.05,3.54,8.540185928344727,9.128997802734377,10.84
2005-01-04,33.25,10.55,8.56,2.037,3.885777711868286,4.588426113128662,14.46,14.602460861206056,2.23,5548.45361328125,0.478,46.05,7.5785627365112305,6.724,15.19,13.122557640075684,21.95,3.83,2.25,5.758552074432373,7.183451652526856,1.2519288063049316,4.071424007415772,63.05,5.783289432525635,4.237294673919678,3.433188915252685,6.0,4.001127243041992,143.04,4.04,32.74,22.8,27.1,21.56,37.17,28.32,14.299139022827148,15.08,3.32,8.195611953735352,8.757007598876953,10.5
2005-01-05,33.04,10.5,8.29,1.988,3.9577362537384033,4.5171799659729,14.56,14.581242561340332,2.2,5413.32177734375,0.476,45.4,7.299465179443359,6.52,14.95,12.597655296325684,21.28,3.7,2.33,5.677242755889893,7.062070369720459,1.2358099222183228,4.031010627746582,63.26,5.745963096618652,4.220907211303711,3.5140676498413086,6.02,3.9412808418273926,142.05,4.09,32.55,22.7,27.32,21.59,36.69,27.82,14.166536331176758,15.23,3.25,8.210450172424316,8.696024894714355,10.35
2005-01-06,32.51,10.49,8.22,1.934,3.928952932357788,4.460177898406982,14.41,14.180466651916504,2.22,5235.23388671875,0.472,44.3,7.086922645568848,6.358,14.28,12.529924392700195,21.13,3.41,2.3,5.581743717193604,6.866757869720459,1.2250635623931885,3.980499029159546,62.49,5.802518367767334,4.2336530685424805,3.444854497909546,6.05,3.90708327293396,139.92,4.09,32.07,21.88,27.1,21.34,35.59,27.32,14.037158012390137,15.06,3.2,7.996119499206543,8.659435272216797,10.35
2005-01-07,32.76,10.42,8.18,1.955,4.077667713165283,4.417430877685547,14.66,14.298341751098633,2.39,5458.06787109375,0.475,47.88,7.32308292388916,6.579,14.61,12.512996673583984,20.87,3.38,2.37,5.665630340576172,6.897656440734863,1.2277504205703735,3.9754462242126474,62.4,5.827969074249268,4.252316951751709,3.4585931301116943,5.99,3.966073989868164,143.34,4.07,31.9,21.77,27.14,21.6,36.23,27.57,14.231224060058594,15.34,3.32,7.963144302368164,8.891166687011719,10.75
2005-01-10,32.38,10.28,8.0,1.968,4.0632758140563965,4.303431510925293,14.07,13.791475296020508,2.4,5334.56787109375,0.472,45.86,7.194266319274902,6.494,14.14,12.402932167053224,20.77,3.11,2.19,5.614007472991943,6.786206245422363,1.203571319580078,4.000601291656494,62.4,5.808173656463623,4.1972336769104,3.352569341659546,5.86,4.026774883270264,139.72,3.98,31.83,21.33,27.09,20.85,35.82,27.06,13.587574005126951,14.9,3.17,7.979629993438721,8.81799030303955,10.65
2005-01-11,32.75,10.16,8.05,1.941,3.969729661941528,4.317681312561035,14.1,14.039010047912598,2.41,5244.18310546875,0.477,45.68,7.359578609466553,6.341,14.51,12.38600254058838,21.06,2.92,2.21,5.57787036895752,6.711175918579102,1.2089447975158691,3.947157859802246,62.59,5.844934463500977,4.242756843566895,3.444854497909546,5.73,4.090895175933838,139.3,3.93,32.97,21.71,26.73,20.79,35.05,27.99,13.296485900878906,14.93,3.18,8.126364707946777,8.769203186035156,10.69
2005-01-12,33.65,10.19,7.98,1.893,4.048884391784668,4.346183300018311,13.99,14.413857460021973,2.4,5155.58740234375,0.48,46.32,7.342403888702393,6.341,14.93,12.597655296325684,20.77,2.79,2.23,5.512051582336426,6.840276718139648,1.1955116987228394,3.88957142829895,62.68,5.829666614532471,4.219995975494385,3.4375953674316406,5.78,4.146466255187988,142.34,3.93,32.11,22.16,27.0,21.04,35.54,28.98,13.90455150604248,15.19,3.2,8.342339515686035,8.71798038482666,10.73
2005-01-13,34.63,10.13,8.08,1.927,4.1496262550354,4.340480804443359,13.88,14.439793586730955,2.52,5190.48779296875,0.495,46.95,7.286583423614502,6.341,15.19,12.529924392700195,20.72,2.67,2.21,5.6643385887146,6.995863437652588,1.2143175601959229,4.000703811645508,62.17,5.921284198760986,4.261420726776123,3.4793312549591064,5.78,4.317454814910889,144.96,3.93,31.83,23.08,26.8,21.02,35.82,29.58,13.907782554626465,14.96,3.18,8.828704833984375,9.146071434020996,11.22
2005-01-14,35.01,10.35,8.12,1.914,4.312732219696045,4.417430877685547,13.82,14.475154876708984,2.59,5235.23388671875,0.501,47.7,7.202855587005615,6.111,15.43,12.699249267578123,20.73,2.59,2.11,5.807592868804932,7.006898880004883,1.203571319580078,4.021008968353272,60.64,5.950690269470215,4.283728122711182,3.4562599658966064,5.54,4.471343517303467,144.86,3.91,31.68,22.49,27.8,21.02,36.18,29.24,13.357938766479492,14.9,3.17,8.952354431152344,9.574169158935549,11.59
2005-01-17,34.5,10.35,7.98,1.914,4.264760494232178,4.403181076049805,13.12,14.497552871704102,2.54,5305.93115234375,0.494,46.12,7.123417854309082,6.001,15.33,12.191279411315918,20.01,2.44,2.0,5.652724266052246,6.775172233581543,1.1928259134292605,3.960292100906372,59.99,5.887351512908936,4.256412982940674,3.375640869140625,5.44,4.471343517303467,144.86,3.82,31.35,21.66,27.0,20.25,36.04,28.57,13.102426528930664,14.61,2.97,8.902894973754883,9.45220184326172,11.54
2005-01-18,33.47,9.96,7.9,1.975,4.22686243057251,4.438805103302002,13.3,14.003654479980469,2.52,5056.251953125,0.48,44.16,6.8700852394104,5.856,15.04,12.487593650817873,20.94,2.44,1.9,5.472043991088867,6.620691299438477,1.1901386976242063,3.960292100906372,59.45,5.883391857147217,4.210890769958496,3.318610429763794,5.31,4.317454814910889,144.86,3.78,30.1,21.91,25.96,19.94,34.37,28.23,13.034504890441896,14.69,2.81,8.721539497375488,9.537575721740724,11.47
2005-01-19,33.78,9.81,7.98,1.995,4.221584796905518,4.574178695678711,13.23,13.909351348876951,2.5,4962.2861328125,0.478,44.11,6.859349727630615,5.779,15.18,13.012496948242188,21.74,2.5,1.96,5.521084308624268,6.576554775238037,1.2116305828094482,4.031010627746582,57.92,5.919020175933838,4.2359299659729,3.4334487915039062,5.41,4.3516526222229,148.69,3.75,30.28,22.75,26.33,19.89,34.53,29.16,13.034504890441896,15.12,2.99,8.78748893737793,9.476594924926758,11.36
2005-01-20,32.85,9.47,7.95,1.968,4.120842456817627,4.431680679321289,12.65,13.40248203277588,2.5,4786.88427734375,0.475,42.19,6.616750717163086,5.66,14.51,12.44526195526123,21.14,2.4,1.83,5.315883636474609,6.289656639099121,1.18207848072052,3.960292100906372,57.28,5.802518367767334,4.140328407287598,3.318093061447144,5.25,4.206313133239746,142.34,3.69,30.04,22.02,25.97,19.35,34.13,28.08,12.669014930725098,14.66,2.91,8.573158264160156,9.379022598266602,11.3
2005-01-21,32.2,9.69,7.9,1.914,4.199997901916504,4.346183300018311,12.66,13.661810874938965,2.6,4984.6591796875,0.49,42.65,6.805677890777588,5.779,14.9,12.995566368103027,21.49,2.46,1.84,5.291363716125488,6.329377174377441,1.1874525547027588,3.9350316524505615,58.68,5.837017059326172,4.147156715393066,3.230474710464477,5.18,4.360202312469482,143.84,3.73,29.96,22.16,26.1,19.21,33.32,27.74,12.840441703796388,14.9,2.99,8.531942367553711,9.769306182861328,11.59
2005-01-24,32.56,9.76,7.84,1.948,4.4278669357299805,4.460177898406982,12.64,13.626447677612305,2.69,5181.5390625,0.52,42.19,7.06330680847168,6.094,14.61,12.826244354248049,21.14,2.64,1.88,5.453975200653076,6.659314632415772,1.1955116987228394,3.9501874446868896,59.23,5.90997314453125,4.201330661773682,3.205070734024048,5.32,4.536320209503174,144.35,3.73,30.04,22.94,26.46,19.43,34.72,27.82,13.257675170898438,14.69,3.0,8.541834831237793,9.970547676086426,11.97
2005-01-26,33.2,9.69,7.96,1.968,4.4086785316467285,4.471579551696777,12.75,13.555724143981934,2.65,5319.35595703125,0.538,44.03,7.192121505737305,6.213,14.34,12.8008451461792,21.27,2.7,1.9,5.575290679931641,6.708966255187988,1.1847648620605469,3.8793652057647705,59.12,6.017992973327637,4.288281440734863,3.30124306678772,5.21,4.565388202667236,146.37,3.77,30.45,22.64,27.17,19.85,35.39,27.74,13.519659042358398,15.02,3.24,8.62261962890625,9.940058708190918,11.83
2005-01-27,32.39,9.4,7.9,1.975,4.317529678344727,4.388932228088379,12.66,13.21388339996338,2.56,5217.3359375,0.517,43.33,6.975283622741699,5.89,14.24,12.826244354248049,21.34,2.61,1.81,5.45268440246582,6.646071910858154,1.174019455909729,3.8187508583068848,58.25,6.011772632598877,4.2791748046875,3.25354528427124,5.13,4.402948379516602,143.84,3.65,29.93,22.51,27.36,19.52,34.57,26.9,13.487312316894531,14.43,3.15,8.465993881225586,9.879075050354004,11.66
2005-01-28,33.47,9.53,7.84,1.988,4.317529678344727,4.32481050491333,12.54,13.602872848510742,2.59,5074.1494140625,0.522,43.11,6.902289390563965,5.907,13.87,12.783912658691406,21.05,2.68,1.77,5.620462894439697,6.885518550872803,1.18207848072052,3.8289544582366943,57.12,5.921848297119141,4.224546909332275,3.1573731899261475,5.08,4.39354419708252,143.22,3.45,30.03,22.36,27.3,19.41,33.93,27.65,13.5358304977417,14.15,3.2,8.655591011047363,9.671734809875488,11.49
2005-01-31,33.32,9.59,8.04,2.057,4.310333728790283,4.403181076049805,12.76,13.685385704040527,2.56,5172.58984375,0.526,44.94,7.267261981964111,6.213,13.95,12.597655296325684,21.03,2.69,1.83,5.730158805847168,7.046622753143311,1.2116305828094482,3.940087556838989,58.14,5.966528415679932,4.247309684753418,3.184332609176636,5.06,4.479893207550049,143.34,3.41,30.73,22.7,28.87,19.67,34.13,28.57,13.584343910217283,14.43,3.25,8.82046127319336,9.659538269042969,11.36
2005-02-01,32.79,9.58,8.18,2.037,4.303138256072998,4.286332607269287,12.59,13.956501007080078,2.49,4971.23486328125,0.501,44.77,7.084775924682617,5.941,13.44,12.699249267578123,21.14,2.81,1.88,5.433324813842773,6.694622993469238,1.2250635623931885,4.02242374420166,58.38,6.0457048416137695,4.270070552825928,3.1221187114715576,5.08,4.505541801452637,143.34,3.38,30.76,23.05,27.98,19.28,34.04,27.82,13.600521087646484,14.4,3.24,8.82046127319336,9.708324432373049,11.55
2005-02-02,32.61,9.56,8.33,2.112,4.317529678344727,4.5171799659729,12.83,14.722697257995604,2.56,5151.11328125,0.508,46.78,7.36387300491333,6.171,13.84,12.487593650817873,20.94,2.75,1.91,5.459137439727783,6.732139587402344,1.2546155452728271,4.132038593292236,59.87,6.102260589599609,4.333801746368408,3.13844895362854,5.14,4.62523365020752,144.35,3.44,31.99,23.43,29.0,19.38,34.66,28.98,13.616691589355469,14.78,3.39,9.141953468322754,9.610754013061523,11.44
2005-02-03,32.85,9.54,8.22,2.2,4.269558429718018,4.659676551818848,12.83,15.01738452911377,2.52,5271.0302734375,0.513,46.59,7.385341167449951,6.188,14.5,12.19974422454834,20.31,2.74,1.96,5.575290679931641,6.786206245422363,1.3056601285934448,4.273476600646973,61.38,6.197836399078369,4.379324913024902,3.3066868782043457,5.27,4.6312174797058105,145.16,3.67,31.99,23.38,29.63,19.63,34.66,28.98,13.875439643859863,15.0,3.38,9.24911880493164,9.488791465759276,11.3
2005-02-04,34.71,10.05,8.47,2.351,4.307455539703369,4.874849796295166,13.49,15.559610366821287,2.57,5548.45361328125,0.529,48.16,7.664439678192139,6.494,15.23,12.402932167053224,20.52,2.79,1.98,5.710801124572754,6.898762702941895,1.3620766401290894,4.425021171569824,63.2,6.271923065185547,4.429402828216553,3.5257327556610107,5.26,4.77057409286499,147.91,3.69,32.15,24.19,32.21,20.88,35.76,30.42,14.532025337219238,15.84,3.64,9.397500991821287,9.47537612915039,11.3
2005-02-09,34.83,10.44,8.45,2.358,4.197598934173584,4.916172981262207,13.88,15.783576011657717,2.59,5807.97802734375,0.551,49.07,7.61076545715332,6.494,15.28,13.749055862426758,22.56,2.94,2.07,5.6398210525512695,6.896553993225098,1.3459579944610596,4.384607315063477,64.88,6.696084976196289,4.625607013702393,3.433188915252685,5.27,4.838969230651856,150.41,3.77,32.06,25.29,33.56,21.75,38.74,31.09,14.874859809875488,16.28,3.72,9.560718536376951,9.330235481262209,11.32
2005-02-10,35.38,10.46,8.51,2.344,4.198078155517578,4.901922702789307,13.82,15.44173812866211,2.59,5794.55419921875,0.557,49.53,7.900598526000977,6.681,15.6,13.58819580078125,22.54,3.01,2.1,5.792107582092285,7.041104793548584,1.340585708618164,4.374503135681152,62.49,6.569401264190674,4.604666233062744,3.387047290802002,5.29,4.85606861114502,151.92,3.73,32.11,25.82,32.79,22.07,39.56,31.59,14.554656982421877,16.47,3.76,9.55907154083252,9.282670974731444,11.2
2005-02-11,35.86,10.51,8.33,2.365,4.264760494232178,4.873421669006348,14.06,15.310895919799805,2.63,5816.9267578125,0.567,49.9,8.113140106201172,6.911,15.55,13.672859191894531,22.35,3.16,2.08,5.788232803344727,7.02896785736084,1.3486448526382446,4.373494625091553,61.95,6.555263042449951,4.679323673248291,3.3875651359558105,5.32,4.873167514801025,156.98,3.73,31.99,26.18,32.1,22.54,41.64,31.93,14.878087997436523,16.54,3.79,9.826157569885254,9.244863510131836,11.24
2005-02-14,36.39,10.68,8.14,2.495,4.331922054290772,4.77367639541626,13.92,14.970232009887695,2.61,5816.9267578125,0.571,49.48,7.913478851318359,6.656,15.38,14.163894653320312,22.89,3.32,1.96,5.726263999938965,6.8844757080078125,1.391629695892334,4.525946617126465,61.3,6.504928112030029,4.636532783508301,3.4562599658966064,5.23,4.779978752136231,154.46,3.7,31.25,26.14,31.69,22.22,40.33,31.42,14.781068801879885,16.45,3.79,9.727238655090332,9.39243984222412,11.29
2005-02-15,37.24,10.9,8.14,2.529,4.379895687103272,5.058670997619629,13.69,15.217775344848633,2.57,5870.62255859375,0.567,50.21,7.943534851074219,6.741,15.6,14.3501558303833,23.12,3.54,2.0,5.669570446014404,6.807105541229248,1.4050614833831787,4.576461791992188,61.1,6.463644981384277,4.600112915039063,3.387305498123169,5.06,4.860343456268311,156.18,3.69,30.93,26.34,32.08,22.22,39.15,31.84,14.8134126663208,16.68,3.75,9.776700019836426,9.574169158935549,11.39
2005-02-16,37.25,10.73,8.04,2.488,4.250369548797607,4.98884391784668,13.18,14.97141170501709,2.5,5834.8251953125,0.565,48.51,7.750316143035889,6.511,15.09,13.850646018981934,22.41,4.02,1.97,5.564090251922607,6.615965366363525,1.3755099773406982,4.485737323760986,59.78,6.5156731605529785,4.666121959686279,3.5024025440216064,4.99,5.00140905380249,156.48,3.61,30.04,25.89,31.58,22.05,37.56,31.5,15.039804458618164,16.56,3.64,10.007513999938965,9.513182640075684,11.28
2005-02-17,38.71,10.78,8.15,2.495,4.312732219696045,5.129918098449707,13.15,15.382798194885254,2.57,6012.91259765625,0.586,49.8,7.98647403717041,6.783,15.76,13.926841735839844,22.56,3.94,2.05,5.814605712890625,6.881060600280762,1.3970022201538086,4.5159430503845215,59.12,6.53207540512085,4.675225734710693,3.571614980697632,4.94,5.180946350097656,166.07,3.65,30.28,26.96,33.37,22.85,40.21,32.68,15.039804458618164,17.49,3.78,10.370224952697754,9.732720375061035,11.56
2005-02-18,38.03,10.82,8.18,2.426,4.28394889831543,5.272417545318604,12.83,15.459420204162598,2.6,5740.85888671875,0.587,48.16,7.836190700531006,6.588,16.2,13.545865058898926,21.9,3.71,1.96,6.117862224578857,7.088128089904785,1.3593907356262207,4.370563983917236,59.19,6.566007614135742,4.675225734710693,3.5853545665740967,4.93,5.236516952514648,163.32,3.61,30.12,26.44,32.0,22.14,38.59,31.0,14.94601345062256,16.15,3.68,10.42793083190918,9.915666580200195,11.78
2005-02-21,38.89,10.82,8.4,2.358,4.330483436584473,5.074343681335449,12.64,15.205985069274902,2.67,5816.9267578125,0.597,48.16,7.836190700531006,6.647,16.05,13.545865058898926,21.79,3.79,1.96,6.032158851623535,7.042620658874512,1.3459579944610596,4.354300022125244,59.77,6.608989715576172,4.734407901763916,3.629163265228272,4.98,5.21514368057251,166.44,3.65,31.01,26.14,32.21,22.42,38.68,30.42,14.878087997436523,15.69,3.57,10.615878105163574,10.183981895446776,12.09
2005-02-22,38.36,10.89,8.37,2.433,4.629831314086914,4.766551971435547,12.59,15.026814460754396,2.79,5709.537109375,0.586,46.28,7.664439678192139,6.418,15.53,13.122557640075684,21.45,3.71,1.9,6.115224361419678,7.088128089904785,1.3593907356262207,4.460379600524902,59.13,6.814849853515625,4.770824909210205,3.5024025440216064,4.91,5.274987697601318,162.22,3.68,30.48,25.92,32.02,21.71,37.29,30.42,14.878087997436523,15.29,3.54,10.515311241149902,10.562074661254885,12.6
2005-02-23,39.05,10.95,8.47,2.474,4.763676166534424,4.577027320861816,12.79,15.346257209777832,2.88,5727.43408203125,0.591,47.24,7.776078224182129,6.494,15.99,13.274946212768556,21.44,3.74,1.95,6.196970939636231,7.23603630065918,1.3513305187225342,4.465426445007324,57.61,6.899682998657227,4.870975971221924,3.594686985015869,4.86,5.294652462005615,160.15,3.8,31.25,25.88,32.08,21.98,38.56,31.09,15.198299407958984,15.8,3.56,10.798883438110352,10.990166664123535,12.97
2005-02-24,40.16,11.48,8.98,2.604,5.157049655914307,4.688178062438965,13.59,15.701064109802246,2.96,6103.29931640625,0.629,48.97,7.965003490447998,6.758,16.89,13.55433177947998,22.35,3.73,2.04,6.447488784790039,7.395322322845459,1.4077485799789429,4.687692642211914,58.9,7.163792610168457,5.03485918045044,3.6799721717834473,4.93,5.745209217071533,164.55,3.95,32.35,26.82,32.79,22.64,40.45,32.09,15.816058158874512,16.52,3.74,11.351195335388184,11.678040504455566,13.64
2005-02-25,40.18,11.55,8.96,2.59,5.061106204986572,4.575603485107422,13.69,15.61855125427246,2.81,6004.85986328125,0.629,48.39,8.113140106201172,6.801,16.43,13.884512901306152,22.4,3.71,2.07,6.460671901702881,7.339570999145508,1.39431631565094,4.627073287963867,58.27,7.349290370941162,5.14639139175415,3.5532114505767822,5.03,5.719559669494629,164.62,3.91,32.48,26.31,32.9,22.96,40.26,31.5,15.292089462280272,16.35,3.72,11.260515213012695,11.281657218933104,13.25
