Date,ABEV3,BBSE3,B3SA3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLE3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,WEGE3
2017-05-18,16.166053771972656,18.19904899597168,5.114114284515381,10.73939037322998,11.898728370666504,12.932,9.605722427368164,20.04603576660156,21.868799209594727,40.93999862670898,13.377035140991213,3.0512290000915527,16.151630401611328,1.75,7.656741142272949,17.93561553955078,8.122127532958984,8.397109031677246,9.980646133422852,13.406,15.161210060119627,9.063196182250977,17.047990798950195,9.12253189086914,14.059829711914062,29.8493595123291,7.116076469421387,2.7968759536743164,23.909868240356445,5.884451866149902,18.805883407592773,7.208688735961914,13.330650329589844,13.640256881713867,12.9393892288208,5.811,21.91008186340332,4.8624348640441895,9.054821968078612,18.52357292175293,14.99,64.74,7.527644634246826,6.622848987579346,20.159090042114254,12.814937591552734,8.570624351501465,25.617429733276367,18.279455184936523,5.007165431976318,57.87,13.072038650512695,35.955,8.164130210876465,32.516361236572266,3.135618209838867,18.587495803833008,6.62015962600708
2017-05-19,16.01127052307129,18.616220474243164,5.217650413513184,10.785284996032717,12.263442993164062,13.144,9.747446060180664,20.71226501464844,21.63468742370605,40.45000076293945,13.965962409973145,3.186162233352661,16.734275817871094,1.843,7.756433010101318,17.970043182373047,8.364248275756836,9.016417503356934,10.227181434631348,13.329,14.91508674621582,9.368941307067873,17.407611846923828,9.228296279907228,15.316428184509276,30.450973510742188,7.558854579925537,3.1455962657928467,24.389217376708984,5.923248767852783,19.293926239013672,7.317912101745605,13.21473217010498,13.994071006774902,12.81714916229248,5.832,22.198925018310547,4.847473621368408,9.265241622924805,18.91712188720703,15.59,66.12,7.601496696472168,6.85955810546875,21.163089752197266,12.841650009155272,8.860307693481445,25.52848243713379,18.69976043701172,5.364819526672363,62.85,13.41603946685791,36.752,7.91903829574585,33.1403694152832,3.314068078994751,18.85737991333008,6.708900451660156
2017-05-22,15.968276977539062,18.44674491882324,5.043273448944092,10.280442237854004,12.053733825683594,12.782,9.799936294555664,19.74993133544922,21.73108673095703,42.900001525878906,13.42751407623291,3.090402364730835,16.594146728515625,1.777,7.544046401977539,17.90118980407715,7.843318462371826,8.46996784210205,9.861355781555176,12.878,15.958651542663574,9.208788871765137,17.277311325073242,9.106398582458496,14.912205696105955,32.57976531982422,7.432344436645508,3.0317282676696777,24.116485595703125,5.755122661590576,18.914342880249023,5.024238586425781,13.628726959228516,13.871564865112305,12.283475875854492,5.66,21.02707862854004,4.914799690246582,8.925856590270996,17.902175903320312,14.99,64.73,7.548745155334473,6.748758316040039,20.831058502197266,12.517271995544434,7.89136791229248,24.51445960998535,18.456422805786133,5.380369663238525,59.26,13.12937068939209,36.33,7.986649036407471,33.1539421081543,3.305570363998413,19.321027755737305,6.719550609588623
2017-05-23,16.24344253540039,19.00079727172852,5.083987236022949,10.41812801361084,12.1768217086792,12.85,9.83668041229248,20.21425437927246,22.51605224609375,43.97999954223633,13.730391502380373,3.220982789993286,16.918651580810547,1.817,7.721757411956787,17.908077239990234,7.902015686035156,8.51550579071045,10.386235237121582,13.372,15.732216835021973,9.33254337310791,17.303369522094727,9.339437484741213,15.210976600646973,32.45018768310547,7.780243396759033,3.2238805294036865,24.711545944213867,5.826254367828369,19.21258544921875,5.503137111663818,14.034445762634276,13.956377029418944,12.635282516479492,5.828,21.95134925842285,4.8773956298828125,9.027671813964844,18.73070335388184,15.48,66.97,7.606770992279053,6.794084072113037,21.56627082824707,12.641300201416016,7.981269359588623,25.2082633972168,18.876724243164062,5.43479585647583,60.59,13.286077499389648,36.414,8.054261207580566,33.83673477172852,3.4075417518615723,19.556316375732425,6.765697002410889
2017-05-24,16.217647552490234,19.437522888183597,5.141417980194092,10.8770751953125,12.263442993164062,13.007,9.684457778930664,20.5720272064209,22.467851638793945,44.75,14.226771354675291,3.2993314266204834,17.243154525756836,1.89,7.788939476013184,17.914962768554688,8.261530876159668,8.907127380371094,11.078119277954102,14.419,16.11617088317871,9.49269676208496,17.475358963012695,9.57247543334961,15.377939224243164,32.25581741333008,7.6379194259643555,3.174062490463257,24.794189453125,5.826254367828369,19.36983871459961,5.629163265228272,13.744646072387695,14.050614356994627,13.067590713500977,5.877,22.61153793334961,4.682899475097656,9.041248321533203,19.292919158935547,15.94,67.91,7.812502384185791,7.076122760772705,21.993167877197266,12.76532745361328,8.560635566711426,25.91096305847168,18.972583770751957,5.349270343780518,63.64,13.30954360961914,36.246,8.10496997833252,33.86838912963867,3.4415323734283447,19.04422378540039,6.6521077156066895
2017-05-25,16.269241333007812,19.33323097229004,5.0675787925720215,10.85871696472168,12.25432014465332,12.912,9.747446060180664,20.65402030944824,22.949846267700195,45.970001220703125,13.965962409973145,3.268862724304199,17.331663131713867,1.868,7.866960525512695,17.976926803588867,7.924026012420654,8.579258918762207,10.88725471496582,13.95,16.500123977661133,9.667410850524902,17.407611846923828,9.784003257751465,15.465813636779783,34.19949722290039,7.543041229248047,3.166945457458496,24.95948600769043,5.690458297729492,19.00652313232422,6.897825717926025,14.448440551757812,14.01291847229004,12.930442810058594,5.844,22.198925018310547,4.705340385437012,9.061610221862791,19.0266056060791,15.84,66.8,7.627871990203857,6.919993877410889,22.01688575744629,12.87981414794922,8.710472106933594,25.564062118530277,18.47117042541504,5.403695583343506,62.59,13.215688705444336,36.677,8.31625747680664,34.11708450317383,3.4585273265838623,19.16878700256348,6.747948169708252
2017-05-26,16.363828659057617,19.398412704467773,5.228931903839111,11.152442932128906,12.55976676940918,13.212,9.868172645568848,21.511186599731445,23.12887382507324,46.54999923706055,14.310903549194336,3.373326539993286,17.53816795349121,1.871,7.923308372497559,18.073320388793945,8.026745796203613,8.588366508483887,11.28489112854004,14.368,16.224464416503906,9.754765510559082,17.574382781982422,9.68002986907959,15.67671012878418,33.80150604248047,7.550947189331055,3.1598289012908936,24.794189453125,5.800387859344482,19.52169609069824,6.477739334106445,14.15864086151123,14.13542366027832,13.07355499267578,6.029,22.396976470947266,4.735263347625732,9.217727661132812,19.20414924621582,16.42,68.93,7.675347328186035,6.889775276184082,22.60980033874512,13.509493827819824,8.770405769348145,26.053281784057617,18.994705200195312,5.41924524307251,63.3,13.55590534210205,37.231,8.451482772827148,34.47430419921875,3.4500298500061035,19.27950859069824,6.833142280578613
2017-05-29,16.363828659057617,19.398412704467773,5.228931903839111,11.152442932128906,12.55976676940918,13.076,9.868172645568848,21.511186599731445,23.12887382507324,46.54999923706055,14.310903549194336,3.373326539993286,17.53816795349121,1.835,7.923308372497559,18.073320388793945,8.026745796203613,8.588366508483887,11.28489112854004,14.487,16.224464416503906,9.754765510559082,17.574382781982422,9.68002986907959,15.67671012878418,,7.550947189331055,3.1598289012908936,24.794189453125,5.800387859344482,19.52169609069824,6.477739334106445,14.15864086151123,14.13542366027832,13.07355499267578,6.074,22.396976470947266,4.735263347625732,9.217727661132812,19.20414924621582,16.19,68.19,7.675347328186035,6.889775276184082,22.60980033874512,13.509493827819824,8.770405769348145,26.053281784057617,18.994705200195312,5.41924524307251,64.04,13.55590534210205,36.903,8.451482772827148,34.47430419921875,3.4500298500061035,19.27950859069824,6.833142280578613
2017-05-30,16.157455444335938,19.352787017822266,5.179704666137695,11.051475524902344,12.62814712524414,13.274,10.44556713104248,21.61553001403809,23.411182403564453,45.25,14.218358993530272,3.3776800632476807,17.412790298461914,1.884,7.931976318359375,18.128398895263672,8.136800765991211,8.59747314453125,11.133790016174316,14.18,16.391828536987305,9.82756233215332,17.604963302612305,9.701539993286133,15.465813636779783,34.801109313964844,7.859309673309326,3.23099684715271,25.07518768310547,5.83918571472168,19.483718872070312,6.21728515625,14.21660041809082,13.928105354309082,12.945348739624023,6.013,22.19066619873047,4.720301628112793,9.04803466796875,19.1627254486084,16.35,68.09,7.474893093109131,6.728611946105957,22.475404739379883,13.774723052978516,8.550646781921387,25.875383377075195,19.031572341918945,5.582521915435791,64.78,13.755341529846191,37.222,8.299354553222656,34.13516998291016,3.475522518157959,19.79159927368164,6.936081409454346
2017-05-31,16.088659286499023,18.96820831298828,5.037496566772461,10.996400833129885,12.33182430267334,13.035,10.036142349243164,21.12360000610352,22.812135696411133,43.31999969482422,13.94913387298584,3.325446844100952,16.822776794433594,1.86,7.808445930480957,18.10085678100586,7.843318462371826,8.37889289855957,10.93497085571289,14.112,15.761752128601074,9.711088180541992,17.615585327148438,9.57247543334961,15.28127670288086,34.33832931518555,7.543041229248047,3.174062490463257,24.38095474243164,5.787455558776856,19.277667999267575,6.780201435089111,13.827445030212402,13.664243698120115,12.963239669799805,5.894,21.76154518127441,4.712821960449219,8.7901029586792,18.96742820739746,15.88,67.16,7.18475866317749,6.527156352996826,22.151277542114254,13.738470077514648,8.470733642578125,25.79532814025879,18.75874710083008,5.333719730377197,62.85,13.315406799316406,37.447,8.383871078491211,33.84577178955078,3.3735511302948,18.802017211914062,6.744398593902588
2017-06-01,15.951077461242676,19.457077026367188,5.070313930511475,10.86789608001709,12.263442993164062,12.966,9.637218475341797,20.899991989135746,23.094444274902344,42.84999847412109,13.705151557922363,3.242747068405152,16.616270065307617,1.841,7.921139240264893,18.10085678100586,7.843318462371826,8.48818302154541,10.497572898864746,13.465,15.74206256866455,9.82756233215332,17.72710609436035,9.411140441894531,15.114316940307615,34.680789947509766,7.527227401733398,3.0744287967681885,24.54625129699707,5.667625904083252,19.05794906616211,6.5869622230529785,13.993043899536133,13.522890090942385,13.106348037719728,5.783,21.819311141967773,4.6679368019104,8.817252159118652,18.908246994018555,16.04,66.89,7.142558574676514,6.456647396087647,22.24614524841309,13.801435470581056,8.250974655151367,26.195602416992188,18.30157852172852,5.20154333114624,61.57,13.13943099975586,37.644,8.20638656616211,34.59186935424805,3.314068078994751,18.456010818481445,6.790544033050537
2017-06-02,15.968276977539062,19.750402450561523,5.100396633148193,10.757747650146484,12.088834762573242,12.788,9.553232192993164,20.929800033569336,23.177074432373047,42.5,13.94072151184082,3.329800605773926,16.962902069091797,1.862,7.804111003875732,18.10774040222168,7.938699722290039,8.67944049835205,10.537335395812988,13.576,15.988187789916992,9.973156929016112,17.732419967651367,9.441617012023926,15.026443481445312,35.125057220458984,7.558854579925537,3.102896213531494,24.422277450561523,5.700011730194092,19.247821807861328,6.38532018661499,13.877126693725586,13.287302017211914,13.171936988830566,5.844,22.157657623291016,4.6679368019104,8.925856590270996,18.964466094970703,16.03,66.87,7.248062610626221,6.572484493255615,22.633514404296875,13.79380226135254,8.171062469482422,25.884279251098636,18.41955947875977,5.24819278717041,60.47,13.104241371154783,37.766,8.299354553222656,35.22493362426758,3.365053653717041,18.532133102416992,6.744398593902588
2017-06-05,16.260639190673828,19.789512634277344,5.100396633148193,10.84953784942627,12.111645698547363,12.782,9.401009559631348,20.5720272064209,23.783008575439453,43.0,13.671499252319336,3.3385047912597656,16.800647735595703,1.817,7.483364105224609,18.1146297454834,7.696577072143555,8.51550579071045,10.34647274017334,13.823,15.83066749572754,9.90035915374756,17.599651336669922,9.554547309875488,13.971956253051758,35.930294036865234,7.463972568511963,3.060194730758667,24.389217376708984,5.674102783203125,19.22612190246582,6.124866485595703,14.208324432373049,12.863237380981444,12.936405181884766,5.824,22.198925018310547,4.772667407989502,8.7901029586792,18.89640998840332,16.12,66.51,7.374663829803467,6.6379570960998535,22.77581596374512,13.841507911682127,7.871389865875244,25.98212242126465,18.93571662902832,5.147117137908936,62.51,12.87547206878662,37.494,8.341609954833984,35.30632400512695,3.339560508728028,18.33144760131836,6.705351829528809
2017-06-06,16.398225784301758,19.554855346679688,5.073049068450928,11.290128707885742,12.22569179534912,12.946,9.568981170654297,21.32484436035156,23.4387264251709,43.41999816894531,13.789284706115724,3.3994429111480717,16.549890518188477,1.843,7.455191612243652,18.1146297454834,7.9460368156433105,8.643011093139648,10.577099800109863,14.546,15.623924255371094,9.994994163513184,17.599651336669922,9.429067611694336,14.551922798156738,35.20835876464844,7.487692356109619,3.1313626766204834,24.33963203430176,5.751829624176025,19.535348892211918,6.637372016906738,13.9682035446167,13.174216270446776,12.999016761779783,5.914,22.314453125,4.959683895111084,8.966582298278809,19.198230743408203,16.01,66.69,7.379940032958984,6.6379570960998535,23.123659133911133,14.238398551940918,7.771499156951904,26.52471351623535,18.994705200195312,5.131567478179932,63.15,13.13943099975586,37.306,8.274001121520996,35.84442138671875,3.3820486068725586,18.393728256225582,6.659207344055176
2017-06-07,16.2004451751709,19.37886428833008,5.13047981262207,11.45534896850586,12.417287826538086,13.151,9.500741958618164,21.414289474487305,23.92072296142578,43.150001525878906,14.092159271240234,3.3385047912597656,16.490888595581055,1.86,7.457358360290527,18.121517181396484,7.953374862670898,8.788729667663574,10.569146156311035,14.112,15.751908302307127,10.045952796936035,17.769596099853516,9.497185707092283,15.105530738830566,34.75483322143555,7.384903907775879,3.088662385940552,24.62889671325684,5.84898853302002,19.85542297363281,6.469336986541748,14.034445762634276,13.654820442199709,13.285232543945312,5.914,22.61153793334961,4.907318115234375,9.054821968078612,19.479341506958008,15.77,68.83,7.216409683227539,6.481829643249512,23.51893615722656,14.360514640808104,8.021225929260254,26.43576431274414,19.37813949584961,5.030489921569824,64.44,13.127702713012695,37.597,8.197935104370117,35.880592346191406,3.365053653717041,18.303768157958984,6.708900451660156
2017-06-08,15.933880805969238,19.241973876953125,5.083987236022949,11.299306869506836,12.28043270111084,12.953,9.62671947479248,21.093786239624023,23.88629150390625,42.29999923706055,13.839764595031738,3.251452207565308,16.87439727783203,1.717,7.210296630859375,18.121517181396484,7.843318462371826,8.743193626403809,10.21922779083252,13.738,15.65345859527588,9.93675708770752,17.631515502929688,9.357361793518066,15.044018745422363,35.01399230957031,7.566760540008545,3.1811788082122803,24.44707489013672,5.803649425506592,19.649263381958008,6.284498691558838,13.860565185546877,13.485196113586426,13.08249568939209,5.832,22.685810089111328,4.817550659179688,9.027671813964844,19.34026527404785,15.82,68.41,7.226960182189941,6.466720104217529,23.360824584960938,14.04185962677002,7.911345958709717,26.43576431274414,18.788238525390625,5.131567478179932,64.44,12.904800415039062,37.485,8.045811653137207,35.81276321411133,3.4075417518615723,18.698217391967773,6.6521077156066895
2017-06-09,15.57272243499756,19.398412704467773,5.073049068450928,11.23505401611328,12.084278106689451,12.686,9.75269603729248,20.75090980529785,23.27346992492676,42.0,13.99120044708252,3.329800605773926,16.815397262573242,1.671,6.997910976409912,18.121517181396484,8.03408145904541,9.043740272521973,10.28285026550293,13.508,15.338419914245604,9.754765510559082,17.684621810913086,9.30000114440918,14.938570022583008,33.92182922363281,7.645827770233154,3.188295841217041,23.81895065307617,5.706489562988281,19.34004211425781,6.116465091705322,13.64528751373291,13.57943344116211,13.160015106201172,5.811,22.76008033752441,4.772667407989502,8.79688835144043,19.559234619140625,14.59,66.95,7.269162178039551,6.471756935119629,23.40825653076172,14.177335739135742,7.871389865875244,26.862722396850582,18.146728515625,5.217092990875244,64.84,12.816814422607422,36.677,7.859877586364746,35.40580368041992,3.3565561771392822,18.89198112487793,6.53496789932251
2017-06-12,15.54692554473877,18.831323623657227,5.040231704711914,11.097368240356444,11.929171562194824,12.481,9.401009559631348,20.258975982666016,23.018699645996094,41.5,13.6630859375,3.242747068405152,16.985027313232422,1.68,6.8700456619262695,18.121517181396484,7.865330219268799,8.743193626403809,10.14765453338623,13.508,15.446715354919434,9.769325256347656,17.631515502929688,9.21753978729248,14.982505798339844,33.968109130859375,7.527227401733398,3.1313626766204834,23.736310958862305,5.706489562988281,19.34004211425781,5.872813701629639,13.83572769165039,13.560585975646973,12.981128692626951,5.729,22.16590881347656,4.810069561004639,8.824039459228516,19.218942642211918,14.31,66.95,7.269162178039551,6.496939182281494,23.01298141479492,13.9197416305542,7.731542587280273,26.738191604614254,18.08036231994629,5.061591625213623,62.47,12.945860862731934,36.781,8.037357330322266,35.080230712890625,3.348058223724365,18.573654174804688,6.499469757080078
2017-06-13,15.813494682312012,18.681406021118164,5.073049068450928,11.088191986083984,11.915485382080078,12.379,9.05457592010498,20.4821720123291,22.80524635314941,41.34999847412109,13.814522743225098,3.277568817138672,17.147279739379883,1.672,6.7833571434021,18.121517181396484,7.784621715545654,8.579258918762207,9.901119232177734,13.653,15.663856506347656,9.863961219787598,17.6899356842041,9.366325378417969,14.850693702697754,34.097686767578125,7.495599269866943,3.138479471206665,23.71977424621582,5.745353221893311,19.57875061035156,5.713181018829346,14.15864086151123,13.400382995605469,12.930442810058594,5.75,22.17415809631348,4.832511425018311,8.75616455078125,19.446786880493164,14.03,66.27,7.31663703918457,6.517083168029785,23.47940826416016,13.959811210632324,7.89136791229248,27.21851921081543,18.03612327575684,5.007165431976318,62.33,12.816814422607422,37.015,8.020452499389648,35.288238525390625,3.348058223724365,18.248411178588867,6.453325271606445
2017-06-14,15.63291835784912,18.80525016784668,5.135949611663818,11.244234085083008,12.31692600250244,12.864,9.54273509979248,20.474685668945312,22.27505111694336,40.72999954223633,14.092159271240234,3.364622116088867,17.302160263061523,1.702,6.8700456619262695,18.128398895263672,7.703915596008301,8.69765567779541,9.821592330932615,13.576,15.57502555847168,9.820281982421877,17.631515502929688,9.484637260437012,14.964930534362791,34.38460922241211,7.297929286956787,3.095778465270996,23.81895065307617,5.803649425506592,19.75234603881836,5.6795735359191895,14.0675630569458,13.50404453277588,12.814170837402344,5.758,22.446489334106445,4.967164039611816,8.891916275024414,19.541479110717773,13.73,65.83,7.142558574676514,6.35591983795166,24.30948638916016,13.614439964294434,8.1011381149292,27.33415412902832,18.37531280517578,5.030489921569824,61.85,12.775751113891602,36.996,7.944390773773193,34.732051849365234,3.365053653717041,18.06156349182129,6.47817325592041
2017-06-15,15.63291835784912,18.80525016784668,5.135949611663818,11.244234085083008,12.31692600250244,,9.54273509979248,20.474685668945312,22.27505111694336,40.72999954223633,14.092159271240234,3.364622116088867,17.302160263061523,,6.8700456619262695,18.128398895263672,7.703915596008301,8.69765567779541,9.821592330932615,,15.57502555847168,9.820281982421877,17.631515502929688,9.484637260437012,14.964930534362791,,7.297929286956787,3.095778465270996,23.81895065307617,5.803649425506592,19.75234603881836,5.6795735359191895,14.0675630569458,13.50404453277588,12.814170837402344,,22.446489334106445,4.967164039611816,8.891916275024414,19.541479110717773,,,7.142558574676514,6.35591983795166,24.30948638916016,13.614439964294434,8.1011381149292,27.33415412902832,18.37531280517578,5.030489921569824,,12.775751113891602,,7.944390773773193,34.732051849365234,3.365053653717041,18.06156349182129,6.47817325592041
2017-06-16,15.288958549499512,18.72051239013672,5.176970958709717,11.336024284362791,12.002163887023926,12.802,9.39051342010498,20.54944610595703,22.43342399597168,40.59999847412109,13.915482521057127,3.329800605773926,17.56029510498047,1.714,6.740012168884277,18.128398895263672,7.652554512023926,8.92534351348877,9.861355781555176,13.78,15.219701766967772,10.009553909301758,18.27410888671875,9.608327865600586,14.894633293151855,34.24577331542969,7.131889820098877,3.166945457458496,24.050365447998047,5.836034774780273,19.611297607421875,5.561949729919434,14.15864086151123,13.428654670715332,12.879759788513184,5.618,22.487756729125977,4.959683895111084,8.891916275024414,19.68647575378418,13.63,64.3,7.11618185043335,6.184681415557861,24.50712203979492,13.738470077514648,8.29093074798584,28.463809967041016,18.390060424804688,4.851662635803223,64.33,12.787481307983398,36.799,8.028904914855957,34.817962646484375,3.3905463218688965,17.6878719329834,6.421378612518311
2017-06-19,15.36634922027588,19.10508918762207,5.272688865661621,11.473708152770996,12.202880859375,12.843,9.579477310180664,20.28033447265625,22.88098907470703,41.209999084472656,14.252010345458984,3.3036842346191406,17.62666893005371,1.704,6.779022216796875,18.142169952392575,7.733262538909912,8.979988098144531,9.901119232177734,13.567,15.92047882080078,9.951316833496094,18.481225967407227,9.482845306396484,14.947357177734377,33.51457977294922,7.282116413116455,3.166945457458496,24.298309326171875,5.842512607574463,19.71436882019043,5.335102081298828,14.24972152709961,13.57943344116211,13.174920082092283,5.61,22.94162940979004,4.974644660949707,8.74258804321289,19.855134963989254,13.64,63.84,7.031780242919922,6.189717769622803,24.89449691772461,13.828152656555176,8.330886840820312,27.796689987182617,18.552284240722656,4.851662635803223,62.95,12.64670467376709,36.884,8.113421440124512,35.03501892089844,3.3820486068725586,18.26224708557129,6.492371559143066
2017-06-20,15.538328170776367,18.459779739379883,5.146888256072998,11.014759063720703,12.093399047851562,12.543,9.343270301818848,19.435630798339844,22.226850509643555,41.09999847412109,13.696739196777344,3.251452207565308,17.523414611816406,1.658,6.653324604034424,18.135284423828125,7.469128608703613,8.952665328979492,9.49553108215332,12.989,15.545415878295898,9.863961219787598,18.37501335144043,9.427273750305176,13.884081840515137,33.34798049926758,7.139796733856201,3.0744287967681885,24.28178024291992,5.693534851074219,19.280378341674805,5.049443244934082,14.092401504516602,13.051711082458496,12.981128692626951,5.495,22.264936447143555,4.974644660949707,8.65434741973877,19.61841583251953,13.45,62.11,6.862974643707275,5.973153114318848,24.86287498474121,13.435076713562012,8.111127853393555,27.42310333251953,18.242586135864254,4.680610656738281,62.02,12.599777221679688,36.546,8.037357330322266,34.6190071105957,3.314068078994751,17.791675567626953,6.4391279220581055
2017-06-21,15.589920043945312,18.44674491882324,5.223461627960205,11.23505401611328,12.006722450256348,12.46,9.673959732055664,19.33098030090332,21.98585700988769,41.060001373291016,13.965962409973145,3.234041690826416,17.84792137145996,1.619,6.560135364532471,18.135284423828125,7.483802318572998,9.107492446899414,9.423957824707031,12.912,15.486194610595703,9.871240615844728,18.50778007507324,9.411140441894531,12.873533248901367,32.82966613769531,7.266302108764648,3.174062490463257,23.96772003173828,5.661148071289063,19.302074432373047,5.318299770355225,13.910243034362791,12.58995246887207,12.659136772155762,5.421,21.827560424804688,5.012048244476318,8.471077919006348,19.278121948242188,13.26,61.33,6.74164628982544,5.86235237121582,24.190906524658203,13.547657012939451,8.121116638183594,27.574317932128903,18.36056137084961,4.76613712310791,60.45,12.634970664978027,36.283,8.020452499389648,34.388397216796875,3.348058223724365,18.317607879638672,6.353933811187744
2017-06-22,15.650114059448242,18.674884796142575,5.190643787384033,10.959684371948242,12.14814281463623,12.618,9.831430435180664,19.435630798339844,22.357681274414062,40.29999923706055,13.923895835876465,3.438617467880249,17.921672821044922,1.664,6.672829627990723,18.142169952392575,7.40309476852417,9.016417503356934,10.028364181518556,13.491,15.713208198547363,9.922197341918944,18.449363708496094,9.617289543151855,13.321687698364258,32.681575775146484,7.400717735290527,3.216763019561768,24.025569915771484,5.674102783203125,19.318334579467773,5.326700687408447,13.935084342956545,12.882083892822266,12.852928161621094,5.352,21.9183349609375,5.012048244476318,8.48465347290039,19.393526077270508,13.01,62.26,6.884076118469238,6.063809394836426,24.190906524658203,13.83387279510498,8.39082145690918,27.574317932128903,18.35319328308105,4.9216389656066895,61.3,12.664302825927734,36.302,8.274001121520996,34.56926345825195,3.42453670501709,18.698217391967773,6.307787418365479
2017-06-23,15.684510231018066,18.44674491882324,5.15782642364502,10.88625431060791,12.006722450256348,12.515,9.93641185760498,19.046924591064453,22.316368103027344,40.09999847412109,13.86500358581543,3.3472111225128174,18.19455909729004,1.657,6.891716480255127,18.142169952392575,7.417768478393555,9.134814262390137,9.53529453277588,13.031,15.62437629699707,9.973156929016112,18.353769302368164,9.500770568847656,13.77863311767578,31.515365600585938,7.669546604156494,3.3163983821868896,23.9263916015625,5.615807056427002,19.25324821472168,5.259487152099609,13.64528751373291,13.221335411071776,13.094422340393066,5.454,21.934839248657227,4.982125282287598,8.586469650268555,19.36689758300781,12.95,61.91,6.799673557281494,6.008409023284912,24.23043441772461,13.71747875213623,8.240985870361328,27.52094841003418,18.404808044433597,4.960514068603516,60.84,12.670167922973633,36.405,8.307806015014648,34.1984748840332,3.56899642944336,18.850460052490234,6.30068826675415
2017-06-26,15.849336624145508,18.70095634460449,5.30277156829834,10.996400833129885,12.417287826538086,13.076,10.072888374328612,20.16072654724121,22.419654846191406,40.09000015258789,13.898656845092772,3.451674699783325,18.283056259155277,1.684,7.086766242980957,18.155941009521484,7.718589305877685,9.408040046691896,9.7420654296875,13.457,15.348013877868652,10.03867244720459,18.539644241333008,9.631630897521973,13.532586097717283,31.61717987060547,7.930468559265137,3.3875648975372314,23.124711990356445,5.76478385925293,19.795747756958008,5.192273139953613,13.868844985961914,13.03286361694336,13.321008682250977,5.618,22.24818992614746,4.982125282287598,8.715436935424805,19.485254287719727,12.73,62.44,6.905177593231201,6.179646015167236,23.80353546142578,13.83387279510498,8.350865364074707,27.69884490966797,18.817739486694336,5.069365978240967,60.85,12.922396659851074,36.565,8.383871078491211,34.628047943115234,3.7219531536102295,19.00962448120117,6.339733123779297
2017-06-27,15.866687774658203,18.28378677368164,5.26448392868042,10.932148933410645,12.303244590759276,12.939,10.382580757141112,19.510387420654297,22.633106231689453,39.34999847412109,13.75563144683838,3.438617467880249,18.15030670166016,1.674,7.179955959320068,18.142169952392575,7.828644752502441,9.253211975097656,9.622774124145508,13.235,14.805156707763672,9.893078804016112,18.33783721923828,9.568887710571287,13.005343437194824,30.95077514648437,7.883029937744141,3.3163983821868896,22.97594451904297,5.654671669006348,19.6167106628418,5.175469875335693,13.794326782226562,12.627646446228027,13.02883243560791,5.532,22.016603469848636,4.959683895111084,8.627196311950684,19.515714645385746,12.6,61.1,6.8524250984191895,6.149428367614746,23.40825653076172,13.650053977966309,8.260964393615723,27.10288429260254,18.338441848754883,5.35704517364502,60.23,12.752288818359377,35.983,8.121870994567871,34.68231201171875,3.713454484939575,19.321027755737305,6.204845428466797
2017-06-28,15.875360488891602,18.1077938079834,5.310976505279541,10.812821388244627,12.376229286193848,13.041,10.844494819641112,19.727170944213867,23.011816024780277,38.810001373291016,13.881828308105469,3.5996665954589844,18.283056259155277,1.631,7.320824146270752,18.19036293029785,7.850656032562256,9.371609687805176,10.060173988342283,13.899,14.834769248962402,10.024112701416016,18.50778007507324,9.56351089477539,12.917468070983888,30.589805603027344,8.120232582092285,3.5298995971679688,22.934629440307617,5.706489562988281,19.611297607421875,5.1670684814453125,13.844003677368164,13.343841552734377,13.118271827697754,5.557,22.05794906616211,5.004567623138428,8.735800743103027,19.48587226867676,12.77,62.74,6.794397830963135,6.083954334259033,22.989267349243164,13.46076202392578,8.260964393615723,27.209623336791992,18.25733184814453,5.559197425842285,59.75,12.611510276794434,36.096,8.18103313446045,34.356746673583984,3.8239243030548096,19.923078536987305,6.183549404144287
2017-06-29,15.831986427307127,18.316381454467773,5.341058731079102,10.69349479675293,12.39447784423828,13.103,10.83399486541748,19.854248046875,23.266584396362305,38.650001525878906,13.881828308105469,3.521317958831787,18.27568244934082,1.62,7.448688983917236,18.224788665771484,7.997395992279053,9.462684631347656,9.63072681427002,13.244,14.864378929138184,10.1041898727417,18.056371688842773,9.54020881652832,12.653846740722656,31.765270233154297,8.033257484436035,3.508549213409424,23.01727294921875,5.784217834472656,19.80659294128418,5.293094635009766,13.463129997253418,13.664243698120115,13.192811012268066,5.549,22.14066505432129,5.027008533477783,8.932642936706543,19.318761825561523,12.53,62.64,6.862974643707275,6.134318828582764,22.649328231811523,13.355600357055664,8.420788764953613,27.405311584472656,18.242586135864254,5.341494083404541,59.89,12.852007865905762,35.917,8.20638656616211,34.41100311279297,3.840919733047485,19.99920082092285,6.211946964263916
