Date,ABEV3,AZUL4,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BPAC11,CCRO3,CMIG4,CIEL3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,HYPE3,IGTA3,GNDI3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,VBBR3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3,YDUQ3
2019-03-18,15.740279197692873,42.220001220703125,9.851649284362791,21.48963165283203,12.034656524658203,21.56080818176269,25.243,17.942413330078125,43.84033966064453,40.380615234375,23.290000915527344,8.499357223510742,11.631999969482422,7.178632736206055,9.263440132141112,10.032448768615724,56.13010787963867,13.719616889953612,9.949999809265137,29.043285369873047,31.894,19.739999771118164,15.12324047088623,34.62100601196289,15.126937866210938,18.367341995239254,12.71083164215088,5.504511833190918,28.86000061035156,24.600719451904297,40.02,33.06,26.251951217651367,10.53477954864502,33.325103759765625,13.134917259216309,15.992266654968262,10.861193656921388,31.59474372863769,7.966,37.47452545166016,5.472625255584717,4.6679368019104,11.77834701538086,22.644344329833984,23.16,94.47,17.18403434753418,15.09988498687744,18.938724517822266,13.732372283935549,13.157379150390623,20.43764305114746,40.30939483642578,37.629302978515625,13.601594924926758,35.949,45.2847785949707,18.176855087280277,43.378,11.216009140014648,25.21827888488769,8.920381546020508,36.72175216674805,4.590000152587891,9.108070373535156,25.604124069213867
2019-03-19,15.6311616897583,42.06999969482422,9.943402290344238,21.427947998046875,11.914402961730955,21.13594627380371,24.696,18.373029708862305,42.90322494506836,39.70834732055664,23.059999465942383,8.52049446105957,11.272989273071287,7.154510974884033,9.537914276123049,10.208572387695312,57.52740859985352,14.291268348693848,9.8100004196167,29.30572509765625,32.055,19.459999084472656,14.848725318908691,34.549034118652344,14.924492835998535,18.305255889892575,12.981101989746094,5.630117416381836,30.420000076293945,23.725248336791992,39.863,35.079,26.60572052001953,10.371323585510254,32.54758071899414,12.661890983581545,15.769281387329102,10.762365341186523,31.2751407623291,8.069,37.35684585571289,5.481118202209473,4.578169345855713,11.794615745544434,22.36729049682617,23.24,95.91,17.455698013305664,15.341567993164062,19.36540985107422,13.639700889587402,13.269735336303713,19.438735961914062,39.97967147827149,37.55670928955078,13.084236145019531,36.159,43.22724533081055,18.010534286499023,43.285,11.180932998657228,24.63987922668457,9.393499374389648,37.76969909667969,4.639999866485596,9.108070373535156,25.557058334350582
2019-03-20,15.45839023590088,41.16999816894531,9.762767791748049,21.08867835998535,11.895901679992676,20.73795318603516,24.026,17.959636688232422,41.94166946411133,39.20598602294922,22.950000762939453,8.487614631652832,11.129382133483888,6.96153736114502,9.254864692687988,10.239785194396973,57.2202033996582,14.188053131103516,9.899999618530272,28.58997917175293,31.834,19.21999931335449,14.474390029907228,33.99720001220703,14.81870937347412,18.06580352783203,12.792732238769531,5.489733695983887,30.690000534057617,23.637693405151367,39.313,32.752,26.60572052001953,10.191521644592283,31.81523895263672,12.653443336486816,15.492786407470703,10.89084243774414,30.681596755981445,7.872,36.98697280883789,5.5093278884887695,4.56320858001709,11.542452812194824,22.37652587890625,22.96,94.72,17.562232971191406,15.22072696685791,18.63929748535156,13.56387710571289,12.785439491271973,19.328857421875,39.366004943847656,37.10498428344727,13.267814636230469,36.183,41.78887939453125,17.78185272216797,43.2,10.97923755645752,24.35299301147461,9.22145652770996,36.79452896118164,4.579999923706055,8.950623512268066,25.46292495727539
2019-03-21,15.440205574035645,40.95000076293945,9.59646987915039,20.74169540405273,11.77564811706543,20.08721160888672,23.493,17.999826431274414,41.061614990234375,38.55588150024414,22.700000762939453,8.283292770385742,11.039629936218262,6.826455116271973,8.886042594909668,10.353486061096191,56.625606536865234,13.656100273132324,9.640000343322754,28.112817764282227,30.906,19.100000381469727,14.515981674194336,33.38939666748047,14.727517127990724,17.844079971313477,12.825493812561035,5.408460140228272,29.149999618530277,23.36630249023437,39.293,32.662,26.49169540405273,10.036236763000488,31.254701614379883,12.3746976852417,15.412515640258787,10.703069686889648,30.261552810668945,7.433,36.19679641723633,5.528133392333984,4.443517208099365,11.217085838317873,22.15488624572754,22.42,92.88,17.210668563842773,15.005316734313965,18.33987045288086,13.437505722045898,12.882298469543455,19.27891159057617,38.42261505126953,35.943443298339844,13.000789642333984,35.715,43.10340881347656,17.275981903076172,42.74,11.031854629516602,23.66816711425781,8.989200592041016,37.0346794128418,4.550000190734863,8.85520076751709,25.08639335632324
2019-03-22,15.203781127929688,39.45000076293945,9.332691192626951,20.217369079589844,11.57214069366455,19.55477905273437,22.666,17.569211959838867,38.8288459777832,38.334251403808594,22.200000762939453,8.208139419555664,10.492135047912598,6.64795446395874,8.534375190734863,10.074807167053224,53.92018127441406,12.893898010253906,9.18000030517578,26.82447624206543,29.485,18.700000762939453,14.249785423278809,32.709617614746094,14.545132637023926,17.560274124145508,12.235815048217772,5.208967685699463,27.26000022888184,22.8935489654541,38.055,31.778,26.109922409057617,9.750186920166016,30.33253288269043,12.070609092712402,15.30548095703125,10.742600440979004,29.430591583251957,6.829,35.92263412475586,5.256657123565674,4.278942584991455,10.899850845336914,21.71160316467285,20.68,90.95,16.390352249145508,14.185697555541992,17.74102020263672,12.93202018737793,12.864860534667969,18.49976348876953,36.746490478515625,34.89482498168945,12.483428955078123,34.927,43.617794036865234,16.95027732849121,42.628,10.786312103271484,22.812131881713867,8.636512756347656,36.423377990722656,4.329999923706055,8.692983627319336,24.31450653076172
2019-03-25,15.021918296813965,39.02000045776367,9.312617301940918,20.402427673339844,11.683145523071287,19.63007354736328,22.72,17.529022216796875,39.10590362548828,37.82450866699219,21.850000381469727,8.20344066619873,10.492135047912598,6.821630954742432,8.234170913696289,9.693573951721191,53.543601989746094,12.639832496643066,9.329999923706056,27.516366958618164,29.791,18.549999237060547,14.474390029907228,33.141475677490234,14.59072971343994,17.462722778320312,12.178485870361328,5.216355800628662,27.63999938964844,22.569625854492188,38.251,31.966,26.48493385314941,9.774706840515137,30.377742767333984,12.197312355041504,15.100339889526367,11.078615188598633,29.558433532714844,6.706,35.39200592041016,5.250892639160156,4.368710517883301,10.875449180603027,21.98865509033203,19.98,90.96,16.32642936706543,14.364333152770996,17.815876007080078,12.763525009155272,12.868736267089844,18.52972984313965,37.09453582763672,35.43526840209961,12.433361053466797,34.553,44.417945861816406,17.109663009643555,41.877,10.681079864501951,22.53912734985352,8.799954414367676,36.05950927734375,4.329999923706055,8.638651847839355,24.83223533630371
2019-03-26,15.449297904968262,39.77000045776367,9.547728538513184,20.23279190063477,11.692395210266112,19.69461441040039,22.857,17.862030029296875,40.02671813964844,38.10523986816406,22.34000015258789,8.511100769042969,10.545988082885742,6.879524230957031,8.234170913696289,9.75376796722412,54.3463134765625,12.901838302612305,9.59000015258789,28.71722412109375,31.008,18.649999618530277,14.68235206604004,33.66130828857422,14.723869323730469,18.06580352783203,12.481513023376465,5.282852649688721,27.549999237060547,22.403282165527344,37.77,32.414,26.52008819580078,9.831914901733398,30.694169998168945,12.771700859069824,15.136016845703123,10.969904899597168,29.78672218322754,6.731,35.636260986328125,5.356451034545898,4.465959548950195,11.339098930358888,21.748544692993164,21.93,92.3,17.00825309753418,15.042092323303224,18.45215606689453,13.033117294311523,12.816433906555176,18.409862518310547,38.04709243774414,35.57239532470703,13.21774959564209,35.645,44.38936996459961,17.151241302490234,42.036,10.777542114257812,22.34941291809082,8.817157745361328,36.59075927734375,4.360000133514404,8.61951732635498,25.08639335632324
2019-03-27,15.040105819702148,37.68999862670898,9.01794147491455,20.016891479492188,11.239129066467283,19.070741653442383,22.071,17.60940170288086,37.81025314331055,36.88628005981445,21.940000534057617,8.008511543273926,10.142098426818848,6.401912212371826,8.011160850524902,9.394829750061035,52.205753326416016,12.298428535461426,9.380000114440918,26.64156723022461,29.195,18.38999938964844,13.867128372192385,32.94153594970703,14.216842651367188,17.515933990478516,11.998306274414062,5.0611958503723145,25.149999618530277,22.38577461242676,36.473,31.668,26.15679931640625,9.341545104980469,29.654460906982425,12.349357604980469,15.30548095703125,10.238576889038086,28.748477935791016,6.423,34.54132080078125,5.095893383026123,4.286423683166504,10.899850845336914,21.00973892211914,21.77,87.32,16.219898223876953,14.364333152770996,17.516448974609375,12.274888038635254,12.494585990905762,17.930387496948242,36.6365852355957,33.96720504760742,12.541839599609377,33.407,45.21810150146485,16.7008056640625,41.22,10.260149955749512,21.51651382446289,8.163397789001465,36.09589385986328,4.110000133514404,8.346869468688965,23.68381690979004
2019-03-28,15.23106288909912,37.25,9.24865436553955,20.279054641723636,11.516639709472656,19.898975372314453,23.192,17.557727813720703,39.13035202026367,37.972259521484375,22.600000381469727,8.02964973449707,10.581890106201172,6.570765495300293,8.2084379196167,9.397059440612791,54.009368896484375,12.735108375549316,9.720000267028809,28.54226493835449,30.455,18.530000686645508,14.39951992034912,34.11716842651367,14.408345222473145,17.826343536376953,12.186675071716309,5.208967685699463,25.61000061035156,22.6746768951416,37.573,32.066,26.074764251708984,9.848258972167969,30.829784393310547,13.067341804504396,15.38575553894043,10.782132148742676,29.66432762145996,6.575,35.62784194946289,5.180521011352539,4.473439693450928,11.192683219909668,21.73931121826172,22.22,90.5,16.491558074951172,14.74261474609375,18.070390701293945,12.92359447479248,12.624716758728027,18.619632720947266,37.55249786376953,34.87062454223633,13.084236145019531,34.506,44.19886016845703,17.13045310974121,42.224,10.32153606414795,21.932960510253903,8.326836585998535,35.8775749206543,4.179999828338623,8.633866310119629,25.6135368347168
2019-03-29,15.30380630493164,38.27000045776367,9.263073921203612,20.448694229125977,11.688888549804688,20.356103897094727,23.589,18.315614700317383,39.70077133178711,37.60288238525391,22.649999618530277,8.424203872680664,10.537013053894045,6.705847263336182,8.186415672302246,9.508530616760254,54.257118225097656,12.917717933654783,9.59000015258789,29.17848014831543,30.957,18.450000762939453,14.125006675720217,34.15716552734375,14.59072971343994,18.092409133911133,12.399615287780762,5.253298282623291,25.899999618530277,22.6746768951416,37.593,32.613,26.73396110534668,9.791050910949709,31.12813949584961,13.447452545166016,15.153854370117188,10.475765228271484,30.27794647216797,6.821,36.89124298095703,5.243007183074951,4.473439693450928,11.37977123260498,21.60078239440918,22.61,91.35,16.59276580810547,14.74261474609375,17.329307556152344,13.210037231445312,12.68298625946045,19.129074096679688,38.46841430664063,35.2578125,13.559874534606934,34.771,44.341739654541016,17.213607788085938,42.478,10.33907413482666,21.747875213623047,8.636512756347656,37.06379318237305,4.21999979019165,8.609951972961426,25.039329528808597
2019-04-01,15.294713973999023,38.93999862670898,9.395733833312988,20.34074211120605,11.58659839630127,20.39375686645508,23.78,18.941444396972656,40.09191131591797,38.2160530090332,23.0,8.506403923034668,10.537013053894045,6.701022624969482,8.289931297302246,9.72255516052246,53.83099365234375,12.798624038696287,9.399999618530272,29.623836517333984,31.766,18.700000762939453,14.574211120605469,34.65299987792969,14.59072971343994,18.225440979003903,13.169473648071287,5.578396797180176,25.649999618530277,23.01611328125,37.229,33.209,26.953693389892575,9.791050910949709,30.897497177124023,13.709306716918944,15.55522346496582,10.228694915771484,30.25963020324707,6.92,36.88282012939453,5.1956868171691895,4.52580451965332,11.509918212890623,21.434551239013672,22.66,91.48,16.443618774414062,14.711092948913574,17.553878784179688,13.1342134475708,12.545084953308104,18.70953369140625,38.61495590209961,35.96764373779297,14.118959426879885,34.311,45.59912109375,17.241331100463867,42.59,10.347844123840332,21.794145584106445,8.791353225708008,38.27911758422852,4.269999980926514,8.643434524536133,25.13346290588379
2019-04-02,15.24924659729004,38.79999923706055,9.418804168701172,21.011571884155277,11.753981590270996,20.2111873626709,23.473,18.43044662475586,39.74150848388672,36.71636962890625,22.950000762939453,8.501705169677734,10.617791175842283,6.512872695922852,7.884493350982666,9.593249320983888,53.56342315673828,12.743045806884766,9.170000076293944,28.454784393310547,30.54,18.61000061035156,14.39120101928711,33.98920822143555,14.649092674255373,18.62453842163086,13.169473648071287,5.534066677093506,25.31999969482422,22.867284774780277,37.426,32.812,27.012287139892575,9.701147079467772,30.40906143188477,13.396770477294922,15.804960250854492,10.218812942504885,30.360370635986328,6.825,36.44484329223633,5.039776802062988,4.421075344085693,11.355368614196776,21.582313537597656,22.71,92.42,16.512866973876953,14.863458633422852,17.576335906982422,13.24373722076416,12.756791114807127,19.13906478881836,37.01210403442383,35.48366928100586,14.085580825805664,34.951,45.77058029174805,17.185890197753906,42.093,10.233841896057127,21.51188850402832,8.344042778015137,37.57320785522461,4.550000190734863,8.729533195495605,25.59471321105957
2019-04-03,15.31290054321289,38.959999084472656,9.101577758789062,21.427947998046875,11.40061855316162,19.95289421081543,23.213,18.516571044921875,39.317779541015625,35.97760772705078,23.0,8.647315979003906,10.483160972595217,6.604535102844238,7.625701904296875,9.834027290344238,52.32467651367188,12.488978385925291,9.0,28.20029830932617,30.174,18.459999084472656,14.291378021240234,34.66099166870117,14.503185272216797,18.970420837402344,13.103952407836914,5.526676654815674,25.399999618530277,22.797243118286133,37.377,33.707,27.39315414428711,9.603074073791504,30.137718200683597,13.177152633666992,15.53738021850586,10.119983673095703,29.252195358276367,6.714,36.385887145996094,5.1283488273620605,4.413594722747803,11.176413536071776,21.54537010192871,22.56,91.51,16.166627883911133,14.469409942626951,17.89073371887207,13.02469253540039,12.721830368041992,18.819414138793945,37.37847137451172,35.2658805847168,14.29419231414795,34.639,44.675140380859375,17.095802307128906,42.487,10.32153606414795,21.192609786987305,8.335440635681152,37.68236923217773,4.380000114440918,8.83476734161377,25.538232803344727
2019-04-04,15.74937343597412,38.790000915527344,9.441877365112305,21.58987045288086,11.623794555664062,20.275745391845703,23.814,18.838098526000977,39.7904052734375,36.08842086791992,23.559999465942383,9.0418701171875,11.05757999420166,6.744441509246826,8.065645217895508,9.796127319335938,52.12647247314453,12.8383207321167,9.34000015258789,28.756986618041992,30.94,18.799999237060547,14.599165916442873,35.06086730957031,14.791352272033691,20.04354858398437,13.26775074005127,5.652283668518066,25.700000762939453,22.91105842590332,37.75,33.856,26.962480545043945,9.64394187927246,30.589963912963867,13.329195022583008,15.037903785705566,10.73271656036377,29.21556282043457,6.796,37.0596923828125,5.126226425170898,4.66045618057251,11.347232818603516,21.850128173828125,22.86,93.23,16.699298858642578,14.95802879333496,18.564441680908203,13.226887702941896,13.081148147583008,18.86935806274414,37.80895233154297,36.12897491455078,14.169024467468262,35.473,43.28439712524414,17.165102005004883,43.707,10.786312103271484,21.84041976928711,8.326836585998535,37.95891189575195,4.380000114440918,8.997397422790527,26.56427955627441
2019-04-05,15.858491897583008,37.45000076293945,9.488018989562988,21.828901290893555,11.651691436767578,20.385520935058597,24.012,18.5510196685791,40.01856994628906,35.99977111816406,23.81999969482422,8.889214515686035,11.05757999420166,6.778212547302246,8.022514343261719,10.255391120910645,52.64179229736328,13.005051612854004,9.270000457763672,28.430923461914062,30.668,19.3799991607666,14.715627670288086,35.19683074951172,15.101405143737791,20.079025268554688,12.915581703186035,5.548843860626221,25.3799991607666,23.199960708618164,37.672,33.806,27.85605239868164,9.864606857299805,31.2502384185791,14.021842956542969,15.11817741394043,10.550813674926758,29.197246551513672,6.792,37.0596923828125,5.15625524520874,4.982125282287598,11.607528686523438,22.007125854492188,22.97,92.88,17.072172164916992,15.120902061462402,18.34735870361328,13.454354286193848,13.37248992919922,18.479785919189453,37.021263122558594,36.895263671875,14.02716827392578,35.707,43.0557861328125,17.636329650878906,44.383,10.917852401733398,21.747875213623047,8.29242992401123,37.827919006347656,4.53000020980835,9.121764183044434,26.89374542236328
