Date,Open,Adj Close
2000-01-03,93.69999694824219,47.51894760131836
2000-01-04,97.0999984741211,49.24321746826172
2000-01-05,104.4000015258789,52.94532775878906
2000-01-06,113.19999694824219,57.408145904541016
2000-01-07,109.80000305175781,55.68388366699219
2000-01-10,108.19999694824219,54.87246322631836
2000-01-11,106.5999984741211,54.061031341552734
2000-01-12,108.0,54.771018981933594
2000-01-13,105.30000305175781,53.40176010131836
2000-01-14,101.69999694824219,51.5760498046875
2000-01-17,105.30000305175781,53.40176010131836
2000-01-18,108.9000015258789,55.22746276855469
2000-01-19,105.30000305175781,53.40176010131836
2000-01-20,102.5999984741211,52.0324821472168
2000-01-21,105.69999694824219,53.60460662841797
2000-01-24,111.19999694824219,56.39386749267578
2000-01-26,97.5999984741211,49.49678039550781
2000-01-27,113.5999984741211,57.61100387573242
2000-01-28,108.69999694824219,55.12602615356445
2000-01-31,108.9000015258789,55.22746276855469
2000-02-01,111.5999984741211,56.59672546386719
2000-02-02,113.9000015258789,57.763153076171875
2000-02-03,116.5999984741211,59.1324348449707
2000-02-04,119.4000015258789,60.55241775512695
2000-02-07,118.69999694824219,60.19741439819336
2000-02-08,118.0,59.842430114746094
2000-02-09,110.30000305175781,55.93745422363281
2000-02-10,111.19999694824219,56.39386749267578
2000-02-11,111.5999984741211,56.59672546386719
2000-02-14,111.19999694824219,56.39386749267578
2000-02-15,106.5999984741211,54.061031341552734
2000-02-16,116.9000015258789,59.284568786621094
2000-02-17,113.5,57.5602912902832
2000-02-18,111.0999984741211,56.34315490722656
2000-02-21,115.69999694824219,58.6760139465332
2000-02-22,114.80000305175781,58.21957015991211
2000-02-23,114.80000305175781,58.21957015991211
2000-02-24,109.80000305175781,55.68388366699219
2000-02-25,108.19999694824219,54.87246322631836
2000-02-28,107.0999984741211,54.314613342285156
2000-02-29,110.30000305175781,55.93745422363281
2000-03-01,110.30000305175781,55.93745422363281
2000-03-02,110.5,56.038875579833984
2000-03-03,108.9000015258789,55.22746276855469
2000-03-08,107.5999984741211,54.56817626953125
2000-03-09,108.5,55.024600982666016
2000-03-10,108.9000015258789,55.22746276855469
2000-03-14,103.9000015258789,52.69175720214844
2000-03-15,105.69999694824219,53.60460662841797
2000-03-16,106.5999984741211,54.061031341552734
2000-03-17,102.0999984741211,51.77890396118164
2000-03-20,104.4000015258789,52.94532775878906
2000-03-21,106.0,53.756744384765625
2000-03-22,104.4000015258789,52.94532775878906
2000-03-23,105.30000305175781,53.40176010131836
2000-03-24,102.0999984741211,51.77890396118164
2000-03-27,102.5999984741211,52.0324821472168
2000-03-28,100.30000305175781,50.866065979003906
2000-03-29,98.80000305175781,50.1053466796875
2000-03-30,98.9000015258789,50.156070709228516
2000-03-31,99.80000305175781,50.61248016357422
2000-04-03,96.19999694824219,48.78678512573242
2000-04-04,94.80000305175781,48.0767936706543
2000-04-05,99.4000015258789,50.40963363647461
2000-04-06,99.80000305175781,50.61248016357422
2000-04-07,101.69999694824219,51.5760498046875
2000-04-10,95.80000305175781,48.58393096923828
2000-04-11,98.5,49.953216552734375
2000-04-12,96.69999694824219,49.04036331176758
2000-04-13,96.19999694824219,48.78678512573242
2000-04-14,94.19999694824219,47.77251052856445
2000-04-17,94.4000015258789,47.873939514160156
2000-04-18,93.5,47.41750717163086
2000-04-19,91.19999694824219,46.25109100341797
2000-04-20,93.0,47.16394805908203
2000-04-24,91.19999694824219,46.25109100341797
2000-04-25,93.0,47.16394805908203
2000-04-26,92.0999984741211,46.707515716552734
2000-04-27,89.9000015258789,45.5918083190918
2000-04-28,94.5,47.92464828491211
2000-05-02,94.5999984741211,47.97536087036133
2000-05-03,94.69999694824219,48.02606964111328
2000-05-04,94.4000015258789,47.873939514160156
2000-05-05,94.80000305175781,48.0767936706543
2000-05-08,94.9000015258789,48.12750244140625
2000-05-09,95.0,48.17822265625
2000-05-10,95.0,48.17822265625
2000-05-11,94.5999984741211,47.97536087036133
2000-05-12,94.5999984741211,47.97536087036133
2000-05-15,91.19999694824219,46.25109100341797
2000-05-16,95.30000305175781,48.33037185668945
2000-05-17,87.0999984741211,44.17182159423828
2000-05-18,86.5999984741211,43.91824722290039
2000-05-19,86.30000305175781,43.76610565185547
2000-05-22,85.30000305175781,43.25897979736328
2000-05-23,86.19999694824219,43.71539306640625
2000-05-24,88.9000015258789,45.084678649902344
2000-05-25,84.0,42.59968948364258
2000-05-26,83.0,42.092552185058594
2000-05-29,84.4000015258789,42.80255126953125
2000-05-30,85.80000305175781,43.512542724609375
2000-05-31,82.5999984741211,41.88969039916992
2000-06-01,84.4000015258789,42.80255126953125
2000-06-02,81.9000015258789,41.534690856933594
2000-06-05,81.69999694824219,41.43326950073242
2000-06-07,79.19999694824219,40.16542053222656
2000-06-08,81.0,41.07827377319336
2000-06-09,83.0,42.092552185058594
2000-06-12,83.0,42.092552185058594
2000-06-13,86.19999694824219,43.71539306640625
2000-06-14,84.4000015258789,42.80255126953125
2000-06-15,86.19999694824219,43.71539306640625
2000-06-16,88.5,44.8818244934082
2000-06-19,90.80000305175781,46.048248291015625
2000-06-20,91.69999694824219,46.504661560058594
2000-06-21,90.80000305175781,46.048248291015625
2000-06-23,86.4000015258789,43.81682205200195
2000-06-26,82.80000305175781,41.99113082885742
2000-06-27,86.69999694824219,43.968971252441406
2000-06-28,86.19999694824219,43.71539306640625
2000-06-29,88.5,44.8818244934082
2000-06-30,93.0,47.16394805908203
2000-07-03,93.9000015258789,47.62038040161133
2000-07-04,96.9000015258789,49.14179611206055
2000-07-05,99.0999984741211,50.25749588012695
2000-07-06,99.4000015258789,50.40963363647461
2000-07-07,102.9000015258789,52.18462371826172
2000-07-10,105.5,53.50318145751953
2000-07-11,102.5999984741211,52.0324821472168
2000-07-12,102.5999984741211,52.0324821472168
2000-07-13,93.0,47.16394805908203
2000-07-14,99.80000305175781,50.61248016357422
2000-07-17,104.30000305175781,52.894622802734375
2000-07-18,102.0999984741211,51.77890396118164
2000-07-19,98.0,49.69962692260742
2000-07-20,103.0,52.23533248901367
2000-07-21,108.9000015258789,55.22746276855469
2000-07-24,116.5999984741211,59.1324348449707
2000-07-25,113.5,57.5602912902832
2000-07-26,116.19999694824219,58.92955780029297
2000-07-27,112.0999984741211,56.85028839111328
2000-07-28,110.30000305175781,55.93745422363281
2000-07-31,110.30000305175781,55.93745422363281
2000-08-01,106.19999694824219,53.858192443847656
2000-08-02,108.0,54.771018981933594
2000-08-03,108.9000015258789,55.22746276855469
2000-08-04,108.9000015258789,55.22746276855469
2000-08-07,111.5999984741211,56.59672546386719
2000-08-08,111.19999694824219,56.39386749267578
2000-08-09,109.80000305175781,55.68388366699219
2000-08-10,109.80000305175781,55.68388366699219
2000-08-11,114.4000015258789,58.016719818115234
2000-08-14,114.80000305175781,58.21957015991211
2000-08-15,112.0999984741211,56.85028839111328
2000-08-16,112.0999984741211,56.85028839111328
2000-08-17,113.5,57.5602912902832
2000-08-18,111.5999984741211,56.59672546386719
2000-08-21,114.80000305175781,58.21957015991211
2000-08-22,116.5999984741211,59.1324348449707
2000-08-23,115.80000305175781,58.726715087890625
2000-08-24,113.5,57.5602912902832
2000-08-25,116.5999984741211,59.1324348449707
2000-08-28,115.5,58.57457733154297
2000-08-29,113.5,57.5602912902832
2000-08-30,113.80000305175781,57.712440490722656
2000-08-31,110.69999694824219,56.14030075073242
2000-09-01,113.5,57.5602912902832
2000-09-04,116.19999694824219,58.92955780029297
2000-09-05,117.5,59.58885192871094
2000-09-06,118.69999694824219,60.19741439819336
2000-09-08,119.30000305175781,60.50170135498047
2000-09-11,116.19999694824219,58.92955780029297
2000-09-12,116.19999694824219,58.92955780029297
2000-09-13,115.69999694824219,58.6760139465332
2000-09-14,114.80000305175781,58.21957015991211
2000-09-15,115.0,58.32100296020508
2000-09-18,109.80000305175781,55.68388366699219
2000-09-19,113.4000015258789,57.50957107543945
2000-09-20,112.5,57.05316162109375
2000-09-21,111.19999694824219,56.39386749267578
2000-09-22,115.69999694824219,58.6760139465332
2000-09-25,116.0999984741211,58.87886428833008
2000-09-26,115.69999694824219,58.6760139465332
2000-09-27,113.69999694824219,57.66172409057617
2000-09-28,113.5,57.5602912902832
2000-09-29,113.9000015258789,57.763153076171875
2000-10-02,111.5999984741211,56.59672546386719
2000-10-03,113.5,57.5602912902832
2000-10-04,118.0,59.842430114746094
2000-10-06,120.30000305175781,61.00883102416992
2000-10-09,120.0,60.8567008972168
2000-10-10,116.5999984741211,59.1324348449707
2000-10-11,115.69999694824219,58.6760139465332
2000-10-13,113.9000015258789,57.763153076171875
2000-10-16,111.9000015258789,56.748870849609375
2000-10-17,109.80000305175781,55.68388366699219
2000-10-18,101.19999694824219,51.32248306274414
2000-10-19,106.0,53.756744384765625
2000-10-20,106.5999984741211,54.061031341552734
2000-10-23,98.0,49.69962692260742
2000-10-25,96.19999694824219,48.78678512573242
2000-10-26,97.5999984741211,49.49678039550781
2000-10-27,98.5,49.953216552734375
2000-10-30,97.5999984741211,49.49678039550781
2000-10-31,98.9000015258789,50.156070709228516
2000-11-01,96.19999694824219,48.78678512573242
2000-11-03,92.9000015258789,47.11323165893555
2000-11-06,92.0999984741211,46.707515716552734
2000-11-07,93.0999984741211,47.21464920043945
2000-11-08,94.4000015258789,47.873939514160156
2000-11-09,102.0999984741211,51.77890396118164
2000-11-10,104.80000305175781,53.148189544677734
2000-11-13,106.5999984741211,54.061031341552734
2000-11-16,104.4000015258789,52.94532775878906
2000-11-17,99.80000305175781,50.61248016357422
2000-11-20,104.0,52.74247741699219
2000-11-21,106.5999984741211,54.061031341552734
2000-11-22,103.0,52.23533248901367
2000-11-23,99.80000305175781,50.61248016357422
2000-11-24,99.4000015258789,50.40963363647461
2000-11-27,95.30000305175781,48.33037185668945
2000-11-28,98.5,49.953216552734375
2000-11-29,97.0999984741211,49.24321746826172
2000-11-30,95.80000305175781,48.58393096923828
2000-12-01,96.19999694824219,48.78678512573242
2000-12-04,97.0999984741211,49.24321746826172
2000-12-05,108.5,55.024600982666016
2000-12-06,106.19999694824219,53.858192443847656
2000-12-07,107.0999984741211,54.314613342285156
2000-12-08,108.9000015258789,55.22746276855469
2000-12-11,109.5999984741211,55.58245849609375
2000-12-13,108.9000015258789,55.22746276855469
2000-12-14,106.0,53.756744384765625
2000-12-15,104.4000015258789,52.94532775878906
2000-12-18,105.69999694824219,53.60460662841797
