Date,Open,Adj Close
2017-04-11,21.809999465942383,22.399999618530273
2017-04-12,22.450000762939453,22.959999084472656
2017-04-13,22.969999313354492,22.989999771118164
2017-04-17,23.0,22.850000381469727
2017-04-18,22.81999969482422,23.90999984741211
2017-04-19,24.0,23.920000076293945
2017-04-20,24.110000610351562,23.860000610351562
2017-04-24,24.100000381469727,24.200000762939453
2017-04-25,24.200000762939453,24.100000381469727
2017-04-26,24.020000457763672,23.940000534057617
2017-04-27,23.610000610351562,23.729999542236328
2017-04-28,23.729999542236328,23.959999084472656
2017-05-02,24.0,25.399999618530273
2017-05-03,25.43000030517578,25.5
2017-05-04,25.43000030517578,26.260000228881836
2017-05-05,26.989999771118164,26.600000381469727
2017-05-08,26.610000610351562,26.0
2017-05-09,26.469999313354492,25.799999237060547
2017-05-10,25.81999969482422,25.690000534057617
2017-05-11,25.600000381469727,25.25
2017-05-12,25.790000915527344,25.25
2017-05-15,26.690000534057617,25.68000030517578
2017-05-16,25.889999389648438,26.299999237060547
2017-05-17,26.34000015258789,26.5
2017-05-18,23.0,22.719999313354492
2017-05-19,23.610000610351562,23.0
2017-05-22,23.1200008392334,22.200000762939453
2017-05-23,22.229999542236328,22.040000915527344
2017-05-24,22.100000381469727,23.950000762939453
2017-05-25,24.1200008392334,25.110000610351562
2017-05-26,25.329999923706055,25.209999084472656
2017-05-29,25.209999084472656,25.209999084472656
2017-05-30,24.809999465942383,24.850000381469727
2017-05-31,25.0,23.59000015258789
2017-06-01,24.200000762939453,23.0
2017-06-02,23.399999618530273,23.15999984741211
2017-06-05,22.65999984741211,23.600000381469727
2017-06-06,24.299999237060547,23.469999313354492
2017-06-07,24.0,23.56999969482422
2017-06-08,23.56999969482422,22.899999618530273
2017-06-09,23.190000534057617,23.149999618530273
2017-06-12,23.239999771118164,22.700000762939453
2017-06-13,22.799999237060547,23.350000381469727
2017-06-14,23.350000381469727,22.899999618530273
2017-06-15,22.899999618530273,22.899999618530273
2017-06-16,22.649999618530273,22.56999969482422
2017-06-19,22.420000076293945,22.600000381469727
2017-06-20,22.600000381469727,22.950000762939453
2017-06-21,22.979999542236328,23.0
2017-06-22,23.209999084472656,22.799999237060547
2017-06-23,22.860000610351562,23.309999465942383
2017-06-26,23.559999465942383,23.350000381469727
2017-06-27,23.270000457763672,23.25
2017-06-28,23.260000228881836,23.079999923706055
2017-06-29,23.06999969482422,23.1299991607666
2017-06-30,22.899999618530273,23.450000762939453
2017-07-03,23.450000762939453,23.760000228881836
2017-07-04,23.700000762939453,23.920000076293945
2017-07-05,23.649999618530273,24.270000457763672
2017-07-06,24.049999237060547,24.170000076293945
2017-07-07,24.260000228881836,25.030000686645508
2017-07-10,25.040000915527344,25.299999237060547
2017-07-11,25.459999084472656,24.959999084472656
2017-07-12,25.469999313354492,24.959999084472656
2017-07-13,25.290000915527344,25.09000015258789
2017-07-14,25.110000610351562,25.209999084472656
2017-07-17,25.200000762939453,25.8700008392334
2017-07-18,25.979999542236328,26.079999923706055
2017-07-19,26.139999389648438,26.5
2017-07-20,26.540000915527344,26.0
2017-07-21,25.979999542236328,26.25
2017-07-24,26.270000457763672,26.329999923706055
2017-07-25,26.329999923706055,26.530000686645508
2017-07-26,26.530000686645508,26.700000762939453
2017-07-27,26.719999313354492,26.600000381469727
2017-07-28,26.450000762939453,26.610000610351562
2017-07-31,26.600000381469727,27.299999237060547
2017-08-01,27.299999237060547,27.200000762939453
2017-08-02,27.0,27.420000076293945
2017-08-03,27.229999542236328,28.040000915527344
2017-08-04,28.079999923706055,27.799999237060547
2017-08-07,27.899999618530273,27.6200008392334
2017-08-08,27.719999313354492,27.700000762939453
2017-08-09,27.610000610351562,28.0
2017-08-10,27.729999542236328,27.489999771118164
2017-08-11,27.489999771118164,27.0
2017-08-14,27.200000762939453,27.5
2017-08-15,27.700000762939453,27.209999084472656
2017-08-16,27.170000076293945,27.399999618530273
2017-08-17,27.209999084472656,26.600000381469727
2017-08-18,26.75,26.700000762939453
2017-08-21,26.700000762939453,26.200000762939453
2017-08-22,26.399999618530273,26.700000762939453
2017-08-23,26.510000228881836,26.0
2017-08-24,26.010000228881836,26.100000381469727
2017-08-25,26.350000381469727,26.399999618530273
2017-08-28,26.399999618530273,26.100000381469727
2017-08-29,26.149999618530273,26.299999237060547
2017-08-30,26.219999313354492,26.149999618530273
2017-08-31,26.149999618530273,26.549999237060547
2017-09-01,26.549999237060547,26.889999389648438
2017-09-04,27.0,27.18000030517578
2017-09-05,27.25,27.309999465942383
2017-09-06,27.270000457763672,27.84000015258789
2017-09-07,27.84000015258789,27.84000015258789
2017-09-08,27.84000015258789,27.639999389648438
2017-09-11,27.690000534057617,27.899999618530273
2017-09-12,28.0,26.440000534057617
2017-09-13,26.700000762939453,27.90999984741211
2017-09-14,27.799999237060547,28.809999465942383
2017-09-15,28.299999237060547,30.0
2017-09-18,30.219999313354492,29.809999465942383
2017-09-19,29.850000381469727,30.040000915527344
2017-09-20,30.049999237060547,30.309999465942383
2017-09-21,30.239999771118164,30.389999389648438
2017-09-22,30.1299991607666,29.850000381469727
2017-09-25,29.93000030517578,29.399999618530273
2017-09-26,29.389999389648438,28.8799991607666
2017-09-27,28.90999984741211,28.770000457763672
2017-09-28,28.549999237060547,28.25
2017-09-29,28.31999969482422,29.200000762939453
2017-10-02,29.200000762939453,28.719999313354492
2017-10-03,28.600000381469727,29.899999618530273
2017-10-04,29.799999237060547,29.899999618530273
2017-10-05,30.100000381469727,30.1200008392334
2017-10-06,29.690000534057617,30.059999465942383
2017-10-09,30.149999618530273,30.0
2017-10-10,30.200000762939453,30.399999618530273
2017-10-11,30.510000228881836,29.850000381469727
2017-10-12,29.850000381469727,29.850000381469727
2017-10-13,29.889999389648438,29.200000762939453
2017-10-16,29.110000610351562,28.709999084472656
2017-10-17,28.5,28.450000762939453
2017-10-18,28.59000015258789,28.90999984741211
2017-10-19,28.899999618530273,28.5
2017-10-20,28.709999084472656,29.299999237060547
2017-10-23,29.139999389648438,29.059999465942383
2017-10-24,28.8700008392334,29.969999313354492
2017-10-25,29.989999771118164,30.0
2017-10-26,29.739999771118164,29.600000381469727
2017-10-27,29.440000534057617,29.940000534057617
2017-10-30,29.700000762939453,28.5
2017-10-31,28.5,27.399999618530273
2017-11-01,27.5,27.360000610351562
2017-11-02,27.360000610351562,27.360000610351562
2017-11-03,27.360000610351562,26.799999237060547
2017-11-06,27.59000015258789,26.84000015258789
2017-11-07,26.399999618530273,25.899999618530273
2017-11-08,26.149999618530273,27.0
2017-11-09,27.760000228881836,27.200000762939453
2017-11-10,27.450000762939453,27.09000015258789
2017-11-13,27.149999618530273,26.799999237060547
2017-11-14,26.850000381469727,26.440000534057617
2017-11-15,26.440000534057617,26.440000534057617
2017-11-16,26.270000457763672,26.700000762939453
2017-11-17,26.920000076293945,26.729999542236328
2017-11-20,26.729999542236328,26.729999542236328
2017-11-21,27.299999237060547,28.0
2017-11-22,28.049999237060547,27.8799991607666
2017-11-23,27.639999389648438,27.809999465942383
2017-11-24,28.040000915527344,28.09000015258789
2017-11-27,28.049999237060547,27.959999084472656
2017-11-28,27.770000457763672,28.149999618530273
2017-11-29,28.149999618530273,27.75
2017-11-30,27.329999923706055,26.8700008392334
2017-12-01,26.850000381469727,26.950000762939453
2017-12-04,26.989999771118164,27.25
2017-12-05,27.280000686645508,27.06999969482422
2017-12-06,27.0,27.0
2017-12-07,26.989999771118164,26.989999771118164
2017-12-08,27.059999465942383,26.899999618530273
2017-12-11,27.09000015258789,26.700000762939453
2017-12-12,26.43000030517578,26.829999923706055
2017-12-13,27.299999237060547,26.549999237060547
2017-12-14,26.260000228881836,26.280000686645508
2017-12-15,26.540000915527344,25.600000381469727
2017-12-18,26.010000228881836,25.799999237060547
2017-12-19,25.84000015258789,25.899999618530273
2017-12-20,26.06999969482422,26.170000076293945
2017-12-21,26.5,26.5
2017-12-22,26.309999465942383,26.5
2017-12-25,26.5,26.5
2017-12-26,26.5,26.450000762939453
2017-12-27,26.649999618530273,26.34000015258789
2017-12-28,26.530000686645508,26.899999618530273
2017-12-29,26.899999618530273,26.899999618530273
2018-01-02,27.0,27.149999618530273
2018-01-03,27.0,27.059999465942383
2018-01-04,26.84000015258789,27.229999542236328
2018-01-05,27.309999465942383,27.200000762939453
2018-01-08,27.200000762939453,26.90999984741211
2018-01-09,26.780000686645508,26.799999237060547
2018-01-10,26.690000534057617,26.450000762939453
2018-01-11,26.450000762939453,26.549999237060547
2018-01-12,26.549999237060547,26.399999618530273
2018-01-15,26.5,26.979999542236328
2018-01-16,26.84000015258789,27.149999618530273
2018-01-17,27.260000228881836,28.149999618530273
2018-01-18,27.809999465942383,28.8700008392334
2018-01-19,28.889999389648438,28.6200008392334
2018-01-22,28.600000381469727,29.0
2018-01-23,28.969999313354492,28.8700008392334
2018-01-24,28.989999771118164,29.5
2018-01-25,29.5,29.5
2018-01-26,29.43000030517578,30.010000228881836
2018-01-29,29.889999389648438,30.280000686645508
2018-01-30,30.270000457763672,30.469999313354492
2018-01-31,30.549999237060547,31.049999237060547
2018-02-01,31.049999237060547,31.899999618530273
2018-02-02,31.889999389648438,31.200000762939453
2018-02-05,31.190000534057617,30.75
2018-02-06,30.75,31.399999618530273
2018-02-07,31.5,31.100000381469727
2018-02-08,31.3700008392334,30.200000762939453
2018-02-09,30.010000228881836,29.34000015258789
2018-02-14,29.899999618530273,29.790000915527344
2018-02-15,30.0,29.760000228881836
2018-02-16,29.850000381469727,29.40999984741211
2018-02-19,29.399999618530273,29.399999618530273
2018-02-20,29.600000381469727,30.399999618530273
2018-02-21,30.5,31.260000228881836
2018-02-22,31.309999465942383,32.4900016784668
2018-02-23,32.5,32.900001525878906
2018-02-26,33.52000045776367,33.7599983215332
2018-02-27,33.20000076293945,33.66999816894531
2018-02-28,33.70000076293945,33.630001068115234
2018-03-01,33.5,33.33000183105469
2018-03-02,33.27000045776367,32.900001525878906
2018-03-05,32.9900016784668,33.18000030517578
2018-03-06,33.22999954223633,33.70000076293945
2018-03-07,33.5,33.400001525878906
2018-03-08,33.900001525878906,35.0
2018-03-09,34.9900016784668,36.5
2018-03-12,36.29999923706055,37.16999816894531
2018-03-13,37.400001525878906,37.18000030517578
2018-03-14,37.220001220703125,37.0
2018-03-15,36.79999923706055,36.81999969482422
2018-03-16,36.790000915527344,36.40999984741211
2018-03-19,36.40999984741211,36.380001068115234
2018-03-20,36.689998626708984,36.68000030517578
2018-03-21,37.09000015258789,37.4900016784668
2018-03-22,37.400001525878906,37.54999923706055
2018-03-23,37.38999938964844,37.16999816894531
2018-03-26,37.61000061035156,37.9900016784668
2018-03-27,37.9900016784668,38.0099983215332
2018-03-28,38.0,37.70000076293945
2018-03-29,37.849998474121094,38.20000076293945
2018-04-02,38.189998626708984,37.36000061035156
2018-04-03,37.459999084472656,38.0
2018-04-04,37.689998626708984,36.70000076293945
2018-04-05,37.02000045776367,37.150001525878906
2018-04-06,37.36000061035156,38.689998626708984
2018-04-09,38.79999923706055,38.689998626708984
2018-04-10,39.02000045776367,37.380001068115234
2018-04-11,37.349998474121094,36.400001525878906
2018-04-12,36.209999084472656,37.20000076293945
2018-04-13,37.20000076293945,36.650001525878906
2018-04-16,36.650001525878906,35.88999938964844
2018-04-17,37.310001373291016,36.7599983215332
2018-04-18,36.869998931884766,37.0099983215332
2018-04-19,37.0099983215332,36.599998474121094
2018-04-20,36.650001525878906,36.79999923706055
2018-04-23,36.400001525878906,36.959999084472656
2018-04-24,36.939998626708984,35.849998474121094
2018-04-25,35.630001068115234,34.2400016784668
2018-04-26,34.29999923706055,34.349998474121094
2018-04-27,34.58000183105469,35.40999984741211
2018-04-30,35.40999984741211,36.400001525878906
2018-05-02,36.38999938964844,35.5099983215332
2018-05-03,35.11000061035156,33.779998779296875
2018-05-04,33.599998474121094,33.47999954223633
2018-05-07,33.5099983215332,33.0
2018-05-08,33.20000076293945,33.09000015258789
2018-05-09,33.36000061035156,31.0
2018-05-10,33.0,32.0
2018-05-11,31.700000762939453,30.559999465942383
2018-05-14,30.899999618530273,29.420000076293945
2018-05-15,28.5,27.899999618530273
2018-05-16,27.860000610351562,27.299999237060547
2018-05-17,27.459999084472656,25.540000915527344
2018-05-18,24.799999237060547,26.149999618530273
2018-05-21,27.100000381469727,27.399999618530273
2018-05-22,27.799999237060547,28.649999618530273
2018-05-23,28.15999984741211,27.639999389648438
2018-05-24,26.8700008392334,27.399999618530273
2018-05-25,27.600000381469727,28.049999237060547
2018-05-28,28.049999237060547,27.0
2018-05-29,27.799999237060547,27.079999923706055
2018-05-30,27.239999771118164,26.510000228881836
2018-06-01,26.479999542236328,26.5
2018-06-04,26.649999618530273,27.0
2018-06-05,26.950000762939453,25.399999618530273
2018-06-06,25.420000076293945,24.420000076293945
2018-06-07,23.75,23.510000228881836
2018-06-08,23.790000915527344,23.200000762939453
2018-06-11,23.5,24.299999237060547
2018-06-12,24.5,23.809999465942383
2018-06-13,23.790000915527344,23.84000015258789
2018-06-14,23.93000030517578,23.850000381469727
2018-06-15,23.43000030517578,22.829999923706055
2018-06-18,22.530000686645508,22.510000228881836
2018-06-19,22.18000030517578,23.100000381469727
2018-06-20,23.31999969482422,23.360000610351562
2018-06-21,23.5,22.15999984741211
2018-06-22,22.299999237060547,22.170000076293945
2018-06-25,22.110000610351562,21.8700008392334
2018-06-26,22.0,22.0
2018-06-27,21.989999771118164,21.399999618530273
2018-06-28,21.5,21.5
2018-06-29,21.809999465942383,21.329999923706055
2018-07-02,21.18000030517578,20.709999084472656
2018-07-03,20.600000381469727,20.729999542236328
2018-07-04,20.959999084472656,21.0
2018-07-05,21.100000381469727,20.43000030517578
2018-07-06,20.399999618530273,20.799999237060547
2018-07-10,21.0,20.690000534057617
2018-07-11,20.6299991607666,20.899999618530273
2018-07-12,20.989999771118164,21.729999542236328
2018-07-13,21.709999084472656,21.850000381469727
2018-07-16,22.290000915527344,22.790000915527344
2018-07-17,23.049999237060547,23.68000030517578
2018-07-18,23.799999237060547,23.90999984741211
2018-07-19,23.950000762939453,23.760000228881836
2018-07-20,24.5,24.18000030517578
2018-07-23,24.229999542236328,24.639999389648438
2018-07-24,24.989999771118164,24.75
2018-07-25,25.079999923706055,25.760000228881836
2018-07-26,26.0,25.469999313354492
2018-07-27,25.510000228881836,25.290000915527344
2018-07-30,25.479999542236328,24.31999969482422
2018-07-31,24.149999618530273,24.1299991607666
2018-08-01,24.1299991607666,23.889999389648438
2018-08-02,23.799999237060547,23.75
2018-08-03,24.149999618530273,24.56999969482422
2018-08-06,24.760000228881836,24.34000015258789
2018-08-07,24.520000457763672,24.43000030517578
