Date,Open,Adj Close
2000-01-04,13033.1396484375,6117.9951171875
2000-01-05,8378.4462890625,6117.9951171875
2000-01-06,8378.4462890625,6117.9951171875
2000-01-07,8378.4462890625,6117.9951171875
2000-01-10,8378.4462890625,6117.9951171875
2000-01-11,8378.4462890625,6117.9951171875
2000-01-12,8378.4462890625,6117.9951171875
2000-01-13,8378.4462890625,6117.9951171875
2000-01-14,8378.4462890625,6117.9951171875
2000-01-17,8378.4462890625,6117.9951171875
2000-01-18,8378.4462890625,6117.9951171875
2000-01-19,8378.4462890625,6117.9951171875
2000-01-20,8378.4462890625,6117.9951171875
2000-01-21,8378.4462890625,6117.9951171875
2000-01-24,8378.4462890625,6117.9951171875
2000-01-25,8378.4462890625,6117.9951171875
2000-01-26,8378.4462890625,6117.9951171875
2000-01-27,8378.4462890625,6117.9951171875
2000-01-28,8378.4462890625,6117.9951171875
2000-01-31,8378.4462890625,6117.9951171875
2000-02-01,8378.4462890625,6117.9951171875
2000-02-02,8378.4462890625,6117.9951171875
2000-02-03,16291.423828125,5098.3271484375
2000-02-04,6982.0390625,5098.3271484375
2000-02-07,6982.0390625,5098.3271484375
2000-02-08,6982.0390625,5098.3271484375
2000-02-09,6982.0390625,5098.3271484375
2000-02-10,6982.0390625,5098.3271484375
2000-02-11,6982.0390625,5098.3271484375
2000-02-14,6982.0390625,5098.3271484375
2000-02-15,6982.0390625,5098.3271484375
2000-02-16,6982.0390625,5098.3271484375
2000-02-17,6982.0390625,5098.3271484375
2000-02-18,6982.0390625,5098.3271484375
2000-02-21,6982.0390625,5098.3271484375
2000-02-22,6982.0390625,5098.3271484375
2000-02-23,6982.0390625,5098.3271484375
2000-02-24,6982.0390625,5098.3271484375
2000-02-25,6982.0390625,5098.3271484375
2000-02-28,6982.0390625,5098.3271484375
2000-02-29,6982.0390625,5098.3271484375
2000-03-01,6982.0390625,5098.3271484375
2000-03-02,6982.0390625,5098.3271484375
2000-03-03,6982.0390625,5098.3271484375
2000-03-06,6982.0390625,5098.3271484375
2000-03-07,6982.0390625,5098.3271484375
2000-03-08,6982.0390625,5098.3271484375
2000-03-09,6982.0390625,5098.3271484375
2000-03-10,6982.0390625,5098.3271484375
2000-03-13,6982.0390625,5098.3271484375
2000-03-14,6982.0390625,5098.3271484375
2000-03-15,6982.0390625,5098.3271484375
2000-03-16,6982.0390625,5098.3271484375
2000-03-17,6982.0390625,5098.3271484375
2000-03-20,6982.0390625,5098.3271484375
2000-03-21,6982.0390625,5098.3271484375
2000-03-22,6982.0390625,5098.3271484375
2000-03-23,6982.0390625,5098.3271484375
2000-03-24,6986.69384765625,5101.72705078125
2000-03-27,6986.69384765625,5101.72705078125
2000-03-28,6986.69384765625,5101.72705078125
2000-03-29,6986.69384765625,5101.72705078125
2000-03-30,6986.69384765625,5101.72705078125
2000-03-31,6986.69384765625,5101.72705078125
2000-04-03,6986.69384765625,5101.72705078125
2000-04-04,6986.69384765625,5101.72705078125
2000-04-05,6986.69384765625,5101.72705078125
2000-04-06,6986.69384765625,5101.72705078125
2000-04-07,6986.69384765625,5101.72705078125
2000-04-10,6986.69384765625,5101.72705078125
2000-04-11,6986.69384765625,5101.72705078125
2000-04-12,6986.69384765625,5101.72705078125
2000-04-13,6986.69384765625,5101.72705078125
2000-04-14,6986.69384765625,5101.72705078125
2000-04-17,8378.4462890625,6117.9951171875
2000-04-18,8378.4462890625,6117.9951171875
2000-04-19,8378.4462890625,6117.9951171875
2000-04-20,8378.4462890625,6117.9951171875
2000-04-21,8378.4462890625,6117.9951171875
2000-04-24,8378.4462890625,6117.9951171875
2000-04-25,8378.4462890625,6117.9951171875
2000-04-26,8378.4462890625,6117.9951171875
2000-04-27,8378.4462890625,6117.9951171875
2000-04-28,8378.4462890625,6117.9951171875
2000-05-01,8378.4462890625,6117.9951171875
2000-05-02,8378.4462890625,6117.9951171875
2000-05-03,8378.4462890625,6117.9951171875
2000-05-04,8378.4462890625,6117.9951171875
2000-05-05,8378.4462890625,6117.9951171875
2000-05-08,8378.4462890625,6117.9951171875
2000-05-09,8378.4462890625,6117.9951171875
2000-05-10,8378.4462890625,6117.9951171875
2000-05-11,8378.4462890625,6117.9951171875
2000-05-12,8378.4462890625,6117.9951171875
2000-05-15,8378.4462890625,6117.9951171875
2000-05-16,8378.4462890625,6117.9951171875
2000-05-17,8378.4462890625,6117.9951171875
2000-05-18,8378.4462890625,6117.9951171875
2000-05-19,8378.4462890625,6117.9951171875
2000-05-22,8378.4462890625,6117.9951171875
2000-05-23,8378.4462890625,6117.9951171875
2000-05-24,8378.4462890625,6117.9951171875
2000-05-25,8378.4462890625,6117.9951171875
2000-05-26,8378.4462890625,6117.9951171875
2000-05-29,8378.4462890625,6117.9951171875
2000-05-30,8378.4462890625,6117.9951171875
2000-05-31,8378.4462890625,6117.9951171875
2000-06-01,8378.4462890625,6117.9951171875
2000-06-02,8378.4462890625,6117.9951171875
2000-06-05,8378.4462890625,6117.9951171875
2000-06-06,8378.4462890625,6117.9951171875
2000-06-07,8378.4462890625,6117.9951171875
2000-06-08,8378.4462890625,6117.9951171875
2000-06-09,6982.0390625,5098.3271484375
2000-06-12,6982.0390625,5098.3271484375
2000-06-13,6982.0390625,5098.3271484375
2000-06-14,6982.0390625,5098.3271484375
2000-06-15,6982.0390625,5098.3271484375
